"player_name","player_height","gp","pts","reb","ast","net_rating","season"
"Ryan Anderson",205.74,2,2.5,3.5,1,21.2,"2019-20"
"Ryan Arcidiacono",190.5,58,4.5,1.9,1.7,-4,"2019-20"
"Ryan Broekhoff",198.12,17,4.2,2.5,0.6,2.1,"2019-20"
"Sekou Doumbouya",203.2,38,6.4,3.1,0.5,-10.8,"2019-20"
"Semi Ojeleye",198.12,69,3.4,2.1,0.5,-1.5,"2019-20"
"Serge Ibaka",213.36,55,15.4,8.2,1.4,3.1,"2019-20"
"Seth Curry",187.96,64,12.4,2.3,1.9,3.4,"2019-20"
"Shabazz Napier",182.88,56,10.3,2.8,4.7,-3.6,"2019-20"
"Shai Gilgeous-Alexander",195.58,70,19,5.9,3.3,3.5,"2019-20"
"Shake Milton",195.58,40,9.4,2.2,2.6,0.1,"2019-20"
"Shamorie Ponds",182.88,4,2.3,0.3,0.5,-5.5,"2019-20"
"Shaquille Harrison",200.66,43,4.9,2,1.1,6.8,"2019-20"
"Sindarius Thornwell",193.04,2,8,2,2,-7.4,"2019-20"
"Skal Labissiere",208.28,33,5.8,5.1,1.3,1.3,"2019-20"
"Spencer Dinwiddie",195.58,64,20.6,3.5,6.8,1.1,"2019-20"
"Thon Maker",213.36,60,4.7,2.8,0.7,-8,"2019-20"
"Tim Frazier",182.88,27,3.6,1.2,3.4,-6.9,"2019-20"
"Tim Hardaway Jr.",195.58,71,15.8,3.3,1.9,5.9,"2019-20"
"Vincent Poirier",213.36,22,1.9,2,0.4,-6.5,"2019-20"
"Vlatko Cancar",203.2,14,1.2,0.7,0.2,-6,"2019-20"
"Wayne Ellington",193.04,36,5.1,1.8,1.2,-3.1,"2019-20"
"Wendell Carter Jr.",205.74,43,11.3,9.4,1.2,-0.5,"2019-20"
"Wenyen Gabriel",205.74,30,2.1,1.7,0.3,-7.2,"2019-20"
"Wes Iwundu",198.12,52,5.8,2.5,1.2,-0.5,"2019-20"
"Wesley Matthews",193.04,67,7.4,2.5,1.4,12.2,"2019-20"
"Will Barton",195.58,58,15.1,6.3,3.7,5.8,"2019-20"
"William Howard",203.2,2,0,1,0.5,-51.3,"2019-20"
"Willie Cauley-Stein",213.36,54,7.2,5.8,1.3,-5.5,"2019-20"
"Willy Hernangomez",210.82,31,6.1,4.3,0.9,-2.6,"2019-20"
"Wilson Chandler",203.2,35,5.9,4.1,1.1,-6.4,"2019-20"
"Yogi Ferrell",182.88,50,4.4,1,1.4,-1.8,"2019-20"
"Yuta Watanabe",203.2,18,2,1.1,0.3,4,"2019-20"
"Zach Collins",210.82,11,7,6.3,1.5,6.5,"2019-20"
"Zach LaVine",198.12,60,25.5,4.8,4.2,-4.4,"2019-20"
"Zach Norvell Jr.",195.58,5,2,1.2,0.6,-32.3,"2019-20"
"Zhaire Smith",190.5,7,1.1,0.3,0.3,-12.3,"2019-20"
"Zion Williamson",198.12,24,22.5,6.3,2.1,5.1,"2019-20"
"Zylan Cheatham",195.58,4,3,2.3,0.8,-23.9,"2019-20"
"Lonnie Walker IV",195.58,61,6.4,2.3,1.1,-0.4,"2019-20"
"Vince Carter",198.12,60,5,2.1,0.8,-8.1,"2019-20"
"Victor Oladipo",193.04,19,14.5,3.9,2.9,-1.1,"2019-20"
"Vic Law",200.66,8,1.9,1.4,0.4,-9.7,"2019-20"
"Udonis Haslem",203.2,4,3,4,0.3,-20.2,"2019-20"
"Timothe Luwawu-Cabarrot",200.66,47,7.8,2.7,0.6,-1.3,"2019-20"
"Tobias Harris",203.2,72,19.6,6.9,3.2,3.1,"2019-20"
"Tomas Satoransky",200.66,65,9.9,3.9,5.4,-1.5,"2019-20"
"Tony Bradley",208.28,58,4.9,4.6,0.4,0.1,"2019-20"
"Tony Snell",198.12,59,8,1.9,2.2,-5.5,"2019-20"
"Torrey Craig",200.66,58,5.4,3.3,0.8,-5.7,"2019-20"
"Trae Young",185.42,60,29.6,4.3,9.3,-4.9,"2019-20"
"Tremont Waters",177.8,11,3.6,1.1,1.5,8.4,"2019-20"
"Treveon Graham",195.58,55,4.4,2.7,0.8,-6.2,"2019-20"
"Trevor Ariza",203.2,53,8,4.6,1.7,-0.3,"2019-20"
"Rodney McGruder",193.04,56,3.3,2.7,0.6,0.8,"2019-20"
"Trey Burke",182.88,33,7.4,1.5,2.5,2,"2019-20"
"Tristan Thompson",205.74,57,12,10.1,2.1,-10.1,"2019-20"
"Troy Daniels",193.04,47,4.3,1.1,0.4,0.4,"2019-20"
"Ty Jerome",195.58,31,3.3,1.5,1.4,-13.5,"2019-20"
"Tyler Cook",203.2,13,1.8,1.1,0.1,-9.8,"2019-20"
"Tyler Herro",195.58,55,13.5,4.1,2.2,-1.7,"2019-20"
"Tyler Johnson",190.5,39,7,1.9,1.9,-5.7,"2019-20"
"Tyler Zeller",210.82,2,1,2,0,33.3,"2019-20"
"Tyrone Wallace",195.58,14,2.9,1.6,0.9,-8.3,"2019-20"
"Tyson Chandler",213.36,26,1.3,2.5,0.2,5.7,"2019-20"
"Tyus Jones",182.88,65,7.4,1.6,4.4,-2.3,"2019-20"
"Trey Lyles",205.74,63,6.4,5.7,1.1,-2.4,"2019-20"
"Rodney Hood",203.2,21,11,3.4,1.5,0.6,"2019-20"
"Troy Brown Jr.",198.12,69,10.4,5.6,2.6,-5.5,"2019-20"
"Robin Lopez",213.36,66,5.4,2.4,0.7,0.6,"2019-20"
"Marvin Williams",203.2,58,5.9,3.2,1,-2.8,"2019-20"
"Mason Plumlee",210.82,61,7.2,5.2,2.5,-1,"2019-20"
"Matisse Thybulle",195.58,65,4.7,1.6,1.2,2.4,"2019-20"
"Matt Mooney",187.96,4,0.5,0.8,0.3,17.5,"2019-20"
"Matt Thomas",193.04,41,4.9,1.5,0.5,4.2,"2019-20"
"Matthew Dellavedova",190.5,57,3.1,1.3,3.2,-1.2,"2019-20"
"Maurice Harkless",200.66,62,5.8,3.9,1.1,1.2,"2019-20"
"Max Strus",195.58,2,2.5,0.5,0,105.8,"2019-20"
"Maxi Kleber",208.28,74,9.1,5.2,1.2,3.4,"2019-20"
"Melvin Frazier Jr.",195.58,19,2.1,0.5,0.2,-15,"2019-20"
"Meyers Leonard",213.36,51,6.1,5.1,1.1,4.5,"2019-20"
"Mfiondu Kabengele",205.74,12,3.5,0.9,0.2,0.8,"2019-20"
"Michael Carter-Williams",195.58,45,7.2,3.3,2.4,1.4,"2019-20"
"Michael Frazier II",190.5,13,2.1,0.8,0.2,-16,"2019-20"
"Michael Porter Jr.",208.28,55,9.3,4.7,0.8,0.7,"2019-20"
"Mikal Bridges",198.12,73,9.1,4,1.8,2.9,"2019-20"
"Mike Conley",185.42,47,14.4,3.2,4.4,2.1,"2019-20"
"Mike Muscala",208.28,47,4.8,2.3,0.9,-2.3,"2019-20"
"Mike Scott",200.66,68,6,3.6,0.8,5.7,"2019-20"
"Miles Bridges",198.12,65,13,5.6,1.8,-9.7,"2019-20"
"Mitchell Robinson",213.36,61,9.7,7,0.6,-2.9,"2019-20"
"Marvin Bagley III",210.82,13,14.2,7.5,0.8,-12.6,"2019-20"
"Miye Oni",195.58,10,3.5,1.7,0.4,-8.6,"2019-20"
"Marquese Chriss",205.74,59,9.3,6.2,1.9,-9.5,"2019-20"
"Marko Guduric",198.12,44,3.9,1.7,1,-2.6,"2019-20"
"Lou Williams",185.42,65,18.2,3.1,5.6,4,"2019-20"
"Rodions Kurucs",205.74,47,4.6,2.9,1.1,-1.4,"2019-20"
"Louis King",200.66,10,2,1,0.5,11,"2019-20"
"Luc Mbah a Moute",203.2,3,1.7,0.7,0,-11.3,"2019-20"
"Luguentz Dort",190.5,36,6.8,2.3,0.8,4.4,"2019-20"
"Luka Doncic",200.66,61,28.8,9.4,8.8,5.3,"2019-20"
"Luka Samanic",208.28,3,5.3,3.3,2,8.8,"2019-20"
"Luke Kennard",195.58,28,15.8,3.5,4.1,-2.1,"2019-20"
"Luke Kornet",218.44,36,6,2.3,0.9,-3.6,"2019-20"
"Malcolm Brogdon",195.58,54,16.5,4.9,7.1,2.3,"2019-20"
"Malcolm Miller",200.66,28,1.3,0.6,0.4,15.9,"2019-20"
"Malik Beasley",193.04,55,11.2,2.7,1.4,-1.9,"2019-20"
"Malik Monk",190.5,55,10.3,2.9,2.1,-10.5,"2019-20"
"Malik Newman",190.5,1,2,0,0,-30.4,"2019-20"
"Marc Gasol",210.82,44,7.5,6.3,3.3,10.1,"2019-20"
"Marco Belinelli",195.58,57,6.3,1.7,1.2,1.5,"2019-20"
"Marcus Morris Sr.",203.2,62,16.7,5,1.4,1.5,"2019-20"
"Marcus Smart",190.5,60,12.9,3.8,4.9,7.3,"2019-20"
"Marial Shayok",195.58,4,2.8,1.8,0.3,-23.2,"2019-20"
"Markelle Fultz",190.5,72,12.1,3.3,5.1,-1.7,"2019-20"
"Markieff Morris",203.2,58,9.7,3.8,1.3,-5.8,"2019-20"
"Marques Bolden",208.28,1,0,2,0,57.1,"2019-20"
"Mo Bamba",213.36,62,5.4,4.9,0.7,0.5,"2019-20"
"Mario Hezonja",203.2,53,4.8,3.5,0.9,-9.5,"2019-20"
"Montrezl Harrell",200.66,63,18.6,7.1,1.7,6.5,"2019-20"
"PJ Dozier",198.12,29,5.8,1.9,2.2,-5.7,"2019-20"
"Pascal Siakam",205.74,60,22.9,7.3,3.5,8.8,"2019-20"
"Pat Connaughton",195.58,67,5.4,4.2,1.6,3.5,"2019-20"
"Patrick Beverley",185.42,51,7.9,5.2,3.6,10.2,"2019-20"
"Patrick McCaw",200.66,37,4.6,2.3,2.1,0.6,"2019-20"
"Patrick Patterson",203.2,59,4.9,2.6,0.7,2.5,"2019-20"
"Patty Mills",185.42,66,11.6,1.6,1.8,4.1,"2019-20"
"Paul George",203.2,48,21.5,5.7,3.9,8.7,"2019-20"
"Paul Millsap",200.66,51,11.6,5.7,1.6,9.3,"2019-20"
"Paul Watson",198.12,10,3.1,1.7,0.8,16.3,"2019-20"
"P.J. Washington",200.66,58,12.2,5.4,2.1,-6.3,"2019-20"
"Quinndary Weatherspoon",190.5,11,1.1,0.6,1,-13.7,"2019-20"
"Rajon Rondo",185.42,48,7.1,3,5,1.4,"2019-20"
"Raul Neto",185.42,54,5.1,1.1,1.8,2.8,"2019-20"
"Rayjon Tucker",190.5,20,3.1,1,0.3,-6.9,"2019-20"
"Reggie Bullock",198.12,29,8.1,2.3,1.4,-5.8,"2019-20"
"Reggie Jackson",190.5,31,11.9,3,4.1,6.7,"2019-20"
"Richaun Holmes",208.28,44,12.3,8.1,1,1.2,"2019-20"
"Ricky Rubio",190.5,65,13,4.7,8.8,4,"2019-20"
"Monte Morris",187.96,73,9,1.9,3.5,0.8,"2019-20"
"Robert Williams III",203.2,29,5.2,4.4,0.9,6.1,"2019-20"
"Robert Covington",200.66,70,12.4,6.6,1.3,0.9,"2019-20"
"RJ Barrett",198.12,56,14.3,5,2.6,-9.1,"2019-20"
"P.J. Tucker",195.58,72,6.9,6.6,1.6,3,"2019-20"
"Quinn Cook",185.42,44,5.1,1.2,1.1,4.5,"2019-20"
"Oshae Brissett",200.66,19,1.9,1.4,0.4,11.6,"2019-20"
"Moritz Wagner",210.82,45,8.7,4.9,1.2,-4.2,"2019-20"
"Moses Brown",218.44,9,1.2,1.6,0.1,-50.9,"2019-20"
"Mychal Mulder",190.5,7,11,3.3,1.1,6.2,"2019-20"
"Otto Porter Jr.",203.2,14,11.9,3.4,1.8,3.2,"2019-20"
"Myles Turner",210.82,62,12.1,6.6,1.2,0.4,"2019-20"
"Nassir Little",195.58,48,3.6,2.3,0.5,-3.2,"2019-20"
"Naz Mitrou-Long",190.5,5,2.8,1.4,1.6,20.2,"2019-20"
"Naz Reid",205.74,30,9,4.1,1.2,0.7,"2019-20"
"Nerlens Noel",208.28,61,7.4,4.9,0.9,1.3,"2019-20"
"Nickeil Alexander-Walker",195.58,47,5.7,1.8,1.9,-3.6,"2019-20"
"Nicolas Batum",205.74,22,3.6,4.5,3,-3.3,"2019-20"
"Nemanja Bjelica",208.28,72,11.5,6.4,2.8,-1,"2019-20"
"Nicolo Melli",205.74,60,6.6,3,1.4,-4.3,"2019-20"
"Omari Spellman",203.2,49,7.6,4.5,1,-8.5,"2019-20"
"Nigel Williams-Goss",187.96,10,1.4,0.6,0.6,4.5,"2019-20"
"OG Anunoby",200.66,69,10.6,5.3,1.6,6.2,"2019-20"
"Nikola Jokic",213.36,73,19.9,9.7,7,4.5,"2019-20"
"Nikola Vucevic",210.82,62,19.6,10.9,3.6,0.9,"2019-20"
"Noah Vonleh",208.28,36,3.7,3.4,0.8,-5,"2019-20"
"Norvel Pelle",208.28,24,2.4,3,0.3,-15.7,"2019-20"
"Nicolas Claxton",210.82,15,4.4,2.9,1.1,-15.6,"2019-20"
"Norman Powell",190.5,52,16,3.7,1.8,4.6,"2019-20"
