"player_name","player_height","gp","pts","reb","ast","net_rating","season"
"Markel Brown",190.5,47,4.6,2.3,0.8,-0.6,"2014-15"
"Mario Chalmers",187.96,80,10.2,2.6,3.8,-3.1,"2014-15"
"Marcus Thornton",193.04,48,7.9,1.8,0.8,-2.9,"2014-15"
"Marcus Smart",193.04,67,7.8,3.3,3.1,2.5,"2014-15"
"Marcus Morris",205.74,81,10.4,4.8,1.6,-1.7,"2014-15"
"Marco Belinelli",195.58,62,9.2,2.5,1.5,0.1,"2014-15"
"Marcin Gortat",210.82,82,12.2,8.7,1.2,6,"2014-15"
"Marc Gasol",215.9,81,17.4,7.8,3.8,3.4,"2014-15"
"Manu Ginobili",198.12,70,10.5,3,4.2,9.6,"2014-15"
"Malcolm Thomas",205.74,17,2.6,3.3,0.4,-28.1,"2014-15"
"Malcolm Lee",195.58,1,0,0,0,66.7,"2014-15"
"Luol Deng",205.74,72,14,5.2,1.9,0.2,"2014-15"
"Luke Ridnour",187.96,47,4,1.4,2,-9.8,"2014-15"
"Luke Babbitt",205.74,63,4.1,1.8,0.4,-5.1,"2014-15"
"Luis Scola",205.74,81,9.4,6.5,1.3,0,"2014-15"
"Lucas Nogueira",213.36,6,1,1.8,0.2,-20.7,"2014-15"
"Luc Mbah a Moute",203.2,67,9.9,4.9,1.6,-9.3,"2014-15"
"Lou Williams",185.42,80,15.5,1.9,2.1,6.8,"2014-15"
"Lou Amundson",205.74,53,4.9,5.1,1.3,-7,"2014-15"
"Lorenzo Brown",195.58,29,4.2,2.4,3.1,-7.9,"2014-15"
"Lester Hudson",190.5,5,3.6,1.6,1,-3.4,"2014-15"
"Leandro Barbosa",190.5,66,7.1,1.4,1.5,2,"2014-15"
"LeBron James",203.2,69,25.3,6,7.4,9.8,"2014-15"
"Lavoy Allen",205.74,63,5,5.1,1.2,3.2,"2014-15"
"Larry Sanders",210.82,27,7.3,6.1,0.9,-5.6,"2014-15"
"Larry Drew II",187.96,12,3.8,1.3,3.8,-18.7,"2014-15"
"Langston Galloway",187.96,45,11.8,4.2,3.3,-9.5,"2014-15"
"Markieff Morris",208.28,82,15.3,6.2,2.3,2.2,"2014-15"
"Nick Young",200.66,42,13.4,2.3,1,-2.8,"2014-15"
"Marreese Speights",208.28,76,10.4,4.3,0.9,8.2,"2014-15"
"Marvin Williams",205.74,78,7.4,4.9,1.3,-4.3,"2014-15"
"Nick Collison",208.28,66,4.1,3.8,1.4,2.6,"2014-15"
"Nick Calathes",198.12,58,4.2,1.8,2.5,5.9,"2014-15"
"Nerlens Noel",210.82,75,9.9,8.1,1.7,-9.1,"2014-15"
"Nene",210.82,67,11,5.1,1.8,5.9,"2014-15"
"Nazr Mohammed",208.28,23,1.2,1.7,0.1,1.6,"2014-15"
"Nate Wolters",193.04,21,2,1.6,1,-3.4,"2014-15"
"Nate Robinson",175.26,42,5.7,1.2,2.3,-8.2,"2014-15"
"Sean Kilpatrick",193.04,4,5.5,1.5,1,7.3,"2014-15"
"Mo Williams",185.42,68,14.2,2.6,6.2,-3.5,"2014-15"
"Mitch McGary",208.28,32,6.3,5.2,0.4,4,"2014-15"
"Mirza Teletovic",205.74,40,8.5,4.9,1.2,-1.9,"2014-15"
"Miroslav Raduljica",213.36,5,1.6,1,0,-7,"2014-15"
"Miles Plumlee",210.82,73,4,4.4,0.5,0.1,"2014-15"
"Mike Scott",203.2,68,7.8,2.9,1.1,1.1,"2014-15"
"Mike Muscala",210.82,40,4.9,3,0.6,5.3,"2014-15"
"Mike Miller",203.2,52,2.1,1.8,0.9,-5.7,"2014-15"
"Mike Dunleavy",205.74,63,9.4,3.9,1.8,5.4,"2014-15"
"Mike Conley",185.42,70,15.8,3,5.4,3.8,"2014-15"
"Michael Kidd-Gilchrist",200.66,55,10.9,7.6,1.4,3.1,"2014-15"
"Michael Carter-Williams",198.12,66,14.6,5.3,6.7,-3.7,"2014-15"
"Michael Beasley",208.28,24,8.8,3.7,1.3,0.7,"2014-15"
"Meyers Leonard",215.9,55,5.9,4.5,0.6,1,"2014-15"
"Maurice Harkless",205.74,45,3.5,2.4,0.6,-5,"2014-15"
"Matthew Dellavedova",193.04,67,4.8,1.9,3,0.6,"2014-15"
"Matt Bonner",208.28,72,3.7,1.6,0.7,1.1,"2014-15"
"Matt Barnes",200.66,76,10.1,4,1.5,12,"2014-15"
"Mason Plumlee",210.82,82,8.7,6.2,0.9,-5.6,"2014-15"
"Martell Webster",200.66,32,3.3,1.4,0.5,-19,"2014-15"
"Sebastian Telfair",182.88,16,8.4,1.9,2.8,-12.3,"2014-15"
"Shavlik Randolph",208.28,21,1.1,1.8,0.2,-10.9,"2014-15"
"Sergey Karasev",200.66,33,4.6,2,1.4,0.7,"2014-15"
"Arron Afflalo",195.58,78,13.3,3.2,1.7,-1.2,"2014-15"
"Austin Daye",210.82,34,3.8,2.2,0.5,-3.1,"2014-15"
"Austin Rivers",193.04,76,7,2,2,-3.2,"2014-15"
"Avery Bradley",187.96,77,13.9,3.1,1.8,-2.4,"2014-15"
"Ben Gordon",190.5,56,6.2,1.1,0.9,-9,"2014-15"
"Ben McLemore",195.58,82,12.1,2.9,1.7,-1.3,"2014-15"
"Beno Udrih",190.5,79,7.7,1.8,2.8,0.2,"2014-15"
"Bernard James",208.28,16,2.8,2.4,0.3,-1.7,"2014-15"
"Bismack Biyombo",205.74,64,4.8,6.4,0.3,-1.2,"2014-15"
"Blake Griffin",208.28,67,21.9,7.6,5.3,11.5,"2014-15"
"Bojan Bogdanovic",203.2,78,9,2.7,0.9,-4.9,"2014-15"
"Boris Diaw",203.2,81,8.7,4.3,2.9,6.7,"2014-15"
"Bradley Beal",195.58,63,15.3,3.8,3.1,5.8,"2014-15"
"Brandan Wright",208.28,75,7.3,4.3,0.5,0.1,"2014-15"
"Brandon Bass",203.2,82,10.6,4.9,1.3,-2.1,"2014-15"
"Tyreke Evans",198.12,79,16.6,5.3,6.6,2.2,"2014-15"
"Tyrus Thomas",208.28,2,2,0,0.5,3.7,"2014-15"
"Tyson Chandler",215.9,75,10.3,11.5,1.1,5.5,"2014-15"
"Udonis Haslem",203.2,62,4.2,4.2,0.7,-7.1,"2014-15"
"Vander Blue",193.04,2,11,4.5,4,-23,"2014-15"
"Andre Miller",187.96,81,4.4,1.9,3.5,-4.4,"2014-15"
"Andre Iguodala",198.12,77,7.8,3.3,3,12.2,"2014-15"
"Andre Drummond",210.82,82,13.8,13.5,0.7,-2.1,"2014-15"
"Andre Dawkins",195.58,4,0.8,0.5,0.3,-18.3,"2014-15"
"Anderson Varejao",210.82,26,9.8,6.5,1.3,-1,"2014-15"
"Amir Johnson",205.74,75,9.3,6.1,1.6,2.3,"2014-15"
"Amar'e Stoudemire",208.28,59,11.5,5.6,0.8,-4.9,"2014-15"
"Aron Baynes",208.28,70,6.6,4.5,0.5,6.8,"2014-15"
"Alonzo Gee",198.12,54,4.5,1.7,0.5,-5.6,"2014-15"
"Arinze Onuaku",205.74,6,4.5,3.5,0.7,-9.7,"2014-15"
"Anthony Tolliver",203.2,76,6.3,3.1,0.8,3.2,"2014-15"
"Tobias Harris",205.74,68,17.1,6.3,1.8,-6.6,"2014-15"
"Toney Douglas",187.96,12,4.3,1.8,2,5,"2014-15"
"Tony Allen",193.04,63,8.6,4.4,1.4,10.2,"2014-15"
"Tony Parker",187.96,68,14.4,1.9,4.9,5.4,"2014-15"
"Tony Snell",200.66,72,6,2.4,0.9,2.8,"2014-15"
"Tony Wroten",198.12,30,16.9,2.9,5.2,-12.7,"2014-15"
"Toure' Murry",195.58,5,1.2,0.2,0.2,4.5,"2014-15"
"Travis Wear",208.28,51,3.9,2.1,0.8,-5.5,"2014-15"
"Trevor Ariza",203.2,82,12.8,5.6,2.5,4.3,"2014-15"
"Trevor Booker",203.2,79,7.2,5,1.1,0.9,"2014-15"
"Trey Burke",185.42,76,12.8,2.7,4.3,-1.6,"2014-15"
"Tristan Thompson",205.74,82,8.5,8,0.5,4.5,"2014-15"
"Troy Daniels",193.04,47,3.7,0.7,0.5,-12.4,"2014-15"
"Ty Lawson",180.34,75,15.2,3.1,9.6,-1.7,"2014-15"
"Tyler Ennis",190.5,33,3.7,1.1,2.2,-7.8,"2014-15"
"Tyler Hansbrough",205.74,74,3.6,3.6,0.3,10.5,"2014-15"
"Tyler Johnson",190.5,32,5.9,2.5,1.3,-5,"2014-15"
"Tyler Zeller",213.36,82,10.2,5.7,1.4,-3,"2014-15"
"Andre Roberson",200.66,67,3.4,3.8,1,5.1,"2014-15"
"Andrea Bargnani",213.36,29,14.8,4.4,1.6,-17.5,"2014-15"
"Andrei Kirilenko",205.74,7,0.4,1.1,0.1,-39.3,"2014-15"
"Andrew Bogut",213.36,67,6.3,8.1,2.7,16.6,"2014-15"
"Andrew Nicholson",205.74,40,4.9,2.1,0.6,-7.9,"2014-15"
"Andrew Wiggins",203.2,82,16.9,4.6,2.1,-10.1,"2014-15"
"Anthony Bennett",203.2,57,5.2,3.8,0.8,-16.5,"2014-15"
"Anthony Davis",208.28,68,24.4,10.2,2.2,5.1,"2014-15"
"Anthony Morrow",195.58,74,10.7,2.6,0.8,4.4,"2014-15"
"Archie Goodwin",195.58,41,5.6,1.8,1.1,-15.4,"2014-15"
"Serge Ibaka",208.28,64,14.3,7.8,0.9,3.6,"2014-15"
"Allen Crabbe",198.12,51,3.3,1.4,0.8,-1.8,"2014-15"
"Alexey Shved",198.12,42,10.3,2.4,2.5,-8.5,"2014-15"
"Thaddeus Young",203.2,76,14.1,5.4,2.3,-4.4,"2014-15"
"Thabo Sefolosha",200.66,52,5.3,4.3,1.4,10.3,"2014-15"
"Terrence Ross",200.66,82,9.8,2.8,1,1.1,"2014-15"
"Terrence Jones",205.74,33,11.7,6.7,1.1,5.3,"2014-15"
"Tayshaun Prince",205.74,58,7.5,3.6,1.6,-4.8,"2014-15"
"Tarik Black",210.82,63,6,5.8,0.7,-2.8,"2014-15"
"Taj Gibson",205.74,62,10.3,6.4,1.1,1.8,"2014-15"
"TJ Warren",203.2,40,6.1,2.1,0.6,-7.4,"2014-15"
"Steven Adams",213.36,70,7.7,7.5,0.9,0.2,"2014-15"
"Steve Novak",208.28,35,1.8,0.6,0.3,-19.6,"2014-15"
"Steve Blake",190.5,81,4.3,1.7,3.6,3.6,"2014-15"
"Stephen Curry",190.5,80,23.8,4.3,7.7,17,"2014-15"
"Spencer Hawes",215.9,73,5.8,3.5,1.2,-2.8,"2014-15"
"Spencer Dinwiddie",198.12,34,4.3,1.4,3.1,-8.7,"2014-15"
"Solomon Hill",200.66,82,8.9,3.8,2.2,-3.6,"2014-15"
"Sim Bhullar",226.06,3,0.7,0.3,0.3,34.7,"2014-15"
"Shelvin Mack",190.5,55,5.4,1.4,2.8,0.7,"2014-15"
"Shayne Whittington",210.82,20,2.9,1.5,0.3,2.9,"2014-15"
"Shawne Williams",208.28,63,5.4,2.6,0.7,-4.8,"2014-15"
"Shawn Marion",200.66,57,4.8,3.5,0.9,2.2,"2014-15"
"Landry Fields",200.66,26,1.8,1,0.6,-18.7,"2014-15"
"Shaun Livingston",200.66,78,5.9,2.3,3.3,4,"2014-15"
"Shannon Brown",190.5,5,4,0.2,0.6,-5.4,"2014-15"
"Shane Larkin",180.34,76,6.2,2.3,3,-11.1,"2014-15"
"Shabazz Napier",185.42,51,5.1,2.2,2.5,-1.4,"2014-15"
"Shabazz Muhammad",198.12,38,13.5,4.1,1.2,-9.7,"2014-15"
"Seth Curry",187.96,2,0,1,0.5,-22.5,"2014-15"
"Thomas Robinson",208.28,54,5.7,5.6,0.6,-0.6,"2014-15"
"Alexis Ajinca",218.44,68,6.5,4.6,0.7,-0.6,"2014-15"
"Tiago Splitter",210.82,52,8.2,4.8,1.5,12.4,"2014-15"
"Tim Frazier",185.42,11,5.2,2.5,5.5,-3.4,"2014-15"
"Alex Len",215.9,69,6.3,6.6,0.5,0.5,"2014-15"
"Alex Kirk",213.36,5,0.8,0.2,0.2,-61.8,"2014-15"
"Alec Burks",198.12,27,13.9,4.2,3,-7.4,"2014-15"
"Alan Anderson",198.12,74,7.4,2.8,1.1,-1.4,"2014-15"
"Al-Farouq Aminu",205.74,74,5.6,4.6,0.8,5.7,"2014-15"
"Al Jefferson",208.28,65,16.6,8.4,1.7,-3.7,"2014-15"
"Al Horford",208.28,76,15.2,7.2,3.2,6.6,"2014-15"
"Adreian Payne",208.28,32,6.7,5.1,0.9,-16.9,"2014-15"
"Aaron Gordon",205.74,47,5.2,3.6,0.7,-5.6,"2014-15"
"Aaron Brooks",182.88,82,11.6,2,3.2,5.2,"2014-15"
"AJ Price",187.96,26,5.1,1.2,1.8,-12.2,"2014-15"
"Victor Claver",205.74,10,2.4,2,0.1,15.3,"2014-15"
"Victor Oladipo",193.04,72,17.9,4.2,4.1,-5.7,"2014-15"
"Vince Carter",198.12,66,5.8,2,1.2,-0.3,"2014-15"
"Wayne Ellington",193.04,65,10,3.2,1.6,-3.4,"2014-15"
"Wesley Johnson",200.66,76,9.9,4.2,1.6,-6.8,"2014-15"
"Wesley Matthews",195.58,60,15.9,3.7,2.3,6.5,"2014-15"
"Will Barton",198.12,58,6.8,2.8,1.4,-2.3,"2014-15"
"Will Bynum",182.88,7,3.1,0.9,2.6,-41,"2014-15"
"Will Cherry",183,8,1.9,0.6,1,-3.7,"2014-15"
"Willie Green",190.5,52,5.9,1.5,1.3,-4.7,"2014-15"
"Wilson Chandler",203.2,78,13.9,6.1,1.7,-5.1,"2014-15"
"Xavier Henry",198.12,9,2.2,0.4,0.3,8,"2014-15"
"Zach LaVine",195.58,77,10.1,2.8,3.6,-14.5,"2014-15"
"Zach Randolph",205.74,71,16.1,10.5,2.2,6.3,"2014-15"
"Zaza Pachulia",210.82,73,8.3,6.8,2.4,6.9,"2014-15"
"Zoran Dragic",195.58,16,1.8,0.5,0.3,-15.3,"2014-15"
"Tim Duncan",210.82,77,13.9,9.1,3,7,"2014-15"
"Lance Thomas",203.2,62,7.1,3.1,1.1,-10.7,"2014-15"
"Kris Humphries",205.74,64,8,6.5,0.9,-1.6,"2014-15"
"LaMarcus Aldridge",210.82,71,23.4,10.2,1.7,5.7,"2014-15"
"Ekpe Udoh",208.28,33,0.9,0.8,0.2,-2.8,"2014-15"
"Ed Davis",208.28,79,8.3,7.6,1.2,-7.4,"2014-15"
"Earl Clark",208.28,10,2.7,2.3,0.3,-14.1,"2014-15"
"Earl Barron",213.36,16,2,1.8,0.3,-19.7,"2014-15"
"E'Twaun Moore",193.04,56,2.7,0.8,0.6,0.6,"2014-15"
"Dwyane Wade",193.04,62,21.5,3.5,4.8,-1.2,"2014-15"
"Dwight Powell",210.82,29,3.1,1.7,0.3,-4.4,"2014-15"
"Dwight Howard",210.82,41,15.8,10.5,1.2,8.1,"2014-15"
"Dwight Buycks",190.5,6,8.7,2,2.3,-13.6,"2014-15"
"Drew Gordon",205.74,9,1.9,2,0.2,-22.9,"2014-15"
"Drew Gooden",208.28,51,5.4,4.4,1,0.4,"2014-15"
"Draymond Green",200.66,79,11.7,8.2,3.7,16.5,"2014-15"
"Elfrid Payton",193.04,82,8.9,4.3,6.5,-3.4,"2014-15"
"Doug McDermott",203.2,36,3,1.2,0.2,-12.2,"2014-15"
"Donatas Motiejunas",213.36,71,12,5.9,1.8,2.6,"2014-15"
"Donald Sloan",190.5,53,7.4,2.7,3.6,-4.8,"2014-15"
"Dirk Nowitzki",213.36,77,17.3,5.9,1.9,4.3,"2014-15"
"Dion Waiters",193.04,80,11.8,2.4,2,0.3,"2014-15"
"Dewayne Dedmon",213.36,59,3.7,5,0.2,-0.5,"2014-15"
"Devyn Marble",198.12,16,2.3,1.9,1.1,-1.8,"2014-15"
"Devin Harris",190.5,76,8.8,1.8,3.1,3.3,"2014-15"
"Derrick Williams",203.2,74,8.3,2.7,0.7,-7.2,"2014-15"
"Derrick Rose",190.5,51,17.7,3.2,4.9,4.1,"2014-15"
"Derrick Favors",208.28,74,16,8.2,1.5,2.2,"2014-15"
"Deron Williams",190.5,68,13,3.5,6.6,0.1,"2014-15"
"Dennis Schroder",185.42,77,10,2.1,4.1,-0.3,"2014-15"
"Dorell Wright",205.74,48,4.6,2.3,0.9,6.1,"2014-15"
"Elijah Millsap",198.12,47,5.3,3.2,1.2,5.6,"2014-15"
"Elliot Williams",196,13,2.8,0.6,0.9,1.6,"2014-15"
"Elton Brand",205.74,36,2.7,2.8,0.6,1.3,"2014-15"
"Gorgui Dieng",210.82,73,9.7,8.3,2,-9.1,"2014-15"
"Gordon Hayward",203.2,76,19.3,4.9,4.1,2.1,"2014-15"
"Goran Dragic",190.5,78,16.3,3.5,4.5,0.6,"2014-15"
"Glenn Robinson III",200.66,35,2.1,1.1,0.3,3.1,"2014-15"
"Glen Rice",198.12,5,2.2,0.8,0.4,-26,"2014-15"
"Glen Davis",205.74,74,4,2.3,0.5,-3.6,"2014-15"
"Gigi Datome",203.2,21,5,1.4,0.4,13,"2014-15"
"Giannis Antetokounmpo",210.82,81,12.7,6.7,2.6,1.1,"2014-15"
"Gerald Wallace",200.66,32,1.1,1.8,0.3,4.8,"2014-15"
"Gerald Henderson",195.58,80,12.1,3.4,2.6,-0.2,"2014-15"
"Gerald Green",203.2,74,11.9,2.5,1.2,0.1,"2014-15"
"George Hill",190.5,43,16.1,4.2,5.1,7.1,"2014-15"
"Gary Neal",193.04,54,10.1,2.4,1.9,-4.2,"2014-15"
"Gary Harris",193.04,55,3.4,1.2,0.5,-12.8,"2014-15"
"Garrett Temple",198.12,52,3.9,1.7,1.1,-0.4,"2014-15"
"Gal Mekel",190.5,4,1.5,0.3,3.3,-1.9,"2014-15"
"Furkan Aldemir",208.28,41,2.3,4.3,0.7,-10.4,"2014-15"
"Francisco Garcia",200.66,14,3.2,1.2,1.1,-1.3,"2014-15"
"Festus Ezeli",210.82,46,4.4,3.4,0.2,5.4,"2014-15"
"Evan Turner",200.66,82,9.5,5.1,5.5,-2.4,"2014-15"
"Evan Fournier",200.66,58,12,2.6,2.1,-4.1,"2014-15"
"Ersan Ilyasova",208.28,58,11.5,4.8,1,1.8,"2014-15"
"Erick Green",193.04,43,3.4,0.7,0.9,-11,"2014-15"
"Eric Moreland",208.28,3,0.7,0.3,0,36.1,"2014-15"
"Eric Gordon",193.04,61,13.4,2.6,3.8,1.2,"2014-15"
"Eric Bledsoe",185.42,81,17,5.2,6.1,1.5,"2014-15"
"Enes Kanter",210.82,75,15.5,8.9,0.7,-2.6,"2014-15"
"DeMarre Carroll",203.2,70,12.6,5.3,1.7,5.7,"2014-15"
"DeMarcus Cousins",210.82,59,24.1,12.7,3.6,0.1,"2014-15"
"DeMar DeRozan",200.66,60,20.1,4.6,3.5,2.6,"2014-15"
"DeJuan Blair",200.66,29,1.9,1.9,0.1,-12.4,"2014-15"
"Chris Copeland",203.2,50,6.2,2.2,1,-3.9,"2014-15"
"Chris Bosh",210.82,44,21.1,7,2.2,-2.2,"2014-15"
"Chris Andersen",208.28,60,5.3,5,0.7,0.5,"2014-15"
"Chase Budinger",200.66,67,6.8,3,1,-10.5,"2014-15"
"Charlie Villanueva",210.82,64,6.3,2.3,0.3,-3.3,"2014-15"
"Channing Frye",210.82,75,7.3,3.9,1.3,-7.6,"2014-15"
"Chandler Parsons",205.74,66,15.7,4.9,2.4,4.6,"2014-15"
"Cartier Martin",200.66,23,1.6,0.9,0.5,2.3,"2014-15"
"Caron Butler",200.66,78,5.9,2.5,1,-1.8,"2014-15"
"Carmelo Anthony",203.2,40,24.2,6.6,3.1,-4.2,"2014-15"
"Carlos Boozer",205.74,71,11.8,6.8,1.3,-9.2,"2014-15"
"Carl Landry",205.74,70,7.2,3.8,0.4,-9.2,"2014-15"
"Cameron Bairstow",205.74,18,0.6,0.4,0.1,-16.5,"2014-15"
"CJ Wilcox",195.58,21,2,0.3,0.4,-10.9,"2014-15"
"CJ Miles",198.12,70,13.5,3.1,1.1,4,"2014-15"
"CJ McCollum",193.04,62,6.8,1.5,1,5.3,"2014-15"
"C.J. Watson",187.96,57,10,2.9,3.6,-0.6,"2014-15"
"Bryce Cotton",185.42,15,5.3,1.2,1,-0.4,"2014-15"
"Bruno Caboclo",205.74,8,1.3,0.3,0,-60.3,"2014-15"
"Brook Lopez",213.36,72,17.2,7.4,0.7,-2.5,"2014-15"
"Brian Roberts",185.42,72,6.7,1.5,2.3,-4.2,"2014-15"
"Brendan Haywood",213.36,22,1.6,1.3,0.1,-21.3,"2014-15"
"Brandon Rush",198.12,33,0.9,1.2,0.4,-18.9,"2014-15"
"Brandon Knight",190.5,63,17,3.9,5.2,-1.1,"2014-15"
"Brandon Jennings",185.42,41,15.4,2.5,6.6,0.8,"2014-15"
"Brandon Davies",208.28,27,5.3,3.1,1.1,-19.1,"2014-15"
"Tim Hardaway Jr.",198.12,70,11.5,2.2,1.8,-10.8,"2014-15"
"Chris Douglas-Roberts",200.66,12,1.6,1,0.3,-7.8,"2014-15"
"Grant Jerrett",208.28,8,2,1.1,0.4,-22.3,"2014-15"
"Chris Johnson",198.12,29,5.7,1.9,0.5,-2.7,"2014-15"
"Chris Paul",182.88,82,19.1,4.6,10.2,12.2,"2014-15"
"DeAndre Jordan",210.82,82,11.5,15,0.7,11.2,"2014-15"
"David West",205.74,66,11.7,6.8,3.4,0.1,"2014-15"
"David Wear",208.28,2,0,1,0.5,-67.3,"2014-15"
"David Stockton",180.34,3,2.7,0.7,3,32.7,"2014-15"
"David Lee",205.74,49,7.9,5.2,1.7,3.2,"2014-15"
"Darren Collison",182.88,45,16.1,3.2,5.6,1.2,"2014-15"
"Darrell Arthur",205.74,58,6.6,2.9,1,-0.2,"2014-15"
"Darius Morris",193.04,38,2.2,0.7,1.3,-11.2,"2014-15"
"Darius Miller",203.2,5,0.4,0.2,0.4,-13.1,"2014-15"
"Dante Exum",198.12,82,4.8,1.6,2.4,3.3,"2014-15"
"Dante Cunningham",203.2,66,5.2,3.9,0.8,0.8,"2014-15"
"Danny Green",198.12,81,11.7,4.2,2,9.9,"2014-15"
"Danny Granger",205.74,30,6.3,2.7,0.6,-8,"2014-15"
"Danilo Gallinari",208.28,59,12.4,3.7,1.4,1.4,"2014-15"
"Damjan Rudez",208.28,68,4.8,0.7,0.8,-0.7,"2014-15"
"Damian Lillard",190.5,82,21,4.6,6.2,4.5,"2014-15"
"Dahntay Jones",198.12,33,0.6,0.3,0.1,-23,"2014-15"
"D.J. Augustin",182.88,82,9.5,2,4.3,-2.9,"2014-15"
"Courtney Lee",195.58,77,10.1,2.3,2,2.1,"2014-15"
"Cory Joseph",190.5,79,6.8,2.4,2.4,6.4,"2014-15"
"Cory Jefferson",205.74,50,3.7,2.9,0.3,6.8,"2014-15"
"Corey Brewer",205.74,80,11.5,3.7,2.2,-0.6,"2014-15"
"Cole Aldrich",210.82,61,5.5,5.5,1.2,-16,"2014-15"
"Cody Zeller",213.36,62,7.6,5.8,1.6,1.4,"2014-15"
"Clint Capela",208.28,12,2.7,3,0.2,5.6,"2014-15"
"Cleanthony Early",203.2,39,5.4,2.5,0.9,-13,"2014-15"
