"player_name","player_height","gp","pts","reb","ast","net_rating","season"
"Eric Piatkowski",200.66,65,6,1.6,0.8,2.4,"1996-97"
"Eric Snow",190.5,67,3,1,2.4,-1.2,"1996-97"
"Eric Williams",203.2,72,15,4.6,1.8,-6.8,"1996-97"
"Erick Dampier",210.82,72,5.1,4.1,0.6,-2,"1996-97"
"Erick Strickland",190.5,28,10.6,3.2,2.4,-6.4,"1996-97"
"Ervin Johnson",210.82,82,7.1,11.1,0.9,-5.9,"1996-97"
"Evric Gray",200.66,5,2.6,0.6,0.4,17.5,"1996-97"
"Felton Spencer",213.36,73,5.1,5.7,0.3,-1.2,"1996-97"
"Frank Brickowski",205.74,17,4.8,2,0.9,-22.4,"1996-97"
"Frankie King",185.42,7,2.9,2,0.7,1.4,"1996-97"
"Fred Hoiberg",193.04,47,4.8,1.7,0.9,4.9,"1996-97"
"Henry James",203.2,53,6.7,1.5,0.4,1.2,"1996-97"
"Elden Campbell",213.36,77,14.9,8,1.6,3.3,"1996-97"
"Herb Williams",210.82,21,1.9,1.5,0.2,-10.8,"1996-97"
"Horace Grant",208.28,67,12.6,9,2.4,1.1,"1996-97"
"Jerome Williams",205.74,33,1.5,1.5,0.2,3,"1996-97"
"Jerry Stackhouse",198.12,81,20.7,4.2,3.1,-6.8,"1996-97"
"Jim Jackson",198.12,77,15.9,5.3,4.1,-8.4,"1996-97"
"Jim McIlvaine",215.9,82,3.8,4,0.3,9.7,"1996-97"
"Jimmy Carruth",208.28,4,1.3,1,0,-17.7,"1996-97"
"Jimmy King",195.58,2,3,1,1,-42.5,"1996-97"
"Jimmy Oliver",195.58,4,2.8,1.3,0.3,-40.8,"1996-97"
"Joe Courtney",203.2,9,2.8,1.8,0,-6.1,"1996-97"
"Joe Dumars",190.5,79,14.7,2.4,4,6.1,"1996-97"
"Jerome Kersey",200.66,70,6.8,5.2,1.3,4.1,"1996-97"
"Joe Kleine",213.36,59,2.8,3.4,0.6,-7.6,"1996-97"
"Joe Stephens",200.66,2,1.5,1.5,0,-17.4,"1996-97"
"Joe Wolf",210.82,56,1.7,2,0.4,-3.5,"1996-97"
"John Crotty",187.96,48,4.8,1,2.1,-2.1,"1996-97"
"John Long",195.58,32,4,1.3,0.7,-9.8,"1996-97"
"John Starks",195.58,77,13.8,2.7,2.8,6.5,"1996-97"
"John Stockton",185.42,82,14.4,2.8,10.5,11.4,"1996-97"
"John Wallace",205.74,68,4.8,2.3,0.5,2.7,"1996-97"
"Johnny Newman",200.66,82,8.7,2.3,1.4,0.2,"1996-97"
"Jon Barry",195.58,58,4.9,1.7,2,5,"1996-97"
"Joe Smith",208.28,80,18.7,8.5,1.6,-3.3,"1996-97"
"Jerome Allen",193.04,76,3,1.3,2,-3.7,"1996-97"
"Jermaine O'Neal",210.82,45,4.1,2.8,0.2,1.3,"1996-97"
"Jeff McInnis",193.04,13,5,0.5,1.4,-17.8,"1996-97"
"Horacio Llamas",210.82,20,1.7,0.9,0.2,11.5,"1996-97"
"Hot Rod Williams",210.82,68,8,8.3,1.5,4.3,"1996-97"
"Howard Eisley",187.96,82,4.5,1,2.4,2.5,"1996-97"
"Hubert Davis",195.58,36,5,1.1,0.9,-3.3,"1996-97"
"Ike Austin",208.28,82,9.7,5.8,1.2,2.9,"1996-97"
"Isaiah Rider",195.58,76,16.1,4,2.6,3.4,"1996-97"
"Ivano Newbill",208.28,72,1.4,2.8,0.3,2.5,"1996-97"
"Jack Haley",208.28,20,2,1.6,0.3,5,"1996-97"
"Jalen Rose",203.2,66,7.3,1.8,2.3,1.3,"1996-97"
"Jamal Mashburn",203.2,69,11.9,4.3,2.9,1.4,"1996-97"
"James Robinson",187.96,69,8.3,1.6,1.8,-2.7,"1996-97"
"James Scott",198.12,8,0.1,0.8,0.4,-14.7,"1996-97"
"Jamie Feick",203.2,41,3.7,5.2,0.6,-12.2,"1996-97"
"Jamie Watson",200.66,23,3.4,2,1.4,-7.8,"1996-97"
"Jaren Jackson",198.12,75,5,1.8,0.9,1.7,"1996-97"
"Jason Caffey",203.2,75,7.3,4,1.2,9,"1996-97"
"Jason Kidd",193.04,55,10.9,4.5,9,2.4,"1996-97"
"Jason Sasser",200.66,8,2.4,1,0.3,-24.2,"1996-97"
"Jayson Williams",205.74,41,13.4,13.5,1.2,-8.8,"1996-97"
"Jeff Grayer",195.58,25,3.6,1.5,1,0.7,"1996-97"
"Jeff Hornacek",193.04,82,14.5,2.9,4.4,14.4,"1996-97"
"Hersey Hawkins",190.5,82,13.9,3.9,3,10.3,"1996-97"
"Eddie Jones",198.12,80,17.2,4.1,3.4,4.1,"1996-97"
"Eddie Johnson",200.66,52,8.2,2.7,1,4.1,"1996-97"
"Ed Pinckney",205.74,27,2.4,2.4,0.2,-11.2,"1996-97"
"Chris Jent",200.66,3,2,0.3,0.3,-29.8,"1996-97"
"Chris Mills",200.66,80,13.4,6.2,2.5,4.5,"1996-97"
"Chris Morris",203.2,73,4.3,2.2,0.6,-7.3,"1996-97"
"Chris Mullin",200.66,79,14.5,4,4.1,-4.9,"1996-97"
"Chris Robinson",195.58,41,4.6,1.7,1.6,-11.4,"1996-97"
"Chris Webber",208.28,72,20.1,10.3,4.6,3.4,"1996-97"
"Chris Whitney",182.88,82,5.2,1.3,2.2,2,"1996-97"
"Christian Laettner",210.82,82,18.1,8.8,2.7,11,"1996-97"
"Chucky Brown",203.2,70,2.9,2.1,0.4,-5.9,"1996-97"
"Chris Gatling",208.28,47,19,7.9,0.6,-4.1,"1996-97"
"Clar. Weatherspoon",200.66,82,12.2,8.3,1.7,-8.3,"1996-97"
"Clifford Rozier",210.82,42,4.5,5.6,0.7,-6.3,"1996-97"
"Clyde Drexler",200.66,62,18,6,5.7,7.5,"1996-97"
"Corie Blount",208.28,58,4.2,4.8,0.6,2,"1996-97"
"Corliss Williamson",200.66,79,11.6,4.1,1.6,-4.2,"1996-97"
"Cory Alexander",185.42,80,7.2,1.5,3.2,-8.8,"1996-97"
"Craig Ehlo",198.12,62,3.5,1.8,1.1,5.7,"1996-97"
"Cuonzo Martin",195.58,3,0,0.3,0.3,-12.1,"1996-97"
"Dale Davis",210.82,80,10.4,9.7,0.7,-0.2,"1996-97"
"Dale Ellis",200.66,82,16.6,3.6,2,-9.1,"1996-97"
"Clifford Robinson",208.28,81,15.1,4,3.2,4.4,"1996-97"
"Chris Dudley",210.82,81,3.9,7.3,0.5,-0.2,"1996-97"
"Chris Childs",190.5,65,9.3,2.9,6.1,5.2,"1996-97"
"Chris Carr",198.12,55,6.1,2.1,0.9,3.8,"1996-97"
"Brian Evans",203.2,14,1.4,0.6,0.5,-12.5,"1996-97"
"Brian Grant",205.74,24,10.5,5.9,1.2,-7.7,"1996-97"
"Brian Shaw",198.12,77,7.2,2.5,4.1,-10.5,"1996-97"
"Brooks Thompson",193.04,67,6.6,1.4,2.7,-6.2,"1996-97"
"Bruce Bowen",200.66,1,0,0,0,300,"1996-97"
"Bryant Reeves",213.36,75,16.2,8.1,2.1,-10.6,"1996-97"
"Bryant Stith",195.58,52,14.9,4.2,2.6,-5.6,"1996-97"
"Bryon Russell",200.66,81,10.8,4.1,1.5,13.5,"1996-97"
"Buck Williams",203.2,74,6.3,5.4,0.7,6.9,"1996-97"
"Byron Scott",193.04,79,6.7,1.5,1.3,6.7,"1996-97"
"Calbert Cheaney",200.66,79,10.6,3.4,1.4,2,"1996-97"
"Carl Herrera",205.74,75,8,4.5,0.7,-9.7,"1996-97"
"Carl Thomas",193.04,19,1.1,0.7,0.4,-8.9,"1996-97"
"Carlos Rogers",210.82,56,9.8,5.4,0.7,-5.7,"1996-97"
"Cedric Ceballos",200.66,50,14.6,6.6,1.3,4.1,"1996-97"
"Charles Barkley",198.12,53,19.2,13.5,4.7,7.5,"1996-97"
"Charles Jones",205.74,12,0.3,1.1,0.3,2.6,"1996-97"
"Charles Oakley",205.74,80,10.8,9.8,2.8,3.4,"1996-97"
"Charles Smith",208.28,19,4.6,3.4,0.7,-4.9,"1996-97"
"Charlie Ward",187.96,79,5.2,2.8,4.1,4,"1996-97"
"Cherokee Parks",210.82,76,3.3,2.6,0.4,-0.6,"1996-97"
"Damon Stoudamire",177.8,81,20.2,4.1,8.8,-3.7,"1996-97"
"Dan Majerle",198.12,36,10.8,4.5,3.2,4.7,"1996-97"
"Dan Schayes",210.82,45,3,2.8,0.3,-1.5,"1996-97"
"Dana Barros",180.34,24,12.5,2,3.4,-10,"1996-97"
"Dexter Boney",193.04,8,2.4,0.8,0,-19.6,"1996-97"
"Dickey Simpkins",205.74,48,1.9,1.9,0.6,-0.9,"1996-97"
"Dikembe Mutombo",218.44,80,13.3,11.6,1.4,8.1,"1996-97"
"Dino Radja",210.82,25,14,8.4,1.9,-3.3,"1996-97"
"Dominique Wilkins",203.2,63,18.2,6.4,1.9,-10.3,"1996-97"
"Don MacLean",208.28,37,10.9,3.8,1,-5.9,"1996-97"
"Don Reid",203.2,47,2.8,2.1,0.3,-1.5,"1996-97"
"Donald Royal",203.2,62,3.5,2.5,0.4,-4.6,"1996-97"
"Donald Whiteside",177.8,27,2.2,0.4,1.3,-12.4,"1996-97"
"Donnie Boyce",195.58,22,2.5,0.7,0.6,-10.3,"1996-97"
"Donny Marshall",200.66,56,3.1,1.3,0.4,-8.7,"1996-97"
"Dontonio Wingfield",203.2,47,4.5,2.9,1,1.3,"1996-97"
"Donyell Marshall",205.74,61,7.3,4.5,0.9,-8.6,"1996-97"
"Doug Christie",198.12,81,14.5,5.3,3.9,-2.6,"1996-97"
"Doug Overton",190.5,61,3.6,1.1,1.7,-1.3,"1996-97"
"Doug West",198.12,68,7.8,2.2,1.7,-3.1,"1996-97"
"Duane Causwell",213.36,46,2.6,2.8,0.4,-11.8,"1996-97"
"Duane Ferrell",200.66,62,6.4,2.3,1.1,2.3,"1996-97"
"Dwayne Schintzius",215.9,15,2.3,1.5,0.3,12.3,"1996-97"
"Earl Cureton",205.74,9,0.8,1,0.4,-2.1,"1996-97"
"Ed O'Bannon",203.2,64,3.7,2.3,0.6,-8.7,"1996-97"
"Devin Gray",200.66,6,3,2.3,0.3,-42.1,"1996-97"
"Jud Buechler",198.12,76,1.8,1.7,0.8,5.4,"1996-97"
"Detlef Schrempf",208.28,61,16.8,6.5,4.4,12.2,"1996-97"
"Derrick Coleman",208.28,57,18.1,10.1,3.4,-5.4,"1996-97"
"Danny Ferry",208.28,82,10.6,4.1,1.8,2.3,"1996-97"
"Danny Manning",208.28,77,13.5,6.1,2.2,3.1,"1996-97"
"Darrell Armstrong",185.42,67,6.1,1.1,2.6,0.3,"1996-97"
"Darrick Martin",180.34,82,10.9,1.4,4.1,-4.5,"1996-97"
"Darrin Hancock",200.66,24,1.8,0.8,0.5,-2.6,"1996-97"
"Darvin Ham",200.66,36,2.3,1.6,0.4,-2,"1996-97"
"David Robinson",215.9,6,17.7,8.5,1.3,9.6,"1996-97"
"David Vaughn",205.74,35,2.3,2.7,0.2,-7.5,"1996-97"
"David Wesley",185.42,74,16.8,3.6,7.3,-7.4,"1996-97"
"David Wingate",195.58,65,3.6,1.1,1.2,2.8,"1996-97"
"David Wood",205.74,46,1.2,0.6,0.3,3.9,"1996-97"
"Dean Garrett",210.82,68,8,7.3,0.6,1.2,"1996-97"
"Dee Brown",187.96,21,7.6,2.3,3.2,-7.5,"1996-97"
"Dell Curry",195.58,68,14.8,3.1,1.7,1.6,"1996-97"
"Dell Demps",190.5,2,1,0,0,-53.7,"1996-97"
"Dennis Rodman",198.12,55,5.7,16.1,3.1,16.1,"1996-97"
"Dennis Scott",203.2,66,12.5,3.1,2.1,1.9,"1996-97"
"Derek Fisher",185.42,80,3.9,1.2,1.5,5.1,"1996-97"
"Derek Harper",193.04,75,10,1.8,4.3,-7.7,"1996-97"
"Derek Strong",205.74,82,8.5,6.3,0.9,-0.7,"1996-97"
"Derrick Alston",210.82,2,0,2,0,-39.9,"1996-97"
"Derrick McKey",205.74,50,8,4.8,2.7,-0.2,"1996-97"
"Brett Szabo",210.82,70,2.2,2.4,0.2,-11.1,"1996-97"
"Juwan Howard",205.74,82,19.1,8,3.8,1.3,"1996-97"
"Keith Askins",203.2,78,4.9,3.5,1,6.1,"1996-97"
"Scott Burrell",200.66,57,5.2,2.8,1.3,1.4,"1996-97"
"Scott Williams",208.28,62,5.8,6.4,0.7,-4.6,"1996-97"
"Scottie Pippen",200.66,82,20.2,6.5,5.7,13.5,"1996-97"
"Sean Elliott",203.2,39,14.9,4.9,3.2,-5.7,"1996-97"
"Sean Rooks",208.28,69,3.8,2.4,0.6,1.3,"1996-97"
"Sedale Threatt",187.96,21,3.3,1.1,1.9,-3.5,"1996-97"
"Shandon Anderson",198.12,65,5.9,2.8,0.8,2.5,"1996-97"
"Shane Heal",182.88,43,1.7,0.4,0.8,-0.7,"1996-97"
"Shaquille O'Neal",215.9,51,26.2,12.5,3.1,6.9,"1996-97"
"Scott Brooks",180.34,38,1.5,0.5,0.8,3.8,"1996-97"
"Shareef Abdur-Rahim",205.74,80,18.7,6.9,2.2,-12.3,"1996-97"
"Shawn Bradley",228.6,73,13.2,8.4,0.7,-5.9,"1996-97"
"Shawn Kemp",208.28,81,18.7,10,1.9,8.9,"1996-97"
"Shawn Respert",187.96,41,4.2,1,1,-4.1,"1996-97"
"Shawnelle Scott",210.82,16,1.3,1,0,6.8,"1996-97"
"Sherman Douglas",185.42,79,9.7,2.4,5.4,-3,"1996-97"
"Stacey Augmon",203.2,60,4.7,2.3,0.9,6,"1996-97"
"Stacey King",210.82,11,2.2,2.5,0.1,-18.7,"1996-97"
"Stanley Roberts",213.36,18,9.5,5.1,0.5,2.6,"1996-97"
"Stephen Howard",205.74,49,3.6,1.7,0.2,0.1,"1996-97"
"Sharone Wright",210.82,60,6.5,3.1,0.5,-9.3,"1996-97"
"Sasha Danilovic",198.12,56,12.5,2.4,1.8,1.5,"1996-97"
"Sarunas Marciulionis",195.58,17,6.8,1.8,1.5,-7.6,"1996-97"
"Samaki Walker",205.74,43,4.9,3.4,0.4,-12.6,"1996-97"
"Rex Walters",193.04,59,6.8,1.8,1.9,-11.1,"1996-97"
"Richard Manning",210.82,26,2.9,1.5,0.1,-6.8,"1996-97"
"Rick Fox",200.66,76,15.4,5.2,3.8,-6.9,"1996-97"
"Rick Mahorn",208.28,22,2.5,2.4,0.3,-0.1,"1996-97"
"Ricky Pierce",193.04,60,11,2,1.3,-1.6,"1996-97"
"Rik Smits",223.52,52,17.1,6.9,1.3,1.4,"1996-97"
"Robert Horry",208.28,54,7.8,4.4,2,2.7,"1996-97"
"Robert Pack",187.96,54,14.3,2.7,8.4,-8.3,"1996-97"
"Robert Parish",215.9,43,3.7,2.1,0.5,14.9,"1996-97"
"Robert Werdann",210.82,6,1.5,1,0,-14.5,"1996-97"
"Rod Strickland",190.5,82,17.2,4.1,8.9,1.7,"1996-97"
"Rodney Rogers",200.66,81,13.2,5.1,2.7,-3.5,"1996-97"
"Ron Harper",198.12,76,6.3,2.5,2.5,14,"1996-97"
"Rony Seikaly",210.82,74,17.3,9.5,1.2,-1.7,"1996-97"
"Roy Rogers",208.28,82,6.6,4.7,0.6,-13.6,"1996-97"
"Ruben Nembhard",190.5,10,4,0.8,1.7,-0.3,"1996-97"
"Rumeal Robinson",187.96,54,3.3,0.9,1.4,4.5,"1996-97"
"Sam Cassell",190.5,61,15.9,3,5,-1.7,"1996-97"
"Sam Mack",200.66,52,5.6,2,1.1,-1.7,"1996-97"
"Sam Mitchell",200.66,82,9.3,4,1,-4.9,"1996-97"
"Sam Perkins",205.74,81,11,3.7,1.3,10.6,"1996-97"
"Stephon Marbury",187.96,67,15.8,2.7,7.8,-3.1,"1996-97"
"Rex Chapman",193.04,65,13.8,2.8,2.8,2.7,"1996-97"
"Steve Hamer",213.36,35,2.2,1.7,0.2,-3.1,"1996-97"
"Steve Nash",190.5,65,3.3,1,2.1,-8.5,"1996-97"
"Willie Anderson",203.2,28,3,1.5,1.2,-1,"1996-97"
"Will Perdue",213.36,65,8.7,9.8,0.6,-4.7,"1996-97"
"Wesley Person",198.12,80,13.5,3.7,1.5,0.7,"1996-97"
"Wayman Tisdale",205.74,53,6.5,2.3,0.4,-3.5,"1996-97"
"Walter McCarty",208.28,35,1.8,0.7,0.4,3.2,"1996-97"
"Walt Williams",203.2,73,16.4,5,2.7,-1.7,"1996-97"
"Voshon Lenard",193.04,73,12.3,3,2.2,8.2,"1996-97"
"Vlade Divac",215.9,81,12.6,9,3.7,5.4,"1996-97"
"Vitaly Potapenko",208.28,80,5.8,2.7,0.5,-0.2,"1996-97"
"Willie Burton",203.2,24,6.2,1.7,0.5,-4.8,"1996-97"
"Vinny Del Negro",193.04,72,12.3,2.9,3.2,-8.1,"1996-97"
"Vin Baker",210.82,78,21,10.3,2.7,-1.6,"1996-97"
"Vernon Maxwell",193.04,72,12.9,2.2,2.1,-7,"1996-97"
"Tyus Edney",177.8,70,6.9,1.6,3.2,-2,"1996-97"
"Tyrone Hill",205.74,74,12.9,9.9,1.2,5.3,"1996-97"
"Tyrone Corbin",198.12,70,9.5,4.2,1.8,10.5,"1996-97"
"Travis Knight",213.36,71,4.8,4.5,0.5,6.2,"1996-97"
"Travis Best",180.34,76,9.9,2.2,4.2,2.5,"1996-97"
"Tracy Murray",200.66,82,10,3.1,1,1.9,"1996-97"
"Tracy Moore",193.04,27,3.7,1,0.7,-7.7,"1996-97"
"Vincent Askew",198.12,43,5.6,2.3,2.1,0,"1996-97"
"Xavier McDaniel",200.66,62,5.6,5.1,1,-0.8,"1996-97"
"Yinka Dare",213.36,41,1.4,2,0.1,-1.4,"1996-97"
"Zan Tabak",213.36,13,6.5,3.8,1.1,-12.2,"1996-97"
"Steve Scheffler",205.74,7,1.6,0.4,0,-19.9,"1996-97"
"Steven Smith",203.2,72,20.1,3.3,4.2,7.4,"1996-97"
"Stevin Smith",187.96,8,1.8,1.3,0.5,-6.8,"1996-97"
"Stojko Vrankovic",218.44,53,3.4,3.2,0.3,-7.1,"1996-97"
"Terrell Brandon",180.34,78,19.5,3.9,6.3,2.7,"1996-97"
"Terry Cummings",205.74,45,8.2,4.1,0.9,1.3,"1996-97"
"Terry Dehere",193.04,73,6.4,1.3,2.2,-0.5,"1996-97"
"Terry Mills",208.28,79,10.8,4.8,1.3,11.4,"1996-97"
"Terry Porter",190.5,82,6.9,2.1,3.6,2.1,"1996-97"
"Theo Ratliff",208.28,76,5.8,3.4,0.2,7.3,"1996-97"
"Tim Hardaway",182.88,81,20.3,3.4,8.6,8.9,"1996-97"
"Tim Kempton",208.28,10,0.4,0.8,0.2,-6.2,"1996-97"
"Tim Legler",193.04,15,2.9,1.4,0.5,-3.5,"1996-97"
"Todd Day",198.12,81,14.5,4.1,1.4,-7.8,"1996-97"
"Todd Fuller",210.82,75,4,3.3,0.3,-8.6,"1996-97"
"Tom Chambers",208.28,12,1.6,1.2,0.3,-33.6,"1996-97"
"Tom Gugliotta",208.28,81,20.6,8.7,4.1,-2,"1996-97"
"Tom Hammonds",205.74,81,6.2,5,0.8,-7.3,"1996-97"
"Toni Kukoc",210.82,57,13.2,4.6,4.5,15.2,"1996-97"
"Tony Delk",187.96,61,5.4,1.6,1.6,0.9,"1996-97"
"Tony Dumas",198.12,24,3.6,0.7,1,-4.1,"1996-97"
"Steve Kerr",190.5,82,8.1,1.6,2.1,10.1,"1996-97"
"Reggie Williams",201,13,5.8,2.4,0.8,-12.8,"1996-97"
"Reggie Slater",200.66,26,7.8,3.7,0.8,1.5,"1996-97"
"Reggie Miller",200.66,81,21.6,3.5,3.4,0.9,"1996-97"
"Lindsey Hunter",187.96,82,14.2,2.8,1.9,5.1,"1996-97"
"Lionel Simmons",200.66,41,3.4,2.5,1.4,-10.5,"1996-97"
"Litterial Green",185.42,45,2,0.5,0.9,17,"1996-97"
"Tony Smith",193.04,69,5,1.4,2.2,0.7,"1996-97"
"Loren Meyer",208.28,54,4.9,2.7,0.4,-6.7,"1996-97"
"Lorenzen Wright",210.82,77,7.3,6.1,0.6,-3.7,"1996-97"
"Lorenzo Williams",205.74,19,2.4,3.6,0.2,-10.9,"1996-97"
"Lou Roe",200.66,17,2.4,0.8,0.4,-14.4,"1996-97"
"Loy Vaught",205.74,82,14.9,10,1.3,-7.7,"1996-97"
"Lee Mayberry",185.42,80,5.1,1.7,4.1,-11,"1996-97"
"Luc Longley",218.44,59,9.1,5.6,2.4,10.4,"1996-97"
"Mahmoud Abdul-Rauf",185.42,75,13.7,1.6,2.5,-4.9,"1996-97"
"Malik Rose",200.66,54,3,3,0.6,1.3,"1996-97"
"Malik Sealy",203.2,80,13.5,3,2.1,-8,"1996-97"
"Marcus Brown",190.5,21,3.9,0.7,1,4,"1996-97"
"Marcus Camby",210.82,63,14.8,6.3,1.5,-1.5,"1996-97"
"Mario Elie",195.58,78,11.7,3,4,5.6,"1996-97"
"Mark Bradtke",208.28,36,1.6,1.9,0.2,0.9,"1996-97"
"Mark Bryant",205.74,41,9.3,5.2,1.1,3.3,"1996-97"
"Mark Davis",200.66,75,8.5,4.3,1.8,-7.4,"1996-97"
"Lucious Harris",195.58,54,5.4,1.3,0.9,-5.5,"1996-97"
"Lawrence Moten",195.58,67,6.7,1.8,1.9,-10.6,"1996-97"
"Latrell Sprewell",195.58,80,24.2,4.6,6.3,-3.3,"1996-97"
"Larry Stewart",203.2,70,4.3,2.4,0.7,5.8,"1996-97"
"Keith Tower",210.82,5,1.4,1.8,0.2,5.6,"1996-97"
"Ken Norman",203.2,17,3.8,2.3,0.7,-9.1,"1996-97"
"Kendall Gill",195.58,82,21.8,6.1,4,-3.6,"1996-97"
"Kenny Anderson",185.42,82,17.5,4.4,7.1,4.8,"1996-97"
"Kenny Smith",190.5,48,6.3,0.9,2.4,-14.2,"1996-97"
"Kerry Kittles",195.58,82,16.4,3.9,3,-5.2,"1996-97"
"Kevin Duckworth",213.36,26,4,2.3,0.6,-19.5,"1996-97"
"Kevin Edwards",190.5,32,5.9,1.3,1.8,-10.1,"1996-97"
"Kevin Gamble",195.58,62,5,1.7,1.2,-5.6,"1996-97"
"Kevin Garnett",210.82,77,17,8,3.1,2.8,"1996-97"
"Kevin Johnson",185.42,70,20.1,3.6,9.3,2.9,"1996-97"
"Kevin Salvadori",213.36,23,1.6,1.1,0.4,3.5,"1996-97"
"Kevin Willis",213.36,75,11.2,7.5,0.9,0.9,"1996-97"
"Khalid Reeves",190.5,63,8.2,1.9,3.6,-9.7,"1996-97"
"Kobe Bryant",200.66,71,7.6,1.9,1.3,2.2,"1996-97"
"Kurt Thomas",205.74,18,6.3,5.9,0.5,-0.8,"1996-97"
"LaPhonso Ellis",203.2,55,21.9,7,2.4,-5.9,"1996-97"
"LaSalle Thompson",208.28,26,0.4,1.3,0.1,-12.8,"1996-97"
"Lamond Murray",200.66,74,7.4,3.1,0.8,-1.4,"1996-97"
"Larry Johnson",200.66,76,12.8,5.2,2.3,4.7,"1996-97"
"Larry Krystkowiak",205.74,3,1,1.7,1,13.9,"1996-97"
"Mark Hendrickson",205.74,29,2.9,3.2,0.1,-5.1,"1996-97"
"Mark Jackson",190.5,82,9.9,4.8,11.4,-2,"1996-97"
"Mark Price",182.88,70,11.3,2.6,4.9,-3.1,"1996-97"
"Mark Strickland",208.28,31,2,1.2,0,-17.1,"1996-97"
"Nick Anderson",198.12,63,12,4.8,2.9,3.6,"1996-97"
"Nick Van Exel",185.42,79,15.3,2.9,8.5,3.8,"1996-97"
"Olden Polynice",213.36,82,12.5,9.4,2.2,-3.2,"1996-97"
"Oliver Miller",205.74,61,4.8,5,1.4,-1,"1996-97"
"Othella Harrington",205.74,57,4.8,3.5,0.3,0.4,"1996-97"
"Otis Thorpe",208.28,79,13.1,7.9,1.7,6.2,"1996-97"
"P.J. Brown",210.82,80,9.5,8.4,1.2,7.4,"1996-97"
"Patrick Ewing",213.36,78,22.4,10.7,2,6.4,"1996-97"
"Pervis Ellison",205.74,6,2.5,4.3,0.7,1.2,"1996-97"
"Pete Chilcutt",208.28,54,3.4,2.9,0.9,-16.2,"1996-97"
"Pooh Richardson",185.42,59,5.6,1.7,2.9,-5.2,"1996-97"
"Popeye Jones",203.2,79,7.8,8.6,1.1,-2.8,"1996-97"
"Priest Lauderdale",223.52,35,3.2,1.2,0.3,-4,"1996-97"
"Rafael Addison",203.2,41,3.1,1.1,0.8,-4,"1996-97"
"Randolph Childress",187.96,23,1.7,0.3,0.7,-0.9,"1996-97"
"Randy Brown",187.96,72,4.7,1.5,1.8,10.4,"1996-97"
"Rasheed Wallace",210.82,62,15.1,6.8,1.2,7.8,"1996-97"
"Ray Allen",195.58,82,13.4,4,2.6,-2,"1996-97"
"Ray Owes",205.74,57,3.1,2.9,0.3,-8,"1996-97"
"Reggie Geary",187.96,39,1.5,0.4,0.9,7.7,"1996-97"
"Reggie Jordan",193.04,19,2.1,1.4,0.6,4.2,"1996-97"
"Nate McMillan",195.58,37,4.6,3.2,3.8,14.1,"1996-97"
"Karl Malone",205.74,82,27.4,9.9,4.5,12.8,"1996-97"
