"player_name","player_height","gp","pts","reb","ast","net_rating","season"
"Eddie Johnson",200.66,3,4,0.7,0.3,-20.8,"1998-99"
"Gerard King",205.74,19,1.2,0.7,0.2,5.7,"1998-99"
"Elden Campbell",213.36,49,12.6,8.1,1.4,1.3,"1998-99"
"Glenn Robinson",200.66,47,18.4,5.9,2.1,5.7,"1998-99"
"Grant Hill",203.2,50,21.1,7.1,6,4.4,"1998-99"
"Grant Long",205.74,50,9.8,5.9,1.1,8.2,"1998-99"
"Greg Anthony",185.42,50,6.4,1.3,2,12.7,"1998-99"
"Greg Foster",210.82,42,2.8,2,0.6,-6.6,"1998-99"
"Greg Minor",198.12,44,4.9,2.7,1.1,6.9,"1998-99"
"Greg Ostertag",218.44,48,5.7,7.3,0.5,12.6,"1998-99"
"Hakeem Olajuwon",213.36,50,18.9,9.6,1.8,1.9,"1998-99"
"Harvey Grant",205.74,47,3.1,2.3,0.5,3.5,"1998-99"
"Haywoode Workman",190.5,29,6.9,3.5,5.9,4.2,"1998-99"
"Herb Williams",210.82,6,1.7,1,0,0.9,"1998-99"
"Hersey Hawkins",190.5,50,10.3,4,2.5,1.8,"1998-99"
"Horace Grant",208.28,50,8.9,7,1.8,0.4,"1998-99"
"Hot Rod Williams",210.82,25,1.2,3.3,0.6,-11.8,"1998-99"
"Howard Eisley",187.96,50,7.4,1.9,3.7,2.5,"1998-99"
"Hubert Davis",195.58,50,9.1,1.7,1.8,-1.9,"1998-99"
"Ike Austin",208.28,49,9.7,4.8,1.8,-1.6,"1998-99"
"Isaiah Rider",195.58,47,13.9,4.2,2.2,0.5,"1998-99"
"J.R. Henderson",203.2,30,3.2,1.6,0.7,-6.9,"1998-99"
"Cory Alexander",185.42,36,7.3,2.1,3.3,-1.1,"1998-99"
"J.R. Reid",208.28,41,9,5.2,1.2,-0.7,"1998-99"
"Glen Rice",203.2,27,17.5,3.7,2.6,4.2,"1998-99"
"Eddie Jones",198.12,50,15.6,3.9,3.7,5.8,"1998-99"
"Gheorghe Muresan",231.14,1,0,0,0,-200,"1998-99"
"Gerald Brown",193.04,33,2.4,0.7,0.9,-12.1,"1998-99"
"Eldridge Recasner",193.04,44,5,1.8,2.1,-3.8,"1998-99"
"Elliot Perry",182.88,35,2.8,1,1.3,-7.5,"1998-99"
"Eric Montross",213.36,46,2.1,3,0.3,2.2,"1998-99"
"Eric Murdock",185.42,15,7.9,2.3,4.4,-3.3,"1998-99"
"Eric Piatkowski",200.66,49,10.5,2.9,1.1,-9,"1998-99"
"Eric Riley",213.36,35,2.2,2.8,0.4,2.8,"1998-99"
"Eric Snow",190.5,48,8.6,3.4,6.3,3.7,"1998-99"
"Eric Washington",193.04,38,5.4,2.3,0.8,-6.3,"1998-99"
"Eric Williams",203.2,38,7.3,2.1,1,-9.8,"1998-99"
"Erick Dampier",210.82,50,8.8,7.6,1.1,-3.5,"1998-99"
"Erick Strickland",190.5,33,7.5,2.5,1.9,-3,"1998-99"
"Ervin Johnson",210.82,50,5.1,6.4,0.4,-0.6,"1998-99"
"Etdrick Bohannon",205.74,2,0,0,0,-14.7,"1998-99"
"Felipe Lopez",198.12,47,9.3,3.5,1.3,-9.1,"1998-99"
"Felton Spencer",213.36,26,1.6,1.8,0,-3.4,"1998-99"
"Fred Hoiberg",193.04,12,1.6,0.9,0.3,0.1,"1998-99"
"Gary Grant",190.5,2,0,0,1.5,66.6,"1998-99"
"Gary Payton",193.04,50,21.7,4.9,8.7,-0.1,"1998-99"
"Gary Trent",203.2,45,16,7.8,1.7,-1.5,"1998-99"
"George Lynch",203.2,43,8.3,6.5,1.8,5.1,"1998-99"
"George McCloud",203.2,48,8.9,3.4,1.6,1.4,"1998-99"
"Gerald Wilkins",198.12,3,0.7,0.3,0.3,-2,"1998-99"
"Corliss Williamson",200.66,50,13.2,4.1,1.3,-1.5,"1998-99"
"Billy Owens",203.2,21,7.8,3.8,1.8,-2.3,"1998-99"
"Corey Benjamin",198.12,30,3.9,1.3,0.3,-16.4,"1998-99"
"Antoine Carr",205.74,18,2.6,1.7,0.5,-6.4,"1998-99"
"Antoine Walker",205.74,42,18.7,8.5,3.1,-6.2,"1998-99"
"Antonio Daniels",193.04,47,4.7,1.1,2.3,10.1,"1998-99"
"Antonio Davis",205.74,49,9.4,7,0.7,1.2,"1998-99"
"Antonio Lang",203.2,10,1.3,1.6,0.1,-23.9,"1998-99"
"Antonio McDyess",205.74,50,21.2,10.7,1.6,-5.9,"1998-99"
"Armen Gilliam",205.74,34,8.3,3.7,0.6,-1.3,"1998-99"
"Arvydas Sabonis",220.98,50,12.1,7.9,2.4,4.4,"1998-99"
"Austin Croshere",205.74,27,3.4,1.7,0.4,-12.5,"1998-99"
"Avery Johnson",180.34,50,9.7,2.4,7.4,9.7,"1998-99"
"B.J. Armstrong",187.96,32,3.3,1.2,1.9,-5.2,"1998-99"
"Ben Davis",205.74,8,2.1,1.4,0.4,16.6,"1998-99"
"Ben Wallace",205.74,46,6,8.3,0.4,1.8,"1998-99"
"Benoit Benjamin",213.36,6,0.7,1.3,0.2,-1.8,"1998-99"
"Bill Curley",205.74,35,2.2,1.5,0.4,5.9,"1998-99"
"Bill Wennington",213.36,38,3.8,2.1,0.5,-7.7,"1998-99"
"Bimbo Coles",187.96,48,9.5,2.4,4.6,-2.7,"1998-99"
"Bison Dele",210.82,49,10.5,5.6,1.4,2.1,"1998-99"
"Blue Edwards",193.04,24,3.2,1.4,1.3,-1.1,"1998-99"
"Bo Outlaw",203.2,31,6.5,5.4,1.8,-0.5,"1998-99"
"Bob Sura",195.58,50,4.3,2,3,-4,"1998-99"
"Anthony Peeler",193.04,28,9.6,3,2.8,3.4,"1998-99"
"Bobby Jackson",185.42,50,7.1,2.7,3.3,-1.7,"1998-99"
"Anthony Parker",198.12,2,1,0,0,38.3,"1998-99"
"Anthony Johnson",190.5,49,5,1.5,2.2,-1.8,"1998-99"
"Jacque Vaughn",185.42,19,2.3,0.6,0.6,-20.1,"1998-99"
"A.C. Green",205.74,50,4.9,4.6,0.5,-5.6,"1998-99"
"Aaron McKie",195.58,50,4.8,2.8,2,-1.9,"1998-99"
"Aaron Williams",205.74,40,4,3.2,0.6,-11.2,"1998-99"
"Adam Keefe",205.74,44,4,3.2,0.6,4.2,"1998-99"
"Adonal Foyle",208.28,44,2.9,4.4,0.4,-3.9,"1998-99"
"Adonis Jordan",180.34,4,1.5,0,0.8,-36.4,"1998-99"
"Al Harrington",205.74,21,2.1,1.9,0.2,-8.3,"1998-99"
"Alan Henderson",205.74,38,12.5,6.6,0.7,-3.1,"1998-99"
"Allan Houston",198.12,50,16.3,3,2.7,1.8,"1998-99"
"Allen Iverson",182.88,48,26.8,4.9,4.6,3.6,"1998-99"
"Alonzo Mourning",208.28,46,20.1,11,1.6,10.6,"1998-99"
"Alvin Sims",193.04,4,2.8,1,1.3,-30,"1998-99"
"Alvin Williams",195.58,50,5,1.6,2.6,-3.1,"1998-99"
"Andrae Patterson",205.74,35,3.3,1.9,0.4,-1.6,"1998-99"
"Andrew DeClercq",208.28,47,7.9,5.4,0.7,-2.6,"1998-99"
"Andrew Gaze",200.66,19,1.1,0.3,0.3,27.4,"1998-99"
"Andrew Lang",210.82,21,3.8,4.4,0.6,-7.1,"1998-99"
"Anfernee Hardaway",200.66,50,15.8,5.7,5.3,1.9,"1998-99"
"Antawn Jamison",205.74,47,9.6,6.4,0.7,-3,"1998-99"
"Anthony Avent",205.74,5,1.8,2.4,0.2,5.4,"1998-99"
"Anthony Miller",205.74,29,2.4,2.3,0.2,7.2,"1998-99"
"Bobby Phills",195.58,43,14.3,4,3.5,3.4,"1998-99"
"Bonzi Wells",195.58,7,4.4,1.3,0.4,-8,"1998-99"
"Brad Miller",210.82,38,6.3,3.1,0.6,6.6,"1998-99"
"Charlie Ward",187.96,50,7.6,3.4,5.4,2.6,"1998-99"
"Chauncey Billups",190.5,45,13.9,2.1,3.8,-6,"1998-99"
"Cherokee Parks",210.82,48,5.5,5.1,0.8,-12.4,"1998-99"
"Chris Anstey",213.36,41,3.3,2.4,0.7,-5.4,"1998-99"
"Chris Carr",198.12,39,5.3,1.8,0.6,-6.4,"1998-99"
"Chris Childs",190.5,48,6.8,2.8,4,1.6,"1998-99"
"Chris Crawford",205.74,42,6.9,2.1,0.6,0.5,"1998-99"
"Chris Dudley",210.82,46,2.5,4.2,0.2,7.5,"1998-99"
"Chris Gatling",208.28,48,5.7,3.7,0.7,-3.1,"1998-99"
"Chris King",203.2,8,0.5,1.4,0.1,-16.3,"1998-99"
"Chris Mills",200.66,47,10.3,5,2.2,-4.3,"1998-99"
"Chris Morris",203.2,44,4.2,2.8,0.5,4,"1998-99"
"Chris Mullin",200.66,50,10.1,3.2,1.6,6.2,"1998-99"
"Chris Webber",208.28,42,20,13,4.1,1.3,"1998-99"
"Chris Whitney",182.88,39,4.8,1.2,1.8,0.7,"1998-99"
"Christian Laettner",210.82,16,7.6,3.4,1.5,3.1,"1998-99"
"Chuck Person",203.2,50,6.1,2.6,1.2,-1.3,"1998-99"
"Chucky Brown",203.2,48,8.5,3.6,1.2,1.3,"1998-99"
"Clar. Weatherspoon",200.66,49,8.1,5,0.7,2.9,"1998-99"
"Clifford Robinson",208.28,50,16.4,4.5,2.6,6.2,"1998-99"
"Corey Beck",190.5,24,1.9,1.2,0.8,4.9,"1998-99"
"Charles Smith",193.04,23,3.7,1,0.6,-15.4,"1998-99"
"Charles Shackleford",210.82,32,3.3,4,0.4,-5.4,"1998-99"
"Charles R. Jones",190.5,29,3.7,1.4,1.4,-12.2,"1998-99"
"Charles Oakley",205.74,50,7,7.5,3.4,-0.4,"1998-99"
"Brandon Williams",198.12,3,0.7,0.3,0,-38.9,"1998-99"
"Brent Barry",198.12,37,11.1,3.9,3.1,-11.2,"1998-99"
"Brent Price",185.42,40,7.3,2,2.8,1.6,"1998-99"
"Brevin Knight",177.8,39,9.6,3.4,7.7,1.1,"1998-99"
"Brian Evans",203.2,16,2.1,1.2,0.9,-2.5,"1998-99"
"Brian Grant",205.74,48,11.5,9.8,1.4,8.4,"1998-99"
"Brian Shaw",198.12,1,0,1,1,-31.2,"1998-99"
"Brian Skinner",205.74,21,4.1,2.5,0,0.5,"1998-99"
"Bruce Bowen",200.66,30,2.3,1.7,0.9,-3.9,"1998-99"
"Bruno Sundov",218.44,3,1.3,0,0.3,-64.9,"1998-99"
"Corie Blount",208.28,34,2.9,4.4,0.4,2.7,"1998-99"
"Bryant Reeves",213.36,25,10.8,5.5,1.5,-12.1,"1998-99"
"Bryce Drew",190.5,34,3.5,0.9,1.5,-1.2,"1998-99"
"Bryon Russell",200.66,50,12.4,5.3,1.5,9.5,"1998-99"
"Calbert Cheaney",200.66,50,7.7,2.8,1.5,-1.2,"1998-99"
"Carl Herrera",205.74,28,2.3,2.2,0.1,-7.8,"1998-99"
"Carlos Rogers",210.82,2,2.5,0.5,0.5,24.9,"1998-99"
"Casey Shaw",210.82,9,0.2,0.3,0,-10.7,"1998-99"
"Cedric Ceballos",198.12,13,12.5,6.5,0.9,-8.5,"1998-99"
"Cedric Henderson",200.66,50,9.1,3.9,2.3,-3.2,"1998-99"
"Charles Barkley",198.12,42,16.1,12.3,4.6,4.7,"1998-99"
"Charles O'Bannon",195.58,18,3.1,1.9,0.7,11.4,"1998-99"
"Bryant Stith",195.58,46,7,2.3,1.8,-9.3,"1998-99"
"Jahidi White",205.74,20,2.5,2.9,0.1,-4.7,"1998-99"
"Kelvin Cato",210.82,43,3.5,3.5,0.4,8.6,"1998-99"
"Jamal Mashburn",203.2,24,14.8,6.1,3.1,7,"1998-99"
"Rod Strickland",190.5,44,15.7,4.8,9.9,-1.5,"1998-99"
"Rodney Rogers",200.66,47,7.4,3.8,1.6,-11.5,"1998-99"
"Rodrick Rhodes",198.12,13,3.3,1.3,0.8,-28.3,"1998-99"
"Ron Harper",198.12,35,11.2,5.1,3.3,-4.8,"1998-99"
"Ron Mercer",200.66,41,17,3.8,2.5,-5.9,"1998-99"
"Rony Seikaly",210.82,9,1.7,2.3,0.2,-26.5,"1998-99"
"Roshown McLeod",203.2,34,4.8,1.5,0.4,-5.9,"1998-99"
"Ruben Patterson",198.12,24,2.7,1.3,0.1,-4,"1998-99"
"Rusty LaRue",190.5,43,4.7,1.3,1.5,-10.1,"1998-99"
"Ryan Stack",210.82,18,2.6,1.9,0.3,-19.4,"1998-99"
"Sam Cassell",190.5,8,15.9,1.9,4.5,9.7,"1998-99"
"Sam Jacobson",193.04,2,4,1.5,0,26,"1998-99"
"Robert Traylor",203.2,49,5.3,3.7,0.8,6.9,"1998-99"
"Sam Mack",200.66,44,10.7,2.2,1.3,-2.8,"1998-99"
"Sam Perkins",205.74,48,5,2.9,0.5,2.3,"1998-99"
"Samaki Walker",205.74,39,5.9,3.7,0.2,-12.4,"1998-99"
"Scott Burrell",200.66,32,6.6,3.7,1.4,-1.4,"1998-99"
"Scott Williams",208.28,7,2,2,0.1,-16.1,"1998-99"
"Scottie Pippen",200.66,50,14.5,6.5,5.9,1.6,"1998-99"
"Sean Elliott",203.2,50,11.2,4.3,2.3,6.2,"1998-99"
"Sean Marks",208.28,8,1.4,0.1,0,-42.6,"1998-99"
"Sean Rooks",208.28,36,2.7,2,0.3,-7.6,"1998-99"
"Jalen Rose",203.2,49,11.1,3.1,1.9,4.8,"1998-99"
"Shandon Anderson",198.12,50,8.5,2.6,1.1,2,"1998-99"
"Shaquille O'Neal",215.9,49,26.3,10.7,2.3,6.4,"1998-99"
"Shareef Abdur-Rahim",205.74,50,23,7.5,3.4,-9.7,"1998-99"
"Sam Mitchell",200.66,50,11.2,3.6,2,-0.5,"1998-99"
"Shawn Bradley",228.6,49,8.6,8,0.8,5.4,"1998-99"
"Robert Pack",187.96,25,8.9,1.4,3.2,-8.5,"1998-99"
"Rik Smits",223.52,49,14.9,5.6,1.1,6.6,"1998-99"
"Pat Garrity",205.74,39,5.6,1.9,0.5,3.2,"1998-99"
"Patrick Ewing",213.36,38,17.3,9.9,1.1,1.8,"1998-99"
"Paul Grant",213.36,6,0.7,0.2,0,-28.8,"1998-99"
"Paul Pierce",200.66,48,16.5,6.4,2.4,-2,"1998-99"
"Peja Stojakovic",205.74,48,8.4,3,1.5,1.3,"1998-99"
"Pete Chilcutt",208.28,46,3.6,2.5,0.7,-6.3,"1998-99"
"Peter Aluma",208.28,2,1,1,0,-65.1,"1998-99"
"Pooh Richardson",185.42,11,2.5,1.2,2.7,-14.1,"1998-99"
"Popeye Jones",203.2,18,3,2.9,0.8,5,"1998-99"
"Raef LaFrentz",210.82,12,13.8,7.6,0.7,-7.9,"1998-99"
"Randell Jackson",210.82,27,4.2,2,0.3,-9.6,"1998-99"
"Randy Brown",187.96,39,8.8,3.4,3.8,-9.6,"1998-99"
"Robert Horry",208.28,38,4.9,4,1.5,9,"1998-99"
"Randy Livingston",193.04,1,12,2,3,16.8,"1998-99"
"Rasheed Wallace",210.82,49,12.8,4.9,1.2,10.6,"1998-99"
"Rasho Nesterovic",213.36,2,4,4,0.5,2.9,"1998-99"
"Ray Allen",195.58,50,17.1,4.2,3.6,4.4,"1998-99"
"Reggie Jordan",193.04,27,1.9,2.2,1.5,3,"1998-99"
"Reggie Miller",200.66,50,18.4,2.7,2.2,6,"1998-99"
"Reggie Slater",200.66,30,3.8,2.3,0.2,-7.2,"1998-99"
"Rex Chapman",193.04,38,12.1,2.7,2.9,4.3,"1998-99"
"Rex Walters",193.04,33,3.1,1.5,1.8,3.4,"1998-99"
"Rick Brunson",193.04,17,1,0.6,1.1,13.5,"1998-99"
"Rick Fox",200.66,44,9,2,2,4.2,"1998-99"
"Rick Mahorn",208.28,16,0.8,1.4,0.1,-12.2,"1998-99"
"Ricky Davis",200.66,46,4.5,1.8,1.3,0.2,"1998-99"
"Rashard Lewis",208.28,20,2.4,1.3,0.2,-13.5,"1998-99"
"P.J. Brown",210.82,50,11.4,6.9,1.3,8.3,"1998-99"
"Shawn Kemp",208.28,42,20.5,9.2,2.4,0.5,"1998-99"
"Sherman Douglas",185.42,30,8.2,1.9,4.1,-10.4,"1998-99"
"Tracy Murray",200.66,36,6.5,2.3,0.8,-5.9,"1998-99"
"Travis Best",180.34,49,7.1,1.6,3.4,2.2,"1998-99"
"Travis Knight",213.36,37,4.2,3.5,0.8,0.9,"1998-99"
"Travis Williams",198.12,8,1.9,2.4,0.3,-21.5,"1998-99"
"Trevor Winter",213.36,1,0,3,0,-21.3,"1998-99"
"Troy Hudson",185.42,25,6.8,2.2,3.7,-7.4,"1998-99"
"Tyrone Corbin",198.12,47,7.5,3.1,0.9,3.6,"1998-99"
"Tyrone Hill",205.74,38,8.6,7.6,0.9,0,"1998-99"
"Tyrone Nesby",198.12,50,10.1,3.5,1.6,-6.4,"1998-99"
"Tyronn Lue",182.88,15,5,0.3,1.7,1.7,"1998-99"
"Tyson Wheeler",177.8,1,4,0,2,62.2,"1998-99"
"Vernon Maxwell",193.04,46,10.7,1.8,1.7,2.8,"1998-99"
"Tracy McGrady",203.2,49,9.3,5.7,2.3,-1.5,"1998-99"
"Vin Baker",210.82,34,13.8,6.2,1.6,2.4,"1998-99"
"Vinny Del Negro",193.04,48,5.9,2.1,3.6,-0.2,"1998-99"
"Vitaly Potapenko",208.28,50,10,6.6,1.5,-0.4,"1998-99"
"Vlade Divac",215.9,50,14.3,10,4.3,1.2,"1998-99"
"Vladimir Stepania",213.36,23,5.5,3.3,0.5,-6.2,"1998-99"
"Voshon Lenard",193.04,12,6.8,1.3,0.8,-13.5,"1998-99"
"Walt Williams",203.2,48,9.3,3,1.7,9.8,"1998-99"
"Walter McCarty",208.28,32,5.7,3.6,1.3,1.2,"1998-99"
"Wesley Person",198.12,45,11.2,3.2,1.8,-3.7,"1998-99"
"Will Perdue",213.36,37,2.4,3.7,0.5,5.6,"1998-99"
"William Cunningham",210.82,16,0.4,1.8,0.1,-14.3,"1998-99"
"Willie Burton",203.2,3,1.3,2,0,7.2,"1998-99"
"Zydrunas Ilgauskas",220.98,5,15.2,8.8,0.8,-4.6,"1998-99"
"Vince Carter",200.66,50,18.3,5.7,3,1.2,"1998-99"
"Shawn Respert",185.42,12,3.1,1.1,0.7,-1.4,"1998-99"
"Tony Massenburg",205.74,43,11.2,6,0.5,-9.8,"1998-99"
"Tony Battie",210.82,50,6.7,6,1.1,1.2,"1998-99"
"Stacey Augmon",203.2,48,4.3,2.6,1.2,8.6,"1998-99"
"Stanley Roberts",213.36,6,2.3,1.8,0,26.5,"1998-99"
"Stephon Marbury",187.96,49,21.3,2.9,8.9,2.4,"1998-99"
"Steve Henson",180.34,4,1,0,0.8,1,"1998-99"
"Steve Kerr",190.5,44,4.4,1,1.1,6.3,"1998-99"
"Steve Nash",190.5,40,7.9,2.9,5.5,-1,"1998-99"
"Steven Smith",203.2,36,18.7,4.2,3.3,9.8,"1998-99"
"Stojko Vrankovic",218.44,2,1,3,0,-56.2,"1998-99"
"Tariq Abdul-Wahad",198.12,49,9.3,3.8,1,-2.7,"1998-99"
"Terrell Brandon",180.34,36,13.9,3.7,8.6,1.3,"1998-99"
"Terry Cummings",205.74,50,9.1,5.1,1.2,-4.6,"1998-99"
"Terry Davis",205.74,37,3.4,3.8,0.3,-1.4,"1998-99"
"Tony Delk",187.96,36,6.8,1.5,2.6,-10.9,"1998-99"
"Terry Dehere",193.04,26,3.2,0.9,1,-12.6,"1998-99"
"Terry Porter",190.5,50,10.5,2.8,2.9,4.4,"1998-99"
"Theo Ratliff",208.28,50,11.2,8.1,0.6,2,"1998-99"
"Thurl Bailey",210.82,43,4.2,2.2,0.6,2.7,"1998-99"
"Tim Duncan",213.36,50,21.7,11.4,2.4,10.1,"1998-99"
"Tim Hardaway",182.88,48,17.4,3.2,7.3,7.2,"1998-99"
"Tim Legler",193.04,30,4,1.3,0.7,-4.2,"1998-99"
"Tim Thomas",208.28,50,7.2,2.5,0.9,-3.4,"1998-99"
"Toby Bailey",198.12,27,2.9,2,0.5,-7.3,"1998-99"
"Todd Fuller",210.82,42,3.4,2.4,0.1,-1.5,"1998-99"
"Tom Gugliotta",208.28,43,17,8.9,2.8,4.9,"1998-99"
"Tom Hammonds",205.74,49,4.3,2.8,0.4,-1.2,"1998-99"
"Toni Kukoc",210.82,44,18.8,7,5.3,-5.1,"1998-99"
"Terry Mills",208.28,1,9,4,0,-13.9,"1998-99"
"Otis Thorpe",208.28,49,11.3,6.8,2.1,-3.8,"1998-99"
"Shammond Williams",185.42,2,1.5,0,0.5,-42.9,"1998-99"
"Oliver Miller",205.74,4,2.5,2,0,-18.8,"1998-99"
"John Stockton",185.42,50,11.1,2.9,7.5,11.2,"1998-99"
"John Thomas",205.74,39,4.3,3.4,0.4,6,"1998-99"
"John Wallace",205.74,48,8.6,3.6,1,-4.3,"1998-99"
"Johnny Newman",200.66,50,6.1,1.5,0.8,-1.2,"1998-99"
"Johnny Taylor",205.74,36,5.8,2.8,0.7,-4,"1998-99"
"Jon Barry",195.58,43,5,2.2,2.6,6,"1998-99"
"Jonathan Kerner",210.82,1,0,0,0,1.3,"1998-99"
"Jud Buechler",198.12,50,5.5,2.7,1.1,1.9,"1998-99"
"Othella Harrington",205.74,41,9.8,6,0.4,3,"1998-99"
"Juwan Howard",205.74,36,19,8.2,3,-2.5,"1998-99"
"Karl Malone",205.74,49,23.8,9.4,4.1,9.9,"1998-99"
"Keith Askins",203.2,33,1.6,1.3,0.3,9.6,"1998-99"
"John Starks",195.58,50,13.8,3.3,4.7,-2.9,"1998-99"
"Keith Booth",198.12,39,3.1,2.4,1,-18.3,"1998-99"
"Keith Van Horn",208.28,42,21.8,8.5,1.5,-4.1,"1998-99"
"Kelly McCarty",200.66,2,2,1.5,0,6.4,"1998-99"
"Kendall Gill",195.58,50,11.7,4.9,2.4,-5.3,"1998-99"
"Kenny Anderson",185.42,34,12.1,3,5.7,-6.4,"1998-99"
"Keon Clark",210.82,28,3.3,3.4,0.4,-3,"1998-99"
"Kerry Kittles",195.58,46,12.9,4.2,2.5,-8.7,"1998-99"
"Kevin Garnett",210.82,47,20.8,10.4,4.3,2.3,"1998-99"
"Kevin Ollie",193.04,8,1.6,0.9,0.4,-8.6,"1998-99"
"Kevin Willis",213.36,42,12,8.3,1.6,-3.6,"1998-99"
"Khalid Reeves",190.5,11,2.3,0.6,1,0.3,"1998-99"
"Kobe Bryant",200.66,50,19.9,5.3,3.8,2.8,"1998-99"
"Korleone Young",200.66,3,4.3,1.3,0.3,26.9,"1998-99"
"Keith Closs",220.98,15,2.1,1.7,0,-9.8,"1998-99"
"Kornel David",205.74,50,6.2,3.5,0.8,-15.2,"1998-99"
"John Crotty",187.96,27,5.9,1.1,2.3,-7.8,"1998-99"
"Joe Wolf",210.82,3,0,0.3,0,-49,"1998-99"
"James Cotton",195.58,10,2.5,1,0,-34,"1998-99"
"James Robinson",187.96,31,5.9,2,1.8,-9.5,"1998-99"
"Jamie Feick",203.2,28,6.3,10.3,0.9,-0.5,"1998-99"
"Jamie Watson",200.66,3,0.7,0.3,0.3,32.6,"1998-99"
"Jaren Jackson",198.12,47,6.4,2.1,1,12.3,"1998-99"
"Jason Caffey",203.2,35,8.8,5.9,0.5,-5.1,"1998-99"
"Jason Kidd",193.04,50,16.9,6.8,10.8,6.5,"1998-99"
"Jason Sasser",200.66,6,1.8,1.2,0.3,-10.4,"1998-99"
"Jason Williams",185.42,50,12.8,3.1,6,-1.4,"1998-99"
"Jayson Williams",205.74,30,8.1,12,1.1,-5.7,"1998-99"
"Jeff Hornacek",193.04,48,12.2,3.3,4,11.6,"1998-99"
"Jeff McInnis",193.04,35,3.7,0.6,2.1,-8.5,"1998-99"
"John Coker",213.36,14,2.2,1.6,0,-25.5,"1998-99"
"Jeff Sheppard",190.5,17,2.4,1.3,0.9,-2.9,"1998-99"
"Jerald Honeycutt",205.74,16,1.9,0.8,0.2,-10.6,"1998-99"
"Jermaine O'Neal",210.82,36,2.5,2.7,0.4,-7.7,"1998-99"
"Jerome James",215.9,16,1.5,1.1,0.1,-20.5,"1998-99"
"Jerome Kersey",200.66,45,3.2,2.9,0.9,7.6,"1998-99"
