"player_name","player_height","gp","pts","reb","ast","net_rating","season"
"Richard Hamilton",200.66,63,20,3.4,2.7,-1,"2001-02"
"Reggie Miller",200.66,79,16.5,2.8,3.2,-0.7,"2001-02"
"Pau Gasol",213.36,82,17.6,8.9,2.7,-6.2,"2001-02"
"Michael Dickerson",195.58,4,10.8,3,2.3,-4.8,"2001-02"
"Pat Garrity",205.74,80,11.1,4.2,1.2,4,"2001-02"
"Michael Redd",198.12,67,11.4,3.3,1.4,2,"2001-02"
"Michael Olowokandi",213.36,80,11.1,8.9,1.1,-2.3,"2001-02"
"Michael Jordan",198.12,60,22.9,5.7,5.2,-0.3,"2001-02"
"Michael Finley",200.66,69,20.6,5.2,3.3,3.9,"2001-02"
"Michael Doleac",210.82,42,4.6,4,0.6,-8.7,"2001-02"
"Sam Cassell",190.5,74,19.7,4.2,6.7,3.1,"2001-02"
"Michael Curry",195.58,82,4,2,1.5,0.1,"2001-02"
"Michael Ruffin",203.2,15,1.1,3.4,0.3,-11,"2001-02"
"Michael Bradley",205.74,26,1.2,0.9,0.1,-23.1,"2001-02"
"Mengke Bateer",210.82,27,5.1,3.6,0.8,-7.6,"2001-02"
"Maurice Evans",195.58,10,2.1,0.4,0.4,-6.1,"2001-02"
"Matt Harpring",200.66,81,11.8,7.1,1.3,3.8,"2001-02"
"Matt Geiger",205.74,4,0.8,1.5,0,-42,"2001-02"
"Matt Bullard",208.28,31,3.4,1.5,0.5,-6.3,"2001-02"
"Mateen Cleaves",187.96,32,2.2,0.3,0.8,-11.1,"2001-02"
"Mark Strickland",208.28,46,4.5,2.8,0.4,-7,"2001-02"
"Metta World Peace",200.66,55,13.2,4.9,2.3,-1.2,"2001-02"
"Michael Stewart",208.28,11,2,2.3,0.3,-0.5,"2001-02"
"Mike Bibby",185.42,80,13.7,2.8,5,7.3,"2001-02"
"Mike James",187.96,15,2.8,0.9,1.3,-17.2,"2001-02"
"P.J. Brown",210.82,80,8.4,9.8,1.3,3.1,"2001-02"
"Othella Harrington",205.74,77,7.7,4.5,0.5,1.5,"2001-02"
"Oscar Torres",198.12,65,6,1.9,0.6,-9.2,"2001-02"
"Olumide Oyedeji",208.28,36,1.5,2.2,0.1,5,"2001-02"
"Obinna Ekezie",205.74,29,1.9,1.2,0.1,1,"2001-02"
"Norman Richardson",195.58,11,2.7,0.7,0.2,-17.1,"2001-02"
"Nazr Mohammed",208.28,82,9.7,7.9,0.4,-6.3,"2001-02"
"Morris Peterson",200.66,63,14,3.5,2.4,-0.7,"2001-02"
"Mookie Blaylock",182.88,35,3.4,1.5,3.3,-8.7,"2001-02"
"Moochie Norris",185.42,82,8.1,3,4.9,-6.1,"2001-02"
"Monty Williams",203.2,68,7.1,3.5,1.4,-2.9,"2001-02"
"Mitchell Butler",195.58,11,2.6,1.3,0.5,-9.4,"2001-02"
"Mitch Richmond",195.58,64,4.1,1.5,0.9,9.8,"2001-02"
"Milt Palacio",190.5,69,3.3,1.1,1.2,-4.5,"2001-02"
"Mikki Moore",213.36,30,2.6,1.7,0.4,1.1,"2001-02"
"Mike Penberthy",190.5,3,1.7,0.7,0.7,-10.9,"2001-02"
"Mike Miller",203.2,63,15.2,4.3,3.1,3.6,"2001-02"
"Patrick Ewing",213.36,65,6,4,0.5,-1.9,"2001-02"
"Sam Mack",200.66,12,3.3,1.2,0.3,1,"2001-02"
"Steven Smith",203.2,77,11.6,2.5,2,6.6,"2001-02"
"Samaki Walker",205.74,69,6.7,7,0.9,3.1,"2001-02"
"Tyronn Lue",182.88,71,7.8,1.7,3.5,-0.8,"2001-02"
"Tyrone Nesby",198.12,70,6.3,4.5,1.3,-0.5,"2001-02"
"Tyrone Hill",205.74,26,8,10.5,0.9,-1.5,"2001-02"
"Troy Murphy",210.82,82,5.9,3.9,0.9,-8.2,"2001-02"
"Troy Hudson",185.42,81,11.7,1.8,3.1,-1.4,"2001-02"
"Trenton Hassell",195.58,78,8.7,3.3,2.2,-10.3,"2001-02"
"Tremaine Fowlkes",203.2,22,3.4,2.9,0.8,-9,"2001-02"
"Tyson Chandler",215.9,71,6.1,4.8,0.8,-7.1,"2001-02"
"Travis Knight",213.36,49,2,2.1,0.2,-10.5,"2001-02"
"Trajan Langdon",190.5,44,4.8,1.3,1.4,-0.1,"2001-02"
"Tracy Murray",200.66,40,5.7,1.3,0.5,-7.8,"2001-02"
"Tracy McGrady",203.2,76,25.6,7.8,5.3,4.6,"2001-02"
"Tony Parker",187.96,77,9.2,2.6,4.3,5.8,"2001-02"
"Tony Massenburg",205.74,73,5.5,4.4,0.4,-13.5,"2001-02"
"Tony Delk",187.96,63,9.5,3.2,2.1,4.2,"2001-02"
"Tony Battie",210.82,74,6.9,6.5,0.5,5.1,"2001-02"
"Travis Best",180.34,74,7.9,2,4.4,-4.7,"2001-02"
"Victor Alexander",208.28,14,2.9,2.1,0.4,5.1,"2001-02"
"Vin Baker",210.82,55,14.1,6.4,1.3,-1.5,"2001-02"
"Vince Carter",198.12,60,24.7,5.2,4,1.5,"2001-02"
"Zendon Hamilton",210.82,54,6,4.7,0.3,-14.6,"2001-02"
"Zeljko Rebraca",213.36,74,6.9,3.9,0.5,3.4,"2001-02"
"Zach Randolph",205.74,41,2.8,1.7,0.3,-3.7,"2001-02"
"William Avery",187.96,28,2.5,0.9,1.3,-1.9,"2001-02"
"Will Solomon",185.42,62,5.2,1.1,1.5,-6.8,"2001-02"
"Wesley Person",198.12,78,15.1,3.8,2.2,-0.5,"2001-02"
"Wang Zhi-zhi",215.9,55,5.6,2,0.4,5.8,"2001-02"
"Walter McCarty",208.28,56,3.8,2.3,0.7,0.4,"2001-02"
"Walt Williams",203.2,48,9.4,3.4,1.4,-4.1,"2001-02"
"Wally Szczerbiak",200.66,82,18.7,4.8,3.1,5,"2001-02"
"Voshon Lenard",193.04,71,11.5,2.6,1.8,-7.2,"2001-02"
"Vonteego Cummings",190.5,58,3.3,0.9,1,-12.4,"2001-02"
"Vladimir Stepania",213.36,67,4.3,4,0.2,-4.5,"2001-02"
"Vladimir Radmanovic",208.28,61,6.7,3.8,1.3,3.3,"2001-02"
"Vlade Divac",215.9,80,11.1,8.4,3.7,9.2,"2001-02"
"Vitaly Potapenko",208.28,79,4.6,4.4,0.4,-1,"2001-02"
"Vinny Del Negro",193.04,2,1,0,1,-3.1,"2001-02"
"Toni Kukoc",210.82,59,9.9,3.7,3.5,-1.8,"2001-02"
"Tom Gugliotta",208.28,44,6.5,5,1.8,-1.2,"2001-02"
"Todd MacCulloch",213.36,62,9.7,6.1,1.3,6.3,"2001-02"
"Tim Thomas",208.28,74,11.7,4.1,1.4,1.2,"2001-02"
"Slava Medvedenko",208.28,70,4.7,2.3,0.6,6.9,"2001-02"
"Shawnelle Scott",208.28,21,3.9,4.9,0.4,-5.8,"2001-02"
"Shawn Marion",200.66,81,19.1,9.9,2,0,"2001-02"
"Shawn Kemp",208.28,75,6.1,3.8,0.7,-1.7,"2001-02"
"Shawn Bradley",228.6,53,4.1,3.3,0.4,6.2,"2001-02"
"Shareef Abdur-Rahim",205.74,77,21.2,9,3.1,-4.4,"2001-02"
"Shaquille O'Neal",215.9,67,27.2,10.7,3,11.5,"2001-02"
"Shane Battier",203.2,78,14.4,5.4,2.8,-5.6,"2001-02"
"Shandon Anderson",198.12,82,5,3,0.9,-3.6,"2001-02"
"Shammond Williams",185.42,50,4.4,1.3,1.7,0.2,"2001-02"
"Sean Rooks",208.28,61,3,2,0.4,-0.3,"2001-02"
"Sean Marks",208.28,21,4.6,3.6,0.4,-6.1,"2001-02"
"Scottie Pippen",200.66,62,10.6,5.2,5.9,2.8,"2001-02"
"Scott Williams",208.28,41,4.9,5.1,0.3,-12.2,"2001-02"
"Scott Padgett",205.74,75,6.7,3.8,1.1,2.4,"2001-02"
"Scot Pollard",210.82,80,6.4,7.1,0.7,7.2,"2001-02"
"Samuel Dalembert",210.82,34,1.5,2,0.1,-4.5,"2001-02"
"Speedy Claxton",180.34,67,7.2,2.4,3,-1.5,"2001-02"
"Sam Mitchell",200.66,74,3.3,1.1,0.6,1.9,"2001-02"
"Stacey Augmon",203.2,77,4.7,2.9,1.3,5.3,"2001-02"
"Stephon Marbury",187.96,82,20.4,3.2,8.1,-1.7,"2001-02"
"Tim James",200.66,9,1.3,0.8,0.1,-22.5,"2001-02"
"Tim Hardaway",182.88,68,9.6,1.8,4.1,-1.7,"2001-02"
"Tim Duncan",213.36,82,25.5,12.7,3.7,8.7,"2001-02"
"Tierre Brown",187.96,40,3.1,1.1,1.8,-18.9,"2001-02"
"Theo Ratliff",208.28,3,8.7,5.3,0.3,-11.2,"2001-02"
"Terry Porter",190.5,72,5.5,2.3,2.8,14,"2001-02"
"Terrell Brandon",180.34,32,12.4,2.9,8.3,7.2,"2001-02"
"Terence Morris",205.74,68,3.8,3.1,0.9,-11,"2001-02"
"Tariq Abdul-Wahad",198.12,24,5.6,3.5,1,-7.8,"2001-02"
"Tang Hamilton",203.2,9,2.2,2,0.6,-0.5,"2001-02"
"Stromile Swift",205.74,68,11.8,6.3,0.7,-9.1,"2001-02"
"Mark Pope",208.28,45,1.9,1.6,0.4,-4.5,"2001-02"
"Steven Hunter",208.28,53,3.6,1.8,0.1,-7.1,"2001-02"
"Steve Nash",190.5,82,17.9,3.1,7.7,5.2,"2001-02"
"Steve Kerr",190.5,65,4.1,0.9,1,3.3,"2001-02"
"Steve Goodrich",208.28,9,0.6,0.6,0.6,-5.8,"2001-02"
"Steve Francis",190.5,57,21.6,7,6.4,-1.6,"2001-02"
"Stephen Jackson",203.2,23,3.9,1.1,0.5,-3,"2001-02"
"Mark Madsen",205.74,59,2.8,2.7,0.7,5.7,"2001-02"
"Kevin Ollie",187.96,81,5.7,2.3,3.6,-4.9,"2001-02"
"Mark Bryant",205.74,30,1.9,1.5,0.3,-4,"2001-02"
"Greg Anthony",185.42,60,7.9,2.2,4.7,-9.1,"2001-02"
"Grant Long",205.74,66,6.3,3.5,2.1,-10.1,"2001-02"
"Grant Hill",203.2,14,16.8,8.9,4.6,1.3,"2001-02"
"Glenn Robinson",200.66,66,20.7,6.2,2.5,-1.5,"2001-02"
"Glen Rice",203.2,20,8.6,2.4,1.6,-2.7,"2001-02"
"Gilbert Arenas",190.5,47,10.9,2.8,3.7,-6.5,"2001-02"
"Gerald Wallace",200.66,54,3.2,1.6,0.5,1.6,"2001-02"
"Greg Buckner",193.04,44,5.8,3.9,1.1,0.9,"2001-02"
"George McCloud",203.2,69,8.8,3.6,3,-10.4,"2001-02"
"Gary Trent",203.2,64,7.5,4.2,0.9,-2.7,"2001-02"
"Gary Payton",193.04,82,22.1,4.8,9,3.2,"2001-02"
"Fred Hoiberg",195.58,79,4.4,2.7,1.7,-7.8,"2001-02"
"Felton Spencer",213.36,32,0.9,1.6,0.1,-4.6,"2001-02"
"Felipe Lopez",195.58,67,2.5,1.2,0.6,-2.5,"2001-02"
"Evan Eschmeyer",210.82,31,2,3.2,0.3,3.4,"2001-02"
"Etan Thomas",208.28,47,4.3,3.9,0.1,-0.1,"2001-02"
"George Lynch",203.2,45,3.8,4.1,1.2,0.2,"2001-02"
"Greg Foster",210.82,6,1.2,1.3,0.2,-16.6,"2001-02"
"Greg Ostertag",218.44,74,3.3,4.2,0.7,2.2,"2001-02"
"Hakeem Olajuwon",213.36,61,7.1,6,1.1,0.5,"2001-02"
"Jalen Rose",203.2,83,20.4,4.5,4.3,-2.1,"2001-02"
"Jake Voskuhl",210.82,59,5,4.2,0.3,-4.2,"2001-02"
"Jake Tsakalidis",218.44,67,7.3,5.6,0.3,1.1,"2001-02"
"Jahidi White",205.74,71,5.4,6.3,0.2,-3.5,"2001-02"
"Jacque Vaughn",185.42,82,6.6,2,4.3,-6.8,"2001-02"
"Jabari Smith",210.82,23,3.2,1.2,0.5,4.7,"2001-02"
"Isaiah Rider",195.58,10,9.3,3.3,1.2,9,"2001-02"
"Ira Newble",200.66,42,8,5.3,1.1,-0.8,"2001-02"
"Ira Bowman",195.58,3,3.3,0.3,0.3,-10.8,"2001-02"
"Ike Fontaine",193.04,6,1.8,0.8,0.7,-39,"2001-02"
"Ike Austin",208.28,21,3.6,3.4,0.6,-13.4,"2001-02"
"Hubert Davis",195.58,51,7.2,1.5,2.1,-1.6,"2001-02"
"Howard Eisley",187.96,39,4.4,1.3,2.6,-0.1,"2001-02"
"Horace Grant",208.28,76,8,6.3,1.4,6.2,"2001-02"
"Hedo Turkoglu",203.2,80,10.1,4.5,2,10.7,"2001-02"
"Harold Jamison",205.74,25,2.2,1.6,0.2,-6,"2001-02"
"Hanno Mottola",210.82,82,4.8,3.3,0.6,-5.7,"2001-02"
"Ervin Johnson",210.82,81,2.6,5.8,0.3,1.7,"2001-02"
"Jamaal Magloire",210.82,82,8.5,5.6,0.4,3.7,"2001-02"
"Ernest Brown",213.36,3,1,2,0,-62.2,"2001-02"
"Erick Dampier",210.82,73,7.6,5.3,1.2,-6.3,"2001-02"
"Donyell Marshall",205.74,58,14.8,7.6,1.7,-5.7,"2001-02"
"Donny Marshall",200.66,20,1.5,1.1,0.3,-5,"2001-02"
"Donnell Harvey",203.2,47,5.7,4.8,0.8,-0.9,"2001-02"
"Don Reid",203.2,68,3.3,2.6,0.4,-3.4,"2001-02"
"Dirk Nowitzki",213.36,76,23.4,9.9,2.4,6.6,"2001-02"
"Dion Glover",195.58,55,8.9,3.1,1.5,-9.9,"2001-02"
"Dikembe Mutombo",218.44,80,11.5,10.8,1,4.5,"2001-02"
"Doug Christie",198.12,81,12,4.6,4.2,8.2,"2001-02"
"Dickey Simpkins",205.74,1,0,0,1,-16.7,"2001-02"
"Desmond Mason",195.58,75,12.4,4.7,1.4,5.4,"2001-02"
"Derrick McKey",208.28,41,2.9,3.1,1.1,0.6,"2001-02"
"Derrick Dial",193.04,32,3.2,1.8,1.1,4.2,"2001-02"
"Derrick Coleman",208.28,58,15.1,8.8,1.7,1.8,"2001-02"
"Derek Fisher",185.42,70,11.2,2.1,2.6,9.4,"2001-02"
"Derek Anderson",195.58,70,10.8,2.7,3.1,5,"2001-02"
"Zydrunas Ilgauskas",220.98,62,11.1,5.4,1.1,-4.1,"2001-02"
"Devean George",203.2,82,7.1,3.7,1.4,12.2,"2001-02"
"Doug Overton",190.5,18,2.2,0.7,0.7,-1,"2001-02"
"Earl Boykins",165.1,68,4.1,0.8,2.1,-0.5,"2001-02"
"Earl Watson",185.42,64,3.6,1.3,2,3.8,"2001-02"
"Erick Barkley",185.42,19,3.1,0.9,1.8,1.2,"2001-02"
"Eric Williams",203.2,74,6.4,3,1.5,5.4,"2001-02"
"Eric Snow",190.5,61,12.1,3.5,6.6,5.1,"2001-02"
"Eric Piatkowski",198.12,71,8.8,2.6,1.6,-2.4,"2001-02"
"Eric Montross",213.36,49,2.4,2.9,0.3,-9.1,"2001-02"
"Emanual Davis",195.58,28,6.6,2.6,2.4,-8.4,"2001-02"
"Elton Brand",203.2,80,18.2,11.6,2.4,-0.2,"2001-02"
"Elliot Perry",182.88,2,5.5,2,3.5,-42,"2001-02"
"Eldridge Recasner",190.5,6,0.8,0,0.8,-0.3,"2001-02"
"Elden Campbell",213.36,77,13.9,6.9,1.3,0.5,"2001-02"
"Eduardo Najera",203.2,62,6.5,5.5,0.6,12.1,"2001-02"
"Eddy Curry",210.82,72,6.7,3.8,0.3,-11.1,"2001-02"
"Eddie Robinson",205.74,29,9,2.7,1.3,-11.7,"2001-02"
"Eddie Jones",198.12,81,18.3,4.7,3.2,1,"2001-02"
"Eddie House",185.42,64,8,1.7,1.9,-3.3,"2001-02"
"Eddie Griffin",208.28,73,8.8,5.7,0.7,-5.2,"2001-02"
"Eddie Gill",182.88,23,5,1.2,2.1,-20.5,"2001-02"
"Erick Strickland",190.5,79,7.7,2.7,2.3,-1.1,"2001-02"
"Mark Jackson",190.5,82,8.4,3.8,7.4,-6.7,"2001-02"
"Jamaal Tinsley",190.5,80,9.4,3.7,8.1,0.7,"2001-02"
"Jamal Mashburn",203.2,40,21.5,6.1,4.3,1.8,"2001-02"
"Kwame Brown",210.82,57,4.5,3.5,0.8,-4.6,"2001-02"
"Kurt Thomas",205.74,82,13.9,9.1,1.1,-5.5,"2001-02"
"Kobe Bryant",200.66,80,25.2,5.5,5.5,7.6,"2001-02"
"Kirk Haston",205.74,15,1.7,1.3,0.3,-9.3,"2001-02"
"Keyon Dooling",190.5,14,4.1,0.2,0.9,10.4,"2001-02"
"Kevin Willis",213.36,52,6.1,5.8,0.3,-6.7,"2001-02"
"Kevin Garnett",210.82,81,21.2,12.1,5.2,5.8,"2001-02"
"LaPhonso Ellis",203.2,66,7.1,4.3,0.8,-5.3,"2001-02"
"Kerry Kittles",195.58,82,13.4,3.4,2.6,4.3,"2001-02"
"Kenyon Martin",205.74,73,14.9,5.3,2.6,6.2,"2001-02"
"Kenny Thomas",200.66,72,14.1,7.2,1.9,-6.5,"2001-02"
"Kenny Satterfield",185.42,36,5.3,1.4,3,-5,"2001-02"
"Kenny Anderson",185.42,76,9.6,3.6,5.3,5.4,"2001-02"
"Kendall Gill",195.58,65,5.7,2.8,1.5,-2.6,"2001-02"
"Kelvin Cato",210.82,75,6.6,7,0.4,-5,"2001-02"
"Keith Van Horn",208.28,81,14.8,7.5,2,4.8,"2001-02"
"Keon Clark",210.82,81,11.3,7.4,1.1,-0.8,"2001-02"
"Lamar Odom",208.28,29,13.1,6.1,5.9,-0.7,"2001-02"
"Lamond Murray",200.66,71,16.6,5.2,2.2,-2.3,"2001-02"
"Larry Hughes",195.58,73,12.3,3.4,4.3,-6.1,"2001-02"
"Mark Blount",213.36,44,2.1,1.9,0.2,-6.5,"2001-02"
"Marcus Fizer",205.74,76,12.3,5.6,1.6,-8.2,"2001-02"
"Marcus Camby",210.82,29,11.1,11.1,1.1,-5.1,"2001-02"
"Marc Jackson",208.28,39,4.8,3.3,0.4,-3.5,"2001-02"
"Mamadou N'diaye",213.36,5,4,2.2,0,-3.1,"2001-02"
"Malik Rose",200.66,82,9.4,6,0.7,8.7,"2001-02"
"Malik Allen",208.28,12,4.3,3.2,0.4,-5.8,"2001-02"
"Lucious Harris",195.58,74,9.1,2.8,1.6,4,"2001-02"
"Lorenzen Wright",210.82,43,12,9.4,1,-6.3,"2001-02"
"Loren Woods",215.9,60,1.8,2,0.4,-4.1,"2001-02"
"Lindsey Hunter",187.96,82,5.8,1.5,1.6,4.6,"2001-02"
"Leon Smith",208.28,14,2.2,2.2,0.2,0.5,"2001-02"
"Lee Nailon",205.74,79,10.8,3.7,1.2,0.2,"2001-02"
"Lawrence Funderburke",205.74,56,4.7,3.5,0.6,4,"2001-02"
"Lavor Postell",195.58,23,4,0.7,0.2,4.2,"2001-02"
"Latrell Sprewell",195.58,81,19.4,3.7,3.9,-3.9,"2001-02"
"Larry Robinson",190.5,2,1.5,1,0,9.5,"2001-02"
"Kedrick Brown",200.66,29,2.2,1.7,0.5,-0.2,"2001-02"
"Jamal Crawford",195.58,23,9.3,1.5,2.4,-11.6,"2001-02"
"Karl Malone",205.74,80,22.4,8.6,4.3,0.8,"2001-02"
"Jumaine Jones",203.2,81,8.3,6,1.4,-2.2,"2001-02"
"Jelani McCoy",208.28,21,1.2,1.2,0.3,-14.8,"2001-02"
"Jeff Trepagnier",193.04,12,1.5,1,1,3.6,"2001-02"
"Jeff McInnis",193.04,81,14.6,2.6,6.2,-2.1,"2001-02"
"Jeff Foster",210.82,82,5.7,6.8,0.9,0.3,"2001-02"
"Jason Williams",185.42,65,14.8,3,8,-7.6,"2001-02"
"Jason Terry",187.96,78,19.3,3.5,5.7,-3.8,"2001-02"
"Jason Richardson",198.12,80,14.4,4.3,3,-6,"2001-02"
"Jermaine Jackson",195.58,24,2.4,1.1,2.4,-3,"2001-02"
"Jason Kidd",193.04,82,14.7,7.3,9.9,5.7,"2001-02"
"Jason Collins",213.36,77,4.5,3.9,1.1,3.5,"2001-02"
"Jason Collier",213.36,25,4.2,3.3,0.4,-17.4,"2001-02"
"Jason Caffey",203.2,23,4.3,2.2,0.5,-2.9,"2001-02"
"Jarron Collins",210.82,70,6.4,4.2,0.8,2.4,"2001-02"
"Jaren Jackson",198.12,9,4.3,1.9,0.9,-13.9,"2001-02"
"Jamison Brewer",187.96,13,0.3,0.6,0.7,3.8,"2001-02"
"James Posey",203.2,73,10.7,5.9,2.5,-6.4,"2001-02"
"Jason Hart",187.96,10,2.6,1.3,1.2,5,"2001-02"
"Jermaine O'Neal",210.82,72,19,10.5,1.6,1.7,"2001-02"
"Jerome James",215.9,56,5.3,4.1,0.4,9.7,"2001-02"
"Jerome Moiso",208.28,15,1.1,1.7,0.3,0.8,"2001-02"
"Jud Buechler",198.12,66,1.7,1.8,0.5,-7.5,"2001-02"
"Joseph Forte",193.04,8,0.8,0.8,0.8,-25.6,"2001-02"
"Jonathan Bender",213.36,78,7.4,3.1,0.8,-1.6,"2001-02"
"Jon Barry",195.58,82,9,2.9,3.3,4.6,"2001-02"
"Johnny Newman",200.66,47,4.2,1,0.3,2.4,"2001-02"
"John Wallace",205.74,46,5,1.8,0.6,-6.9,"2001-02"
"John Stockton",185.42,82,13.4,3.2,8.2,3.1,"2001-02"
"John Starks",195.58,66,4.4,1,1.1,-1.1,"2001-02"
"John Crotty",185.42,41,6.9,1.8,3.4,2.6,"2001-02"
"John Amaechi",208.28,54,3.2,2,0.5,-12.3,"2001-02"
"Joel Przybilla",215.9,71,2.7,4,0.3,-2.4,"2001-02"
"Joe Smith",208.28,72,10.7,6.3,1.1,9.3,"2001-02"
"Joe Johnson",200.66,77,7.5,3.3,2.3,-0.4,"2001-02"
"Joe Crispin",182.88,21,3.8,0.5,1.2,-5.3,"2001-02"
"Jim Jackson",198.12,55,10.7,5.3,2.5,0,"2001-02"
"Jeryl Sasser",198.12,7,1.4,1,0.3,-26.5,"2001-02"
"Jerry Stackhouse",198.12,76,21.4,4.1,5.3,2.7,"2001-02"
"Juwan Howard",205.74,81,14.6,7.6,2.1,-2.3,"2001-02"
"Jerome Williams",205.74,68,7.6,5.7,1.1,2.9,"2001-02"
"Nick Van Exel",185.42,72,18.4,3.5,6.6,-3.3,"2001-02"
"Chris Whitney",182.88,82,10.2,1.9,3.8,-2.2,"2001-02"
"Carlos Rogers",210.82,22,2.7,1.7,0.1,-5.9,"2001-02"
"Cedric Henderson",200.66,12,3,0.3,0.3,12.9,"2001-02"
"Charles Oakley",205.74,57,3.8,6,2,-12.2,"2001-02"
"Charles Smith",193.04,60,7.4,2.2,1.3,-0.2,"2001-02"
"Charlie Bell",190.5,7,1.1,0.7,0.3,-20.7,"2001-02"
"Charlie Ward",187.96,63,5.2,2,3.2,-0.9,"2001-02"
"Carlos Arroyo",187.96,37,3,1.1,1.9,-6.3,"2001-02"
"Chauncey Billups",190.5,82,12.5,2.8,5.5,3.6,"2001-02"
"Chris Andersen",208.28,24,3,3.2,0.3,5.4,"2001-02"
"Chris Childs",190.5,69,4.1,2.2,5.1,-0.7,"2001-02"
"Chris Crawford",205.74,7,7.6,3.6,0.7,-12.4,"2001-02"
"Chris Dudley",210.82,43,1.1,1.9,0.3,2.5,"2001-02"
"Chris Gatling",208.28,54,6.4,3.8,0.5,-4.1,"2001-02"
"Chris Mihm",213.36,74,7.7,5.3,0.3,-7.7,"2001-02"
"Cherokee Parks",210.82,42,1.5,1.4,0.2,-11.2,"2001-02"
"Chris Mills",200.66,66,7.4,2.9,1.1,-6.7,"2001-02"
"Calvin Booth",210.82,15,6.2,3.6,1.1,-8.3,"2001-02"
"Cal Bowdler",208.28,52,3.1,2.1,0.2,-1.1,"2001-02"
"Brandon Armstrong",195.58,35,1.8,0.5,0.2,-8.9,"2001-02"
"Brendan Haywood",213.36,62,5.1,5.2,0.5,-1.3,"2001-02"
"Brent Barry",198.12,81,14.4,5.4,5.3,3.3,"2001-02"
"Brent Price",185.42,20,1.6,0.4,0.5,-19.4,"2001-02"
"Brevin Knight",177.8,53,7,2.1,5.7,-6.6,"2001-02"
"Brian Cardinal",203.2,8,2.1,0.8,0.3,24.5,"2001-02"
"Calbert Cheaney",200.66,68,7.3,3.5,1.6,-10.2,"2001-02"
"Brian Grant",205.74,72,9.3,8,1.9,-1.4,"2001-02"
"Brian Skinner",205.74,65,3.4,4.3,0.3,-1.4,"2001-02"
"Bruce Bowen",200.66,59,7,2.7,1.5,11.3,"2001-02"
"Bruno Sundov",218.44,22,1.5,1,0.1,-0.4,"2001-02"
"Bryant Stith",195.58,50,4.2,1.7,0.8,-8.7,"2001-02"
"Bryce Drew",190.5,61,3.4,1.2,1.7,2.7,"2001-02"
"Bryon Russell",200.66,66,9.6,4.5,2.1,3.9,"2001-02"
"Brian Scalabrine",205.74,28,2.1,1.8,0.8,2.4,"2001-02"
"Chris Webber",208.28,54,24.5,10.1,4.8,9.4,"2001-02"
"Christian Laettner",210.82,57,7.1,5.3,2.6,-5.1,"2001-02"
"Chucky Atkins",180.34,79,12.1,2,3.3,1.4,"2001-02"
"Danny Manning",208.28,41,4,2.6,0.7,-2.1,"2001-02"
"Darius Miles",205.74,82,9.5,5.5,2.2,-0.1,"2001-02"
