"player_name","player_height","gp","pts","reb","ast","net_rating","season"
"Boris Diaw",203.2,79,9.1,4.1,2.8,8,"2013-14"
"Bismack Biyombo",205.74,77,2.9,4.8,0.1,-2.6,"2013-14"
"Andre Miller",187.96,58,4.9,2.2,3.4,3.6,"2013-14"
"Andre Roberson",200.66,40,1.9,2.4,0.4,6.7,"2013-14"
"Andrea Bargnani",213.36,42,13.3,5.3,1.1,-6.2,"2013-14"
"Andrei Kirilenko",205.74,45,5,3.2,1.6,-3.1,"2013-14"
"Andrew Bogut",213.36,67,7.3,10,1.7,9.1,"2013-14"
"Andrew Bynum",213.36,26,8.7,5.6,1.1,-11.8,"2013-14"
"Andrew Nicholson",205.74,76,5.7,3.4,0.3,-5.8,"2013-14"
"Andris Biedrins",213.36,6,0.5,2.8,0,-6.3,"2013-14"
"Antawn Jamison",205.74,22,3.8,2.5,0.3,11,"2013-14"
"Anthony Bennett",203.2,52,4.2,3,0.3,-6.1,"2013-14"
"Anthony Davis",208.28,67,20.8,10,1.6,-1.7,"2013-14"
"Anthony Morrow",195.58,76,8.4,1.8,0.8,-0.4,"2013-14"
"Anthony Tolliver",203.2,64,6.1,2.6,0.7,2,"2013-14"
"Archie Goodwin",195.58,52,3.7,1.7,0.4,-7.6,"2013-14"
"Arinze Onuaku",205.74,5,0.6,1.6,0.6,-16.2,"2013-14"
"Arnett Moultrie",208.28,12,3,2.9,0.2,-16.2,"2013-14"
"Aron Baynes",208.28,53,3,2.7,0.6,3.8,"2013-14"
"Arron Afflalo",195.58,73,18.2,3.6,3.4,-7.5,"2013-14"
"Austin Daye",210.82,22,3,1.2,0.4,-1.1,"2013-14"
"Austin Rivers",193.04,69,7.7,1.9,2.3,0.4,"2013-14"
"Avery Bradley",187.96,60,14.9,3.8,1.4,-3.8,"2013-14"
"Ben Gordon",190.5,19,5.2,1.4,1.1,2.5,"2013-14"
"Ben McLemore",195.58,82,8.8,2.9,1,-5.7,"2013-14"
"Beno Udrih",190.5,41,4.9,1.4,2.8,-8.6,"2013-14"
"Bernard James",208.28,30,0.9,1.4,0.1,-2.8,"2013-14"
"Blake Griffin",208.28,80,24.1,9.5,3.9,9.6,"2013-14"
"Dwyane Wade",193.04,54,19,4.5,4.7,4.5,"2013-14"
"Chris Bosh",210.82,79,16.2,6.6,1.1,9.8,"2013-14"
"Chris Douglas-Roberts",200.66,49,6.9,2.4,1,0.6,"2013-14"
"DeAndre Liggins",198.12,1,2,1,0,33.3,"2013-14"
"DeJuan Blair",200.66,78,6.4,4.7,0.9,1.3,"2013-14"
"DeMar DeRozan",200.66,79,22.7,4.3,4,3.4,"2013-14"
"DeMarcus Cousins",210.82,71,22.7,11.7,2.9,-1.9,"2013-14"
"DeMarre Carroll",203.2,73,11.1,5.5,1.8,3.4,"2013-14"
"Dennis Schroder",185.42,49,3.7,1.2,1.9,-16.2,"2013-14"
"Derek Fisher",185.42,81,5.2,1.5,1.4,9.1,"2013-14"
"Deron Williams",190.5,64,14.3,2.6,6.1,5.2,"2013-14"
"Derrick Favors",208.28,73,13.3,8.7,1.2,-8.7,"2013-14"
"Derrick Rose",190.5,10,15.9,3.2,4.3,-3.3,"2013-14"
"Derrick Williams",203.2,78,8,4.1,0.7,-4.5,"2013-14"
"Devin Harris",190.5,40,7.9,2.1,4.5,11.2,"2013-14"
"Dewayne Dedmon",213.36,31,3.1,4.1,0.2,-10.2,"2013-14"
"Dexter Pittman",210.82,2,0,1.5,0,2.8,"2013-14"
"Diante Garrett",193.04,71,3.5,1.4,1.7,-6.1,"2013-14"
"Dion Waiters",193.04,70,15.9,2.8,3,-2.5,"2013-14"
"Dionte Christmas",195.58,31,2.3,1.2,0.3,-4.9,"2013-14"
"Dirk Nowitzki",213.36,80,21.7,6.2,2.7,4.9,"2013-14"
"Josh Powell",205.74,1,4,5,0,-20.6,"2013-14"
"Donatas Motiejunas",213.36,62,5.5,3.6,0.5,4,"2013-14"
"Dorell Wright",205.74,68,5,2.8,0.9,1.2,"2013-14"
"Doron Lamb",193.04,53,3.6,0.9,0.8,-0.6,"2013-14"
"Draymond Green",200.66,82,6.2,5,1.9,5.8,"2013-14"
"Drew Gooden",208.28,22,8.3,5.2,0.7,-5.2,"2013-14"
"Dwight Buycks",190.5,14,3.1,1.6,0.7,-1.7,"2013-14"
"DeAndre Jordan",210.82,82,10.4,13.6,0.9,9.2,"2013-14"
"Chris Copeland",203.2,41,3.7,0.8,0.4,-3.9,"2013-14"
"David West",205.74,80,14,6.8,2.8,8.4,"2013-14"
"Darren Collison",182.88,80,11.4,2.4,3.7,5.7,"2013-14"
"Chris Johnson",198.12,40,6.3,2.4,0.8,-1.4,"2013-14"
"Chris Kaman",213.36,39,10.4,5.9,1.5,-3.7,"2013-14"
"Chris Paul",182.88,62,19.1,4.3,10.7,11.6,"2013-14"
"Chris Singleton",205.74,25,3,2.2,0.2,-14.9,"2013-14"
"Chris Smith",187.96,2,0,0,0,-98.5,"2013-14"
"Chris Wright",205.74,8,6,2.5,0.6,-5.4,"2013-14"
"Chuck Hayes",198.12,61,2.2,3.4,0.6,4.7,"2013-14"
"Cody Zeller",213.36,82,6,4.3,1.1,-2.2,"2013-14"
"Cole Aldrich",210.82,46,2,2.8,0.3,-1.4,"2013-14"
"Corey Brewer",205.74,81,12.3,2.6,1.7,4.7,"2013-14"
"Cory Joseph",190.5,68,5,1.6,1.7,1.7,"2013-14"
"Courtney Lee",195.58,79,9.6,2.4,1.5,0.7,"2013-14"
"D.J. Augustin",182.88,71,13.1,1.8,4.4,1.1,"2013-14"
"DJ Stephens",195.58,3,2.3,1.7,0,-7.1,"2013-14"
"DJ White",205.74,2,0,1,0,-14.6,"2013-14"
"Damian Lillard",190.5,82,20.7,3.5,5.6,5.4,"2013-14"
"Damion James",200.66,5,1.2,2.4,0.6,6.2,"2013-14"
"Daniel Orton",208.28,22,3,2.8,0.7,-8.6,"2013-14"
"Danny Granger",205.74,41,8.2,3.2,1,5.5,"2013-14"
"Danny Green",198.12,68,9.1,3.4,1.5,9.8,"2013-14"
"Dante Cunningham",203.2,81,6.3,4.1,1,-0.9,"2013-14"
"Darius Johnson-Odom",187.96,3,0,0.7,0.3,-9.9,"2013-14"
"Darius Miller",203.2,45,4.4,1.2,1,1,"2013-14"
"Darius Morris",193.04,27,4,1,1.6,-12.1,"2013-14"
"Darrell Arthur",205.74,68,5.9,3.1,0.9,3.3,"2013-14"
"David Lee",205.74,69,18.2,9.3,2.1,9.7,"2013-14"
"Josh Smith",205.74,77,16.4,6.8,3.3,-4.1,"2013-14"
"Kendrick Perkins",208.28,62,3.4,4.9,1.1,1.9,"2013-14"
"Julyan Stone",198.12,21,0.9,1,0.6,-21.4,"2013-14"
"Royce White",203.2,3,0,0,0,-37.5,"2013-14"
"Rudy Gay",203.2,73,20,6,2.9,-1.9,"2013-14"
"Rudy Gobert",215.9,45,2.3,3.4,0.2,-3.4,"2013-14"
"Russell Westbrook",190.5,46,21.8,5.7,6.9,8.3,"2013-14"
"Ryan Anderson",208.28,22,19.8,6.5,0.8,1.7,"2013-14"
"Ryan Gomes",200.66,5,1.2,0.8,0.2,9.8,"2013-14"
"Ryan Hollins",213.36,61,2.3,1.5,0.1,6.3,"2013-14"
"Ryan Kelly",210.82,59,8,3.7,1.6,-3.3,"2013-14"
"Samuel Dalembert",210.82,80,6.6,6.8,0.5,1.8,"2013-14"
"Sasha Vujacic",200.66,2,2.5,1.5,0,-42.6,"2013-14"
"Scotty Hopson",200.66,2,0.5,0,0.5,-13.1,"2013-14"
"Serge Ibaka",208.28,81,15.1,8.8,1,7.4,"2013-14"
"Sergey Karasev",200.66,22,1.7,0.7,0.3,-15.6,"2013-14"
"Seth Curry",187.96,2,1.5,0.5,0,-4.9,"2013-14"
"Shabazz Muhammad",198.12,37,3.9,1.4,0.2,-14,"2013-14"
"Shane Battier",203.2,73,4.1,1.9,0.9,8.5,"2013-14"
"Shane Edwards",200.66,2,1,1,0,-25.6,"2013-14"
"Shane Larkin",180.34,48,2.8,0.9,1.5,5.2,"2013-14"
"Shannon Brown",193.04,29,2.2,1,0.3,-7.8,"2013-14"
"Shaun Livingston",200.66,76,8.3,3.2,3.2,2.3,"2013-14"
"Shavlik Randolph",208.28,14,1.4,1.8,0.1,21.2,"2013-14"
"Shawn Marion",200.66,76,10.4,6.5,1.6,0,"2013-14"
"Shawne Williams",205.74,36,5.6,4.6,0.8,1.6,"2013-14"
"Shelvin Mack",190.5,73,7.5,2.2,3.7,-1.5,"2013-14"
"Solomon Hill",200.66,28,1.7,1.5,0.4,2.1,"2013-14"
"Royal Ivey",193.04,2,0,0.5,0,-20.5,"2013-14"
"Solomon Jones",208.28,11,1.3,1.5,0.2,-11.4,"2013-14"
"Roy Hibbert",218.44,81,10.8,6.6,1.1,7.5,"2013-14"
"Ronnie Price",187.96,31,2.4,1.4,2.1,-2.8,"2013-14"
"Quincy Acy",200.66,63,2.7,3.4,0.4,-7.8,"2013-14"
"Quincy Miller",205.74,52,4.9,2.8,0.5,-4.3,"2013-14"
"Quincy Pondexter",198.12,15,6.3,1.7,1.3,-18.1,"2013-14"
"Rajon Rondo",185.42,30,11.7,5.5,9.8,-10.7,"2013-14"
"Ramon Sessions",190.5,83,12.3,2.4,4.1,-3.7,"2013-14"
"Randy Foye",193.04,81,13.2,2.9,3.5,-3.2,"2013-14"
"Rashard Lewis",208.28,60,4.5,1.8,1,4.4,"2013-14"
"Rasual Butler",200.66,50,2.7,0.8,0.3,-5.9,"2013-14"
"Ray Allen",195.58,73,9.6,2.8,2,4.6,"2013-14"
"Ray McCallum",190.5,45,6.2,1.8,2.7,-6,"2013-14"
"Raymond Felton",185.42,65,9.7,3,5.6,-0.3,"2013-14"
"Reggie Bullock",200.66,43,2.7,1.3,0.3,-0.8,"2013-14"
"Reggie Evans",203.2,54,4,6.2,0.4,-7,"2013-14"
"Reggie Jackson",190.5,80,13.1,3.9,4.1,8,"2013-14"
"Reggie Williams",201,3,3.7,0,0.3,-5.5,"2013-14"
"Richard Jefferson",200.66,82,10.1,2.7,1.6,-10.1,"2013-14"
"Ricky Ledo",200.66,11,1.7,0.2,0.2,13.8,"2013-14"
"Ricky Rubio",193.04,82,9.5,4.2,8.6,5.3,"2013-14"
"Robbie Hummel",203.2,53,3.4,2.5,0.4,1.1,"2013-14"
"Robert Covington",205.74,7,2.3,0.7,0,27.1,"2013-14"
"Robert Sacre",213.36,65,5.4,3.9,0.8,-5.7,"2013-14"
"Robin Lopez",213.36,82,11.1,8.5,0.9,5.8,"2013-14"
"Rodney Stuckey",195.58,73,13.9,2.3,2.1,-4.9,"2013-14"
"Roger Mason Jr.",195.58,25,3,0.9,0.8,1.2,"2013-14"
"Ronnie Brewer",200.66,24,0.3,0.6,0.4,-9.7,"2013-14"
"Ronny Turiaf",208.28,31,4.8,5.6,0.8,-1.1,"2013-14"
"Phil Pressey",180.34,75,2.8,1.4,3.2,-0.9,"2013-14"
"Spencer Hawes",215.9,80,13.2,8.3,3,-9.2,"2013-14"
"Stephen Jackson",203.2,9,1.7,1.1,0.6,11.3,"2013-14"
"Tristan Thompson",205.74,82,11.7,9.2,0.9,-4.9,"2013-14"
"Troy Daniels",193.04,5,8.4,0.8,1,22,"2013-14"
"Ty Lawson",180.34,62,17.6,3.5,8.8,-1.6,"2013-14"
"Tyler Hansbrough",205.74,64,4.9,4.5,0.3,0.1,"2013-14"
"Tyler Zeller",213.36,70,5.7,4,0.5,-0.2,"2013-14"
"Tyreke Evans",198.12,72,14.5,4.7,5,-4.4,"2013-14"
"Tyshawn Taylor",190.5,23,3.9,0.7,1.6,-23.9,"2013-14"
"Tyson Chandler",215.9,55,8.7,9.6,1.1,0.4,"2013-14"
"Udonis Haslem",203.2,46,3.8,3.8,0.3,-2.4,"2013-14"
"Vander Blue",193.04,3,1.7,1,0.3,10.4,"2013-14"
"Viacheslav Kravtsov",210.82,20,1,0.9,0.1,-31.9,"2013-14"
"Victor Claver",205.74,21,2.2,1.9,0.6,9.1,"2013-14"
"Victor Oladipo",193.04,80,13.8,4.1,4.1,-4.9,"2013-14"
"Vince Carter",198.12,81,11.9,3.5,2.6,3,"2013-14"
"Vitor Faverani",210.82,37,4.4,3.5,0.4,-9.4,"2013-14"
"Wayne Ellington",193.04,45,3.2,1,0.4,-3.3,"2013-14"
"Wesley Johnson",200.66,79,9.1,4.4,1.6,-7.6,"2013-14"
"Wesley Matthews",195.58,82,16.4,3.5,2.4,4.9,"2013-14"
"Will Barton",198.12,41,4,1.8,0.8,-0.7,"2013-14"
"Will Bynum",182.88,56,8.7,1.8,3.9,-5.7,"2013-14"
"Willie Green",190.5,55,5,1.4,0.9,6,"2013-14"
"Wilson Chandler",203.2,62,13.6,4.7,1.8,-4.6,"2013-14"
"Xavier Henry",198.12,43,10,2.7,1.2,-1.1,"2013-14"
"Zach Randolph",205.74,79,17.4,10.1,2.5,1.5,"2013-14"
"Zaza Pachulia",210.82,53,7.7,6.3,2.6,-8.6,"2013-14"
"Trey Burke",185.42,70,12.8,3,5.7,-6.4,"2013-14"
"Stephen Curry",190.5,78,24,4.3,8.5,9.4,"2013-14"
"Trevor Booker",203.2,72,6.8,5.3,0.9,-1.3,"2013-14"
"Travis Outlaw",205.74,63,5.4,2.7,0.8,-4.7,"2013-14"
"Steve Blake",190.5,55,6.9,2.9,5.6,-4.9,"2013-14"
"Steve Nash",190.5,15,6.8,1.9,5.7,-9.3,"2013-14"
"Steve Novak",208.28,54,3.3,1.1,0.2,0.6,"2013-14"
"Steven Adams",213.36,81,3.3,4.1,0.5,3.8,"2013-14"
"Taj Gibson",205.74,82,13,6.8,1.1,3.6,"2013-14"
"Tayshaun Prince",205.74,76,6,3.1,1.6,0.7,"2013-14"
"Terrence Jones",205.74,76,12.1,6.9,1.1,4.1,"2013-14"
"Terrence Ross",198.12,81,10.9,3.1,1,4,"2013-14"
"Thabo Sefolosha",200.66,61,6.3,3.6,1.5,4.8,"2013-14"
"Thaddeus Young",203.2,79,17.9,6,2.3,-11.6,"2013-14"
"Thomas Robinson",208.28,70,4.8,4.4,0.5,-4.7,"2013-14"
"Tiago Splitter",210.82,59,8.2,6.2,1.5,10.5,"2013-14"
"Tim Duncan",210.82,74,15.1,9.7,3,6.6,"2013-14"
"Tim Hardaway Jr.",198.12,81,10.2,1.5,0.8,-5.9,"2013-14"
"Timofey Mozgov",215.9,82,9.4,6.4,0.8,1,"2013-14"
"Tobias Harris",205.74,61,14.6,7,1.3,-6.5,"2013-14"
"Toney Douglas",187.96,51,4,1.7,1.3,0.8,"2013-14"
"Tony Allen",193.04,55,9,3.8,1.7,3.8,"2013-14"
"Tony Mitchell",198.12,3,2,0.3,0.3,3.1,"2013-14"
"Tony Mitchell",203.2,21,1,1.2,0.1,2.6,"2013-14"
"Tony Parker",187.96,68,16.7,2.3,5.7,6.7,"2013-14"
"Tony Snell",200.66,77,4.5,1.6,0.9,-4.2,"2013-14"
"Tony Wroten",198.12,72,13,3.2,3,-12.1,"2013-14"
"Tornike Shengelia",205.74,26,1.1,0.6,0.5,-11,"2013-14"
"Toure' Murry",195.58,51,2.7,0.9,1,-1.3,"2013-14"
"Trevor Ariza",203.2,77,14.4,6.2,2.5,3.5,"2013-14"
"Jrue Holiday",193.04,34,14.3,4.2,7.9,1.5,"2013-14"
"Peyton Siva",182.88,24,2.3,0.6,1.4,-6.3,"2013-14"
"Pero Antic",210.82,50,7,4.2,1.2,3.8,"2013-14"
"Lance Thomas",203.2,5,1.2,1.4,0.6,-11.2,"2013-14"
"Landry Fields",200.66,30,2.3,2,0.7,-1.2,"2013-14"
"Larry Sanders",210.82,23,7.7,7.2,0.8,-9.3,"2013-14"
"Lavoy Allen",205.74,65,4.7,4.8,1.1,-9.3,"2013-14"
"LeBron James",203.2,77,27.1,6.9,6.3,7.9,"2013-14"
"Leandro Barbosa",190.5,20,7.5,1.9,1.6,4.9,"2013-14"
"Lorenzo Brown",195.58,26,2.5,1.1,1.6,-3.1,"2013-14"
"Lou Amundson",205.74,19,2,2.9,0.3,-4.4,"2013-14"
"Lou Williams",185.42,60,10.4,2.1,3.5,-5.1,"2013-14"
"Luc Mbah a Moute",203.2,64,3.5,2.3,0.6,-7.4,"2013-14"
"Luis Scola",205.74,82,7.6,4.8,1,0.1,"2013-14"
"Luke Babbitt",205.74,27,6.3,3.3,1.1,7.2,"2013-14"
"Luke Ridnour",187.96,61,5,1.6,2.9,-8.2,"2013-14"
"Luol Deng",205.74,63,16,5.7,2.9,-0.5,"2013-14"
"Maalik Wayns",185.42,2,1,1,1,-13.6,"2013-14"
"Malcolm Thomas",205.74,8,1.9,2.6,0.3,3.3,"2013-14"
"Manny Harris",195.58,9,8.1,3.8,1.2,-10.9,"2013-14"
"Manu Ginobili",198.12,68,12.3,3,4.3,12.9,"2013-14"
