"player_name","player_height","gp","pts","reb","ast","net_rating","season"
"Elijah Millsap",198.12,20,1.8,1.8,1,6.6,"2015-16"
"Elliot Williams",196,5,1.6,0.8,0.8,-0.6,"2015-16"
"Elton Brand",205.74,17,4.1,3.7,1.1,-5.6,"2015-16"
"Emmanuel Mudiay",195.58,68,12.8,3.4,5.5,-3.7,"2015-16"
"Enes Kanter",210.82,82,12.7,8.1,0.4,2.7,"2015-16"
"Eric Bledsoe",185.42,31,20.4,4,6.1,-2.2,"2015-16"
"Eric Gordon",193.04,45,15.2,2.2,2.7,-2.6,"2015-16"
"Eric Moreland",208.28,8,1,1.4,0.1,1.6,"2015-16"
"Erick Green",193.04,9,1.4,0.7,0.3,-1.5,"2015-16"
"Ersan Ilyasova",208.28,74,10.4,5.4,0.9,-4.3,"2015-16"
"Ed Davis",208.28,81,6.5,7.4,1.1,1.4,"2015-16"
"JJ O'Brien",200.66,2,0,0.5,0,-48.1,"2015-16"
"JJ Redick",193.04,75,16.3,1.9,1.4,12.1,"2015-16"
"JR Smith",198.12,77,12.4,2.8,1.7,6.1,"2015-16"
"Jeremy Evans",205.74,30,2.4,1.8,0.1,-4.5,"2015-16"
"Jeremy Lamb",195.58,66,8.8,3.8,1.2,5.9,"2015-16"
"Jeremy Lin",190.5,78,11.7,3.2,3,2.7,"2015-16"
"Jerian Grant",193.04,76,5.6,1.9,2.3,-6.4,"2015-16"
"Jerryd Bayless",190.5,52,10.4,2.7,3.1,-4.9,"2015-16"
"Jimmer Fredette",187.96,6,1.5,0,0.2,-71.1,"2015-16"
"Jimmy Butler",200.66,67,20.9,5.3,4.8,-0.8,"2015-16"
"Joakim Noah",210.82,29,4.3,8.8,3.8,-0.2,"2015-16"
"Jodie Meeks",193.04,3,7.3,1.7,1,12.4,"2015-16"
"Joe Harris",198.12,5,0.6,0.6,0.4,-55.2,"2015-16"
"Joe Ingles",203.2,81,4.2,1.9,1.2,-2.1,"2015-16"
"Joe Johnson",200.66,81,12.2,3.6,3.9,-1.1,"2015-16"
"Jerami Grant",203.2,77,9.7,4.7,1.8,-9.1,"2015-16"
"Joe Young",187.96,41,3.8,1.2,1.6,-5.1,"2015-16"
"Joffrey Lauvergne",210.82,59,7.9,4.9,0.9,-9.7,"2015-16"
"John Henson",210.82,57,7,3.9,0.9,-4.8,"2015-16"
"John Jenkins",193.04,43,4.1,1.3,0.8,-6.6,"2015-16"
"John Wall",193.04,77,19.9,4.9,10.2,0.7,"2015-16"
"Johnny O'Bryant III",205.74,66,3,2.7,0.5,-5.7,"2015-16"
"Jon Leuer",208.28,67,8.5,5.6,1.1,-3,"2015-16"
"Jonas Jerebko",208.28,78,4.4,3.7,0.8,2.9,"2015-16"
"Jonas Valanciunas",213.36,60,12.8,9.1,0.7,3,"2015-16"
"Jonathon Simmons",198.12,55,6,1.7,1.1,7.2,"2015-16"
"Jordan Adams",195.58,2,3.5,1,1.5,5.3,"2015-16"
"Jordan Clarkson",195.58,79,15.5,4,2.4,-13.1,"2015-16"
"Jordan Farmar",187.96,12,9.2,2.1,3.1,-13.6,"2015-16"
"Joel Anthony",205.74,19,0.9,1.1,0.1,-7,"2015-16"
"Devyn Marble",198.12,28,2.1,1.4,0.4,-4.2,"2015-16"
"Jeff Withey",213.36,51,4.3,3.4,0.4,4.4,"2015-16"
"Jeff Green",205.74,80,11.7,4.2,1.7,-0.1,"2015-16"
"JaKarr Sampson",205.74,73,5.1,2.6,0.6,-6.5,"2015-16"
"JaMychal Green",205.74,78,7.4,4.8,0.9,-1.9,"2015-16"
"JaVale McGee",213.36,34,5.1,3.9,0.1,-6.6,"2015-16"
"Jabari Parker",203.2,76,14.1,5.2,1.7,-3.4,"2015-16"
"Jae Crowder",198.12,73,14.2,5.1,1.8,4.5,"2015-16"
"Jahlil Okafor",210.82,53,17.5,7,1.2,-16.6,"2015-16"
"Jamal Crawford",195.58,79,14.2,1.8,2.3,2.3,"2015-16"
"Jameer Nelson",182.88,39,7.7,2.9,4.9,-7,"2015-16"
"James Anderson",198.12,51,3.5,1.7,0.8,-3.2,"2015-16"
"James Ennis III",200.66,22,7.2,1.9,1,-6.4,"2015-16"
"James Harden",195.58,82,29,6.1,7.5,1.2,"2015-16"
"James Johnson",205.74,57,5,2.2,1.2,-0.6,"2015-16"
"Jeff Teague",187.96,79,15.7,2.7,5.9,1.5,"2015-16"
"James Jones",203.2,48,3.7,1,0.3,-4.8,"2015-16"
"James Young",198.12,29,1,0.9,0.3,-6.1,"2015-16"
"Jared Cunningham",193.04,44,2.7,0.9,0.5,-3.3,"2015-16"
"Jared Dudley",200.66,81,7.9,3.5,2.1,1.1,"2015-16"
"Jared Sullinger",205.74,81,10.3,8.3,2.3,4.3,"2015-16"
"Jarell Eddie",200.66,26,2.4,0.9,0.2,-10.9,"2015-16"
"Jarell Martin",208.28,27,5.7,3.2,0.6,-5.8,"2015-16"
"Jarnell Stokes",205.74,7,1,0.6,0.1,20.3,"2015-16"
"Jarrett Jack",190.5,32,12.8,4.3,7.4,-5.8,"2015-16"
"Jason Smith",213.36,76,7.2,2.9,0.8,-1.9,"2015-16"
"Jason Terry",187.96,72,5.9,1.1,1.4,-0.3,"2015-16"
"Jason Thompson",210.82,47,3.1,2.9,0.6,1.2,"2015-16"
"Jeff Ayres",205.74,17,1.8,1.3,0.3,-18.2,"2015-16"
"James Michael McAdoo",205.74,41,2.9,1.4,0.4,-15.9,"2015-16"
"Jordan Hamilton",200.66,11,11.4,5.6,2.3,-11.2,"2015-16"
"Devin Harris",190.5,64,7.6,2.2,1.8,-1.6,"2015-16"
"Derrick Rose",190.5,66,16.4,3.4,4.7,-4.2,"2015-16"
"Anthony Morrow",195.58,68,5.6,0.9,0.4,4,"2015-16"
"Anthony Tolliver",203.2,72,5.3,3.2,0.7,-0.7,"2015-16"
"Archie Goodwin",195.58,57,8.9,2.5,2.1,-11,"2015-16"
"Aron Baynes",208.28,81,6.3,4.7,0.6,-4.7,"2015-16"
"Arron Afflalo",195.58,71,12.8,3.7,2,-3.2,"2015-16"
"Austin Rivers",193.04,67,8.9,1.9,1.5,-2.1,"2015-16"
"Avery Bradley",187.96,76,15.2,2.9,2.1,4.2,"2015-16"
"Axel Toupane",200.66,21,3.6,1.5,0.7,-2.1,"2015-16"
"Ben McLemore",195.58,68,7.8,2.2,1.2,-0.6,"2015-16"
"Beno Udrih",190.5,44,4.7,1.6,2.6,-1.3,"2015-16"
"Bismack Biyombo",205.74,82,5.5,8,0.4,3.8,"2015-16"
"Blake Griffin",208.28,35,21.4,8.4,4.9,7.9,"2015-16"
"Boban Marjanovic",220.98,54,5.5,3.6,0.4,6.6,"2015-16"
"Bobby Portis",210.82,62,7,5.4,0.8,-7.9,"2015-16"
"Bojan Bogdanovic",203.2,79,11.2,3.2,1.3,-8.8,"2015-16"
"Boris Diaw",203.2,76,6.4,3.1,2.3,10.8,"2015-16"
"Bradley Beal",195.58,55,17.4,3.4,2.9,-1.6,"2015-16"
"Brandan Wright",208.28,12,6.9,3.6,0.5,-13.1,"2015-16"
"Branden Dawson",198.12,6,0.8,0.7,0,-24.6,"2015-16"
"Brandon Bass",203.2,66,7.2,4.3,1.1,-2.6,"2015-16"
"Brandon Jennings",185.42,48,6.9,2,3.5,0.4,"2015-16"
"Brandon Knight",190.5,52,19.6,3.9,5.1,-6.8,"2015-16"
"Brandon Rush",198.12,72,4.2,2.5,0.8,0.2,"2015-16"
"Brian Roberts",185.42,51,4,0.8,1.1,-6.2,"2015-16"
"Briante Weber",187.96,7,4.4,3.6,3,-22.5,"2015-16"
"Anthony Davis",208.28,61,24.3,10.3,1.9,-4.7,"2015-16"
"Anthony Brown",200.66,29,4,2.4,0.7,-4.3,"2015-16"
"Anthony Bennett",203.2,19,1.5,1.2,0,-12.5,"2015-16"
"Andrew Wiggins",203.2,81,20.7,3.6,2,-1,"2015-16"
"Aaron Brooks",182.88,69,7.1,1.5,2.6,-1.4,"2015-16"
"Aaron Gordon",205.74,78,9.2,6.5,1.6,-1.3,"2015-16"
"Aaron Harrison",198.12,21,0.9,0.7,0.1,2.2,"2015-16"
"Adreian Payne",208.28,52,2.5,2.1,0.6,-10.8,"2015-16"
"Al Horford",208.28,82,15.2,7.3,3.2,4.9,"2015-16"
"Al Jefferson",208.28,47,12,6.4,1.5,3.7,"2015-16"
"Al-Farouq Aminu",205.74,82,10.2,6.1,1.7,1.5,"2015-16"
"Alan Anderson",198.12,13,5,2.1,1.1,5.4,"2015-16"
"Alan Williams",203.2,10,2.9,3.8,0.5,-0.2,"2015-16"
"Alec Burks",198.12,31,13.3,3.5,2,-2,"2015-16"
"Alex Len",215.9,78,9,7.6,1.2,-7.8,"2015-16"
"Alex Stepheson",208.28,8,2.8,3.5,0.3,-3.8,"2015-16"
"Brook Lopez",213.36,73,20.6,7.8,2,-3.7,"2015-16"
"Alexis Ajinca",218.44,59,6,4.6,0.5,-3,"2015-16"
"Alonzo Gee",198.12,73,4.5,3.4,1,-4,"2015-16"
"Amar'e Stoudemire",208.28,52,5.8,4.3,0.5,1.8,"2015-16"
"Amir Johnson",205.74,79,7.3,6.4,1.7,4.6,"2015-16"
"Anderson Varejao",210.82,53,2.6,2.7,0.7,-0.5,"2015-16"
"Andre Drummond",210.82,81,16.2,14.8,0.8,2,"2015-16"
"Andre Iguodala",198.12,65,7,4,3.4,14.4,"2015-16"
"Andre Miller",190.5,39,3.7,1.3,2.2,5.1,"2015-16"
"Andre Roberson",200.66,70,4.8,3.6,0.7,9.4,"2015-16"
"Andrea Bargnani",213.36,46,6.6,2.1,0.4,-15.7,"2015-16"
"Andrew Bogut",213.36,70,5.4,7,2.3,14.2,"2015-16"
"Andrew Goudelock",190.5,8,2.8,0.3,0.5,13.6,"2015-16"
"Andrew Nicholson",205.74,56,6.9,3.6,0.4,1.2,"2015-16"
"Allen Crabbe",198.12,81,10.3,2.7,1.2,0.1,"2015-16"
"Bruno Caboclo",205.74,6,0.5,0.3,0.2,-2.5,"2015-16"
"Bryce Cotton",185.42,8,1,0,0.4,-31,"2015-16"
"Bryce Dejean-Jones",198.12,14,5.6,3.4,1.1,-7,"2015-16"
"Coty Clarke",200.66,3,2,0.3,0,24.4,"2015-16"
"Courtney Lee",195.58,79,9.6,2.6,1.7,2.9,"2015-16"
"Cristiano Felicio",208.28,31,3.4,3.3,0.8,5.6,"2015-16"
"D'Angelo Russell",195.58,80,13.2,3.4,3.3,-13,"2015-16"
"D.J. Augustin",182.88,62,7.5,1.5,3.2,-1.4,"2015-16"
"Dahntay Jones",198.12,1,13,5,2,-6.1,"2015-16"
"Damian Lillard",190.5,75,25.1,4,6.8,0.9,"2015-16"
"Damien Inglis",203.2,20,1.8,1.6,0.5,-10,"2015-16"
"Damjan Rudez",205.74,33,2.3,0.6,0.3,-2.1,"2015-16"
"Danilo Gallinari",208.28,53,19.5,5.3,2.5,-3.5,"2015-16"
"Danny Green",198.12,79,7.2,3.8,1.8,12.7,"2015-16"
"Dante Cunningham",203.2,80,6.1,3,1,-6.4,"2015-16"
"Cory Joseph",190.5,80,8.5,2.6,3.1,6.9,"2015-16"
"Darrell Arthur",205.74,70,7.5,4.2,1.4,-2.1,"2015-16"
"Darrun Hilliard",198.12,38,4,1.2,0.7,-0.1,"2015-16"
"David Lee",205.74,55,7.8,5.5,1.5,-3,"2015-16"
"David West",205.74,78,7.1,4,1.8,11.8,"2015-16"
"DeAndre Jordan",210.82,77,12.7,13.8,1.2,10.2,"2015-16"
"DeJuan Blair",200.66,29,2.1,2,0.4,-11.4,"2015-16"
"DeMar DeRozan",200.66,78,23.5,4.5,4,3,"2015-16"
"DeMarcus Cousins",210.82,65,26.9,11.5,3.3,0,"2015-16"
"DeMarre Carroll",203.2,26,11,4.7,1,2.7,"2015-16"
"Delon Wright",195.58,27,3.8,1.4,1.1,5.2,"2015-16"
"Dennis Schroder",185.42,80,11,2.6,4.4,7.8,"2015-16"
"Deron Williams",190.5,65,14.1,2.9,5.8,0.4,"2015-16"
"Derrick Favors",208.28,62,16.4,8.1,1.5,1.1,"2015-16"
"Darren Collison",182.88,74,14,2.3,4.3,-2.4,"2015-16"
"Devin Booker",198.12,76,13.8,2.5,2.6,-9.6,"2015-16"
"Cory Jefferson",205.74,8,2.8,2,0,-10.2,"2015-16"
"Cole Aldrich",210.82,60,5.5,4.8,0.8,1,"2015-16"
"C.J. Watson",187.96,33,4.3,2,2.7,-2.3,"2015-16"
"CJ McCollum",193.04,80,20.8,3.2,4.3,2,"2015-16"
"CJ Miles",198.12,64,11.8,2.7,1,-0.5,"2015-16"
"CJ Wilcox",195.58,23,3,0.5,0.4,8.8,"2015-16"
"Cameron Bairstow",205.74,18,1.9,1.6,0.3,-7.1,"2015-16"
"Cameron Payne",190.5,57,5,1.5,1.9,-2.8,"2015-16"
"Carl Landry",205.74,36,9.8,4.1,0.9,-10.4,"2015-16"
"Carmelo Anthony",203.2,72,21.8,7.7,4.2,-0.7,"2015-16"
"Caron Butler",200.66,17,3.7,1.3,0.6,-12.4,"2015-16"
"Chandler Parsons",208.28,61,13.7,4.7,2.8,1.3,"2015-16"
"Channing Frye",210.82,70,6.1,3.3,1,3.7,"2015-16"
"Charlie Villanueva",210.82,62,5.1,2.5,0.4,-7.9,"2015-16"
"Corey Brewer",205.74,82,7.2,2.4,1.3,-2.2,"2015-16"
"Chase Budinger",200.66,66,4.1,2.3,1,-0.1,"2015-16"
"Chris Bosh",210.82,53,19.1,7.4,2.4,1.7,"2015-16"
"Chris Copeland",205.74,24,2.1,0.4,0.5,-26.2,"2015-16"
"Chris Johnson",198.12,70,2.9,1.9,0.6,4.6,"2015-16"
"Chris Kaman",213.36,16,2.8,1.5,0.7,-13.2,"2015-16"
"Chris McCullough",210.82,24,4.7,2.8,0.4,-16.1,"2015-16"
"Chris Paul",182.88,74,19.5,4.2,10,11.9,"2015-16"
"Christian Wood",210.82,17,3.6,2.2,0.2,-13.5,"2015-16"
"Chuck Hayes",198.12,2,2,4,1,-2,"2015-16"
"Cleanthony Early",203.2,17,1.8,1.5,0.4,0.4,"2015-16"
"Cliff Alexander",203.2,8,1.3,0.8,0,-15.1,"2015-16"
"Clint Capela",208.28,77,7,6.4,0.6,3.1,"2015-16"
"Cody Zeller",213.36,73,8.7,6.2,1,4.4,"2015-16"
"Chris Andersen",208.28,27,3.9,3.6,0.4,-10.7,"2015-16"
"Jordan Hill",208.28,73,8.8,6.2,1.2,1.2,"2015-16"
"Derrick Williams",203.2,80,9.3,3.7,0.9,-7.5,"2015-16"
"Jordan Mickey",203.2,16,1.3,0.8,0.1,9.3,"2015-16"
"Robin Lopez",213.36,82,10.3,7.3,1.4,-1.5,"2015-16"
"Rodney Hood",203.2,79,14.5,3.4,2.7,2,"2015-16"
"Rodney Stuckey",195.58,58,8.9,2.7,2.4,0.8,"2015-16"
"Rondae Hollis-Jefferson",200.66,29,5.8,5.3,1.5,-2.9,"2015-16"
"Ronnie Price",187.96,62,5.3,1.6,2.4,-3.2,"2015-16"
"Roy Hibbert",218.44,81,5.9,4.9,1.2,-18,"2015-16"
"Rudy Gay",203.2,70,17.2,6.5,1.7,-2.1,"2015-16"
"Rudy Gobert",215.9,61,9.1,11,1.5,4.3,"2015-16"
"Russ Smith",182.88,15,1.5,0.6,0.7,-23.3,"2015-16"
"Russell Westbrook",190.5,80,23.5,7.8,10.4,10.8,"2015-16"
"Ryan Anderson",208.28,66,17,6,1.1,-1.2,"2015-16"
"Ryan Hollins",213.36,37,3.4,2.6,0.3,-17.3,"2015-16"
"Ryan Kelly",210.82,36,4.2,3.4,0.6,-0.9,"2015-16"
"Salah Mejri",218.44,34,3.7,3.6,0.3,6.3,"2015-16"
"Sam Dekker",205.74,3,0,0.3,0,2.8,"2015-16"
"Sasha Kaun",210.82,25,0.9,1,0.1,-3.2,"2015-16"
"Sasha Vujacic",200.66,61,4.9,2.4,1.4,-1.9,"2015-16"
"Sean Kilpatrick",193.04,31,11.1,1.8,0.9,-12.3,"2015-16"
"Serge Ibaka",208.28,78,12.6,6.8,0.8,9.9,"2015-16"
"Sergey Karasev",200.66,40,2.4,1.5,0.9,1,"2015-16"
"Seth Curry",187.96,44,6.8,1.4,1.5,-3.7,"2015-16"
"Shabazz Muhammad",198.12,82,10.5,3.3,0.6,-6.6,"2015-16"
"Shabazz Napier",185.42,55,3.7,1,1.8,-5.2,"2015-16"
"Shane Larkin",180.34,78,7.3,2.3,4.4,-9.6,"2015-16"
"Shaun Livingston",200.66,78,6.3,2.2,3,8.5,"2015-16"
"Robert Sacre",213.36,25,3.5,2.9,0.6,-6.6,"2015-16"
"Robert Covington",205.74,67,12.8,6.3,1.4,-7.8,"2015-16"
"Ricky Rubio",193.04,76,10.1,4.3,8.7,1.1,"2015-16"
"Richaun Holmes",208.28,51,5.6,2.6,0.6,-2.5,"2015-16"
"PJ Hairston",198.12,66,6.2,2.6,0.6,-6,"2015-16"
"PJ Tucker",198.12,82,8,6.2,2.2,-7.2,"2015-16"
"Pablo Prigioni",190.5,59,2.5,1.9,2.2,-2.7,"2015-16"
"Pat Connaughton",195.58,34,1.1,0.9,0.3,-6.7,"2015-16"
"Patrick Beverley",185.42,71,9.9,3.5,3.4,3.1,"2015-16"
"Patrick Patterson",205.74,79,6.9,4.3,1.2,9.3,"2015-16"
"Patty Mills",182.88,81,8.5,2,2.8,12.2,"2015-16"
"Pau Gasol",213.36,72,16.5,11,4.1,-1.2,"2015-16"
"Paul George",205.74,81,23.1,7,4.1,3.3,"2015-16"
"Paul Millsap",203.2,81,17.1,9,3.3,4,"2015-16"
"Paul Pierce",200.66,68,6.1,2.7,1,2.2,"2015-16"
"Phil Pressey",180.34,23,3.3,1.3,3.3,-6.7,"2015-16"
"Shayne Whittington",210.82,7,1.6,1.7,0.4,-8.4,"2015-16"
"Quincy Acy",200.66,59,5.2,3.2,0.5,-7.6,"2015-16"
"Rajon Rondo",185.42,72,11.9,6,11.7,-3.4,"2015-16"
"Rakeem Christmas",205.74,1,4,1,0,-85.4,"2015-16"
"Ramon Sessions",190.5,82,9.9,2.5,2.9,-1.4,"2015-16"
"Randy Foye",193.04,81,5.9,1.9,2,1,"2015-16"
"Rashad Vaughn",198.12,70,3.1,1.3,0.6,-6.8,"2015-16"
"Rasual Butler",200.66,46,2.7,1.2,0.5,11.9,"2015-16"
"Raul Neto",185.42,81,5.9,1.5,2.1,3.6,"2015-16"
"Ray McCallum",190.5,41,3.3,1.1,1.5,3.1,"2015-16"
"Raymond Felton",185.42,80,9.5,3.2,3.6,0.8,"2015-16"
"Reggie Bullock",200.66,37,3.3,1.8,0.7,-7.5,"2015-16"
"Reggie Jackson",190.5,79,18.8,3.2,6.2,1.6,"2015-16"
"Richard Jefferson",200.66,74,5.5,1.7,0.8,-2.3,"2015-16"
"RJ Hunter",195.58,36,2.7,1,0.4,-3.5,"2015-16"
"Solomon Hill",200.66,59,4.2,2.8,1,4.2,"2015-16"
"Sonny Weems",198.12,43,2.5,1.2,1.1,-10.7,"2015-16"
"Spencer Dinwiddie",198.12,12,4.8,1.4,1.8,-17,"2015-16"
"Trevor Ariza",203.2,81,12.7,4.5,2.3,0.4,"2015-16"
"Trevor Booker",203.2,79,5.9,5.7,1.1,1.6,"2015-16"
"Trey Burke",185.42,64,10.6,1.8,2.3,-2,"2015-16"
"Trey Lyles",208.28,80,6.1,3.7,0.7,-0.9,"2015-16"
"Tristan Thompson",205.74,82,7.8,9,0.8,7.9,"2015-16"
"Troy Daniels",193.04,43,5.6,1.3,0.5,-2.4,"2015-16"
"Ty Lawson",180.34,66,5.7,1.8,3.6,-6.2,"2015-16"
"Tyler Ennis",190.5,46,4.5,1.6,2.1,-5.5,"2015-16"
"Tyler Hansbrough",205.74,44,2.4,2,0.2,-1.2,"2015-16"
"Tyler Johnson",193.04,36,8.7,3,2.2,2.4,"2015-16"
"Tyler Zeller",213.36,60,6.1,3,0.5,-3.4,"2015-16"
"Tyreke Evans",198.12,25,15.2,5.2,6.6,-0.9,"2015-16"
"Tony Wroten",198.12,8,8.4,2.6,2.5,-24.2,"2015-16"
"Tyson Chandler",215.9,66,7.2,8.7,1,-12.6,"2015-16"
"Udonis Haslem",203.2,37,1.6,2,0.4,0,"2015-16"
"Victor Oladipo",193.04,72,16,4.8,3.9,-0.6,"2015-16"
"Vince Carter",198.12,60,6.6,2.4,0.9,-3,"2015-16"
"Wayne Ellington",193.04,76,7.7,2.3,1.1,-10.6,"2015-16"
"Wesley Johnson",200.66,80,6.9,3.1,0.6,3.3,"2015-16"
"Wesley Matthews",195.58,78,12.5,3.1,1.9,2.7,"2015-16"
"Will Barton",198.12,82,14.4,5.8,2.5,-3.5,"2015-16"
"Willie Cauley-Stein",213.36,66,7,5.3,0.6,-2.7,"2015-16"
"Willie Reed",208.28,39,4.7,3.1,0.3,-7.9,"2015-16"
"Xavier Munford",190.5,14,5.7,2.2,1.6,-9.5,"2015-16"
"Zach LaVine",195.58,82,14,2.8,3.1,-5.5,"2015-16"
"Jordan McRae",195.58,22,4.5,0.9,1.1,10.6,"2015-16"
"Tyus Jones",187.96,37,4.2,1.3,2.9,-10,"2015-16"
"Otto Porter Jr.",203.2,75,11.6,5.2,1.6,0.6,"2015-16"
"Tony Snell",200.66,64,5.3,3.1,1,4.5,"2015-16"
"Tony Allen",193.04,64,8.4,4.6,1.1,-1.4,"2015-16"
"Spencer Hawes",215.9,57,6,4.3,1.9,2.1,"2015-16"
"Stanley Johnson",200.66,73,8.1,4.2,1.6,-3.8,"2015-16"
"Stephen Curry",190.5,79,30.1,5.4,6.7,18.3,"2015-16"
"Steve Blake",190.5,58,4.4,1.5,3.4,-3.7,"2015-16"
"Steve Novak",208.28,10,2.4,0.5,0,5.1,"2015-16"
"Steven Adams",213.36,80,8,6.7,0.8,11.1,"2015-16"
"T.J. McConnell",187.96,81,6.1,3.1,4.5,-7.9,"2015-16"
"TJ Warren",203.2,47,11,3.1,0.9,-7.2,"2015-16"
"Taj Gibson",205.74,73,8.6,6.9,1.5,-2.6,"2015-16"
"Tarik Black",205.74,39,3.4,4,0.4,0.7,"2015-16"
"Tayshaun Prince",205.74,77,2.9,1.9,1,-1.9,"2015-16"
"Terrence Jones",205.74,50,8.7,4.2,0.8,-10.5,"2015-16"
"Tony Parker",187.96,72,11.9,2.4,5.3,10.6,"2015-16"
"Terrence Ross",200.66,73,9.9,2.5,0.8,5.7,"2015-16"
"Thabo Sefolosha",200.66,75,6.4,4.5,1.4,3.1,"2015-16"
"Thaddeus Young",203.2,73,15.1,9,1.9,-4.4,"2015-16"
"Thanasis Antetokounmpo",200.66,2,3,0.5,0,-26.1,"2015-16"
"Thomas Robinson",208.28,71,4.3,5.1,0.6,-13.9,"2015-16"
"Tiago Splitter",210.82,36,5.6,3.3,0.8,9.3,"2015-16"
"Tibor Pleiss",220.98,12,2,1.3,0.2,-6,"2015-16"
"Tim Duncan",210.82,61,8.6,7.3,2.7,13.7,"2015-16"
"Tim Frazier",185.42,51,5.1,2.2,3.2,-0.5,"2015-16"
"Tim Hardaway Jr.",198.12,51,6.4,1.7,1,6.1,"2015-16"
"Timofey Mozgov",215.9,76,6.3,4.4,0.4,0.8,"2015-16"
"Tobias Harris",205.74,76,14.7,6.7,2.2,-0.5,"2015-16"
"Toney Douglas",187.96,61,8.7,2.3,2.6,-4.8,"2015-16"
"Terry Rozier",187.96,39,1.8,1.6,0.9,-6.6,"2015-16"
"Orlando Johnson",195.58,7,3.7,2.1,0.3,-16.1,"2015-16"
"Shelvin Mack",190.5,52,8.6,2.5,3.6,3.6,"2015-16"
"Omer Asik",213.36,68,4,6.1,0.4,-9.3,"2015-16"
"Khris Middleton",203.2,79,18.2,3.8,4.2,-0.1,"2015-16"
"Kirk Hinrich",193.04,46,3,1.5,1.6,1.5,"2015-16"
"Klay Thompson",200.66,80,22.1,3.8,2.1,15.7,"2015-16"
"Kobe Bryant",198.12,66,17.6,3.7,2.8,-15.8,"2015-16"
"Kosta Koufos",213.36,78,6.8,5.4,0.4,-7.1,"2015-16"
"Kostas Papanikolaou",203.2,26,2.6,1.5,0.6,-0.2,"2015-16"
