"player_name","player_height","gp","pts","reb","ast","net_rating","season"
"Jeff Teague",190.5,55,6.7,1.6,2.4,2.8,"2020-21"
"Jared Harper",177.8,8,0.4,0.3,0.1,-16.4,"2020-21"
"Jerami Grant",203.2,54,22.3,4.6,2.8,-3.2,"2020-21"
"Jeremy Lamb",195.58,36,10.1,3.6,1.5,-0.3,"2020-21"
"Jerome Robinson",193.04,17,4.9,2.2,1.5,-13.1,"2020-21"
"Jevon Carter",185.42,60,4.1,1.5,1.2,3.3,"2020-21"
"Jimmy Butler",200.66,52,21.5,6.9,7.1,5.2,"2020-21"
"Joe Harris",198.12,69,14.1,3.6,1.9,6.9,"2020-21"
"Joe Ingles",203.2,67,12.1,3.6,4.7,11.8,"2020-21"
"Joel Embiid",213.36,51,28.5,10.6,2.8,12,"2020-21"
"John Collins",205.74,63,17.6,7.4,1.2,4.3,"2020-21"
"John Konchar",195.58,43,4.3,3,1.1,2.1,"2020-21"
"John Wall",190.5,40,20.6,3.2,6.9,-5.7,"2020-21"
"Jonas Valanciunas",210.82,62,17.1,12.5,1.8,3.8,"2020-21"
"Jontay Porter",210.82,11,2,1.3,0.1,0.9,"2020-21"
"Devon Dotson",187.96,11,2.1,0.5,0.6,21.7,"2020-21"
"Jordan Bell",203.2,6,2.5,4,1.2,-17,"2020-21"
"Jeremiah Martin",187.96,9,2.4,0.8,0.4,-16.7,"2020-21"
"Immanuel Quickley",190.5,64,11.4,2.1,2,7.1,"2020-21"
"Jared Dudley",198.12,12,0.5,1.8,0.4,-1.7,"2020-21"
"James Nunnally",200.66,9,1.7,1,0.3,-4.8,"2020-21"
"Isaac Okoro",195.58,67,9.6,3.1,1.9,-8.7,"2020-21"
"Isaiah Hartenstein",213.36,46,5.1,3.9,1.2,2.1,"2020-21"
"Isaiah Joe",193.04,41,3.7,0.9,0.5,1.8,"2020-21"
"Isaiah Roby",203.2,61,8.7,5.6,1.8,-14.1,"2020-21"
"Isaiah Stewart",203.2,68,7.9,6.7,0.9,-2,"2020-21"
"Isaiah Thomas",175.26,3,7.7,1.3,1.7,6.7,"2020-21"
"Ish Smith",182.88,44,6.7,3.4,3.9,2.3,"2020-21"
"Ivica Zubac",213.36,72,9,7.2,1.3,5,"2020-21"
"JJ Redick",190.5,44,7.4,1.5,1.2,-1.3,"2020-21"
"Ja Morant",190.5,63,19.1,4,7.4,2.6,"2020-21"
"JaKarr Sampson",200.66,29,4.6,2.7,0.1,1.1,"2020-21"
"JaMychal Green",203.2,58,8.1,4.8,0.9,4.1,"2020-21"
"JaVale McGee",213.36,46,7.3,5.2,0.8,-6.1,"2020-21"
"Jabari Parker",203.2,13,5.5,3.2,0.8,-5.5,"2020-21"
"James Wiseman",213.36,39,11.5,5.8,0.7,-8.8,"2020-21"
"Jaden McDaniels",205.74,63,6.8,3.7,1.1,-3.4,"2020-21"
"Jae'Sean Tate",193.04,70,11.3,5.3,2.5,-3.8,"2020-21"
"Jahlil Okafor",208.28,27,5.4,2.4,0.5,-10.2,"2020-21"
"Jahmi'us Ramsey",190.5,13,3.1,0.8,0.5,2.4,"2020-21"
"Jake Layman",203.2,45,5.1,1.5,0.6,-5.8,"2020-21"
"Jakob Poeltl",215.9,69,8.6,7.9,1.9,3.2,"2020-21"
"Jalen Brunson",185.42,68,12.6,3.4,3.5,4.9,"2020-21"
"Jalen Harris",195.58,13,7.4,1.4,1.3,0.3,"2020-21"
"Jalen Lecque",193.04,4,1.3,1.3,0.5,-14.8,"2020-21"
"Jalen McDaniels",205.74,47,7.4,3.6,1.1,-9.4,"2020-21"
"Jalen Smith",208.28,27,2,1.4,0.1,-4.4,"2020-21"
"Jamal Murray",190.5,48,21.2,4,4.8,8,"2020-21"
"James Ennis III",198.12,41,8.4,4,1.5,-3.8,"2020-21"
"James Harden",195.58,44,24.6,7.9,10.8,2.9,"2020-21"
"James Johnson",200.66,51,7.2,3.5,1.9,-5,"2020-21"
"Jae Crowder",198.12,60,10.1,4.7,2.1,6.3,"2020-21"
"Devin Vassell",195.58,62,5.5,2.8,0.9,-2.4,"2020-21"
"Bam Adebayo",205.74,64,18.7,9,5.4,0.6,"2020-21"
"Devin Booker",195.58,67,25.6,4.2,4.3,7.2,"2020-21"
"Axel Toupane",200.66,8,1.8,0.8,0.5,-2.2,"2020-21"
"Jordan Bone",187.96,14,4,1.7,1.3,-14.3,"2020-21"
"Ben McLemore",190.5,53,7.7,1.9,0.7,-4.2,"2020-21"
"Ben Simmons",210.82,58,14.3,7.2,6.9,8,"2020-21"
"Bismack Biyombo",203.2,66,5,5.3,1.2,-8.9,"2020-21"
"Blake Griffin",205.74,46,11,4.9,3,2.1,"2020-21"
"Boban Marjanovic",223.52,33,4.7,3.9,0.3,5.9,"2020-21"
"Bobby Portis",208.28,66,11.4,7.1,1.1,5.1,"2020-21"
"Bogdan Bogdanovic",198.12,44,16.4,3.6,3.3,3.9,"2020-21"
"Bojan Bogdanovic",200.66,72,17,3.9,1.9,9.5,"2020-21"
"Bol Bol",218.44,32,2.2,0.8,0.2,-24.9,"2020-21"
"Brad Wanamaker",190.5,61,5.5,1.7,2.9,-5.7,"2020-21"
"Bradley Beal",190.5,60,31.3,4.7,4.4,-0.4,"2020-21"
"Brandon Clarke",203.2,59,10.3,5.6,1.6,0.2,"2020-21"
"Avery Bradley",190.5,27,6.4,2.1,1.7,-10.2,"2020-21"
"Brandon Goodwin",182.88,47,4.9,1.5,2,-4.4,"2020-21"
"Brian Bowen II",198.12,6,0.5,0.5,0,9.4,"2020-21"
"Brodric Thomas",195.58,32,3.9,1.7,0.9,-4.5,"2020-21"
"Brook Lopez",213.36,70,12.3,5,0.7,6.8,"2020-21"
"Bruce Brown",193.04,65,8.8,5.4,1.6,3.5,"2020-21"
"Bruno Caboclo",205.74,6,2.8,2.3,0.2,2.3,"2020-21"
"Bruno Fernando",205.74,33,1.5,2.4,0.3,-6,"2020-21"
"Bryn Forbes",187.96,70,10,1.6,0.6,2.7,"2020-21"
"Buddy Hield",193.04,71,16.6,4.7,3.6,-1.8,"2020-21"
"CJ Elleby",198.12,30,2.3,1.1,0.3,-5.3,"2020-21"
"CJ McCollum",190.5,47,23.1,3.9,4.7,6.2,"2020-21"
"Caleb Martin",195.58,53,5,2.7,1.3,-4.9,"2020-21"
"Cam Reddish",203.2,26,11.2,4,1.3,-4,"2020-21"
"Cameron Johnson",203.2,60,9.6,3.3,1.4,5.7,"2020-21"
"Cameron Oliver",203.2,4,10.8,5.3,1.3,-5.2,"2020-21"
"Brandon Ingram",203.2,61,23.8,4.9,4.9,1,"2020-21"
"Cameron Payne",185.42,60,8.4,2.4,3.6,7.8,"2020-21"
"Austin Rivers",193.04,36,7.9,2.3,2.3,0,"2020-21"
"Aron Baynes",208.28,53,6.1,5.2,0.9,-4.4,"2020-21"
"Zion Williamson",200.66,61,27,7.2,3.7,2.1,"2020-21"
"Aaron Gordon",203.2,50,12.4,5.7,3.2,2.1,"2020-21"
"Aaron Holiday",182.88,66,7.2,1.3,1.9,-0.2,"2020-21"
"Aaron Nesmith",195.58,46,4.7,2.8,0.5,-0.5,"2020-21"
"Abdel Nader",195.58,24,6.7,2.6,0.8,5,"2020-21"
"Adam Mokoka",193.04,14,1.1,0.4,0.4,-7.1,"2020-21"
"Al Horford",205.74,28,14.2,6.7,3.4,-6.9,"2020-21"
"Al-Farouq Aminu",203.2,23,4.4,4.8,1.3,-6.2,"2020-21"
"Alec Burks",198.12,49,12.7,4.6,2.2,5,"2020-21"
"Aleksej Pokusevski",213.36,45,8.2,4.7,2.2,-16.7,"2020-21"
"Alen Smailagic",208.28,15,1.9,1.1,0.3,-17.6,"2020-21"
"Alex Caruso",193.04,58,6.4,2.9,2.8,5.5,"2020-21"
"Alex Len",213.36,64,6.6,4.1,0.8,-4,"2020-21"
"Alfonzo McKinnie",200.66,39,3.1,1.4,0.2,0.7,"2020-21"
"Ashton Hagans",190.5,2,0,0,0,-21.8,"2020-21"
"Alize Johnson",200.66,18,5.2,5,0.8,-4.5,"2020-21"
"Amir Coffey",200.66,44,3.2,1,0.5,-1.2,"2020-21"
"Anderson Varejao",210.82,5,2.6,4,0.6,-37.6,"2020-21"
"Andre Drummond",208.28,46,14.9,12,2,-3.9,"2020-21"
"Andre Iguodala",198.12,63,4.4,3.5,2.3,-2.5,"2020-21"
"Andre Roberson",200.66,5,1.2,3,0.8,-18.4,"2020-21"
"Andrew Wiggins",200.66,71,18.6,4.9,2.4,-0.2,"2020-21"
"Anfernee Simons",190.5,64,7.8,2.2,1.4,0.8,"2020-21"
"Anthony Davis",208.28,36,21.8,7.9,3.1,5.2,"2020-21"
"Anthony Edwards",193.04,72,19.3,4.7,2.9,-5,"2020-21"
"Anthony Gill",200.66,26,3.1,2,0.4,-1.6,"2020-21"
"Anthony Lamb",198.12,24,5.5,2.9,1,-9.2,"2020-21"
"Anthony Tolliver",203.2,11,1.5,0.9,0.2,16.6,"2020-21"
"Anzejs Pasecniks",215.9,1,0,1,1,-104.4,"2020-21"
"Armoni Brooks",190.5,20,11.2,3.4,1.5,-11.7,"2020-21"
"Amida Brimah",208.28,5,2.6,1.6,0.2,32.8,"2020-21"
"Cameron Reynolds",200.66,5,3,1,0.4,-28.3,"2020-21"
"Caris LeVert",198.12,47,20.2,4.6,5.2,-0.2,"2020-21"
"Carmelo Anthony",200.66,69,13.4,3.1,1.5,-0.6,"2020-21"
"Danny Green",198.12,69,9.5,3.8,1.7,7.1,"2020-21"
"Dante Exum",195.58,6,3.8,2.8,2.2,3.6,"2020-21"
"Danuel House Jr.",198.12,36,8.8,3.7,1.9,-11.2,"2020-21"
"Dario Saric",208.28,50,8.7,3.8,1.3,11.5,"2020-21"
"Darius Bazley",203.2,55,13.7,7.2,1.8,-13.1,"2020-21"
"Darius Garland",185.42,54,17.4,2.4,6.1,-6.6,"2020-21"
"Darius Miller",198.12,18,4.1,1.3,1.2,7.2,"2020-21"
"David Nwaba",195.58,30,9.2,3.9,1,-1.3,"2020-21"
"Davis Bertans",208.28,57,11.5,2.9,0.9,2.1,"2020-21"
"De'Aaron Fox",190.5,58,25.2,3.5,7.2,-4.5,"2020-21"
"De'Andre Hunter",203.2,23,15,4.8,1.9,5.5,"2020-21"
"De'Anthony Melton",187.96,52,9.1,3.1,2.5,6,"2020-21"
"DeAndre Jordan",210.82,57,7.5,7.5,1.6,-1.9,"2020-21"
"DeAndre' Bembry",195.58,51,5.7,2.9,2.1,0.4,"2020-21"
"Danilo Gallinari",208.28,51,13.3,4.1,1.5,2.7,"2020-21"
"DeMar DeRozan",198.12,61,21.6,4.2,6.9,-2.5,"2020-21"
"Dean Wade",205.74,63,6,3.4,1.2,-9,"2020-21"
"Deandre Ayton",210.82,69,14.4,10.5,1.4,6.3,"2020-21"
"Deividas Sirvydis",203.2,20,2.1,1.5,0.3,-9.7,"2020-21"
"Dejounte Murray",193.04,67,15.7,7.1,5.4,2.3,"2020-21"
"Delon Wright",195.58,63,10.2,4.3,4.4,-3.5,"2020-21"
"Deni Avdija",205.74,54,6.3,4.9,1.2,-2.1,"2020-21"
"Dennis Schroder",190.5,61,15.4,3.5,5.8,2.2,"2020-21"
"Dennis Smith Jr.",187.96,23,6.7,2.4,3.3,-2.2,"2020-21"
"Denzel Valentine",193.04,62,6.5,3.2,1.7,1,"2020-21"
"Derrick Favors",205.74,68,5.4,5.5,0.6,2.6,"2020-21"
"Derrick Jones Jr.",195.58,58,6.8,3.5,0.8,-0.8,"2020-21"
"Derrick Rose",187.96,50,14.7,2.6,4.2,4.9,"2020-21"
"Derrick White",193.04,36,15.4,3,3.5,5.1,"2020-21"
"Desmond Bane",195.58,68,9.2,3.1,1.7,0.4,"2020-21"
"DeMarcus Cousins",208.28,41,8.9,6.4,1.9,-3.2,"2020-21"
"Daniel Theis",203.2,65,9.6,5.5,1.7,-1.3,"2020-21"
"Daniel Oturu",203.2,30,1.8,1.6,0.3,1.8,"2020-21"
"Daniel Gafford",208.28,54,7,4.3,0.5,4.1,"2020-21"
"Carsen Edwards",180.34,31,4,0.8,0.5,-4.1,"2020-21"
"Cassius Stanley",195.58,24,1.5,0.8,0,9.4,"2020-21"
"Cassius Winston",185.42,22,1.9,0.4,0.5,-21.4,"2020-21"
"Cedi Osman",200.66,59,10.4,3.4,2.9,-11,"2020-21"
"Chandler Hutchison",198.12,25,4.3,3.1,0.7,-5.2,"2020-21"
"Charlie Brown Jr.",198.12,9,4.4,1.9,1,-12.7,"2020-21"
"Chasson Randle",187.96,41,6.5,2,1.8,-15,"2020-21"
"Chimezie Metu",205.74,36,6.3,3.1,0.8,-7.8,"2020-21"
"Chris Boucher",205.74,60,13.6,6.7,1.1,3.8,"2020-21"
"Chris Chiozza",180.34,22,4,1.1,3,3,"2020-21"
"Chris Paul",182.88,70,16.4,4.5,8.9,6.5,"2020-21"
"Chris Silva",203.2,15,2.1,1.8,0.4,-0.5,"2020-21"
"Christian Wood",208.28,41,21,9.6,1.7,-3.8,"2020-21"
"Chuma Okeke",198.12,45,7.8,4,2.2,-7.2,"2020-21"
"Clint Capela",208.28,63,15.2,14.3,0.8,6.6,"2020-21"
"Coby White",195.58,69,15.1,4.1,4.8,-2.7,"2020-21"
"Cody Martin",195.58,52,4,3.1,1.7,1,"2020-21"
"Damyean Dotson",195.58,46,6.7,2,2,-12.5,"2020-21"
"Damion Lee",195.58,57,6.5,3.2,1.3,1.6,"2020-21"
"Damian Lillard",187.96,67,28.8,4.2,7.5,4,"2020-21"
"Damian Jones",210.82,39,4.7,3.1,0.7,-5.1,"2020-21"
"Dakota Mathias",193.04,8,6,0.9,1.6,-10.6,"2020-21"
"DaQuan Jeffries",195.58,31,4.1,2.3,0.7,-4.5,"2020-21"
"Devin Cannady",187.96,8,4.3,0.6,0.1,-13.7,"2020-21"
"D.J. Wilson",208.28,35,5.2,3.2,0.7,-11.3,"2020-21"
"D'Angelo Russell",193.04,42,19,2.6,5.8,-7,"2020-21"
"Cristiano Felicio",210.82,18,1.3,1.4,0.5,7.1,"2020-21"
"Cory Joseph",190.5,63,8.2,2.5,3.4,-5.5,"2020-21"
"Collin Sexton",185.42,60,24.3,3.1,4.4,-9.2,"2020-21"
"Cole Anthony",187.96,47,12.9,4.7,4.1,-12.8,"2020-21"
"Cody Zeller",210.82,48,9.4,6.8,1.8,2,"2020-21"
"D.J. Augustin",180.34,57,7.7,1.6,3.3,-1.8,"2020-21"
"Jordan Clarkson",193.04,68,18.4,4,2.5,7.8,"2020-21"
"Marcus Smart",190.5,48,13.1,3.5,5.7,2.8,"2020-21"
"Jordan Nwora",203.2,30,5.7,2,0.2,-0.3,"2020-21"
"Tristan Thompson",205.74,54,7.6,8.1,1.2,1,"2020-21"
"Trey Lyles",205.74,23,5,3.7,0.6,-14.5,"2020-21"
"Trey Burke",182.88,62,6.6,0.9,1.3,1.3,"2020-21"
"Trevor Ariza",203.2,30,9.4,4.8,1.8,2.8,"2020-21"
"Trent Forrest",193.04,30,2.9,1.5,1.5,-7.7,"2020-21"
"Tremont Waters",177.8,26,3.8,0.8,2.4,-2,"2020-21"
"Tre Jones",185.42,37,2.5,0.6,1.1,-13.8,"2020-21"
"Trae Young",185.42,63,25.3,3.9,9.4,5.2,"2020-21"
"Torrey Craig",200.66,50,5.5,3.9,1,-3.7,"2020-21"
"Tony Snell",198.12,47,5.3,2.4,1.3,2.2,"2020-21"
"Tony Bradley",208.28,42,7.1,5.7,0.9,-1.8,"2020-21"
"Tomas Satoransky",200.66,58,7.7,2.4,4.7,-0.8,"2020-21"
"Tobias Harris",203.2,62,19.5,6.8,3.5,7.2,"2020-21"
"Timothe Luwawu-Cabarrot",200.66,58,6.4,2.2,1.2,-0.4,"2020-21"
"Tim Hardaway Jr.",195.58,70,16.6,3.3,1.8,2.1,"2020-21"
"Tim Frazier",182.88,5,1.6,1.6,3.2,7.8,"2020-21"
"Thon Maker",213.36,8,3.8,2.3,0.5,-10.9,"2020-21"
"Thomas Bryant",208.28,10,14.3,6.1,1.5,-2.1,"2020-21"
"Theo Pinson",195.58,17,0.1,0.3,0.1,-16,"2020-21"
"Theo Maledon",193.04,65,10.1,3.2,3.5,-16.5,"2020-21"
"Thanasis Antetokounmpo",198.12,57,2.9,2.2,0.8,2.5,"2020-21"
"Thaddeus Young",203.2,68,12.1,6.2,4.3,4.1,"2020-21"
"Terry Rozier",185.42,69,20.4,4.4,4.2,-2,"2020-21"
"Terrence Ross",198.12,46,15.6,3.4,2.3,-8.8,"2020-21"
"Terrance Ferguson",198.12,13,0.2,0.1,0.2,-17.8,"2020-21"
"Terence Davis",193.04,61,8.7,2.5,1.4,-2.8,"2020-21"
"Terance Mann",195.58,67,7,3.6,1.6,2.7,"2020-21"
"Taurean Prince",200.66,41,9.5,3.5,1.9,-6.1,"2020-21"
"Talen Horton-Tucker",193.04,65,9,2.6,2.8,1,"2020-21"
"Troy Brown Jr.",198.12,34,4.7,3.1,0.9,3.1,"2020-21"
"Ty Jerome",195.58,33,10.7,2.8,3.6,-8.5,"2020-21"
"Ty-Shon Alexander",190.5,15,0.6,0.7,0.4,-6,"2020-21"
"Tyler Bey",200.66,18,1,1.1,0.2,-27,"2020-21"
"Otto Porter Jr.",203.2,28,9.7,5.4,2,-3,"2020-21"
"P.J. Tucker",195.58,52,3.7,3.9,1.2,-5.5,"2020-21"
"P.J. Washington",200.66,64,12.9,6.5,2.5,0.6,"2020-21"
"Zeke Nnaji",205.74,42,3.2,1.5,0.2,-10.5,"2020-21"
"Zach LaVine",195.58,58,27.4,5,4.9,-0.8,"2020-21"
"Yuta Watanabe",205.74,50,4.4,3.2,0.8,-2.7,"2020-21"
"Yogi Ferrell",182.88,10,5.6,1.9,2.2,-0.4,"2020-21"
"Xavier Tillman",203.2,59,6.6,4.3,1.3,2.9,"2020-21"
"Willy Hernangomez",210.82,47,7.8,7.1,1.1,0,"2020-21"
"Willie Cauley-Stein",213.36,53,5.3,4.5,0.7,9.4,"2020-21"
"Will Magnay",208.28,1,0,0,0,-148.2,"2020-21"
"Will Barton",198.12,56,12.7,4,3.2,6,"2020-21"
"Wesley Matthews",193.04,58,4.8,1.6,0.9,1.9,"2020-21"
"Wes Iwundu",198.12,41,2.4,2.2,0.4,-6.6,"2020-21"
"Taj Gibson",205.74,45,5.4,5.6,0.8,7.3,"2020-21"
"Wenyen Gabriel",205.74,21,3.4,2.6,0.5,0.8,"2020-21"
"Wayne Ellington",193.04,46,9.6,1.8,1.5,-4.3,"2020-21"
"Vlatko Cancar",203.2,41,2.1,1.2,0.3,-17.5,"2020-21"
"Vincent Poirier",213.36,10,0.8,1.4,0.2,-19.4,"2020-21"
"Victor Oladipo",193.04,33,19.8,4.8,4.6,-2.3,"2020-21"
"Vernon Carey Jr.",205.74,19,2.4,1.4,0.1,-3.2,"2020-21"
"Udonis Haslem",203.2,1,4,1,0,66.7,"2020-21"
"Udoka Azubuike",208.28,15,1.1,0.9,0,-54.5,"2020-21"
"Tyus Jones",182.88,70,6.3,2,3.7,-2.8,"2020-21"
"Tyrese Maxey",187.96,61,8,1.7,2,-1.6,"2020-21"
"Tyrese Haliburton",195.58,58,13,3,5.3,-5.6,"2020-21"
"Tyrell Terry",187.96,11,1,0.5,0.5,0,"2020-21"
"Tyler Johnson",190.5,39,5.4,2,1.2,3.3,"2020-21"
"Tyler Herro",195.58,54,15.1,5,3.4,-2.9,"2020-21"
"Tyler Cook",203.2,32,4.9,3,0.5,-4.2,"2020-21"
"Jordan McLaughlin",180.34,51,5,2.1,3.8,-6.3,"2020-21"
"Tacko Fall",226.06,19,2.5,2.7,0.2,6.3,"2020-21"
"T.J. Warren",203.2,4,15.5,3.5,1.3,2.6,"2020-21"
"T.J. McConnell",185.42,69,8.6,3.7,6.6,2.5,"2020-21"
"Robert Williams III",203.2,52,8,6.9,1.8,0.4,"2020-21"
"Robert Franks",200.66,7,6.1,2,0.7,-14.4,"2020-21"
"Robert Covington",200.66,70,8.5,6.7,1.7,4.8,"2020-21"
"Ricky Rubio",190.5,68,8.6,3.3,6.4,-5,"2020-21"
"Richaun Holmes",208.28,61,14.2,8.3,1.7,0.3,"2020-21"
"Reggie Perry",203.2,26,3,2.8,0.5,-7.3,"2020-21"
"Reggie Jackson",187.96,67,10.7,2.9,3.1,7.4,"2020-21"
"Reggie Bullock",198.12,65,10.9,3.4,1.5,2.5,"2020-21"
"Rayjon Tucker",190.5,14,2.4,0.8,0.4,-5.2,"2020-21"
"Ray Spalding",205.74,2,2,2,0,-15.9,"2020-21"
"Raul Neto",185.42,64,8.7,2.4,2.3,-1,"2020-21"
"Rajon Rondo",185.42,45,5.4,2.4,4.4,1,"2020-21"
"RJ Barrett",198.12,72,17.6,5.8,3,2.7,"2020-21"
"R.J. Hampton",193.04,51,6.9,3.5,1.7,-14.2,"2020-21"
"Robert Woodard II",198.12,13,1.5,1.2,0.2,6.6,"2020-21"
"Quinndary Weatherspoon",190.5,20,2.3,0.6,0.4,-22.6,"2020-21"
"Precious Achiuwa",203.2,61,5,3.4,0.5,-7.2,"2020-21"
"Payton Pritchard",185.42,66,7.7,2.4,1.8,0.6,"2020-21"
"Paul Watson",198.12,27,4.1,1.7,0.6,-1.7,"2020-21"
"Paul Reed",205.74,26,3.4,2.3,0.5,11.2,"2020-21"
"Paul Millsap",200.66,56,9,4.7,1.8,4.7,"2020-21"
"Paul George",203.2,54,23.3,6.6,5.2,11.3,"2020-21"
"Patty Mills",185.42,68,10.8,1.7,2.4,1.4,"2020-21"
"Patrick Williams",200.66,71,9.2,4.6,1.4,-7.1,"2020-21"
