"player_name","player_height","gp","pts","reb","ast","net_rating","season"
"Eddie House",185.42,81,8.5,1.9,1.1,6.1,"2008-09"
"Eddy Curry",210.82,3,1.7,1.3,0,-54,"2008-09"
"Eduardo Najera",203.2,27,2.9,2.5,0.7,-15,"2008-09"
"Elton Brand",205.74,29,13.8,8.8,1.3,-1.3,"2008-09"
"Emeka Okafor",208.28,82,13.2,10.1,0.6,-0.2,"2008-09"
"Eric Gordon",190.5,78,16.1,2.6,2.8,-9,"2008-09"
"Erick Dampier",210.82,80,5.7,7.1,1,2.9,"2008-09"
"Etan Thomas",208.28,26,3.1,2.5,0.2,-21.2,"2008-09"
"Fabricio Oberto",208.28,54,2.6,2.6,1.1,-1.1,"2008-09"
"Flip Murray",190.5,80,12.2,2.1,2,6.1,"2008-09"
"Francisco Elson",213.36,59,3.4,3.9,0.5,-3.7,"2008-09"
"Francisco Garcia",200.66,65,12.7,3.4,2.3,-11,"2008-09"
"Fred Jones",187.96,52,7.3,2.4,3.6,-8.6,"2008-09"
"Gabe Pruitt",193.04,47,2,0.9,0.8,0.8,"2008-09"
"George Hill",187.96,77,5.7,2.1,1.8,2.2,"2008-09"
"Gerald Green",203.2,38,5.2,1.4,0.4,-9,"2008-09"
"Gerald Wallace",200.66,71,16.6,7.8,2.7,0.5,"2008-09"
"Gilbert Arenas",193.04,2,13,4.5,10,-2,"2008-09"
"Glen Davis",205.74,76,7,4,0.9,4.1,"2008-09"
"Jameer Nelson",182.88,42,16.7,3.5,5.4,15.8,"2008-09"
"Luol Deng",205.74,49,14.1,6,1.9,-0.8,"2008-09"
"Nazr Mohammed",208.28,39,2.7,2,0.2,-7.9,"2008-09"
"Maceo Baston",208.28,27,2.5,1.9,0.3,-2.3,"2008-09"
"Sergio Rodriguez",190.5,80,4.5,1.6,3.6,0.5,"2008-09"
"Shane Battier",203.2,60,7.3,4.8,2.3,6.2,"2008-09"
"Shannon Brown",193.04,48,4.2,0.9,0.8,-3,"2008-09"
"Shaquille O'Neal",215.9,75,17.8,8.4,1.7,3.1,"2008-09"
"Shaun Livingston",200.66,12,5.9,2.3,1.7,-9.4,"2008-09"
"Shavlik Randolph",208.28,10,1.8,1.8,0,-43.7,"2008-09"
"Shawn Marion",200.66,69,12.9,8.5,2,0.2,"2008-09"
"Shawne Williams",205.74,15,2.8,3.1,0.1,8.1,"2008-09"
"Sebastian Telfair",182.88,75,9.8,1.7,4.6,-3.4,"2008-09"
"Shelden Williams",205.74,45,4.1,3.4,0.3,-6.1,"2008-09"
"Sonny Weems",198.12,12,1.6,0.3,0.3,-34,"2008-09"
"Speedy Claxton",180.34,2,2.5,0,1.5,-14.1,"2008-09"
"Spencer Hawes",213.36,77,11.4,7.1,1.9,-11.3,"2008-09"
"Stephen Graham",198.12,52,5.4,1.8,0.6,-0.1,"2008-09"
"Stephen Jackson",203.2,59,20.7,5.1,6.5,-3,"2008-09"
"Stephon Marbury",187.96,23,3.8,1.2,3.3,-3.2,"2008-09"
"Steve Blake",190.5,69,11,2.5,5,9.9,"2008-09"
"Steve Nash",190.5,74,15.7,3,9.7,5.2,"2008-09"
"Solomon Jones",208.28,63,3,2.3,0.2,-4.1,"2008-09"
"Steve Novak",208.28,71,6.9,1.8,0.6,-10.2,"2008-09"
"Sean Williams",208.28,33,2.4,2.4,0.4,-3.3,"2008-09"
"Sean May",205.74,24,3.9,2.9,0.4,-14.4,"2008-09"
"Roger Mason Jr.",195.58,82,11.8,3.1,2.1,5.2,"2008-09"
"Roko Ukic",195.58,72,4.2,1,2.1,-5.5,"2008-09"
"Ronnie Brewer",200.66,81,13.7,3.7,2.2,1.1,"2008-09"
"Ronnie Price",187.96,52,4,1.3,2.1,-2.9,"2008-09"
"Ronny Turiaf",208.28,79,5.9,4.6,2.1,-1.4,"2008-09"
"Roy Hibbert",218.44,70,7.1,3.5,0.7,-2.6,"2008-09"
"Royal Ivey",193.04,71,3,1.1,0.6,-6.8,"2008-09"
"Rudy Fernandez",198.12,78,10.4,2.7,2,5,"2008-09"
"Sean Singletary",182.88,37,2.4,0.9,0.8,-7.3,"2008-09"
"Rudy Gay",203.2,79,18.9,5.5,1.7,-7.8,"2008-09"
"Ryan Anderson",208.28,66,7.4,4.7,0.8,-0.7,"2008-09"
"Ryan Bowen",205.74,21,2.2,1.1,0.4,-6.9,"2008-09"
"Ryan Gomes",200.66,82,13.3,4.8,1.6,-8.3,"2008-09"
"Ryan Hollins",213.36,45,3.2,2.2,0.2,4.8,"2008-09"
"Samuel Dalembert",210.82,82,6.4,8.5,0.2,1.2,"2008-09"
"Sasha Pavlovic",200.66,66,4.6,1.9,1.1,4.9,"2008-09"
"Sasha Vujacic",200.66,80,5.8,1.7,1.4,2.6,"2008-09"
"Sean Marks",208.28,60,3.2,3.1,0.2,-1.9,"2008-09"
"Russell Westbrook",190.5,82,15.3,4.9,5.3,-5.7,"2008-09"
"Rodney Stuckey",195.58,79,13.4,3.5,4.9,-2.4,"2008-09"
"Steven Hill",213.36,1,2,3,0,79,"2008-09"
"Sun Sun",205.74,10,0.6,0,0.2,-82.9,"2008-09"
"Udonis Haslem",203.2,75,10.6,8.2,1.1,0.7,"2008-09"
"Vince Carter",198.12,80,20.8,5.1,4.7,-2.3,"2008-09"
"Vladimir Radmanovic",208.28,78,6.9,2.8,1,2.3,"2008-09"
"Von Wafer",195.58,63,9.7,1.8,1.1,4.9,"2008-09"
"Wally Szczerbiak",200.66,74,7,3.1,1.1,5.5,"2008-09"
"Walter Herrmann",205.74,59,3.8,1.8,0.4,1.1,"2008-09"
"Walter Sharpe",205.74,8,1,0.4,0,-12.3,"2008-09"
"Will Bynum",182.88,57,7.2,1.3,2.8,3.9,"2008-09"
"Tyson Chandler",215.9,45,8.8,8.7,0.5,8,"2008-09"
"Will Solomon",185.42,53,5,1.2,2.5,-7.3,"2008-09"
"Wilson Chandler",203.2,82,14.4,5.4,2.1,-4.2,"2008-09"
"Yakhouba Diawara",200.66,63,3.4,1.3,0.4,-2.8,"2008-09"
"Yao Ming",228.6,77,19.7,9.9,1.8,7.8,"2008-09"
"Yi Jianlian",213.36,61,8.6,5.3,1,-3.9,"2008-09"
"Zach Randolph",205.74,50,20.8,10.1,2.1,-5.5,"2008-09"
"Zaza Pachulia",210.82,77,6.2,5.7,0.7,4,"2008-09"
"Zydrunas Ilgauskas",220.98,65,12.9,7.5,1,14.8,"2008-09"
"DJ Mbenga",213.36,23,2.7,1.3,0.4,0.4,"2008-09"
"Willie Green",190.5,81,8.5,1.6,2,0.1,"2008-09"
"Stromile Swift",208.28,19,3.3,2.4,0.2,-1.8,"2008-09"
"Tyrus Thomas",205.74,79,10.8,6.4,1,-3.7,"2008-09"
"Troy Murphy",210.82,73,14.3,11.8,2.4,-1.4,"2008-09"
"T.J. Ford",182.88,74,14.9,3.5,5.3,-1.3,"2008-09"
"Tarence Kinsey",198.12,50,2,0.8,0.2,-4.6,"2008-09"
"Tayshaun Prince",205.74,82,14.2,5.8,3.1,-1.8,"2008-09"
"Thabo Sefolosha",200.66,66,5.9,3.7,1.7,-4.7,"2008-09"
"Thaddeus Young",203.2,75,15.3,5,1.1,3.5,"2008-09"
"Theo Ratliff",208.28,46,1.9,2.8,0.2,-1,"2008-09"
"Thomas Gardner",195.58,16,1.5,0.4,0.1,7.7,"2008-09"
"Tim Duncan",210.82,75,19.3,10.7,3.5,5,"2008-09"
"Tyronn Lue",182.88,44,4.2,1,1.4,-1.8,"2008-09"
"Tim Thomas",208.28,64,8.5,3.1,1.1,-0.8,"2008-09"
"Tony Battie",210.82,77,4.8,3.6,0.4,5.7,"2008-09"
"Tony Parker",187.96,72,22,3.1,6.9,6.6,"2008-09"
"Tracy McGrady",203.2,35,15.6,4.4,5,2.4,"2008-09"
"Travis Diener",185.42,55,3.7,1.6,2.2,-0.7,"2008-09"
"Travis Outlaw",205.74,81,12.8,4.1,1,3.5,"2008-09"
"Trenton Hassell",195.58,53,3.7,2.8,1,-8.2,"2008-09"
"Trevor Ariza",203.2,82,8.9,4.3,1.8,8.1,"2008-09"
"Trey Johnson",195.58,4,1,0.3,0,-33.6,"2008-09"
"Tony Allen",193.04,46,7.8,2.3,1.4,6.6,"2008-09"
"Rodney Carney",200.66,67,7.2,1.9,0.4,-5.5,"2008-09"
"Robin Lopez",213.36,60,3.2,2,0.1,-2.9,"2008-09"
"Robert Swift",215.9,26,3.3,3.4,0.3,-7.8,"2008-09"
"Matt Carroll",198.12,55,3,1.3,0.5,-12.1,"2008-09"
"Matt Harpring",200.66,63,4.4,2,0.4,2.3,"2008-09"
"Maurice Ager",195.58,20,1.7,0.5,0.2,-3.6,"2008-09"
"Maurice Evans",195.58,80,7.2,3,0.7,-0.1,"2008-09"
"Mehmet Okur",210.82,72,17,7.7,1.7,3.2,"2008-09"
"Melvin Ely",208.28,31,3.1,2.1,0.6,-3.7,"2008-09"
"Metta World Peace",200.66,69,17.1,5.2,3.3,6.3,"2008-09"
"Michael Beasley",205.74,81,13.9,5.4,1,-0.6,"2008-09"
"Matt Bonner",208.28,81,8.2,4.8,1,9.1,"2008-09"
"Michael Finley",200.66,81,9.7,3.3,1.4,3.7,"2008-09"
"Michael Ruffin",203.2,11,0.5,1,0,-6.9,"2008-09"
"Mickael Pietrus",198.12,54,9.4,3.3,1.2,6.3,"2008-09"
"Mike Bibby",187.96,79,14.9,3.5,5,0.6,"2008-09"
"Mike Conley",185.42,82,10.9,3.4,4.3,-6,"2008-09"
"Mike Dunleavy",205.74,18,15.1,3.8,2.4,-3.4,"2008-09"
"Mike James",187.96,61,8.7,2.2,3.3,-11.3,"2008-09"
"Mike Miller",203.2,73,9.9,6.6,4.5,-7.2,"2008-09"
"Mike Taylor",187.96,51,5.7,1.7,2.1,-7.1,"2008-09"
"Michael Redd",198.12,33,21.2,3.2,2.7,3.9,"2008-09"
"Mikki Moore",213.36,70,3.9,3.7,0.8,-4.1,"2008-09"
"Matt Barnes",200.66,77,10.2,5.5,2.8,1.7,"2008-09"
"Martell Webster",200.66,1,0,0,0,-42.7,"2008-09"
"Malik Allen",208.28,49,3.2,2.1,0.7,-0.7,"2008-09"
"Malik Hairston",198.12,15,3.3,1.9,0.9,-0.3,"2008-09"
"Malik Rose",200.66,38,3.4,2.5,0.9,-2.5,"2008-09"
"Manu Ginobili",198.12,44,15.5,4.5,3.6,3.9,"2008-09"
"Marc Gasol",215.9,82,11.9,7.4,1.7,-7.1,"2008-09"
"Marcin Gortat",210.82,63,3.8,4.5,0.2,-1.2,"2008-09"
"Marco Belinelli",195.58,42,8.9,1.7,2.1,-4.6,"2008-09"
"Marcus Banks",187.96,22,2.5,0.8,1.3,-22,"2008-09"
"Marvin Williams",205.74,61,13.9,6.3,1.3,0.3,"2008-09"
"Marcus Camby",210.82,62,10.3,11.1,2,-5.3,"2008-09"
"Marcus Williams",190.5,9,1.3,0.4,1.4,-5.5,"2008-09"
"Mardy Collins",198.12,48,5.2,2.2,2.3,-3.6,"2008-09"
"Mario Chalmers",185.42,82,10,2.8,4.9,1,"2008-09"
"Mario West",195.58,53,0.8,1.1,0.4,1.2,"2008-09"
"Mark Blount",213.36,20,4,2.1,0.2,3.7,"2008-09"
"Mark Madsen",205.74,19,0.3,0.9,0.2,0.2,"2008-09"
"Marko Jaric",200.66,53,2.6,1.2,1.4,6.2,"2008-09"
"Marquis Daniels",198.12,54,13.6,4.6,2.1,-1,"2008-09"
"Marcus Williams",200.66,2,2,0,0,-52.3,"2008-09"
"Mo Williams",185.42,81,17.8,3.4,4.1,11.2,"2008-09"
"Monta Ellis",190.5,25,19,4.3,3.7,-4.1,"2008-09"
"Morris Almond",198.12,25,3.7,1.4,0.3,-7.3,"2008-09"
"Raja Bell",195.58,67,11.9,3.6,2.1,1.6,"2008-09"
"Rajon Rondo",185.42,80,11.9,5.2,8.2,10.8,"2008-09"
"Ramon Sessions",190.5,79,12.4,3.4,5.7,-0.7,"2008-09"
"Randolph Morris",210.82,23,0.8,0.9,0.1,6.3,"2008-09"
"Randy Foye",193.04,70,16.3,3.1,4.3,-5.8,"2008-09"
"Rashad McCants",193.04,58,9.6,1.9,1.2,-9.7,"2008-09"
"Rashard Lewis",208.28,79,17.7,5.7,2.6,11.1,"2008-09"
"Rasheed Wallace",210.82,66,12,7.4,1.4,1.3,"2008-09"
"Rafer Alston",187.96,77,11.7,2.9,5.3,3.6,"2008-09"
"Rasho Nesterovic",213.36,70,6.8,3.4,1.6,-4.1,"2008-09"
"Ray Allen",195.58,79,18.2,3.5,2.8,11.8,"2008-09"
"Raymond Felton",185.42,82,14.2,3.8,6.7,-0.9,"2008-09"
"Reggie Evans",203.2,79,3.3,4.6,0.3,-2.5,"2008-09"
"Renaldo Balkman",203.2,53,5,3.8,0.6,3.7,"2008-09"
"Richard Hamilton",200.66,67,18.3,3.1,4.4,-0.5,"2008-09"
"Richard Jefferson",200.66,82,19.6,4.6,2.4,-1.7,"2008-09"
"Ricky Davis",200.66,36,6.4,1.7,2.3,-14.8,"2008-09"
"Rob Kurz",205.74,40,3.9,2,0.5,-14.2,"2008-09"
"Rasual Butler",200.66,82,11.2,3.3,0.9,0.7,"2008-09"
"Quinton Ross",198.12,68,3.9,1.9,0.7,-3,"2008-09"
"Quincy Douby",190.5,27,4.3,1.2,0.9,-8.4,"2008-09"
"Quentin Richardson",198.12,72,10.2,4.4,1.6,-3.5,"2008-09"
"Morris Peterson",200.66,43,4.4,2,0.4,-0.5,"2008-09"
"Mouhamed Sene",210.82,6,3.3,2.3,0,0.3,"2008-09"
"Nate Robinson",175.26,74,17.2,3.9,4.1,-1.2,"2008-09"
"Nathan Jawai",208.28,6,0.3,0.3,0,-28.3,"2008-09"
"Nenad Krstic",213.36,46,9.7,5.5,0.6,-6.4,"2008-09"
"Nene",210.82,77,14.6,7.8,1.4,6.3,"2008-09"
"Nick Collison",208.28,71,8.2,6.9,0.9,-6.4,"2008-09"
"Nick Young",198.12,82,10.9,1.8,1.2,-5.6,"2008-09"
"Nicolas Batum",203.2,79,5.4,2.8,0.9,10,"2008-09"
"O.J. Mayo",193.04,82,18.5,3.8,3.2,-6.7,"2008-09"
"Oleksiy Pecherov",213.36,32,3.6,2.4,0.1,-13.1,"2008-09"
"Othello Hunter",203.2,16,1.4,1.5,0.1,12.4,"2008-09"
"Patrick O'Bryant",213.36,39,2.6,1.7,0.3,-0.8,"2008-09"
"Pau Gasol",213.36,81,18.9,9.6,3.5,9.1,"2008-09"
"Paul Davis",210.82,27,4,2.5,0.4,-5.6,"2008-09"
"Paul Millsap",203.2,76,13.5,8.6,1.8,5.7,"2008-09"
"Paul Pierce",200.66,81,20.5,5.6,3.6,9.4,"2008-09"
"Peja Stojakovic",208.28,61,13.3,4.3,1.2,5,"2008-09"
"Pops Mensah-Bonsu",208.28,22,5,5.1,0.3,-0.9,"2008-09"
"Luther Head",190.5,32,4.7,1.6,1.8,-8.8,"2008-09"
"D.J. Augustin",182.88,72,11.8,1.8,3.5,-1.3,"2008-09"
"Marreese Speights",208.28,79,7.7,3.7,0.4,-3.9,"2008-09"
"Adam Morrison",203.2,52,4,1.5,0.8,-7.4,"2008-09"
"Bruce Bowen",200.66,80,2.7,1.8,0.5,0.4,"2008-09"
"Brook Lopez",213.36,82,13,8.1,1,-2.6,"2008-09"
"Brian Scalabrine",205.74,39,3.5,1.3,0.5,11,"2008-09"
"Brian Cook",205.74,30,2.5,1.1,0.2,-11.2,"2008-09"
"Brian Cardinal",203.2,64,3,2.2,1.2,-1.6,"2008-09"
"Brevin Knight",177.8,74,2.4,1.2,2.6,3.6,"2008-09"
"Brent Barry",200.66,56,3.7,1.7,1.4,1.1,"2008-09"
"Brendan Haywood",213.36,6,9.7,7.3,1.3,-8.7,"2008-09"
"Brandon Rush",198.12,75,8.1,3.1,0.9,-4.2,"2008-09"
"Brandon Roy",198.12,78,22.6,4.7,5.1,8.9,"2008-09"
"Brandon Bass",203.2,81,8.5,4.5,0.5,3.3,"2008-09"
"Brandan Wright",208.28,39,8.3,4,0.5,-3.5,"2008-09"
"C.J. Watson",187.96,77,9.5,2.5,2.7,-2.1,"2008-09"
"Brad Miller",213.36,70,11.9,7.8,3.3,-4.7,"2008-09"
