"player_name","player_height","gp","pts","reb","ast","net_rating","season"
"Reggie Geary",187.96,62,2.5,1.1,1.2,7.5,"1997-98"
"Ray Allen",195.58,82,19.5,4.9,4.3,-0.9,"1997-98"
"Rasheed Wallace",210.82,77,14.6,6.2,2.5,4.5,"1997-98"
"Randy Brown",187.96,71,4.1,1.3,2.1,3,"1997-98"
"Priest Lauderdale",223.52,39,3.7,2.6,0.5,-6.2,"1997-98"
"Popeye Jones",203.2,14,8.6,7.3,1.3,-1.4,"1997-98"
"Pooh Richardson",185.42,69,4.2,1.4,3.3,-12.8,"1997-98"
"Pete Myers",198.12,9,1.6,1.1,0.3,6.8,"1997-98"
"Pete Chilcutt",208.28,82,4.9,3.7,1.3,-8.3,"1997-98"
"Pervis Ellison",205.74,33,3,3.3,0.9,0.8,"1997-98"
"Patrick Ewing",213.36,26,20.8,10.2,1.1,6.6,"1997-98"
"P.J. Brown",210.82,74,9.6,8.6,1.4,8,"1997-98"
"Othella Harrington",205.74,58,6,3.6,0.4,-7.3,"1997-98"
"Martin Muursepp",205.74,41,5.7,2.8,0.7,-3.7,"1997-98"
"Lee Mayberry",185.42,79,4.6,1.4,4.4,-3.5,"1997-98"
"Mark West",208.28,15,1.5,1,0.1,-4.5,"1997-98"
"Latrell Sprewell",195.58,14,21.4,3.6,4.9,-16.7,"1997-98"
"Larry Robinson",190.5,6,2.8,2,0.2,-2.8,"1997-98"
"Larry Johnson",200.66,70,15.5,5.7,2.1,2.3,"1997-98"
"Lamond Murray",200.66,79,15.4,6.1,1.8,-8.2,"1997-98"
"LaPhonso Ellis",203.2,76,14.3,7.2,2.8,-13.2,"1997-98"
"Kurt Thomas",205.74,5,7.4,4.8,0.6,-5.5,"1997-98"
"Kobe Bryant",200.66,79,15.4,3.1,2.5,6.9,"1997-98"
"Kiwane Garris",187.96,28,2.4,0.7,1,-17.4,"1997-98"
"Khalid Reeves",190.5,82,8.7,2.3,2.8,-4.5,"1997-98"
"Kevin Willis",213.36,81,16.1,8.4,1,-1.9,"1997-98"
"Kevin Salvadori",213.36,16,0.3,1.3,0.2,-9.4,"1997-98"
"Kevin Ollie",193.04,35,3.5,1.1,1.9,-1.9,"1997-98"
"Kevin Johnson",185.42,50,9.5,3.3,4.9,6.8,"1997-98"
"Kevin Garnett",210.82,82,18.5,9.6,4.2,2.5,"1997-98"
"Kevin Edwards",190.5,39,3.8,1.4,1,-2.7,"1997-98"
"Kerry Kittles",195.58,77,17.2,4.7,2.3,1.9,"1997-98"
"Kenny Anderson",185.42,61,12.2,2.8,5.7,-0.5,"1997-98"
"Kendall Gill",195.58,81,13.4,4.8,2.5,1.1,"1997-98"
"Kelvin Cato",210.82,74,3.8,3.4,0.3,-2.3,"1997-98"
"Keith Van Horn",208.28,62,19.7,6.6,1.7,2.9,"1997-98"
"Keith Closs",220.98,58,4,2.9,0.3,-8,"1997-98"
"Lawrence Funderburke",205.74,52,9.5,4.5,1.2,-7,"1997-98"
"Marko Milic",198.12,33,2.8,0.8,0.4,7.4,"1997-98"
"Lawrence Moten",195.58,8,1.1,0.1,0.4,-29.5,"1997-98"
"Rick Mahorn",208.28,59,2.4,3.3,0.3,5.5,"1997-98"
"Mark Strickland",208.28,51,6.8,4.2,0.5,1.3,"1997-98"
"Mark Price",182.88,63,9.5,2,4.7,-3.1,"1997-98"
"Mark Pope",208.28,28,1.4,0.9,0.3,-0.2,"1997-98"
"Mark Jackson",190.5,82,8.3,3.9,8.7,10.2,"1997-98"
"Mark Hendrickson",205.74,48,3.4,3,0.9,-7.6,"1997-98"
"Mark Davis",200.66,71,4,2.2,1,-4.4,"1997-98"
"Mark Bryant",205.74,70,4.2,3.5,0.7,6.5,"1997-98"
"Mario Elie",195.58,73,8.4,2.1,3,-0.6,"1997-98"
"Mario Bennett",205.74,45,3.9,2.8,0.4,5,"1997-98"
"Marcus Camby",210.82,63,12.1,7.4,1.8,-7.5,"1997-98"
"Malik Sealy",203.2,77,7.7,2.8,1.3,4.2,"1997-98"
"Malik Rose",200.66,53,3,1.7,0.4,-6.8,"1997-98"
"Mahmoud Abdul-Rauf",185.42,31,7.3,1.2,1.9,-6.4,"1997-98"
"Lucious Harris",195.58,50,3.8,1,0.8,2,"1997-98"
"Luc Longley",218.44,58,11.4,5.9,2.8,7.5,"1997-98"
"Loy Vaught",205.74,10,7.5,6.5,0.7,-16.6,"1997-98"
"Lorenzo Williams",205.74,14,1.9,1.9,0.2,-18.2,"1997-98"
"Lorenzen Wright",210.82,69,9,8.8,0.8,-5.5,"1997-98"
"Lloyd Daniels",200.66,6,5.7,1.2,0.7,-16.9,"1997-98"
"Litterial Green",185.42,21,1.2,0.3,0.8,-1,"1997-98"
"Lindsey Hunter",187.96,71,12.1,3.5,3.2,-0.3,"1997-98"
"Ledell Eackles",195.58,42,5.2,1.8,0.4,0.4,"1997-98"
"Ricky Pierce",193.04,39,3.9,1.2,0.9,-12.5,"1997-98"
"Sean Higgins",205.74,2,0,0,0,-49.8,"1997-98"
"Robert Horry",208.28,72,7.4,7.5,2.3,11.6,"1997-98"
"Tracy Murray",200.66,82,15.1,3.4,1,-0.2,"1997-98"
"Tracy McGrady",203.2,64,7,4.2,1.5,-9.5,"1997-98"
"Tony Smith",190.5,7,2.7,1,1.4,-13.7,"1997-98"
"Tony Massenburg",205.74,61,6.5,3.8,0.3,-10.5,"1997-98"
"Tony Farmer",205.74,27,2.5,1.2,0.2,-6.4,"1997-98"
"Tony Dumas",198.12,7,2,0.7,0.7,11,"1997-98"
"Tony Delk",187.96,77,10.1,2.2,2.2,-9.3,"1997-98"
"Tony Battie",210.82,65,8.4,5.4,0.9,-15.6,"1997-98"
"Toni Kukoc",210.82,74,13.3,4.4,4.2,10.2,"1997-98"
"Travis Best",180.34,82,6.5,1.5,3.4,2.2,"1997-98"
"Tom Hammonds",205.74,57,6.1,4.8,0.6,-2.3,"1997-98"
"Tom Chambers",208.28,1,6,2,0,-17.8,"1997-98"
"Todd Fuller",210.82,57,4,3.4,0.2,-4.6,"1997-98"
"Todd Day",198.12,5,6,1.2,1.4,9.7,"1997-98"
"Tim Thomas",208.28,77,11,3.7,1.2,-4.9,"1997-98"
"Tim Legler",193.04,8,1.1,0.5,0.4,-5.6,"1997-98"
"Tim Kempton",208.28,8,0.5,0.8,0.4,-12.7,"1997-98"
"Tim Hardaway",182.88,81,18.9,3.7,8.3,8.1,"1997-98"
"Tim Duncan",213.36,82,21.1,11.9,2.7,8,"1997-98"
"Tim Breaux",200.66,6,1.7,0.3,0.3,1.2,"1997-98"
"Tom Gugliotta",208.28,41,20.1,8.7,4.1,3.2,"1997-98"
"Travis Knight",213.36,74,6.5,4.9,1.4,-4.9,"1997-98"
"Travis Williams",200.66,39,3.5,2.4,0.5,-5.4,"1997-98"
"Troy Hudson",185.42,8,1.5,0.3,0.5,-6.4,"1997-98"
"Chuck Person",203.2,61,6.7,3.3,1.4,5.6,"1997-98"
"Zydrunas Ilgauskas",220.98,82,13.9,8.8,0.9,4.4,"1997-98"
"Zan Tabak",213.36,57,5.4,3.7,0.8,-11.4,"1997-98"
"Yinka Dare",213.36,10,1.2,1.7,0.1,-15.9,"1997-98"
"Xavier McDaniel",200.66,20,1.3,1.6,0.5,-2.1,"1997-98"
"Willie Burton",203.2,13,2.1,0.7,0.1,-6.8,"1997-98"
"William Cunningham",210.82,7,1.1,1.4,0.1,27.4,"1997-98"
"Will Perdue",213.36,79,5,6.8,0.7,7.1,"1997-98"
"Wesley Person",198.12,82,14.7,4.4,2.3,3.5,"1997-98"
"Walter McCarty",208.28,82,9.6,4.4,2.2,-4.5,"1997-98"
"Walt Williams",203.2,59,10.3,3.4,2.1,-7.5,"1997-98"
"Voshon Lenard",193.04,81,12.6,3.6,2.2,7.4,"1997-98"
"Vlade Divac",215.9,64,10.4,8.1,2.7,5.5,"1997-98"
"Vitaly Potapenko",208.28,80,7.1,3.9,0.7,0.1,"1997-98"
"Vinny Del Negro",193.04,54,9.5,2.8,3.4,4,"1997-98"
"Vincent Askew",198.12,30,2.2,2.3,1.3,0,"1997-98"
"Vin Baker",210.82,82,19.2,8,1.9,7.7,"1997-98"
"Vernon Maxwell",193.04,42,6.9,1.4,1.2,2.9,"1997-98"
"Tyus Edney",177.8,52,5.3,1.1,2.7,0.2,"1997-98"
"Tyrone Hill",205.74,57,10,10.7,1.5,1.1,"1997-98"
"Tyrone Corbin",198.12,79,10.2,4.6,2.2,7,"1997-98"
"Theo Ratliff",208.28,82,9.9,6.7,0.7,-0.4,"1997-98"
"Terry Porter",190.5,82,9.5,2,3.3,3.1,"1997-98"
"Terry Mills",208.28,50,4.2,3,0.8,2.3,"1997-98"
"Terry Dehere",193.04,77,6.4,1.4,2.5,-7.2,"1997-98"
"Keith Booth",198.12,6,1.7,0.7,0.2,-10,"1997-98"
"Sean Elliott",203.2,36,9.3,3.4,1.7,3.4,"1997-98"
"Scottie Pippen",200.66,44,19.2,5.2,5.8,8.9,"1997-98"
"Scott Williams",208.28,58,4.1,3.6,0.5,-3,"1997-98"
"Scott Burrell",200.66,80,5.2,2.5,0.8,7.2,"1997-98"
"Scott Brooks",180.34,43,1.8,0.7,1.1,-5,"1997-98"
"Scot Pollard",210.82,33,2.7,2.2,0.3,0.8,"1997-98"
"Samaki Walker",205.74,41,8.9,7.4,0.6,-11.2,"1997-98"
"Sam Perkins",205.74,81,7.2,3.1,1.4,10.8,"1997-98"
"Sam Mitchell",200.66,81,12.3,4.8,1.3,1.8,"1997-98"
"Sam Mack",200.66,57,10.8,2.3,1.8,-10.5,"1997-98"
"Sam Cassell",190.5,75,19.6,3,8,2.1,"1997-98"
"Rusty LaRue",190.5,14,3.5,0.6,0.4,9.9,"1997-98"
"Roy Rogers",208.28,15,1.3,1.1,0.1,-21.7,"1997-98"
"Rony Seikaly",210.82,56,13.3,7,1.4,-7.5,"1997-98"
"Ron Mercer",200.66,80,15.3,3.5,2.2,-2.8,"1997-98"
"Ron Harper",198.12,82,9.3,3.5,2.9,10.5,"1997-98"
"Rodrick Rhodes",198.12,58,5.8,1.2,1.9,-4.2,"1997-98"
"Rodney Rogers",200.66,76,15.1,5.6,2.7,-10,"1997-98"
"Rod Strickland",190.5,76,17.8,5.3,10.5,1.3,"1997-98"
"Robert Pack",187.96,12,7.8,2.8,3.5,-19.7,"1997-98"
"Sean Rooks",208.28,41,3.4,2.9,0.6,1.6,"1997-98"
"Rik Smits",223.52,73,16.7,6.9,1.4,10.7,"1997-98"
"Shandon Anderson",198.12,82,8.3,2.8,1.1,3.7,"1997-98"
"Shareef Abdur-Rahim",205.74,82,22.3,7.1,2.6,-8.4,"1997-98"
"Terry Davis",208.28,74,4.4,6.5,0.4,-1.2,"1997-98"
"Terry Cummings",205.74,74,6.2,3.8,0.6,1.1,"1997-98"
"Terrell Brandon",180.34,50,16.8,3.5,7.7,2.5,"1997-98"
"Tariq Abdul-Wahad",198.12,59,6.4,2,0.9,-7,"1997-98"
"Stojko Vrankovic",218.44,65,3,4,0.6,-6.9,"1997-98"
"Steven Smith",203.2,73,20.1,4.2,4,4.4,"1997-98"
"Steve Nash",190.5,76,9.1,2.1,3.4,8.1,"1997-98"
"Steve Kerr",190.5,50,7.5,1.5,1.9,5.5,"1997-98"
"Steve Henson",185.42,23,1.6,0.1,0.2,10.2,"1997-98"
"Stephon Marbury",187.96,82,17.7,2.8,8.6,0.9,"1997-98"
"Stephen Howard",205.74,13,1.9,0.9,0.2,-16.2,"1997-98"
"Stanley Roberts",213.36,74,6.2,4.9,0.4,-0.3,"1997-98"
"Stacey Augmon",203.2,71,5.7,3.3,1.2,0.2,"1997-98"
"Spud Webb",167.64,4,3,0.8,1.3,-24.6,"1997-98"
"Sherman Douglas",185.42,80,8,1.7,4,1.6,"1997-98"
"Shea Seals",195.58,4,1,1,0,-13.1,"1997-98"
"Shawnelle Scott",210.82,41,1.1,1.4,0.2,6.2,"1997-98"
"Shawn Respert",187.96,57,5.9,1.8,1.1,-11.9,"1997-98"
"Shawn Kemp",208.28,80,18,9.3,2.5,5.3,"1997-98"
"Shawn Bradley",228.6,64,11.4,8.1,0.9,-2.8,"1997-98"
"Sharone Wright",210.82,7,2.3,1.3,0.6,1.2,"1997-98"
"Shaquille O'Neal",215.9,60,28.3,11.4,2.4,15.6,"1997-98"
"Keith Askins",203.2,46,2.4,2.2,0.6,5.5,"1997-98"
"Christian Laettner",210.82,74,13.8,6.6,2.6,4,"1997-98"
"Karl Malone",205.74,81,27,10.3,3.9,9.8,"1997-98"
"Adam Keefe",205.74,80,7.8,5.5,1.1,9.7,"1997-98"
"Adonal Foyle",208.28,55,3,3.3,0.3,-11.8,"1997-98"
"Adrian Caldwell",203.2,1,0,0,0,18.5,"1997-98"
"Alan Henderson",205.74,69,14.3,6.4,1.1,3.4,"1997-98"
"Allan Houston",198.12,82,18.4,3.3,2.6,2.8,"1997-98"
"Allen Iverson",182.88,80,22,3.7,6.2,-2.8,"1997-98"
"Alonzo Mourning",208.28,58,19.3,9.6,0.9,12,"1997-98"
"Alton Lister",213.36,7,0.9,1.6,0.1,-8.6,"1997-98"
"Alvin Williams",195.58,54,6,1.5,1.9,1.1,"1997-98"
"Andrew DeClercq",208.28,81,5.4,4.8,0.7,-3.4,"1997-98"
"Andrew Lang",210.82,57,2.7,2.7,0.3,-12,"1997-98"
"Anfernee Hardaway",200.66,19,16.4,4,3.6,-5.3,"1997-98"
"Aaron Williams",205.74,65,4.6,2.3,0.2,5.5,"1997-98"
"Anthony Bowie",198.12,27,2.8,1,0.4,-2.2,"1997-98"
"Anthony Johnson",190.5,77,7.5,2.2,4.3,-7.7,"1997-98"
"Anthony Mason",203.2,81,12.8,10.2,4.2,2.5,"1997-98"
"Anthony Miller",205.74,37,2.1,1.9,0.1,-2.8,"1997-98"
"Anthony Parker",198.12,37,1.9,0.7,0.5,-5,"1997-98"
"Anthony Peeler",193.04,38,12.3,3.2,3.6,1,"1997-98"
"Antoine Carr",205.74,66,5.7,2,0.7,4.5,"1997-98"
"Antoine Walker",205.74,82,22.4,10.2,3.3,-4.9,"1997-98"
"Antonio Daniels",193.04,74,7.8,1.9,4.5,-12.8,"1997-98"
"Antonio Davis",205.74,82,9.6,6.8,0.7,5.8,"1997-98"
"Antonio Lang",203.2,6,2,0.8,0.2,-12.6,"1997-98"
"Antonio McDyess",205.74,81,15.1,7.6,1.3,4.1,"1997-98"
"Armen Gilliam",205.74,82,11.2,5.4,1.3,-3.2,"1997-98"
"Anthony Goldwire",187.96,82,9.2,1.8,3.4,-13,"1997-98"
"Aaron McKie",195.58,81,4.1,2.9,2.2,1.6,"1997-98"
"A.C. Green",205.74,82,7.3,8.1,1.5,-7.2,"1997-98"
"Chucky Brown",203.2,77,5,2.4,0.7,2.8,"1997-98"
"DeJuan Wheat",182.88,34,1.7,0.3,0.7,-1.6,"1997-98"
"David Wingate",195.58,58,2.6,1.4,0.6,-0.7,"1997-98"
"David Wesley",185.42,81,13,2.6,6.5,2.3,"1997-98"
"David Vaughn",205.74,40,4.1,3.8,0.5,-11.4,"1997-98"
"David Robinson",215.9,73,21.6,10.6,2.7,7.7,"1997-98"
"David Benoit",203.2,77,5.5,2.6,0.3,-0.6,"1997-98"
"Darvin Ham",200.66,71,2,1.8,0.2,7.1,"1997-98"
"Darrick Martin",180.34,82,10.3,2,4,-5.8,"1997-98"
"Darrell Armstrong",185.42,48,9.2,3.3,4.9,-2.7,"1997-98"
"Danny Manning",208.28,70,13.5,5.6,2,8,"1997-98"
"Danny Fortson",200.66,80,10.2,5.6,1,-13.2,"1997-98"
"Danny Ferry",208.28,69,4.2,1.7,0.9,-0.5,"1997-98"
"Dana Barros",180.34,80,9.8,1.9,3.6,-2.2,"1997-98"
"Dan Schayes",210.82,74,5.5,3.3,0.6,-0.6,"1997-98"
"Chris Whitney",182.88,82,5.1,1.4,2.4,0.9,"1997-98"
"Dan Majerle",198.12,72,7.2,3.7,2.2,8.3,"1997-98"
"Damon Stoudamire",177.8,71,17.2,4.2,8.2,-4.6,"1997-98"
"Dale Ellis",200.66,79,11.8,2.3,1.1,8.4,"1997-98"
"Dale Davis",210.82,78,8,7.8,0.9,10.1,"1997-98"
"Cory Alexander",185.42,60,8.1,2.4,3.5,-6.3,"1997-98"
"Corliss Williamson",200.66,79,17.7,5.6,2.9,-4.6,"1997-98"
"Corie Blount",208.28,70,3.6,4.3,0.5,5.1,"1997-98"
"Corey Beck",190.5,59,3.2,1.5,1.7,2.4,"1997-98"
"Clyde Drexler",200.66,70,18.4,4.9,5.5,1.1,"1997-98"
"Clifford Rozier",210.82,6,1,1,0,-21.5,"1997-98"
"Clifford Robinson",208.28,80,14.2,5.1,2.1,5.2,"1997-98"
"Clar. Weatherspoon",200.66,79,9.3,7.5,1.1,-4,"1997-98"
"Arvydas Sabonis",220.98,73,16,10,3,4.6,"1997-98"
"Dean Garrett",210.82,82,7.3,7.9,1.1,-15.4,"1997-98"
"Austin Croshere",205.74,26,2.9,1.7,0.3,-3.1,"1997-98"
"B.J. Armstrong",187.96,66,4,1.2,2.3,-1.8,"1997-98"
"Chauncey Billups",190.5,80,11.2,2.4,3.9,-10.6,"1997-98"
"Charlie Ward",187.96,82,7.8,3.3,5.7,6.7,"1997-98"
"Charles Smith",193.04,34,3.5,0.8,0.6,-7.5,"1997-98"
"Charles Oakley",205.74,79,9,9.2,2.5,2.7,"1997-98"
"Charles O'Bannon",195.58,30,2.1,1.1,0.6,4,"1997-98"
"Charles Barkley",198.12,68,15.2,11.7,3.2,2.4,"1997-98"
"Cedric Henderson",200.66,82,10.1,4,2,3.1,"1997-98"
"Cedric Ceballos",200.66,47,11.4,4.7,1.3,0.6,"1997-98"
"Carlos Rogers",210.82,21,5.3,3.2,0.9,-12,"1997-98"
"Carl Thomas",193.04,43,3.4,1.1,0.4,-5.1,"1997-98"
"Carl Herrera",205.74,58,2.9,1.6,0.4,-5.3,"1997-98"
"Calbert Cheaney",200.66,82,12.8,4,2.1,0.2,"1997-98"
"Cherokee Parks",210.82,79,7.1,5.5,0.7,-0.5,"1997-98"
"Buck Williams",203.2,41,4.9,4.5,0.5,2.7,"1997-98"
"Bryon Russell",200.66,82,9,4,1.2,5.6,"1997-98"
"Bryant Stith",195.58,31,7.6,2.1,1.6,-14.5,"1997-98"
"Bryant Reeves",213.36,74,16.3,7.9,2.1,-8,"1997-98"
"Bruce Bowen",200.66,61,5.6,2.9,1.3,0.4,"1997-98"
"Brooks Thompson",193.04,30,2,0.5,0.9,-8.3,"1997-98"
"Brian Shaw",198.12,59,6.3,3.6,4.4,-8.2,"1997-98"
"Brian Oliver",193.04,5,3,1.8,0.4,-1.8,"1997-98"
"Brian Grant",205.74,61,12.1,9.1,1.4,2.7,"1997-98"
"Brian Evans",203.2,72,4.5,1.9,0.8,-4,"1997-98"
"Brevin Knight",177.8,80,9,3.2,8.2,6.4,"1997-98"
"Brent Price",185.42,72,5.6,1.5,2.7,-0.2,"1997-98"
"Kebu Stewart",203.2,15,2.7,2.1,0.1,11.7,"1997-98"
"Bubba Wells",195.58,39,3.3,1.7,0.9,-14,"1997-98"
"Chris Anstey",213.36,41,5.9,3.8,0.9,-9.8,"1997-98"
"Chris Carr",198.12,51,9.9,3,1.7,-0.7,"1997-98"
"Chris Childs",190.5,68,6.3,2.4,3.9,-0.1,"1997-98"
"Ben Davis",205.74,7,0.6,0.9,0,-29.9,"1997-98"
"Ben Wallace",205.74,67,3.1,4.8,0.3,8.7,"1997-98"
"Benoit Benjamin",213.36,14,4.5,3.8,0.2,2.5,"1997-98"
"Bill Curley",205.74,11,3.1,2.5,0.4,6.6,"1997-98"
"Bill Wennington",213.36,48,3.5,1.7,0.4,3.7,"1997-98"
"Billy Owens",205.74,78,10.5,7.5,2.8,-5.2,"1997-98"
"Bimbo Coles",187.96,53,8,2.3,4.7,-12.2,"1997-98"
"Bison Dele",210.82,78,16.2,8.9,1.2,0.4,"1997-98"
"Blue Edwards",193.04,81,10.8,2.7,2.5,-5,"1997-98"
"Bo Outlaw",203.2,82,9.5,7.8,2.6,-0.4,"1997-98"
"Bob McCann",198.12,1,0,1,0,-27.5,"1997-98"
"Bob Sura",195.58,46,5.8,2,3.7,-0.3,"1997-98"
"Bobby Hurley",182.88,61,4.1,1.1,2.9,-8,"1997-98"
"Bobby Jackson",185.42,68,11.6,4.4,4.7,-12.5,"1997-98"
"Bobby Phills",195.58,62,10.4,3.5,3,3.6,"1997-98"
"Brad Lohaus",210.82,9,2.1,1.3,0.6,-17,"1997-98"
"Brandon Williams",198.12,9,4.1,1.7,0.3,-2.4,"1997-98"
"Brent Barry",198.12,58,10.9,2.9,2.6,-6.5,"1997-98"
"Chris Webber",208.28,71,21.9,9.5,3.8,0.9,"1997-98"
"Chris Robinson",195.58,35,4.6,1.3,1.1,-8.9,"1997-98"
"Chris Mullin",200.66,82,11.3,3,2.3,10.6,"1997-98"
"Chris Morris",203.2,54,4.3,2.1,0.4,0.8,"1997-98"
"Chris Mills",200.66,80,9.7,5.1,1.7,5.3,"1997-98"
"Chris Gatling",208.28,57,11.5,5.9,0.9,-0.7,"1997-98"
"Chris Garner",177.8,38,1.4,0.6,1.2,-15.1,"1997-98"
"Chris Dudley",210.82,51,3.1,5.4,0.4,8.2,"1997-98"
"Chris Crawford",205.74,40,3.8,1,0.2,-7.1,"1997-98"
"Avery Johnson",180.34,75,10.2,2,7.9,5.6,"1997-98"
"Dee Brown",187.96,72,9.1,2.1,2.1,-7,"1997-98"
"Charles Jones",205.74,24,0.6,1,0.2,-6.2,"1997-98"
"Dennis Rodman",198.12,80,4.7,15,2.9,6.7,"1997-98"
"Jamie Feick",203.2,45,2.3,2.8,0.4,0.3,"1997-98"
"James Robinson",187.96,70,7.7,1.6,1.9,-11.6,"1997-98"
"James Cotton",195.58,9,2.7,0.7,0,-36.2,"1997-98"
"James Collins",193.04,23,2.6,0.6,0.1,-13,"1997-98"
"Jamal Mashburn",203.2,48,15.1,4.9,2.8,4.4,"1997-98"
"Jalen Rose",203.2,82,9.4,2.4,1.9,1.9,"1997-98"
"Jacque Vaughn",185.42,45,3.1,0.8,1.9,2.9,"1997-98"
"Jack Haley",208.28,16,1.4,0.9,0,-6.8,"1997-98"
"J.R. Reid",208.28,79,4.9,2.7,0.6,1.2,"1997-98"
"Ivano Newbill",208.28,28,2.1,2.5,0.3,-9.5,"1997-98"
"Isaiah Rider",195.58,74,19.7,4.7,3.1,1.7,"1997-98"
"Ike Austin",208.28,78,13.5,7.1,2.2,-2.5,"1997-98"
"Jaren Jackson",198.12,82,8.8,2.6,1.9,9,"1997-98"
"Hubert Davis",195.58,81,11.1,2.1,2,-6.9,"1997-98"
"Hot Rod Williams",210.82,71,3.6,4.4,0.7,8.7,"1997-98"
"Horacio Llamas",210.82,8,3,2.3,0.1,20.3,"1997-98"
"Horace Grant",208.28,76,12.1,8.1,2.3,-1.5,"1997-98"
"Hersey Hawkins",190.5,82,10.5,4.1,2.7,10,"1997-98"
"Herb Williams",208.28,27,1.4,1.1,0.1,-8,"1997-98"
"Henry James",203.2,28,2.9,0.5,0.2,-0.5,"1997-98"
"Harvey Grant",205.74,65,2.6,2.6,0.6,-3,"1997-98"
"Harold Ellis",195.58,27,6.1,1.9,0.7,-9.4,"1997-98"
"Hakeem Olajuwon",213.36,47,16.4,9.8,3,1.8,"1997-98"
"Greg Ostertag",218.44,63,4.7,5.9,0.4,7,"1997-98"
"Greg Minor",198.12,69,5,2.2,1.3,-0.2,"1997-98"
"Greg Graham",193.04,6,2.7,0.2,1,-16.7,"1997-98"
"Howard Eisley",187.96,82,7.7,2,4.2,0.9,"1997-98"
"Jason Caffey",203.2,80,7.3,4.3,0.8,-3.4,"1997-98"
"Jason Kidd",193.04,82,11.6,6.2,9.1,5.1,"1997-98"
"Jason Lawson",210.82,17,1.5,1.6,0.3,7.4,"1997-98"
"Juwan Howard",205.74,64,18.5,7,3.3,-0.6,"1997-98"
"Dell Curry",195.58,52,9.4,1.9,1.3,-1.1,"1997-98"
"Jud Buechler",198.12,74,2.7,1,0.7,-0.9,"1997-98"
"Jon Barry",195.58,49,2.5,0.8,1,4.7,"1997-98"
"Johnny Taylor",205.74,12,3.2,1.1,0.1,4.8,"1997-98"
"Johnny Newman",200.66,74,14.7,1.9,1.9,-12,"1997-98"
"John Wallace",205.74,82,14,4.5,1.3,-10.4,"1997-98"
"John Thomas",205.74,54,2.8,2,0.3,-2.6,"1997-98"
"John Stockton",185.42,64,12,2.6,8.5,13.4,"1997-98"
"John Starks",195.58,82,12.9,2.8,2.7,2.4,"1997-98"
"John Crotty",185.42,26,3.7,1.2,2.4,-5.5,"1997-98"
"Joe Wolf",210.82,57,1.5,2.2,0.5,-9.3,"1997-98"
"Joe Smith",208.28,79,14.6,6,1.2,-9.9,"1997-98"
"Joe Kleine",210.82,46,2,1.7,0.7,-4,"1997-98"
"Joe Dumars",190.5,72,13.1,1.4,3.5,0.8,"1997-98"
"Jimmy Oliver",195.58,1,5,2,1,4.2,"1997-98"
"Jim McIlvaine",215.9,78,3.2,3.3,0.2,7,"1997-98"
"Jim Jackson",198.12,79,15.7,5.1,4.8,-6.1,"1997-98"
