"player_name","player_height","gp","pts","reb","ast","net_rating","season"
"Curtis Borchardt",213.36,16,3.6,3.4,0.9,-6.2,"2003-04"
"Corliss Williamson",200.66,79,9.5,3.2,0.7,5.8,"2003-04"
"Corie Blount",208.28,62,4,4.4,0.9,-0.3,"2003-04"
"Corey Maggette",198.12,73,20.7,5.9,3.1,-4.3,"2003-04"
"Dan Dickau",182.88,43,2.2,0.6,0.9,-5.6,"2003-04"
"David West",205.74,71,3.8,4.2,0.8,-5.1,"2003-04"
"Bruce Bowen",200.66,82,6.9,3.1,1.4,8.7,"2003-04"
"Brian Skinner",205.74,56,10.5,7.3,0.9,-1.9,"2003-04"
"Antonio Daniels",193.04,71,8,2,4.2,1.6,"2003-04"
"Antonio Davis",205.74,80,8.9,8.4,1.7,-6.3,"2003-04"
"Antonio McDyess",205.74,42,6.9,6.1,0.9,-0.3,"2003-04"
"Austin Croshere",208.28,77,5,3.2,0.7,2.8,"2003-04"
"Avery Johnson",180.34,46,4.6,0.7,2.4,-2.7,"2003-04"
"Baron Davis",190.5,67,22.9,4.3,7.5,2.7,"2003-04"
"Ben Handlogten",208.28,17,4,3.2,0.4,-4.7,"2003-04"
"Ben Wallace",205.74,81,9.5,12.4,1.7,7.8,"2003-04"
"Bimbo Coles",187.96,22,1.3,0.5,0.7,-14.1,"2003-04"
"Bo Outlaw",203.2,82,4.6,4.2,1.1,6.4,"2003-04"
"Bob Sura",195.58,80,7.5,4.1,2.9,0.8,"2003-04"
"Bobby Jackson",185.42,50,13.8,3.5,2.1,4.7,"2003-04"
"Bobby Simmons",198.12,56,7.8,4.7,1.7,-3.6,"2003-04"
"Bonzi Wells",195.58,72,12.3,3.6,1.9,0.1,"2003-04"
"Boris Diaw",203.2,76,4.5,4.5,2.4,-5.9,"2003-04"
"Bostjan Nachbar",205.74,45,3.1,1.6,0.7,2,"2003-04"
"Brad Miller",213.36,72,14.1,10.3,4.3,8.9,"2003-04"
"Brandon Armstrong",195.58,56,2.7,0.8,0.3,-14,"2003-04"
"Brandon Hunter",200.66,36,3.5,3.3,0.5,-0.8,"2003-04"
"Brendan Haywood",213.36,77,7,5,0.6,-2.7,"2003-04"
"Brent Barry",198.12,59,10.8,3.5,5.8,1.2,"2003-04"
"Kareem Rush",198.12,72,6.4,1.3,0.8,-1.1,"2003-04"
"Karl Malone",205.74,42,13.2,8.7,3.9,8.1,"2003-04"
"Antoine Walker",205.74,82,14,8.3,4.5,2.6,"2003-04"
"Anthony Peeler",193.04,75,5.7,2,1.6,4.9,"2003-04"
"Anthony Johnson",190.5,73,6.2,1.8,2.8,-0.6,"2003-04"
"Anthony Goldwire",187.96,11,1.5,0.6,1,5.6,"2003-04"
"Brian Scalabrine",205.74,69,3.5,2.5,0.9,-0.7,"2003-04"
"Brian Grant",205.74,76,8.7,6.9,0.9,0.2,"2003-04"
"Brian Cook",205.74,35,4.4,2.9,0.6,-2.5,"2003-04"
"Aaron McKie",195.58,75,9.2,3.4,2.6,-1.7,"2003-04"
"Aaron Williams",205.74,72,6.3,4.1,1.1,-2.7,"2003-04"
"Adonal Foyle",208.28,44,3.1,3.8,0.4,-5.2,"2003-04"
"Adrian Griffin",195.58,19,0.6,1,0.5,-8.4,"2003-04"
"Al Harrington",205.74,79,13.3,6.4,1.7,1.8,"2003-04"
"Alan Henderson",205.74,6,4,3.5,0.3,-19.6,"2003-04"
"Alex Garcia",190.5,2,1.5,0,0,11.9,"2003-04"
"Allan Houston",198.12,50,18.5,2.4,2,-0.1,"2003-04"
"Britton Johnsen",208.28,20,2.1,2.3,0.6,-16.4,"2003-04"
"Allen Iverson",182.88,48,26.4,3.7,6.8,-2.1,"2003-04"
"Alton Ford",205.74,9,1.7,1.2,0.3,0.5,"2003-04"
"Alvin Williams",195.58,56,8.8,2.7,4,-5.8,"2003-04"
"Amal McCaskill",210.82,59,1.9,2.3,0.3,-4.1,"2003-04"
"Amar'e Stoudemire",208.28,55,20.6,9,1.4,-2.8,"2003-04"
"Andre Miller",187.96,82,14.8,4.5,6.1,2.5,"2003-04"
"Andrei Kirilenko",205.74,78,16.5,8.1,3.1,1.2,"2003-04"
"Andrew DeClercq",208.28,71,3.2,4.5,0.6,-3.7,"2003-04"
"Anfernee Hardaway",200.66,76,9.2,3.8,2.3,-1,"2003-04"
"Ansu Sesay",205.74,57,3.5,1.6,0.3,0.4,"2003-04"
"Antawn Jamison",205.74,82,14.8,6.3,0.9,6.1,"2003-04"
"Anthony Carter",187.96,5,4.4,2.2,2.4,3.8,"2003-04"
"Alonzo Mourning",208.28,12,8,2.3,0.7,-5,"2003-04"
"Kedrick Brown",200.66,55,5.3,2.7,1.2,3.3,"2003-04"
"DeSagana Diop",213.36,56,2.3,3.6,0.6,-4.3,"2003-04"
"DerMarr Johnson",205.74,21,5.4,1.9,0.5,-6.4,"2003-04"
"Jason Collins",213.36,78,5.9,5.1,2,6.8,"2003-04"
"Jason Collier",213.36,20,11.3,5.6,0.9,2.2,"2003-04"
"Jarvis Hayes",200.66,70,9.6,3.8,1.5,-7.2,"2003-04"
"Jarron Collins",210.82,81,6,3.9,1,-4.6,"2003-04"
"Jared Jeffries",210.82,82,5.7,5.2,1.1,-4.1,"2003-04"
"Jannero Pargo",185.42,31,6.7,1.2,2.3,-7.6,"2003-04"
"Jamison Brewer",193.04,13,2.5,0.8,1.3,8.7,"2003-04"
"James Posey",203.2,82,13.7,4.9,1.5,3.8,"2003-04"
"James Jones",203.2,6,1.2,0.3,0,-10,"2003-04"
"Jamal Sampson",210.82,10,2.9,5.2,0.7,-7.2,"2003-04"
"Jamal Mashburn",203.2,19,20.8,6.2,2.5,0.9,"2003-04"
"Jamal Crawford",195.58,80,17.3,3.5,5.1,-5.8,"2003-04"
"Jamaal Tinsley",190.5,52,8.3,2.6,5.8,13.5,"2003-04"
"Jamaal Magloire",210.82,82,13.6,10.3,1,-1.5,"2003-04"
"Jalen Rose",203.2,66,15.5,4,5,-2.5,"2003-04"
"Jake Voskuhl",210.82,66,6.6,5.2,0.9,-1,"2003-04"
"Jake Tsakalidis",218.44,40,4.3,3.2,0.5,-2.3,"2003-04"
"Jahidi White",205.74,62,4.2,4.2,0.1,-5.4,"2003-04"
"Jacque Vaughn",185.42,71,3.8,1.6,2.7,-9.8,"2003-04"
"Jabari Smith",210.82,31,2.1,1,0.4,-12.6,"2003-04"
"J.R. Bremer",187.96,36,3.3,1,1.4,-9.6,"2003-04"
"Ira Newble",200.66,64,4,2.4,1.1,-4.7,"2003-04"
"Ime Udoka",195.58,4,2,1.3,0.5,-17.6,"2003-04"
"Jason Hart",190.5,53,3.3,1.5,1.5,11.1,"2003-04"
"Jason Kapono",203.2,41,3.5,1.3,0.3,-7.6,"2003-04"
"Jason Kidd",193.04,67,15.5,6.4,9.2,7.8,"2003-04"
"Jason Richardson",198.12,78,18.7,6.7,2.9,-0.3,"2003-04"
"Juan Dixon",190.5,71,9.4,2.1,1.9,-7.2,"2003-04"
"Josh Howard",200.66,67,8.6,5.5,1.4,8.2,"2003-04"
"Josh Davis",203.2,4,1.3,1.3,0,-24.3,"2003-04"
"Jonathan Bender",213.36,21,7,1.9,0.4,-1.6,"2003-04"
"Kaniel Dickens",203.2,3,2.3,0.7,0,-23.2,"2003-04"
"John Wallace",205.74,37,4.3,1.6,0.4,-9.3,"2003-04"
"John Salmons",200.66,77,5.8,2.5,1.7,-2.3,"2003-04"
"Joel Przybilla",215.9,17,2.9,6.5,0.4,-10.3,"2003-04"
"Joe Smith",208.28,76,10.9,8.5,1,1.1,"2003-04"
"Joe Johnson",200.66,82,16.7,4.7,4.4,-2.9,"2003-04"
"Jiri Welsch",200.66,81,9.2,3.7,2.3,-1.3,"2003-04"
"Hubert Davis",195.58,17,0.2,0.5,0.2,4.6,"2003-04"
"Jim Jackson",198.12,80,12.9,6.1,2.8,2.5,"2003-04"
"Jerome Williams",205.74,68,6.2,7,1.1,-6.7,"2003-04"
"Jerome Moiso",208.28,35,2.9,3.2,0.2,-3.3,"2003-04"
"Jerome James",215.9,65,5,3.5,0.5,3.2,"2003-04"
"Jerome Beasley",205.74,2,1,0.5,0,40.4,"2003-04"
"Jermaine O'Neal",210.82,78,20.1,10,2.1,8.3,"2003-04"
"Jelani McCoy",208.28,2,0,2,0,-38.3,"2003-04"
"Jeff Trepagnier",193.04,11,2.3,1.4,0.4,-13.9,"2003-04"
"Jeff McInnis",193.04,70,11.8,2.5,6.1,-0.4,"2003-04"
"Jeff Foster",210.82,82,6.1,7.4,0.8,12.6,"2003-04"
"Jason Williams",185.42,72,10.9,2,6.8,-0.2,"2003-04"
"Jason Terry",187.96,81,16.8,4.1,5.4,-4,"2003-04"
"Jerry Stackhouse",198.12,26,13.9,3.6,4,-9.4,"2003-04"
"DeShawn Stevenson",195.58,80,11.4,3.7,2,-5.7,"2003-04"
"Howard Eisley",187.96,67,6.9,1.9,4.1,-5.8,"2003-04"
"Hiram Fuller",205.74,4,2,2.8,0.5,3,"2003-04"
"Eddie Jones",198.12,81,17.3,3.8,3.2,1.3,"2003-04"
"Eddie House",185.42,60,6.8,2.3,2.5,-9.5,"2003-04"
"Eddie Gill",182.88,22,2.3,0.8,0.7,-3.4,"2003-04"
"Earl Watson",185.42,81,5.7,2.2,5,6.6,"2003-04"
"Earl Boykins",165.1,82,10.2,1.7,3.6,-0.1,"2003-04"
"Dwyane Wade",193.04,61,16.2,4,4.5,1.9,"2003-04"
"Drew Gooden",208.28,79,11.6,6.5,1.1,-12.8,"2003-04"
"Doug Overton",190.5,61,3.7,1.4,2.3,-5.9,"2003-04"
"Doug Christie",198.12,82,10.1,4,4.2,6.7,"2003-04"
"Donyell Marshall",205.74,82,14.7,9.9,1.5,-2.3,"2003-04"
"Donnell Harvey",203.2,60,4,2.7,0.4,-6.2,"2003-04"
"Dirk Nowitzki",213.36,77,21.8,8.7,2.7,7.2,"2003-04"
"Dion Glover",195.58,69,9,3.9,1.9,-4.9,"2003-04"
"Dikembe Mutombo",218.44,65,5.6,6.7,0.4,-1.4,"2003-04"
"Devin Brown",195.58,58,4,2.2,0.6,2,"2003-04"
"Devean George",203.2,82,7.4,4,1.4,4.7,"2003-04"
"Desmond Penigar",200.66,10,3.2,2.4,0.3,7.8,"2003-04"
"Desmond Mason",195.58,82,14.4,4.4,1.9,3.1,"2003-04"
"Desmond Ferguson",200.66,7,1.9,0.6,0.1,20.5,"2003-04"
"Derrick Dial",193.04,9,2.9,1.4,0.2,8.4,"2003-04"
"Derrick Coleman",208.28,34,8,5.6,1.4,-5.4,"2003-04"
"Derek Fisher",185.42,82,7.1,1.9,2.3,2.4,"2003-04"
"Derek Anderson",195.58,51,13.6,3.6,4.5,2.2,"2003-04"
"Eddie Robinson",205.74,51,6.7,2,1.1,-3.2,"2003-04"
"Eddy Curry",210.82,73,14.7,6.2,0.9,-6.3,"2003-04"
"Eduardo Najera",203.2,58,3,2.7,0.4,5.4,"2003-04"
"Elden Campbell",213.36,65,5.6,3.2,0.7,5.1,"2003-04"
"Hedo Turkoglu",208.28,80,9.2,4.5,1.9,12.7,"2003-04"
"Greg Ostertag",218.44,78,6.8,7.4,1.6,-0.6,"2003-04"
"Greg Buckner",193.04,53,3.1,1.9,0.8,-2.1,"2003-04"
"Gordan Giricek",195.58,73,11.3,3.1,1.7,-2.2,"2003-04"
"Glenn Robinson",200.66,42,16.6,4.5,1.4,-6.2,"2003-04"
"Glen Rice",203.2,18,3.7,2.3,1.3,0.9,"2003-04"
"Gilbert Arenas",190.5,55,19.6,4.6,5,-5.5,"2003-04"
"Gerald Wallace",200.66,37,2,2,0.5,-2.6,"2003-04"
"George Lynch",203.2,78,4.8,4,1.5,-2.9,"2003-04"
"Gary Trent",203.2,68,5.6,3.2,0.7,-4.4,"2003-04"
"Gary Payton",193.04,82,14.6,4.2,5.5,5.8,"2003-04"
"Horace Grant",208.28,55,4.1,4.2,1.3,1.6,"2003-04"
"Fred Jones",187.96,81,4.9,1.6,2.1,2.3,"2003-04"
"Frank Williams",190.5,56,3.9,0.9,2.2,4.6,"2003-04"
"Francisco Elson",213.36,62,3.5,3.3,0.5,-1.2,"2003-04"
"Flip Murray",193.04,82,12.4,2.5,2.5,-3.6,"2003-04"
"Etan Thomas",208.28,79,8.9,6.7,0.9,-8.5,"2003-04"
"Ervin Johnson",210.82,66,1.9,3.5,0.4,7.1,"2003-04"
"Erick Strickland",190.5,43,5.4,1.7,2.1,4.3,"2003-04"
"Erick Dampier",210.82,74,12.3,12,0.8,-0.5,"2003-04"
"Eric Williams",203.2,71,10,4,1.7,2.8,"2003-04"
"Eric Snow",190.5,82,10.3,3.4,6.9,-2.8,"2003-04"
"Eric Piatkowski",200.66,49,4.1,1.5,0.5,-1.3,"2003-04"
"Elton Brand",203.2,69,20,10.3,3.3,-5.5,"2003-04"
"Fred Hoiberg",195.58,79,6.7,3.4,1.4,4.5,"2003-04"
"Juwan Howard",205.74,81,17,7,2,-7,"2003-04"
"Keith Bogans",195.58,73,6.8,4.3,1.3,-10.2,"2003-04"
"Keith Van Horn",208.28,72,16.1,7,1.7,0.4,"2003-04"
"Sam Cassell",190.5,81,19.8,3.3,7.3,10.2,"2003-04"
"Samaki Walker",205.74,33,3.2,3.4,0.2,-3.1,"2003-04"
"Samuel Dalembert",210.82,82,8,7.6,0.3,-1.2,"2003-04"
"Sasha Pavlovic",200.66,79,4.8,2,0.8,-4.9,"2003-04"
"Scot Pollard",210.82,61,1.7,2.7,0.2,-6.9,"2003-04"
"Scott Padgett",205.74,58,3.4,2.4,0.4,5.5,"2003-04"
"Scott Williams",208.28,43,4.6,3.1,0.4,3.5,"2003-04"
"Scottie Pippen",203.2,23,5.9,3,2.2,-22,"2003-04"
"Sean Lampley",198.12,10,3.4,1.1,0.2,21.8,"2003-04"
"Sean Rooks",208.28,55,2.6,1.8,0.5,-4.9,"2003-04"
"Shammond Williams",185.42,53,4.8,1.1,2.2,-8.1,"2003-04"
"Shandon Anderson",198.12,80,7.9,2.8,1.5,-4.3,"2003-04"
"Shane Battier",203.2,79,8.5,3.8,1.3,4.2,"2003-04"
"Shane Heal",182.88,6,3.7,0.7,0.8,11.9,"2003-04"
"Shaquille O'Neal",215.9,67,21.5,11.5,2.9,8.3,"2003-04"
"Shareef Abdur-Rahim",205.74,85,16.3,7.5,2,-2.2,"2003-04"
"Shawn Bradley",228.6,66,3.3,2.6,0.3,5.1,"2003-04"
"Shawn Marion",200.66,79,19,9.3,2.7,-2.9,"2003-04"
"Slava Medvedenko",208.28,68,8.3,5,0.8,-0.8,"2003-04"
"Slavko Vranes",226.06,1,0,0,0,-10,"2003-04"
"Speedy Claxton",180.34,60,10.6,2.6,4.5,3,"2003-04"
"Stacey Augmon",203.2,69,5.8,2.5,1.2,-0.9,"2003-04"
"Stephen Jackson",203.2,80,18.1,4.6,3.1,-3.8,"2003-04"
"Ryan Humphrey",203.2,2,1,1.5,0.5,94.8,"2003-04"
"Ryan Bowen",205.74,52,0.9,1.7,0.3,0,"2003-04"
"Rusty LaRue",190.5,4,1,0.8,0.5,-40.5,"2003-04"
"Ruben Patterson",195.58,73,6.9,3.7,1.9,-0.6,"2003-04"
"Rasual Butler",200.66,45,6.8,1.4,0.5,3.4,"2003-04"
"Raul Lopez",182.88,82,7,1.9,3.7,-2.2,"2003-04"
"Ray Allen",195.58,56,23,5.1,4.8,1.5,"2003-04"
"Reece Gaines",198.12,38,1.8,1,1.1,-3,"2003-04"
"Reggie Evans",203.2,75,2.9,5.4,0.4,-3.6,"2003-04"
"Reggie Miller",200.66,80,10,2.4,3.1,10.2,"2003-04"
"Richard Hamilton",200.66,78,17.6,3.6,4,6.9,"2003-04"
"Richard Jefferson",200.66,82,18.5,5.7,3.8,4.8,"2003-04"
"Richie Frahm",195.58,54,3.4,1,0.4,7.2,"2003-04"
"Rick Brunson",193.04,40,3,0.9,2.1,-8.1,"2003-04"
"Rick Fox",200.66,38,4.8,2.7,2.6,5.2,"2003-04"
"Stephon Marbury",187.96,81,20.2,3.2,8.9,-0.9,"2003-04"
"Ricky Davis",200.66,79,14.4,4.5,3.3,-2.9,"2003-04"
"Robert Horry",208.28,81,4.8,3.4,1.2,8.4,"2003-04"
"Robert Pack",187.96,26,1.9,0.7,1,-16,"2003-04"
"Robert Traylor",203.2,71,5.1,3.7,0.6,1.4,"2003-04"
"Rod Strickland",190.5,61,6.3,2.5,4,-6.6,"2003-04"
"Rodney Buford",195.58,22,1.9,0.7,0.3,-26.2,"2003-04"
"Rodney Rogers",200.66,69,7.8,4.4,2,2.6,"2003-04"
"Rodney White",205.74,72,7.5,2.3,0.8,0.6,"2003-04"
"Roger Mason Jr.",195.58,26,3.7,1.2,1,-9.6,"2003-04"
"Ron Mercer",200.66,39,5,1.3,0.6,-1,"2003-04"
"Ronald Dupree",200.66,47,6.2,3.6,1.2,-6.6,"2003-04"
"Ruben Boumtje-Boumtje",213.36,9,0.4,0.1,0.1,-46.1,"2003-04"
"Robert Archibald",210.82,32,1,1.6,0.4,-2.4,"2003-04"
"Rasho Nesterovic",213.36,82,8.7,7.7,1.4,6.7,"2003-04"
"Steve Blake",190.5,75,5.9,1.6,2.8,-4.4,"2003-04"
"Steve Nash",190.5,78,14.5,3,8.8,4.7,"2003-04"
"Tyrone Hill",205.74,5,1.8,1.6,0,-27.9,"2003-04"
"Tyronn Lue",182.88,76,10.5,2.5,4.2,-10.2,"2003-04"
"Tyson Chandler",215.9,35,6.1,7.7,0.7,-9.4,"2003-04"
"Udonis Haslem",203.2,75,7.3,6.3,0.7,0,"2003-04"
"Vin Baker",210.82,54,9.8,5.2,1.2,-1.7,"2003-04"
"Vince Carter",198.12,73,22.5,4.8,4.8,0.4,"2003-04"
"Vitaly Potapenko",208.28,65,7.1,4.4,0.8,-3.5,"2003-04"
"Vlade Divac",215.9,81,9.9,5.7,5.3,7.1,"2003-04"
"Vladimir Radmanovic",208.28,77,12,5.3,1.8,0.3,"2003-04"
"Vladimir Stepania",215.9,42,2.6,3,0.5,5.2,"2003-04"
"Voshon Lenard",193.04,73,14.2,2.7,2.1,1,"2003-04"
"Wally Szczerbiak",200.66,28,10.2,3.1,1.2,9.1,"2003-04"
"Walter McCarty",208.28,77,7.9,3.1,1.6,-1.1,"2003-04"
"Wang Zhi-zhi",215.9,16,2.9,1.1,0.1,6.8,"2003-04"
"Wesley Person",198.12,58,5.8,2,1.1,-8,"2003-04"
"Willie Green",193.04,53,6.9,1.2,1,-4,"2003-04"
"Yao Ming",228.6,82,17.5,9,1.5,3.6,"2003-04"
"Zach Randolph",205.74,81,20.1,10.5,2,-1.6,"2003-04"
"Zarko Cabarkapa",210.82,49,4.1,2,0.8,-11.7,"2003-04"
"Zaza Pachulia",210.82,59,3.3,2.9,0.2,-6.2,"2003-04"
"Zeljko Rebraca",213.36,24,3.8,2.4,0.3,-8.7,"2003-04"
"Zendon Hamilton",210.82,45,3.8,3.2,0.3,-7.4,"2003-04"
"Zoran Planinic",200.66,49,3.1,1.1,1.4,-9.4,"2003-04"
"Troy Murphy",210.82,28,10,6.2,0.7,-2.6,"2003-04"
"Troy Hudson",185.42,29,7.5,1.2,2.4,-4.7,"2003-04"
"Troy Bell",185.42,6,1.8,0.7,0.7,8,"2003-04"
"Trenton Hassell",195.58,81,5,3.2,1.6,7.7,"2003-04"
"Steven Hunter",213.36,59,3.2,2.9,0.2,-12.6,"2003-04"
"Steven Smith",203.2,71,5,1.1,0.8,-3.7,"2003-04"
"Stromile Swift",205.74,77,9.4,4.9,0.5,2.5,"2003-04"
"T.J. Ford",182.88,55,7.1,3.2,6.5,-0.2,"2003-04"
"Tamar Slay",203.2,22,2.4,1.1,0.6,-14.2,"2003-04"
"Tayshaun Prince",205.74,82,10.3,4.8,2.3,7.3,"2003-04"
"Theo Ratliff",208.28,85,7.9,7.2,0.8,-0.4,"2003-04"
"Theron Smith",203.2,20,2.2,2.1,0.4,0.7,"2003-04"
"Tierre Brown",187.96,3,2,0.3,0.7,-66.7,"2003-04"
"Tim Duncan",213.36,69,22.3,12.4,3.1,11.3,"2003-04"
"Tim Thomas",208.28,66,14.7,4.8,1.9,0.7,"2003-04"
"Steve Francis",190.5,79,16.6,5.5,6.2,3,"2003-04"
"Tom Gugliotta",208.28,55,2.9,3.4,1.1,-7.9,"2003-04"
"Tony Battie",210.82,73,5.6,4.9,0.8,-2.7,"2003-04"
"Tony Delk",187.96,33,6,1.8,0.8,-2.9,"2003-04"
"Tony Massenburg",205.74,59,4.3,3.2,0.5,-8.5,"2003-04"
"Tony Parker",187.96,75,14.7,3.2,5.5,8.4,"2003-04"
"Torraye Braggs",203.2,15,2.7,2.6,0.5,9.1,"2003-04"
"Tracy McGrady",203.2,67,28,6,5.5,-7.1,"2003-04"
"Tracy Murray",200.66,7,1.1,0.7,0.1,-10.9,"2003-04"
"Travis Best",180.34,61,2.8,1.1,1.8,9.1,"2003-04"
"Travis Hansen",198.12,41,3,1.7,0.5,-0.9,"2003-04"
"Travis Outlaw",205.74,8,1,0.5,0.1,-61,"2003-04"
"Tremaine Fowlkes",198.12,36,1.2,1.5,0.4,-6,"2003-04"
"Toni Kukoc",210.82,73,8.4,3.7,2.7,1.3,"2003-04"
"Keith McLeod",187.96,33,2.7,1,1.8,-6.4,"2003-04"
"Rasheed Wallace",210.82,68,16,6.8,2.3,3.9,"2003-04"
"Randy Livingston",193.04,4,2,1.8,1,-29.2,"2003-04"
"Lonny Baxter",203.2,62,4,3,0.3,-7.1,"2003-04"
"Loren Woods",218.44,38,3.2,3.5,0.3,-3.8,"2003-04"
"Lorenzen Wright",210.82,65,9.4,6.8,1.1,0.8,"2003-04"
"Lucious Harris",195.58,69,6.9,2,2,3,"2003-04"
"Luke Ridnour",187.96,69,5.5,1.6,2.4,-7.1,"2003-04"
"Luke Walton",203.2,72,2.4,1.8,1.6,1.4,"2003-04"
"Maciej Lampe",210.82,21,4.6,2.1,0.4,-11.8,"2003-04"
"Malik Allen",208.28,45,4.2,2.6,0.4,-3.6,"2003-04"
"Malik Rose",200.66,67,7.9,4.8,1,5.3,"2003-04"
"Mamadou N'diaye",213.36,28,3.5,4,0,-3.2,"2003-04"
"Manu Ginobili",198.12,77,12.8,4.5,3.8,8.7,"2003-04"
"Marc Jackson",208.28,22,9.4,5.7,0.8,-4.1,"2003-04"
"Marcus Banks",187.96,81,5.9,1.6,2.2,-2.8,"2003-04"
"Marcus Camby",210.82,72,8.6,10.1,1.8,1.8,"2003-04"
"Marcus Fizer",203.2,46,7.8,4.4,0.9,-6.5,"2003-04"
"Marcus Haislip",208.28,31,3,1.7,0.1,2.2,"2003-04"
"Mark Blount",213.36,82,10.3,7.2,0.9,0.4,"2003-04"
"Mark Jackson",190.5,42,2.5,1.7,2.8,-0.2,"2003-04"
"Mark Madsen",205.74,72,3.6,3.8,0.4,6.8,"2003-04"
"Mark Pope",208.28,4,0.5,0.8,0,-51.9,"2003-04"
"Marko Jaric",195.58,58,8.5,3,4.8,-4.6,"2003-04"
"Marquis Daniels",198.12,56,8.5,2.6,2.1,2.5,"2003-04"
"Mateen Cleaves",187.96,4,3.8,1.8,4.8,-11.5,"2003-04"
"Linton Johnson",203.2,41,4.2,4.5,0.7,-10.3,"2003-04"
"Lindsey Hunter",187.96,33,3.5,2,2.6,10.3,"2003-04"
"Leon Smith",208.28,1,2,2,0,16.7,"2003-04"
"Lee Nailon",205.74,57,6,2.5,0.7,-14.7,"2003-04"
"Kelvin Cato",210.82,69,6.1,6.8,1,3.1,"2003-04"
"Kendall Gill",195.58,56,9.6,3.4,1.6,-9.8,"2003-04"
"Kendrick Perkins",208.28,10,2.2,1.4,0.3,21.3,"2003-04"
"Kenny Anderson",185.42,44,6,1.8,2.8,2.9,"2003-04"
"Kenny Thomas",200.66,74,13.6,10.1,1.5,-3.3,"2003-04"
"Kenyon Martin",205.74,65,16.7,9.5,2.5,5.1,"2003-04"
