"player_name","player_height","gp","pts","reb","ast","net_rating","season"
"Quincy Douby",190.5,42,2.8,0.9,0.4,-6.2,"2006-07"
"Quentin Richardson",198.12,49,13,7.2,2.2,-2.6,"2006-07"
"Primoz Brezec",215.9,58,5,3.2,0.4,-7.2,"2006-07"
"Pops Mensah-Bonsu",205.74,12,2.4,1.8,0,7,"2006-07"
"Peja Stojakovic",208.28,13,17.8,4.2,0.8,-0.4,"2006-07"
"Paul Pierce",198.12,47,25,5.9,4.1,-0.3,"2006-07"
"Paul Millsap",203.2,82,6.8,5.2,0.8,4.9,"2006-07"
"Paul Davis",210.82,31,1.6,1.4,0.2,-3.7,"2006-07"
"Pau Gasol",213.36,59,20.8,9.8,3.4,-5.4,"2006-07"
"Patrick O'Bryant",213.36,16,1.9,1.3,0.6,5.1,"2006-07"
"Pat Garrity",205.74,33,2.2,1.3,0.4,-3,"2006-07"
"Pat Burke",210.82,23,2.6,2,0.2,-9.4,"2006-07"
"Rajon Rondo",185.42,78,6.4,3.7,3.8,-0.3,"2006-07"
"Randolph Morris",210.82,5,0.8,1.8,0.2,-11.8,"2006-07"
"Randy Foye",193.04,82,10.1,2.7,2.8,-5.1,"2006-07"
"Randy Livingston",193.04,4,0,0.3,1,-90.6,"2006-07"
"Roger Mason Jr.",195.58,62,2.7,0.7,0.6,-9.2,"2006-07"
"Rodney Carney",200.66,67,6.6,1.9,0.4,-5.1,"2006-07"
"Robert Horry",208.28,68,3.9,3.4,1.1,8.5,"2006-07"
"Robert Hite",187.96,12,4.3,1.3,0.7,-7.5,"2006-07"
"Ricky Davis",200.66,81,17,3.9,4.8,-3.9,"2006-07"
"Richard Jefferson",200.66,55,16.3,4.4,2.7,1.7,"2006-07"
"Richard Hamilton",200.66,75,19.8,3.8,3.8,7.2,"2006-07"
"Renaldo Major",200.66,1,5,2,0,21.5,"2006-07"
"Pape Sow",208.28,7,1.4,1.6,0.3,-44.1,"2006-07"
"Renaldo Balkman",203.2,68,4.9,4.3,0.6,1.2,"2006-07"
"Raymond Felton",185.42,78,14,3.4,7,-2.6,"2006-07"
"Ray Allen",195.58,55,26.4,4.5,4.1,-1.9,"2006-07"
"Rawle Marshall",200.66,40,2.5,0.7,0.3,-5.4,"2006-07"
"Rasual Butler",200.66,81,10.1,3.2,0.8,-3,"2006-07"
"Rasho Nesterovic",213.36,80,6.2,4.5,0.9,4.7,"2006-07"
"Rasheed Wallace",210.82,75,12.3,7.2,1.7,5.1,"2006-07"
"Rashard Lewis",208.28,60,22.4,6.6,2.4,-0.9,"2006-07"
"Rashad McCants",193.04,37,5,1.3,1,-0.3,"2006-07"
"Reggie Evans",203.2,66,4.9,7,0.7,3.4,"2006-07"
"Roger Powell",198.12,3,0.7,1,0,-55.2,"2006-07"
"PJ Tucker",195.58,17,1.8,1.4,0.2,-20.5,"2006-07"
"Othella Harrington",205.74,26,2.6,1.5,0.2,-6.4,"2006-07"
"Michael Redd",198.12,53,26.7,3.7,2.3,-1.5,"2006-07"
"Michael Olowokandi",213.36,24,1.7,2,0.2,-8.2,"2006-07"
"Michael Finley",200.66,82,9,2.7,1.3,4.9,"2006-07"
"Michael Doleac",210.82,56,3.6,2.8,0.4,-2.9,"2006-07"
"Metta World Peace",200.66,70,18.8,6.5,3.4,0.8,"2006-07"
"Melvin Ely",208.28,30,3,1.8,0.6,-14.7,"2006-07"
"Mehmet Okur",210.82,80,17.6,7.2,2,0,"2006-07"
"Maurice Taylor",205.74,12,2,2.3,0.4,16.5,"2006-07"
"Maurice Evans",195.58,76,8.4,2.9,1,0.3,"2006-07"
"Maurice Ager",195.58,32,2.2,0.7,0.2,-14.2,"2006-07"
"Matt Harpring",200.66,77,11.6,4.6,1.3,4.7,"2006-07"
"Matt Freije",205.74,19,2.1,1.3,0.4,1.8,"2006-07"
"Matt Carroll",198.12,72,12.1,2.9,1.3,-2.9,"2006-07"
"Matt Bonner",208.28,56,4.9,2.8,0.4,2,"2006-07"
"Matt Barnes",200.66,76,9.8,4.6,2.1,0.3,"2006-07"
"Marvin Williams",205.74,64,13.1,5.3,1.9,-5.2,"2006-07"
"Martell Webster",200.66,82,7,2.9,0.6,-6.4,"2006-07"
"Michael Ruffin",203.2,30,0.6,2.1,0.2,-13.7,"2006-07"
"Michael Sweetney",203.2,48,3.2,2.5,0.6,3.7,"2006-07"
"Mickael Gelabale",200.66,70,4.6,2.5,0.8,-2.8,"2006-07"
"Mickael Pietrus",198.12,72,11.1,4.5,0.9,-3.2,"2006-07"
"Orien Greene",193.04,41,1.5,1.1,0.5,-8.2,"2006-07"
"Nick Collison",208.28,82,9.6,8.1,1,-2.8,"2006-07"
"Nene",210.82,64,12.2,7,1.2,4.9,"2006-07"
"Nenad Krstic",213.36,26,16.4,6.8,1.8,0.1,"2006-07"
"Nazr Mohammed",208.28,51,5.6,4.5,0.2,0.1,"2006-07"
"Nate Robinson",175.26,64,10.1,2.4,1.4,-2.8,"2006-07"
"Mouhamed Sene",210.82,28,1.9,1.6,0,-16.5,"2006-07"
"Morris Peterson",200.66,71,8.9,3.3,0.7,-3.1,"2006-07"
"P.J. Brown",210.82,72,6.1,4.8,0.7,6.8,"2006-07"
"Monta Ellis",190.5,77,16.5,3.2,4.1,1.3,"2006-07"
"Mile Ilic",215.9,5,0,0.2,0,-143.1,"2006-07"
"Mikki Moore",213.36,79,9.8,5.1,0.9,0.3,"2006-07"
"Mike Wilks",177.8,47,3.6,1.1,1.7,-0.2,"2006-07"
"Mike Miller",203.2,70,18.5,5.4,4.3,-5.9,"2006-07"
"Mike James",187.96,82,10.1,2,3.6,-5.1,"2006-07"
"Mike Hall",203.2,2,1,1,0.5,-20.7,"2006-07"
"Mike Dunleavy",205.74,82,12.8,5.3,2.8,-2.2,"2006-07"
"Mike Bibby",185.42,82,17.1,3.2,4.7,-1.2,"2006-07"
"Mo Williams",185.42,68,17.3,4.8,6.1,-3.8,"2006-07"
"Marquis Daniels",198.12,45,7.1,1.8,1.3,-4.1,"2006-07"
"Ronald Dupree",200.66,19,1.3,0.9,0.3,2,"2006-07"
"Ronnie Price",187.96,58,3.3,1.2,0.8,-3.3,"2006-07"
"Tyronn Lue",182.88,56,11.4,1.9,3.6,-8,"2006-07"
"Troy Murphy",210.82,68,10.3,6.1,1.9,-6.5,"2006-07"
"Troy Hudson",185.42,34,5.9,1.4,2.1,-6.9,"2006-07"
"Trevor Ariza",203.2,57,8.9,4.4,1.1,1.5,"2006-07"
"Trenton Hassell",195.58,76,6.7,3.2,2.7,-4,"2006-07"
"Travis Outlaw",205.74,67,9.6,3.2,0.8,-4.6,"2006-07"
"Travis Diener",185.42,26,3.8,0.7,1.3,0.6,"2006-07"
"Tracy McGrady",203.2,71,24.6,5.3,6.5,8.8,"2006-07"
"Tony Parker",187.96,77,18.6,3.2,5.5,10.1,"2006-07"
"Tony Battie",210.82,66,6.1,5.2,0.5,-0.7,"2006-07"
"Tony Allen",193.04,33,11.5,3.8,1.7,-1.7,"2006-07"
"Tim Thomas",208.28,76,11,5,2.3,4.1,"2006-07"
"Tim Duncan",210.82,80,20,10.6,3.4,13.7,"2006-07"
"Theo Ratliff",208.28,2,2.5,3.5,0,-24.5,"2006-07"
"Thabo Sefolosha",200.66,71,3.6,2.2,0.8,6.1,"2006-07"
"Tayshaun Prince",205.74,82,14.3,5.2,2.8,6.1,"2006-07"
"Tarence Kinsey",198.12,48,7.7,2,0.9,-6.4,"2006-07"
"Tyrus Thomas",205.74,72,5.2,3.7,0.6,8.1,"2006-07"
"Tyson Chandler",215.9,73,9.5,12.4,0.9,-0.9,"2006-07"
"Udonis Haslem",203.2,79,10.7,8.3,1.2,1.8,"2006-07"
"Uros Slokar",208.28,20,1.9,0.7,0.1,-28.7,"2006-07"
"Zydrunas Ilgauskas",220.98,78,11.9,7.7,1.6,4.6,"2006-07"
"Zaza Pachulia",210.82,72,12.2,6.9,1.5,-3.2,"2006-07"
"Zach Randolph",205.74,68,23.6,10.1,2.2,-4.9,"2006-07"
"Yaroslav Korolev",205.74,10,1.2,0.3,0.4,-24.4,"2006-07"
"Yao Ming",228.6,48,25,9.4,2,9.3,"2006-07"
"Yakhouba Diawara",200.66,64,4.4,1.7,0.9,2.1,"2006-07"
"Willie Green",190.5,74,11.3,2.1,1.5,-6.3,"2006-07"
"Will Conroy",187.96,7,0,1,1.3,-10.8,"2006-07"
"T.J. Ford",182.88,75,14,3.1,7.9,1.4,"2006-07"
"Will Blalock",182.88,14,1.8,1.1,1.2,-6.7,"2006-07"
"Walter Herrmann",205.74,48,9.2,2.9,0.5,-1.3,"2006-07"
"Wally Szczerbiak",200.66,32,15,3.1,1.7,-3.4,"2006-07"
"Von Wafer",195.58,1,0,0,0,26.6,"2006-07"
"Vladimir Radmanovic",208.28,55,6.6,3.3,1.2,-6.3,"2006-07"
"Vitaly Potapenko",208.28,3,0,0.7,0,-15.4,"2006-07"
"Vince Carter",198.12,82,25.2,6,4.8,1.4,"2006-07"
"Viktor Khryapa",205.74,33,2.2,1.7,0.6,-2.1,"2006-07"
"Vassilis Spanoulis",193.04,31,2.7,0.7,0.9,-4.1,"2006-07"
"Wayne Simien",205.74,8,2.9,1.4,0.5,-14.3,"2006-07"
"Ronnie Brewer",200.66,56,4.6,1.3,0.4,-1.5,"2006-07"
"Stromile Swift",205.74,54,7.8,4.6,0.3,-10.7,"2006-07"
"Steven Hunter",213.36,70,6.4,4.8,0.4,-7.4,"2006-07"
"Sebastian Telfair",182.88,78,6.1,1.4,2.8,-4.2,"2006-07"
"Sean May",205.74,35,11.9,6.7,1.9,-0.1,"2006-07"
"Sean Marks",208.28,3,2,1,0,-27.9,"2006-07"
"Scott Padgett",205.74,31,1.5,1.7,0.3,2.7,"2006-07"
"Scot Pollard",210.82,24,1,1.3,0.1,-1.5,"2006-07"
"Sasha Vujacic",200.66,73,4.3,1.5,0.9,-3,"2006-07"
"Sasha Pavlovic",200.66,67,9,2.4,1.6,6.4,"2006-07"
"Sarunas Jasikevicius",193.04,63,6.1,1.1,2.7,-5.3,"2006-07"
"Samuel Dalembert",210.82,82,10.7,8.9,0.8,0,"2006-07"
"Sam Cassell",190.5,58,12.3,2.9,4.7,1.1,"2006-07"
"Salim Stoudamire",185.42,61,7.7,1.2,1,-6.3,"2006-07"
"Ryan Hollins",213.36,27,2.4,1.1,0,-24.4,"2006-07"
"Ryan Gomes",200.66,73,12.1,5.6,1.6,-8,"2006-07"
"Rudy Gay",205.74,78,10.8,4.5,1.3,-2.5,"2006-07"
"Ruben Patterson",195.58,81,14.7,5.4,2.9,-3.4,"2006-07"
"Royal Ivey",193.04,53,3,1,0.8,-6.6,"2006-07"
"Ronny Turiaf",208.28,72,5.3,3.6,0.9,0.2,"2006-07"
"Sergio Rodriguez",190.5,67,3.7,1.4,3.3,-8.5,"2006-07"
"Shammond Williams",185.42,30,3.1,1.3,1,-4.8,"2006-07"
"Shane Battier",203.2,82,10.1,4.1,2.1,7.5,"2006-07"
"Shannon Brown",193.04,23,3.2,0.9,0.4,-14,"2006-07"
"Steve Novak",208.28,35,1.5,0.7,0.2,-8.7,"2006-07"
"Steve Nash",190.5,76,18.6,3.5,11.6,11.5,"2006-07"
"Steve Francis",190.5,44,11.3,3.6,3.9,-0.9,"2006-07"
"Steve Blake",190.5,82,6.4,2.1,5,-1,"2006-07"
"Stephon Marbury",187.96,74,16.4,2.9,5.4,-4,"2006-07"
"Stephen Jackson",203.2,75,15.5,3,3.8,3,"2006-07"
"Stephen Graham",198.12,14,3.2,1.5,0.4,-15.9,"2006-07"
"Speedy Claxton",180.34,42,5.3,1.9,4.4,-5.8,"2006-07"
"Steven Smith",205.74,8,0.6,0.8,0,-23.7,"2006-07"
"Solomon Jones",208.28,58,3.3,2.3,0.2,-13.5,"2006-07"
"Slava Medvedenko",208.28,14,3,1,0.1,-12,"2006-07"
"Shelden Williams",205.74,81,5.5,5.4,0.5,-8,"2006-07"
"Shawne Williams",205.74,46,3.9,1.8,0.5,-11.7,"2006-07"
"Shawn Marion",200.66,80,17.5,9.8,1.7,9.9,"2006-07"
"Shavlik Randolph",208.28,13,4.5,4.2,0.3,3.6,"2006-07"
"Shaun Livingston",200.66,54,9.3,3.4,5.1,-3.9,"2006-07"
"Shareef Abdur-Rahim",205.74,80,9.9,5,1.4,-4.6,"2006-07"
"Shaquille O'Neal",215.9,40,17.3,7.4,2,2.6,"2006-07"
"Smush Parker",193.04,82,11.1,2.5,2.8,-2.5,"2006-07"
"Delonte West",193.04,69,12.2,3,4.4,-6.1,"2006-07"
"Marko Jaric",200.66,70,5.3,2.6,2.1,-5.7,"2006-07"
"Mark Blount",213.36,82,12.3,6.2,0.8,-6,"2006-07"
"Jackie Butler",208.28,11,3.7,2,0.5,-15.9,"2006-07"
"JR Smith",198.12,63,13,2.3,1.4,3.1,"2006-07"
"JJ Redick",193.04,42,6,1.2,0.9,-2,"2006-07"
"J.J. Barea",182.88,33,2.4,0.8,0.7,-5.7,"2006-07"
"Ivan McFarlin",200.66,11,1.4,1,0.1,-19.2,"2006-07"
"Ira Newble",200.66,15,3.1,2,0.1,3.7,"2006-07"
"Ime Udoka",195.58,75,8.4,3.7,1.5,-3.6,"2006-07"
"Ike Diogu",203.2,59,6.2,3.4,0.4,-2.6,"2006-07"
"Hilton Armstrong",210.82,56,3.1,2.7,0.2,-1.1,"2006-07"
"Hedo Turkoglu",208.28,73,13.3,4,3.2,2.7,"2006-07"
"Hassan Adams",193.04,61,2.9,1.3,0.2,2.6,"2006-07"
"Hakim Warrick",205.74,82,12.7,5.1,0.9,-9,"2006-07"
"Greg Buckner",193.04,76,4,2.1,0.9,2.2,"2006-07"
"Grant Hill",203.2,65,14.4,3.6,2.1,-1.4,"2006-07"
"Gordan Giricek",198.12,61,7.8,2.1,1,5.7,"2006-07"
"Gilbert Arenas",193.04,74,28.4,4.6,6,1.6,"2006-07"
"Gerald Wallace",200.66,72,18.1,7.2,2.6,-4.6,"2006-07"
"Jacque Vaughn",185.42,64,3,1.1,2,13.4,"2006-07"
"Jake Tsakalidis",218.44,36,2.3,2.9,0.1,-1.5,"2006-07"
"Jake Voskuhl",210.82,73,4.4,3.5,0.6,-6.1,"2006-07"
"Jalen Rose",203.2,29,3.7,0.8,0.6,-7.2,"2006-07"
"Jason Collins",213.36,80,2.1,4,0.6,3.3,"2006-07"
"Jarvis Hayes",203.2,81,7.2,2.6,1,-5.8,"2006-07"
"Jarron Collins",210.82,82,2.5,2.1,0.7,2.9,"2006-07"
"Jarrett Jack",190.5,79,12,2.6,5.3,-7,"2006-07"
"Jared Reiner",210.82,27,1.2,2.6,0.5,-12.8,"2006-07"
"Jared Jeffries",210.82,55,4.1,4.3,1.2,-5.3,"2006-07"
"Jannero Pargo",185.42,82,9.2,2.2,2.5,-3.2,"2006-07"
"James White",200.66,6,8.3,3.3,0.8,-5.8,"2006-07"
"Gerald Green",203.2,81,10.4,2.6,1,-8.2,"2006-07"
"James Singleton",203.2,53,1.6,2,0.3,-0.2,"2006-07"
"James Lang",208.28,11,1,1,0.2,-0.3,"2006-07"
"James Jones",203.2,76,6.4,2.3,0.6,7.5,"2006-07"
"James Augustine",208.28,2,1,1.5,1,-18.6,"2006-07"
"Jameer Nelson",182.88,77,13,3.1,4.3,-1,"2006-07"
"Jamal Sampson",210.82,22,1.1,2.2,0.2,-2,"2006-07"
"Jamal Crawford",195.58,59,17.6,3.2,4.4,-4.1,"2006-07"
"Jamaal Tinsley",190.5,72,12.8,3.3,6.9,-2.8,"2006-07"
"Jamaal Magloire",210.82,81,6.5,6.1,0.4,-7.8,"2006-07"
"James Posey",203.2,71,7.7,5,1.3,0.5,"2006-07"
"Jason Hart",190.5,36,6.9,2.7,2.9,-2.5,"2006-07"
"Gary Payton",193.04,68,5.3,1.9,3,-4.7,"2006-07"
"Francisco Garcia",200.66,79,6,2.6,1.1,-0.3,"2006-07"
"Dwayne Jones",210.82,4,0.8,1.5,0,8.5,"2006-07"
"Drew Gooden",208.28,80,11.1,8.5,1.1,0.6,"2006-07"
"Doug Christie",198.12,7,1.9,1.6,1.1,-18.6,"2006-07"
"Dorell Wright",203.2,66,6,4.1,1.4,-4.3,"2006-07"
"Donyell Marshall",205.74,81,7,4,0.6,3,"2006-07"
"Donell Taylor",195.58,47,2.7,1.1,1,-11.6,"2006-07"
"Dirk Nowitzki",213.36,78,24.6,8.9,3.4,11.1,"2006-07"
"Dikembe Mutombo",218.44,75,3.1,6.5,0.2,5.8,"2006-07"
"Dijon Thompson",203.2,6,2.8,1.3,0.3,-3.2,"2006-07"
"Devin Harris",190.5,80,10.2,2.5,3.7,14.1,"2006-07"
"Devin Brown",195.58,58,11.6,4.3,2.6,-0.8,"2006-07"
"Devean George",203.2,60,6.4,3.6,0.6,3.8,"2006-07"
"Desmond Mason",195.58,75,13.7,4.6,1.5,-2.7,"2006-07"
"Desmon Farmer",195.58,8,1.6,0.1,1.1,16.2,"2006-07"
"Deron Williams",190.5,80,16.2,3.3,9.3,1.6,"2006-07"
"Derek Fisher",185.42,82,10.1,1.8,3.3,2.5,"2006-07"
"Derek Anderson",195.58,50,8,2.3,2.7,0.4,"2006-07"
"Dwight Howard",210.82,82,17.6,12.3,1.9,0.7,"2006-07"
"Dwyane Wade",193.04,51,27.4,4.7,7.5,4.3,"2006-07"
"Earl Barron",213.36,28,2.3,1.5,0.2,-6.3,"2006-07"
"Earl Boykins",165.1,66,14.6,2.1,4.4,-5.9,"2006-07"
"Francisco Elson",213.36,70,5,4.8,0.8,7,"2006-07"
"Flip Murray",190.5,69,6.7,1.6,2.7,1.4,"2006-07"
"Fabricio Oberto",208.28,79,4.4,4.7,0.9,8,"2006-07"
"Etan Thomas",208.28,65,6.1,5.8,0.4,-2.2,"2006-07"
"Esteban Batista",208.28,13,1.5,2.3,0.3,-21.2,"2006-07"
"Ersan Ilyasova",205.74,66,6.1,2.9,0.7,-10.2,"2006-07"
"Erick Dampier",210.82,76,7.1,7.4,0.6,11.5,"2006-07"
"Eric Williams",203.2,21,2.6,0.8,0.3,2.1,"2006-07"
"Fred Jones",187.96,63,6.5,1.8,1.7,-8.2,"2006-07"
"Eric Snow",190.5,82,4.2,2.3,4,1.2,"2006-07"
"Emeka Okafor",208.28,67,14.4,11.3,1.2,-2.2,"2006-07"
"Elton Brand",203.2,80,20.5,9.3,2.9,0,"2006-07"
"Eduardo Najera",203.2,75,6.6,4.1,0.9,0.9,"2006-07"
"Eddy Curry",210.82,81,19.5,7,0.8,-6,"2006-07"
