"player_name","player_height","gp","pts","reb","ast","net_rating","season"
"Landry Fields",200.66,66,8.8,4.2,2.6,5.1,"2011-12"
"Larry Hughes",195.58,9,1.3,0.6,0.8,-25.8,"2011-12"
"Larry Owens",200.66,7,1.9,1.9,0.6,-21.9,"2011-12"
"Larry Sanders",210.82,52,3.6,3.1,0.6,8.9,"2011-12"
"Lavoy Allen",205.74,41,4.1,4.2,0.8,6.6,"2011-12"
"Lazar Hayward",198.12,26,1.4,0.6,0.2,-17.1,"2011-12"
"LeBron James",203.2,62,27.1,7.9,6.2,10.7,"2011-12"
"Leandro Barbosa",190.5,64,11.1,2,1.5,-2.2,"2011-12"
"Lester Hudson",190.5,16,10.9,2.9,2.3,-0.9,"2011-12"
"Linas Kleiza",203.2,49,9.7,4.1,0.9,-0.2,"2011-12"
"Lou Amundson",205.74,60,3.6,3.7,0.2,-3.3,"2011-12"
"Lou Williams",185.42,64,14.9,2.4,3.5,6.4,"2011-12"
"Luc Mbah a Moute",203.2,43,7.7,5.3,0.7,3.2,"2011-12"
"Luis Scola",205.74,66,15.5,6.5,2.1,1.8,"2011-12"
"Luke Babbitt",205.74,40,5.1,2.4,0.4,-13.3,"2011-12"
"Luke Harangody",200.66,21,2.9,2.5,0.3,-13.6,"2011-12"
"Luke Ridnour",187.96,53,12.1,2.7,4.8,-2.2,"2011-12"
"Luke Walton",203.2,30,1.8,1.6,1.2,-8,"2011-12"
"Luol Deng",205.74,54,15.3,6.5,2.9,8.8,"2011-12"
"Malcolm Lee",195.58,19,3.3,1.4,1.6,-6,"2011-12"
"Kurt Thomas",205.74,53,3,3.5,0.9,-1.5,"2011-12"
"Kris Humphries",205.74,62,13.8,11,1.5,-5.1,"2011-12"
"Kosta Koufos",213.36,48,5.5,5.4,0.3,5.4,"2011-12"
"Kobe Bryant",198.12,58,27.9,5.4,4.6,3.1,"2011-12"
"Jordan Williams",208.28,43,4.6,3.6,0.3,1.3,"2011-12"
"Jose Calderon",190.5,53,10.5,3,8.8,-3.5,"2011-12"
"Josh Childress",203.2,34,2.9,2.8,1,-4.7,"2011-12"
"Josh Davis",203.2,15,1.9,1.8,0.4,-17.2,"2011-12"
"Josh Harrellson",208.28,37,4.4,3.9,0.3,9.9,"2011-12"
"Josh Howard",200.66,43,8.7,3.7,1.2,-0.5,"2011-12"
"Josh McRoberts",208.28,50,2.8,3.4,1,-6.1,"2011-12"
"Josh Selby",187.96,28,2.3,0.5,1.1,-7.8,"2011-12"
"Josh Smith",205.74,66,18.8,9.6,3.9,6.1,"2011-12"
"Jrue Holiday",193.04,65,13.5,3.3,4.5,5,"2011-12"
"Julyan Stone",198.12,22,1.6,1.1,1.7,4.6,"2011-12"
"Justin Dentmon",180.34,6,4.3,1.3,1.7,-13.5,"2011-12"
"Justin Harper",208.28,14,1.4,0.9,0.1,-24.3,"2011-12"
"Juwan Howard",205.74,28,1.5,1.7,0.4,-12.2,"2011-12"
"Jordan Hamilton",200.66,26,4.4,2.4,0.8,6.9,"2011-12"
"Kawhi Leonard",200.66,64,7.9,5.1,1.1,5.2,"2011-12"
"Keith Bogans",195.58,5,4.2,2.2,0.6,-19.7,"2011-12"
"Kelenna Azubuike",195.58,3,2.3,0,0,-22.1,"2011-12"
"Kemba Walker",185.42,66,12.1,3.5,4.4,-15.1,"2011-12"
"Kendrick Perkins",208.28,65,5.1,6.6,1.2,4.1,"2011-12"
"Kenneth Faried",203.2,46,10.2,7.7,0.8,0.4,"2011-12"
"Kenyon Martin",205.74,42,5.2,4.3,0.4,1.4,"2011-12"
"Kevin Durant",205.74,66,28,8,3.5,7.7,"2011-12"
"Kevin Garnett",210.82,60,15.8,8.2,2.9,7.7,"2011-12"
"Kevin Love",208.28,55,26,13.3,2,0.3,"2011-12"
"Kevin Martin",200.66,40,17.1,2.7,2.8,0.4,"2011-12"
"Kevin Seraphin",205.74,57,7.9,4.9,0.6,-2.1,"2011-12"
"Keyon Dooling",190.5,46,4,0.8,1.1,-9.5,"2011-12"
"Kirk Hinrich",193.04,48,6.6,2.1,2.8,1.5,"2011-12"
"Klay Thompson",200.66,66,12.5,2.4,2,-4,"2011-12"
"Keith Benson",210.82,3,0,1,0,44.1,"2011-12"
"Damion James",200.66,7,4.9,4.7,0.4,-8.6,"2011-12"
"Dante Cunningham",203.2,64,5.2,3.8,0.6,-1.4,"2011-12"
"Daniel Gibson",187.96,35,7.5,2.9,2.2,-3.2,"2011-12"
"Hedo Turkoglu",208.28,53,10.9,3.8,4.4,3.8,"2011-12"
"Hassan Whiteside",213.36,18,1.6,2.2,0,5.7,"2011-12"
"Hasheem Thabeet",220.98,20,1.8,2.1,0,-32.2,"2011-12"
"Hamed Haddadi",218.44,35,2,2,0.2,6.4,"2011-12"
"Hamady Ndiaye",213.36,3,0,0,0,114.3,"2011-12"
"Hakim Warrick",205.74,35,6.4,2.6,0.9,-12.4,"2011-12"
"Gustavo Ayon",208.28,54,5.9,4.9,1.4,-1.8,"2011-12"
"Greivis Vasquez",198.12,66,8.9,2.6,5.4,-0.4,"2011-12"
"Greg Stiemsma",210.82,55,2.9,3.2,0.5,-0.9,"2011-12"
"Greg Smith",208.28,8,1.8,2.5,0.1,-2.9,"2011-12"
"Greg Monroe",210.82,66,15.4,9.7,2.3,-6.7,"2011-12"
"Grant Hill",203.2,49,10.2,3.5,2.2,3.3,"2011-12"
"Henry Walker",198.12,32,5.9,2.5,1.2,-1,"2011-12"
"Gordon Hayward",203.2,66,11.8,3.5,3.1,0.8,"2011-12"
"Glen Davis",205.74,61,9.3,5.4,0.8,-1.5,"2011-12"
"Gilbert Arenas",193.04,17,4.2,1.1,1.1,5.6,"2011-12"
"Gerald Wallace",200.66,58,13.8,6.7,2.8,2.7,"2011-12"
"Gerald Henderson",195.58,55,15.1,4.1,2.3,-14.1,"2011-12"
"Gerald Green",203.2,31,12.9,3.5,1.1,-1.1,"2011-12"
"George Hill",187.96,50,9.6,3,2.9,3,"2011-12"
"Gary Neal",193.04,56,9.9,2.1,2.1,5.6,"2011-12"
"Gary Forbes",200.66,48,6.6,2.1,1.1,-3.7,"2011-12"
"Francisco Garcia",200.66,49,4.8,2,0.6,-7.2,"2011-12"
"Francisco Elson",213.36,5,0.4,0.2,0.2,-42.5,"2011-12"
"Evan Turner",200.66,65,9.4,5.8,2.8,2.8,"2011-12"
"Ersan Ilyasova",208.28,60,13,8.8,1.2,-0.1,"2011-12"
"Goran Dragic",190.5,66,11.7,2.5,5.3,2.3,"2011-12"
"Erick Dampier",210.82,15,0.1,1.7,0.3,2.3,"2011-12"
"Ian Mahinmi",210.82,61,5.8,4.7,0.2,1.9,"2011-12"
"Iman Shumpert",195.58,59,9.5,3.2,2.8,3.5,"2011-12"
"Jason Kapono",203.2,27,2,0.5,0.4,7.6,"2011-12"
"Jason Collins",213.36,30,1.3,1.6,0.3,1.7,"2011-12"
"Jarrett Jack",190.5,45,15.6,3.9,6.3,-9,"2011-12"
"Jared Jeffries",210.82,39,4.4,3.9,0.7,2.6,"2011-12"
"Jared Dudley",200.66,65,12.7,4.6,1.7,2,"2011-12"
"Jannero Pargo",185.42,50,5.6,1.5,1.9,3.3,"2011-12"
"Jan Vesely",210.82,57,4.7,4.4,0.8,-4.7,"2011-12"
"James Singleton",203.2,12,8.2,6.8,1.3,7.4,"2011-12"
"James Jones",203.2,51,3.6,1,0.4,2.1,"2011-12"
"James Johnson",205.74,62,9.1,4.7,2,-3.8,"2011-12"
"James Harden",195.58,62,16.8,4.1,3.7,9.8,"2011-12"
"James Anderson",198.12,51,3.7,1.5,0.8,8.5,"2011-12"
"Ike Diogu",205.74,2,1,0.5,0,31.3,"2011-12"
"Jameer Nelson",182.88,57,11.9,3.2,5.7,4,"2011-12"
"Jamal Crawford",195.58,60,14,2,3.2,-2.8,"2011-12"
"Jamaal Tinsley",190.5,37,3.7,1.2,3.3,-2.4,"2011-12"
"Jamaal Magloire",210.82,34,1.2,3.3,0.2,6.5,"2011-12"
"JaVale McGee",213.36,61,11.3,7.8,0.5,-9.5,"2011-12"
"JaJuan Johnson",208.28,36,3.2,1.6,0.2,-4.5,"2011-12"
"JR Smith",198.12,35,12.5,3.9,2.4,5.7,"2011-12"
"JJ Redick",193.04,65,11.6,2.3,2.5,0.6,"2011-12"
"JJ Hickson",205.74,54,8.4,6.2,0.8,-8,"2011-12"
"J.J. Barea",182.88,41,11.3,2.8,5.7,-3.5,"2011-12"
"Ivan Johnson",203.2,56,6.4,4,0.6,2.4,"2011-12"
"Ish Smith",182.88,26,2.8,1.3,1.6,-7.7,"2011-12"
"Isaiah Thomas",175.26,65,11.5,2.6,4.1,-2.7,"2011-12"
"Jamario Moon",203.2,8,2.3,2.8,0.6,-34.8,"2011-12"
"Dan Gadzuric",210.82,2,0,2.5,0,-9,"2011-12"
"Eric Maynor",190.5,9,4.2,1.4,2.4,4.5,"2011-12"
"Eric Dawson",205.74,4,3.8,2.5,0,-24.1,"2011-12"
"Derrick Byars",200.66,2,5,5.5,0.5,-7.6,"2011-12"
"Derrick Brown",203.2,65,8.1,3.6,1,-14.8,"2011-12"
"Deron Williams",190.5,55,21,3.3,8.7,-6.2,"2011-12"
"Derek Fisher",185.42,63,5.6,1.9,2.7,5.7,"2011-12"
"Dennis Horner",205.74,8,0.6,0.6,0,-40.1,"2011-12"
"Delonte West",190.5,44,9.6,2.3,3.2,-0.5,"2011-12"
"DeShawn Stevenson",195.58,51,2.9,2,0.8,-6.2,"2011-12"
"DeSagana Diop",213.36,27,1.1,3.1,0.9,-20.1,"2011-12"
"DeMarre Carroll",203.2,24,4.5,2.2,0.8,-1.4,"2011-12"
"DeMarcus Cousins",210.82,64,18.1,11,1.6,-5.1,"2011-12"
"DeMar DeRozan",200.66,63,16.7,3.3,2,-1.8,"2011-12"
"DeJuan Blair",200.66,64,9.5,5.5,1.2,2.1,"2011-12"
"Derrick Favors",208.28,65,8.8,6.5,0.7,-1.8,"2011-12"
"DeAndre Liggins",198.12,17,1.9,0.9,0.3,-27.1,"2011-12"
"David West",205.74,66,12.8,6.6,2.1,5.4,"2011-12"
"David Lee",205.74,57,20.1,9.6,2.8,-3.3,"2011-12"
"Darryl Watkins",210.82,5,4.6,5.4,0.6,-13.4,"2011-12"
"Darren Collison",182.88,60,10.4,3.1,4.8,3.5,"2011-12"
"Darko Milicic",213.36,29,4.6,3.3,0.6,-5.9,"2011-12"
"Darius Morris",193.04,19,2.4,0.8,1.1,-13.7,"2011-12"
"Darington Hobson",200.66,5,0.8,0.6,1.2,10.2,"2011-12"
"Malcolm Thomas",205.74,3,0.3,1,0.3,-17.9,"2011-12"
"Danny Green",198.12,66,9.1,3.5,1.3,8.4,"2011-12"
"Danny Granger",203.2,62,18.7,5,1.8,7.2,"2011-12"
"Danilo Gallinari",208.28,43,14.6,4.7,2.7,7.9,"2011-12"
"Daniel Orton",208.28,16,2.8,2.4,0.3,-11.5,"2011-12"
"DeAndre Jordan",210.82,66,7.4,8.3,0.3,5.4,"2011-12"
"Eric Gordon",190.5,9,20.6,2.8,3.4,5.2,"2011-12"
"Derrick Rose",190.5,39,21.8,3.4,7.9,10.6,"2011-12"
"Devin Ebanks",205.74,24,4,2.3,0.5,-0.9,"2011-12"
"Eric Bledsoe",185.42,40,3.3,1.6,1.7,4.3,"2011-12"
"Enes Kanter",210.82,66,4.6,4.2,0.1,-8.2,"2011-12"
"Emeka Okafor",208.28,27,9.9,7.9,0.9,-8.5,"2011-12"
"Elton Brand",205.74,60,11,7.2,1.6,7.3,"2011-12"
"Elliot Williams",196,24,3.7,0.8,0.3,-6.5,"2011-12"
"Ekpe Udoh",208.28,61,5.6,4.2,0.9,8.4,"2011-12"
"Edwin Ubiles",198.12,4,3.5,2.5,0.3,-18.9,"2011-12"
"Eduardo Najera",203.2,22,2.6,2.3,0.5,-11.7,"2011-12"
"Eddy Curry",213.36,14,2.1,0.9,0.1,-38,"2011-12"
"Ed Davis",208.28,66,6.3,6.6,0.9,-7.7,"2011-12"
"Earl Watson",185.42,50,3,2.4,4.3,-0.8,"2011-12"
"Earl Clark",208.28,45,2.7,2.8,0.4,-13.8,"2011-12"
"Derrick Williams",203.2,66,8.8,4.7,0.6,-3.3,"2011-12"
"Earl Boykins",165.1,8,4.9,1.4,2.1,-8.6,"2011-12"
"E'Twaun Moore",193.04,38,2.9,0.9,0.9,6,"2011-12"
"Dwyane Wade",193.04,49,22.1,4.8,4.6,11.2,"2011-12"
"Dwight Howard",210.82,54,20.6,14.5,1.9,3.6,"2011-12"
"Drew Gooden",208.28,56,13.7,6.5,2.6,-5.8,"2011-12"
"Dorell Wright",205.74,61,10.3,4.6,1.5,-4.9,"2011-12"
"Donte Greene",210.82,53,5.4,2.5,0.6,-5.8,"2011-12"
"Donald Sloan",190.5,33,5.5,2,3.2,-18.9,"2011-12"
"Dominique Jones",195.58,33,2.7,1.3,1.3,-12.2,"2011-12"
"Dominic McGuire",205.74,64,3.5,3.8,1.7,-4,"2011-12"
"Dirk Nowitzki",213.36,62,21.6,6.7,2.2,5.4,"2011-12"
"Dexter Pittman",210.82,35,3,2,0.3,4.1,"2011-12"
"Devin Harris",190.5,63,11.3,1.8,5,2.4,"2011-12"
"Earl Barron",213.36,2,2,0.5,0,-7.5,"2011-12"
"Manny Harris",195.58,26,6.7,2.7,1.2,-7.4,"2011-12"
"Marcus Thornton",193.04,51,18.7,3.7,1.9,-5.8,"2011-12"
"MarShon Brooks",195.58,56,12.6,3.6,2.3,-11,"2011-12"
"Xavier Henry",198.12,45,5.3,2.4,0.8,-3.2,"2011-12"
"Xavier Silas",195.58,2,5.5,2,1.5,-20.7,"2011-12"
"Yi Jianlian",213.36,30,2.6,1.6,0.2,-13.2,"2011-12"
"Zach Randolph",205.74,28,11.6,8,1.7,7.4,"2011-12"
"Zaza Pachulia",210.82,58,7.8,7.9,1.4,2.5,"2011-12"
"Cole Aldrich",210.82,26,2.2,1.8,0.1,-6.5,"2011-12"
"Chuck Hayes",198.12,54,3.2,4.3,1.4,-6.7,"2011-12"
"Christian Eyenga",200.66,7,2.4,2,0.7,-17.2,"2011-12"
"Chris Wright",203.2,24,2.9,1.9,0.2,-4.4,"2011-12"
"Chris Wilcox",208.28,28,5.4,4.4,0.4,-2.8,"2011-12"
"Chris Singleton",203.2,66,4.6,3.5,0.7,-4.7,"2011-12"
"Chris Paul",182.88,60,19.8,3.6,9.1,6.6,"2011-12"
"Wilson Chandler",203.2,8,9.4,5.1,2.1,-3.8,"2011-12"
"Chris Kaman",213.36,47,13.1,7.7,2.1,-2.6,"2011-12"
"Chris Duhon",185.42,63,3.8,1.6,2.4,0.7,"2011-12"
"Chris Bosh",210.82,57,18,7.9,1.8,10.8,"2011-12"
"Chris Andersen",208.28,32,5.3,4.6,0.2,6,"2011-12"
"Chauncey Billups",190.5,20,15,2.5,4,5.8,"2011-12"
"Chase Budinger",200.66,58,9.6,3.7,1.3,0,"2011-12"
"Charlie Villanueva",210.82,13,7,3.7,0.5,-13.8,"2011-12"
"Charles Jenkins",190.5,51,5.8,1.3,3.3,-11.6,"2011-12"
"Channing Frye",210.82,64,10.5,5.9,1.4,4.3,"2011-12"
"Chandler Parsons",205.74,63,9.5,4.8,2.1,2.7,"2011-12"
"Cartier Martin",200.66,17,9.3,3.4,0.6,3.1,"2011-12"
"Caron Butler",200.66,63,12,3.7,1.2,7,"2011-12"
"Carmelo Anthony",203.2,55,22.6,6.3,3.6,2.4,"2011-12"
"Chris Johnson",210.82,27,2,1.5,0.1,-11.1,"2011-12"
"Carlos Delfino",198.12,54,9,3.9,2.3,-6.3,"2011-12"
"Willie Green",190.5,53,7.6,1.5,0.8,-3.3,"2011-12"
"Wesley Matthews",195.58,66,13.7,3.4,1.7,0.9,"2011-12"
"Tony Allen",193.04,58,9.8,4,1.4,6.9,"2011-12"
"Tony Battie",210.82,27,1.6,2.5,0.6,6.5,"2011-12"
"Tony Parker",187.96,60,18.3,2.9,7.7,10.5,"2011-12"
"Tracy McGrady",203.2,52,5.3,3,2.1,5.7,"2011-12"
"Travis Leslie",193.04,10,1.4,0.9,0.5,-29.3,"2011-12"
"Travis Outlaw",205.74,39,4.3,1.6,0.4,-4.2,"2011-12"
"Trevor Ariza",203.2,41,10.8,5.2,3.3,-6.4,"2011-12"
"Trevor Booker",203.2,50,8.4,6.5,0.8,-6,"2011-12"
"Trey Johnson",195.58,11,1.9,1.1,0.4,-6.7,"2011-12"
"Trey Thompkins",208.28,24,2.4,1,0.1,-28.3,"2011-12"
"Tristan Thompson",205.74,60,8.2,6.5,0.5,-11.6,"2011-12"
"Troy Murphy",210.82,59,3.2,3.2,0.9,0.1,"2011-12"
"Will Bynum",182.88,36,5.7,1.6,1.8,-4.3,"2011-12"
"Ty Lawson",180.34,61,16.4,3.7,6.6,2.2,"2011-12"
"Tyler Honeycutt",203.2,15,1.3,0.9,0.5,-5.9,"2011-12"
"Tyreke Evans",198.12,63,16.5,4.6,4.5,-6.7,"2011-12"
"Tyrus Thomas",208.28,54,5.6,3.7,0.6,-15.7,"2011-12"
"Tyson Chandler",215.9,62,11.3,9.9,0.9,2.4,"2011-12"
"Udonis Haslem",203.2,64,6,7.3,0.7,4.3,"2011-12"
"Vernon Macklin",208.28,23,2,1.5,0.2,-2.2,"2011-12"
"Vince Carter",198.12,61,10.1,3.4,2.3,6.8,"2011-12"
"Vladimir Radmanovic",208.28,49,4.5,2.9,1.1,2.9,"2011-12"
"Von Wafer",195.58,33,5.9,1.4,0.9,-5.5,"2011-12"
"Walker Russell",182.88,28,3,0.9,2.1,-10.5,"2011-12"
"Wayne Ellington",193.04,51,6.1,1.9,0.6,-0.8,"2011-12"
"Wesley Johnson",200.66,65,6,2.7,0.9,-5,"2011-12"
"Tyler Hansbrough",205.74,66,9.3,4.4,0.5,-1.5,"2011-12"
"Toney Douglas",187.96,38,6.2,1.9,2,-0.3,"2011-12"
"Carlos Boozer",205.74,66,15,8.5,1.9,5.8,"2011-12"
"Carl Landry",205.74,41,12.5,5.2,0.9,-3.8,"2011-12"
"Anthony Randolph",210.82,34,7.4,3.6,0.6,-3.2,"2011-12"
"Anthony Parker",198.12,51,7.2,2.7,2.4,-10,"2011-12"
"Anthony Morrow",195.58,62,12,2,1,-5.9,"2011-12"
"Anthony Carter",185.42,24,2,1.4,1.4,-8.9,"2011-12"
"Antawn Jamison",205.74,65,17.2,6.3,2,-7.8,"2011-12"
"Andris Biedrins",213.36,47,1.7,3.7,0.3,-6.6,"2011-12"
"Andrew Goudelock",190.5,40,4.4,0.8,0.5,-4.2,"2011-12"
"Andrew Bynum",213.36,60,18.7,11.8,1.4,2.3,"2011-12"
"Andrew Bogut",213.36,12,11.3,8.3,2.6,3.4,"2011-12"
"Andres Nocioni",200.66,11,1.5,1.3,0.1,-14.4,"2011-12"
"Andrea Bargnani",213.36,31,19.5,5.5,2,-1,"2011-12"
"Andre Miller",187.96,66,9.7,3.3,6.7,4.8,"2011-12"
"Anthony Tolliver",203.2,51,4.1,3,0.4,-1.7,"2011-12"
"Andre Iguodala",198.12,62,12.4,6.1,5.5,6.3,"2011-12"
"Andray Blatche",210.82,26,8.5,5.8,1.1,-13,"2011-12"
"Anderson Varejao",210.82,25,10.8,11.5,1.7,-1.7,"2011-12"
"Amir Johnson",205.74,64,7.1,6.4,1.2,0.7,"2011-12"
"Amar'e Stoudemire",210.82,47,17.5,7.8,1.1,-2.7,"2011-12"
"Alonzo Gee",198.12,63,10.6,5.1,1.8,-6.1,"2011-12"
"Alec Burks",198.12,59,7.2,2.2,0.9,-2.3,"2011-12"
"Alan Anderson",198.12,17,9.6,2,1.5,-1.5,"2011-12"
"Al-Farouq Aminu",205.74,66,6,4.7,1,-0.2,"2011-12"
"Al Jefferson",208.28,61,19.2,9.6,2.2,3.2,"2011-12"
"Al Horford",208.28,11,12.4,7,2.2,6.8,"2011-12"
"Al Harrington",205.74,64,14.2,6.1,1.4,4.8,"2011-12"
"Aaron Gray",213.36,49,3.9,5.7,0.6,-7.9,"2011-12"
"Andre Emmett",195.58,6,2.2,1,0.2,-1.9,"2011-12"
"Carldell Johnson",177.8,15,1.8,0.6,1.5,2.3,"2011-12"
"Armon Johnson",190.5,9,5.2,1.4,1.2,-5.8,"2011-12"
"Austin Daye",210.82,41,4.7,2.2,0.8,-13.1,"2011-12"
"CJ Miles",198.12,56,9.1,2.1,1.2,0.2,"2011-12"
"C.J. Watson",187.96,49,9.7,2.1,4.1,1.9,"2011-12"
"Byron Mullens",213.36,65,9.3,5,0.9,-12.9,"2011-12"
"Brook Lopez",213.36,5,19.2,3.6,1.2,-12.1,"2011-12"
"Brian Skinner",205.74,1,0,0,0,-88.4,"2011-12"
"Brian Scalabrine",205.74,28,1.1,0.8,0.5,9.1,"2011-12"
"Brian Cook",205.74,32,2.5,2,0.3,-3.1,"2011-12"
"Brian Cardinal",203.2,44,1,0.8,0.4,-7.7,"2011-12"
"Brendan Haywood",213.36,54,5.2,6,0.4,2.6,"2011-12"
"Brandon Rush",198.12,65,9.8,3.9,1.4,-1.7,"2011-12"
"Brandon Knight",190.5,66,12.8,3.2,3.8,-7.2,"2011-12"
"Brandon Jennings",185.42,66,19.1,3.4,5.5,-2.3,"2011-12"
"Arron Afflalo",195.58,62,15.2,3.2,2.4,1.4,"2011-12"
"Brandon Bass",203.2,59,12.5,6.2,0.9,4.9,"2011-12"
"Brad Miller",213.36,15,2.3,1.3,1.6,-6.3,"2011-12"
"Boris Diaw",203.2,57,6.4,4.9,3.6,-5.9,"2011-12"
"Bobby Simmons",198.12,28,2.9,2,0.4,-0.5,"2011-12"
"Blake Griffin",208.28,66,20.7,10.9,3.2,6.9,"2011-12"
"Blake Ahearn",187.96,4,2.5,0.5,0.3,-20.1,"2011-12"
"Bismack Biyombo",205.74,63,5.2,5.8,0.4,-17.5,"2011-12"
"Beno Udrih",190.5,59,5.9,1.7,3.8,10.1,"2011-12"
"Ben Wallace",205.74,62,1.4,4.3,0.7,-5.4,"2011-12"
"Ben Uzoh",190.5,18,4.5,3.7,3.4,0.9,"2011-12"
"Ben Gordon",190.5,52,12.5,2.3,2.4,-8.3,"2011-12"
"Baron Davis",190.5,29,6.1,1.9,4.7,4,"2011-12"
"Avery Bradley",187.96,64,7.6,1.8,1.4,5.6,"2011-12"
"Brandan Wright",208.28,49,6.9,3.6,0.3,2.8,"2011-12"
"Manu Ginobili",198.12,34,12.9,3.4,4.4,16.1,"2011-12"
"Tobias Harris",203.2,42,5,2.4,0.5,-0.6,"2011-12"
"Tim Duncan",210.82,58,15.4,9,2.3,8.6,"2011-12"
"Morris Almond",198.12,4,3.5,2,0.5,25,"2011-12"
"Mychel Thompson",198.12,5,3.6,1,1.4,-2.8,"2011-12"
"Nate Robinson",175.26,51,11.2,2,4.5,1.4,"2011-12"
"Nazr Mohammed",208.28,63,2.7,2.7,0.2,6.1,"2011-12"
"Nene",210.82,39,13.7,7.5,2.1,2.6,"2011-12"
