"player_name","player_height","gp","pts","reb","ast","net_rating","season"
"Nicolas Laprovittola",193.04,18,3.3,0.6,1.6,-9.7,"2016-17"
"Manu Ginobili",198.12,69,7.5,2.3,2.7,10.4,"2016-17"
"Josh McRoberts",208.28,22,4.9,3.4,2.3,-9.3,"2016-17"
"Malik Beasley",195.58,22,3.8,0.8,0.5,15,"2016-17"
"Kevon Looney",205.74,53,2.5,2.3,0.5,0.2,"2016-17"
"Kevin Seraphin",208.28,49,4.7,2.9,0.5,-9.9,"2016-17"
"Kevin Love",208.28,60,19,11.1,1.9,7.2,"2016-17"
"Kevin Durant",205.74,62,25.1,8.3,4.8,16,"2016-17"
"Kentavious Caldwell-Pope",195.58,76,13.8,3.3,2.5,-4,"2016-17"
"Kent Bazemore",195.58,73,11,3.2,2.4,-2.3,"2016-17"
"Kenneth Faried",203.2,61,9.6,7.6,0.9,-3.1,"2016-17"
"Kemba Walker",185.42,79,23.2,3.9,5.5,3.6,"2016-17"
"Kelly Oubre Jr.",200.66,79,6.3,3.3,0.6,0.4,"2016-17"
"Kelly Olynyk",213.36,75,9,4.8,2,-0.4,"2016-17"
"Kay Felder",175.26,42,4,1,1.4,-5.5,"2016-17"
"Kawhi Leonard",200.66,74,25.5,5.8,3.5,8.6,"2016-17"
"Khris Middleton",203.2,29,14.7,4.2,3.4,5.7,"2016-17"
"Karl-Anthony Towns",213.36,82,25.1,12.3,2.7,-0.9,"2016-17"
"Jusuf Nurkic",213.36,65,10.2,7.2,1.9,-2.1,"2016-17"
"Justise Winslow",200.66,18,10.9,5.2,3.7,-0.4,"2016-17"
"Justin Holiday",198.12,82,7.7,2.7,1.2,-1.7,"2016-17"
"Justin Harper",208.28,3,4,1.7,0.7,-18,"2016-17"
"Justin Hamilton",213.36,64,6.9,4.1,0.9,-11.3,"2016-17"
"Justin Anderson",198.12,75,7.1,3.3,0.9,-6.6,"2016-17"
"Julius Randle",205.74,74,13.2,8.6,3.6,-10.2,"2016-17"
"Juancho Hernangomez",205.74,62,4.9,3,0.5,-3.6,"2016-17"
"Jrue Holiday",193.04,67,15.4,3.9,7.3,0.9,"2016-17"
"Josh Richardson",198.12,53,10.2,3.2,2.6,1.2,"2016-17"
"Pat Connaughton",195.58,39,2.5,1.3,0.7,-5.2,"2016-17"
"Josh Huestis",200.66,2,7,4.5,1.5,6.4,"2016-17"
"KJ McDaniels",198.12,49,4.2,1.7,0.3,-3.1,"2016-17"
"Klay Thompson",200.66,78,22.3,3.7,2.1,14.7,"2016-17"
"Kosta Koufos",213.36,71,6.6,5.7,0.7,-5.7,"2016-17"
"Kris Dunn",193.04,78,3.8,2.1,2.4,-2.8,"2016-17"
"Malcolm Delaney",190.5,73,5.4,1.7,2.6,2.2,"2016-17"
"Malcolm Brogdon",195.58,75,10.2,2.8,4.2,2.7,"2016-17"
"Malachi Richardson",198.12,22,3.6,1,0.5,-4.2,"2016-17"
"Luol Deng",205.74,56,7.6,5.3,1.3,-6.4,"2016-17"
"Luke Babbitt",205.74,68,4.8,2.1,0.5,1.8,"2016-17"
"Luis Scola",205.74,36,5.1,3.9,1,-8,"2016-17"
"Lucas Nogueira",213.36,57,4.4,4.3,0.7,9.8,"2016-17"
"Luc Mbah a Moute",203.2,80,6.1,2.1,0.5,10.3,"2016-17"
"Lou Williams",185.42,81,17.5,2.5,3,-0.4,"2016-17"
"Leandro Barbosa",190.5,67,6.3,1.6,1.2,-1.8,"2016-17"
"LeBron James",203.2,74,26.4,8.6,8.7,7.7,"2016-17"
"Lavoy Allen",205.74,61,2.9,3.6,0.9,-6.3,"2016-17"
"Larry Sanders",210.82,5,0.8,0.8,0,-7.2,"2016-17"
"Larry Nance Jr.",205.74,63,7.1,5.9,1.5,-5,"2016-17"
"Langston Galloway",187.96,74,7.9,2.1,1.3,-1.5,"2016-17"
"Lance Thomas",203.2,46,6,3.1,0.8,-9.7,"2016-17"
"Lance Stephenson",195.58,18,6.8,2.9,3.3,1.6,"2016-17"
"Lamar Patterson",195.58,5,1.8,1.4,1.2,16.8,"2016-17"
"LaMarcus Aldridge",210.82,72,17.3,7.3,1.9,6.1,"2016-17"
"Kyrie Irving",190.5,72,25.2,3.2,5.8,5.1,"2016-17"
"Kyle Wiltjer",208.28,14,0.9,0.7,0.1,-35.9,"2016-17"
"Kyle Singler",203.2,32,2.8,1.5,0.3,0.8,"2016-17"
"Kyle O'Quinn",208.28,79,6.3,5.6,1.5,-6.8,"2016-17"
"Kyle Lowry",182.88,60,22.4,4.8,7,8.2,"2016-17"
"Kyle Korver",200.66,67,10.1,2.8,1.6,-4.9,"2016-17"
"Kyle Anderson",205.74,72,3.4,2.9,1.3,10.5,"2016-17"
"Kristaps Porzingis",220.98,66,18.1,7.2,1.5,-3.1,"2016-17"
"Manny Harris",195.58,4,2,2.3,0.5,-51.1,"2016-17"
"Patricio Garino",198.12,5,0,1.4,0,-21.1,"2016-17"
"Zach LaVine",195.58,47,18.9,3.4,3,-3.6,"2016-17"
"Patrick McCaw",200.66,71,4,1.4,1.1,-0.7,"2016-17"
"Trevor Ariza",203.2,80,11.7,5.7,2.2,5.7,"2016-17"
"Treveon Graham",198.12,27,2.1,0.8,0.2,-11.6,"2016-17"
"Tony Snell",200.66,80,8.5,3.1,1.2,-1.2,"2016-17"
"Tony Parker",187.96,63,10.1,1.8,4.5,5.4,"2016-17"
"Tony Allen",193.04,71,9.1,5.5,1.4,1.2,"2016-17"
"Toney Douglas",187.96,24,4.9,2.5,2.3,-0.3,"2016-17"
"Tomas Satoransky",200.66,57,2.7,1.5,1.6,2.3,"2016-17"
"Tobias Harris",205.74,82,16.1,5.1,1.7,-1.3,"2016-17"
"Timothe Luwawu-Cabarrot",198.12,69,6.4,2.2,1.1,-2.5,"2016-17"
"Timofey Mozgov",215.9,54,7.4,4.9,0.8,-9.2,"2016-17"
"Tim Quarterman",198.12,16,1.9,0.9,0.7,0,"2016-17"
"Tim Hardaway Jr.",198.12,79,14.5,2.8,2.3,3.1,"2016-17"
"Trevor Booker",203.2,71,10,8,1.9,-7.9,"2016-17"
"Tim Frazier",185.42,65,7.1,2.7,5.2,-3,"2016-17"
"Thon Maker",215.9,57,4,2,0.4,1.3,"2016-17"
"Thomas Robinson",208.28,48,5,4.6,0.6,-7.5,"2016-17"
"Thaddeus Young",203.2,74,11,6.1,1.6,2.5,"2016-17"
"Thabo Sefolosha",200.66,62,7.2,4.4,1.7,-0.5,"2016-17"
"Terry Rozier",187.96,74,5.5,3.1,1.8,-0.2,"2016-17"
"Terrence Ross",200.66,78,11,2.6,1.1,3.4,"2016-17"
"Terrence Jones",205.74,54,10.8,5.7,1.1,-1.7,"2016-17"
"Taurean Prince",203.2,59,5.7,2.7,0.9,-0.8,"2016-17"
"Tarik Black",205.74,67,5.7,5.1,0.6,-1.9,"2016-17"
"Taj Gibson",205.74,78,10.8,6.2,0.9,0.3,"2016-17"
"TJ Warren",203.2,66,14.4,5.1,1.1,-6.8,"2016-17"
"T.J. McConnell",187.96,81,6.9,3.1,6.6,-6.2,"2016-17"
"Tiago Splitter",210.82,8,4.9,2.8,0.5,-3.5,"2016-17"
"Trey Burke",185.42,57,5,0.8,1.8,-9.2,"2016-17"
"Trey Lyles",208.28,71,6.2,3.3,1,0.9,"2016-17"
"Tristan Thompson",205.74,78,8.1,9.2,1,2.9,"2016-17"
"Jose Calderon",190.5,41,3.4,1.8,2.1,-9.7,"2016-17"
"Zaza Pachulia",210.82,70,6.1,5.9,1.9,15.8,"2016-17"
"Zach Randolph",205.74,73,14.1,8.2,1.7,-1.1,"2016-17"
"Yogi Ferrell",182.88,46,10,2.4,3.7,-4.1,"2016-17"
"Wilson Chandler",203.2,71,15.7,6.5,2,-1.7,"2016-17"
"Willy Hernangomez",210.82,72,8.2,7,1.3,-2.8,"2016-17"
"Willie Reed",210.82,71,5.3,4.7,0.4,2.6,"2016-17"
"Willie Cauley-Stein",213.36,75,8.1,4.5,1.1,-6.3,"2016-17"
"Will Barton",198.12,60,13.7,4.3,3.4,-2.9,"2016-17"
"Wesley Matthews",195.58,73,13.5,3.5,2.9,-3.5,"2016-17"
"Wesley Johnson",200.66,68,2.7,2.7,0.3,-2.9,"2016-17"
"Wayne Selden",195.58,14,5.1,1.1,0.9,-7.4,"2016-17"
"Wayne Ellington",193.04,62,10.5,2.1,1.1,2.7,"2016-17"
"Wade Baldwin IV",193.04,33,3.2,1.4,1.8,-16.9,"2016-17"
"Vince Carter",198.12,73,8,3.1,1.8,3.6,"2016-17"
"Victor Oladipo",193.04,67,15.9,4.3,2.6,2.5,"2016-17"
"Udonis Haslem",203.2,16,1.9,2.3,0.4,-23.8,"2016-17"
"Tyus Jones",187.96,60,3.5,1.1,2.6,2.5,"2016-17"
"Tyson Chandler",215.9,47,8.4,11.5,0.6,-2.9,"2016-17"
"Tyreke Evans",198.12,40,10.3,3.4,3.1,-8.6,"2016-17"
"Tyler Zeller",213.36,51,3.5,2.4,0.8,0.2,"2016-17"
"Tyler Ulis",177.8,61,7.3,1.6,3.7,-6.5,"2016-17"
"Tyler Johnson",193.04,73,13.7,4,3.2,0.5,"2016-17"
"Tyler Ennis",190.5,53,4.3,0.8,1.6,-0.2,"2016-17"
"Ty Lawson",180.34,69,9.9,2.6,4.8,-4.2,"2016-17"
"Troy Williams",200.66,30,6.2,2.3,0.8,-5.4,"2016-17"
"Troy Daniels",193.04,67,8.2,1.5,0.7,0.3,"2016-17"
"Steven Adams",213.36,80,11.3,7.7,1.1,2.8,"2016-17"
"Patrick Beverley",185.42,67,9.5,5.9,4.2,7.3,"2016-17"
"Steve Novak",208.28,8,0.6,0.4,0,-1.6,"2016-17"
"Stephen Curry",190.5,79,25.3,4.5,6.6,17.2,"2016-17"
"Robin Lopez",213.36,81,10.4,6.4,1,0.2,"2016-17"
"Robert Covington",205.74,67,12.9,6.5,1.5,-3.5,"2016-17"
"Ricky Rubio",193.04,75,11.1,4.1,9.1,-1,"2016-17"
"Richaun Holmes",208.28,57,9.8,5.5,1,-7.6,"2016-17"
"Richard Jefferson",200.66,79,5.7,2.6,1,3.4,"2016-17"
"Reggie Williams",201,6,4.5,1,0.7,-20.2,"2016-17"
"Reggie Jackson",190.5,52,14.5,2.2,5.2,-8.8,"2016-17"
"Reggie Bullock",200.66,31,4.5,2.1,0.9,5,"2016-17"
"Raymond Felton",185.42,80,6.7,2.7,2.4,-4.1,"2016-17"
"Raul Neto",185.42,40,2.5,0.8,0.9,13.9,"2016-17"
"Rashad Vaughn",198.12,41,3.5,1.2,0.6,-7.6,"2016-17"
"Randy Foye",193.04,69,5.2,2.2,2,-7,"2016-17"
"Rodney Hood",203.2,59,12.7,3.4,1.6,4.2,"2016-17"
"Ramon Sessions",190.5,50,6.2,1.5,2.6,-4.8,"2016-17"
"Rajon Rondo",185.42,69,7.8,5.1,6.7,-2.1,"2016-17"
"RJ Hunter",195.58,3,0,0.3,0,-57.8,"2016-17"
"Quinn Cook",187.96,14,5.6,0.5,1.9,-7.7,"2016-17"
"Quincy Acy",200.66,38,5.8,3,0.5,-4.7,"2016-17"
"Pierre Jackson",177.8,8,4.4,1.1,2.4,31.7,"2016-17"
"Paul Zipser",203.2,44,5.5,2.8,0.8,1.6,"2016-17"
"Paul Pierce",200.66,25,3.2,1.9,0.4,2.4,"2016-17"
"Paul Millsap",203.2,69,18.1,7.7,3.7,2,"2016-17"
"Paul George",205.74,75,23.7,6.6,3.3,2.9,"2016-17"
"Pau Gasol",213.36,64,12.4,7.8,2.3,6.8,"2016-17"
"Patty Mills",182.88,80,9.5,1.8,3.5,12,"2016-17"
"Patrick Patterson",205.74,65,6.8,4.5,1.2,10.9,"2016-17"
"Rakeem Christmas",205.74,29,2,1.9,0.1,-10.6,"2016-17"
"Rodney McGruder",193.04,78,6.4,3.3,1.6,-0.2,"2016-17"
"Rodney Stuckey",195.58,39,7.2,2.2,2.2,-0.9,"2016-17"
"Ron Baker",193.04,52,4.1,1.9,2.1,-2.5,"2016-17"
"Stanley Johnson",200.66,77,4.4,2.5,1.4,0.2,"2016-17"
"Spencer Hawes",215.9,54,6.2,3.5,1.5,-10.2,"2016-17"
"Spencer Dinwiddie",198.12,59,7.3,2.8,3.1,-4.9,"2016-17"
"Solomon Hill",200.66,80,7,3.8,1.8,0.9,"2016-17"
"Skal Labissiere",210.82,33,8.8,4.9,0.8,-2.9,"2016-17"
"Shelvin Mack",190.5,55,7.8,2.3,2.8,0.3,"2016-17"
"Sheldon Mac",198.12,30,3,1.1,0.5,-8.7,"2016-17"
"Shawn Long",205.74,18,8.2,4.7,0.7,2.6,"2016-17"
"Shaun Livingston",200.66,76,5.1,2,1.8,7.6,"2016-17"
"Shabazz Napier",185.42,53,4.1,1.2,1.3,2.7,"2016-17"
"Shabazz Muhammad",198.12,78,9.9,2.8,0.4,-1.5,"2016-17"
"Seth Curry",187.96,70,12.8,2.6,2.7,-0.7,"2016-17"
"Sergio Rodriguez",190.5,68,7.8,2.3,5.1,-5.3,"2016-17"
"Serge Ibaka",208.28,79,14.8,6.8,0.9,-2.7,"2016-17"
"Semaj Christon",190.5,64,2.9,1.4,2,-6.5,"2016-17"
"Sean Kilpatrick",193.04,70,13.1,4,2.2,-6.4,"2016-17"
"Sasha Vujacic",200.66,42,3,1.4,1.2,-1.5,"2016-17"
"Sam Dekker",205.74,77,6.5,3.7,1,2.8,"2016-17"
"Salah Mejri",218.44,73,2.9,4.2,0.2,0.2,"2016-17"
"Ryan Kelly",210.82,16,1.6,1.1,0.5,2.6,"2016-17"
"Ryan Anderson",208.28,72,13.6,4.6,0.9,7.9,"2016-17"
"Russell Westbrook",190.5,81,31.6,10.7,10.4,3.3,"2016-17"
"Rudy Gobert",215.9,81,14,12.8,1.2,8.1,"2016-17"
"Rudy Gay",203.2,30,18.7,6.3,2.8,1.7,"2016-17"
"Roy Hibbert",218.44,48,4.6,3.2,0.4,-0.3,"2016-17"
"Ronnie Price",187.96,14,1,0.8,1.3,-12.8,"2016-17"
"Rondae Hollis-Jefferson",200.66,78,8.7,5.8,2,-4.7,"2016-17"
"Stephen Zimmerman",213.36,19,1.2,1.8,0.2,-18.1,"2016-17"
"Jordan Mickey",203.2,25,1.5,1.4,0.3,-17.1,"2016-17"
"Kris Humphries",205.74,56,4.6,3.7,0.5,-4.4,"2016-17"
"Jordan Hill",208.28,7,1.7,2,0,13.9,"2016-17"
"Dahntay Jones",198.12,1,9,2,1,4.3,"2016-17"
"D.J. Augustin",182.88,78,7.9,1.5,2.7,-15.1,"2016-17"
"D'Angelo Russell",195.58,63,15.6,3.5,4.8,-8.7,"2016-17"
"Cristiano Felicio",205.74,66,4.8,4.7,0.6,-0.1,"2016-17"
"Courtney Lee",195.58,77,10.8,3.4,2.3,-4.9,"2016-17"
"Cory Joseph",190.5,80,9.3,2.9,3.3,2,"2016-17"
"Corey Brewer",205.74,82,4.5,2,1.2,3,"2016-17"
"Cole Aldrich",210.82,62,1.7,2.5,0.4,-0.2,"2016-17"
"Cody Zeller",213.36,62,10.3,6.5,1.6,5.4,"2016-17"
"Clint Capela",208.28,65,12.6,8.1,1,7.8,"2016-17"
"Christian Wood",210.82,13,2.7,2.2,0.2,5.5,"2016-17"
"Chris Paul",182.88,61,18.1,5,9.2,14.9,"2016-17"
"Damian Jones",213.36,10,1.9,2.3,0,-14.9,"2016-17"
"Chris McCullough",205.74,16,2.3,1.2,0.1,26.8,"2016-17"
"Chinanu Onuaku",208.28,5,2.8,2,0.6,-41.4,"2016-17"
"Cheick Diallo",205.74,17,5.1,4.3,0.2,-9.4,"2016-17"
"Chasson Randle",187.96,26,5.3,1.2,1.3,-3.4,"2016-17"
"Channing Frye",210.82,74,9.1,3.9,0.6,1,"2016-17"
"Chandler Parsons",208.28,34,6.2,2.5,1.6,-3.6,"2016-17"
"Carmelo Anthony",203.2,74,22.4,5.9,2.9,-5,"2016-17"
"Caris LeVert",200.66,57,8.2,3.3,1.9,-2.7,"2016-17"
"Cameron Payne",190.5,31,5.2,1.5,1.8,-8.7,"2016-17"
"CJ Wilcox",195.58,22,1,0.5,0.5,-13.1,"2016-17"
"CJ Miles",198.12,76,10.7,3,0.6,0.8,"2016-17"
"CJ McCollum",190.5,80,23,3.6,3.6,1.2,"2016-17"
"C.J. Watson",187.96,62,4.5,1.4,1.8,-9.9,"2016-17"
"Chris Andersen",208.28,12,2.3,2.6,0.4,4.3,"2016-17"
"Damian Lillard",190.5,75,27,4.9,5.9,1.2,"2016-17"
"Damjan Rudez",208.28,45,1.8,0.6,0.4,-17.3,"2016-17"
"Daniel Ochefu",210.82,19,1.3,1.2,0.2,-20.5,"2016-17"
"Derrick Jones Jr.",200.66,32,5.3,2.5,0.4,4.4,"2016-17"
"Derrick Favors",208.28,50,9.5,6.1,1.1,2.8,"2016-17"
"Deron Williams",190.5,64,11,2.3,5.6,-2.8,"2016-17"
"Denzel Valentine",198.12,57,5.1,2.6,1.1,-0.5,"2016-17"
"Dennis Schroder",185.42,79,17.9,3.1,6.3,-2,"2016-17"
"Demetrius Jackson",185.42,5,2,0.8,0.6,6.3,"2016-17"
"Delon Wright",195.58,27,5.6,1.8,2.1,8.8,"2016-17"
"Dejounte Murray",195.58,38,3.4,1.1,1.3,2.9,"2016-17"
"DeMarre Carroll",203.2,72,8.9,3.8,1,3.3,"2016-17"
"DeMarcus Cousins",210.82,72,27,11,4.6,-2.2,"2016-17"
"DeMar DeRozan",200.66,74,27.3,5.2,3.9,3.3,"2016-17"
"DeAndre' Bembry",198.12,38,2.7,1.6,0.7,-3.4,"2016-17"
"DeAndre Liggins",198.12,62,2.5,1.7,0.9,2.8,"2016-17"
"DeAndre Jordan",210.82,81,12.7,13.8,1.2,9.7,"2016-17"
"Davis Bertans",208.28,67,4.5,1.5,0.7,6.3,"2016-17"
"David West",205.74,68,4.6,3,2.2,9.1,"2016-17"
"David Nwaba",193.04,20,6,3.2,0.7,2.2,"2016-17"
"David Lee",205.74,79,7.3,5.6,1.6,11,"2016-17"
"Darrun Hilliard",198.12,39,3.3,0.8,0.8,-0.1,"2016-17"
"Darren Collison",182.88,68,13.2,2.2,4.6,-4.2,"2016-17"
"Darrell Arthur",205.74,41,6.4,2.7,1,-0.4,"2016-17"
"Dario Saric",208.28,81,12.8,6.3,2.2,-7.2,"2016-17"
"Danuel House",200.66,1,0,1,0,0,"2016-17"
"Dante Exum",198.12,66,6.2,2,1.7,2,"2016-17"
"Dante Cunningham",203.2,66,6.6,4.2,0.6,-0.3,"2016-17"
"Danny Green",198.12,68,7.3,3.3,1.8,7.8,"2016-17"
"Danilo Gallinari",208.28,63,18.2,5.2,2.1,2.7,"2016-17"
"Buddy Hield",193.04,82,10.6,3.3,1.5,-5.5,"2016-17"
"Bryn Forbes",190.5,36,2.6,0.6,0.6,-8.7,"2016-17"
"Bruno Caboclo",205.74,9,1.6,1.1,0.4,6.2,"2016-17"
"Brook Lopez",213.36,75,20.5,5.4,2.3,-4.2,"2016-17"
"Andrew Wiggins",203.2,82,23.6,4,2.3,-0.5,"2016-17"
"Andrew Nicholson",205.74,38,2.6,1.6,0.3,-17.6,"2016-17"
"Andrew Harrison",198.12,72,5.9,1.9,2.8,-0.3,"2016-17"
"Andrew Bogut",213.36,27,2.9,8.1,1.8,-1.7,"2016-17"
"Andre Roberson",200.66,79,6.6,5.1,1,2.8,"2016-17"
"Andre Iguodala",198.12,76,7.6,4,3.4,13.4,"2016-17"
"Andre Drummond",210.82,81,13.6,13.8,1.1,-6.3,"2016-17"
"Anderson Varejao",210.82,14,1.3,1.9,0.7,-8.4,"2016-17"
"Amir Johnson",205.74,80,6.5,4.6,1.8,8,"2016-17"
"Alonzo Gee",198.12,13,0.8,1.2,0.5,1.4,"2016-17"
"Allen Crabbe",198.12,79,10.7,2.9,1.2,-2.8,"2016-17"
"Alexis Ajinca",218.44,39,5.3,4.5,0.3,-4.7,"2016-17"
"Alex Poythress",200.66,6,10.7,4.8,0.8,-9.6,"2016-17"
"Alex Len",215.9,77,8,6.6,0.6,-11.1,"2016-17"
"Alex Abrines",198.12,68,6,1.3,0.6,-2.3,"2016-17"
"Alec Burks",198.12,42,6.7,2.9,0.7,0.1,"2016-17"
"Alan Williams",203.2,47,7.4,6.2,0.5,-0.3,"2016-17"
"Alan Anderson",198.12,30,2.9,0.8,0.4,-10.8,"2016-17"
"Al-Farouq Aminu",205.74,61,8.7,7.4,1.6,1.8,"2016-17"
"Al Jefferson",208.28,66,8.1,4.2,0.9,-5.8,"2016-17"
"Al Horford",208.28,68,14,6.8,5,5,"2016-17"
"Adreian Payne",208.28,18,3.5,1.8,0.4,0.8,"2016-17"
"Aaron Harrison",198.12,5,0.2,0.6,0.6,-18.6,"2016-17"
"Aaron Gordon",205.74,80,12.7,5.1,1.9,-2.8,"2016-17"
"Aaron Brooks",182.88,65,5,1.1,1.9,-3,"2016-17"
"AJ Hammons",213.36,22,2.2,1.6,0.2,-0.6,"2016-17"
"Jordan McRae",195.58,37,4.4,1.1,0.5,-7.5,"2016-17"
"Anthony Bennett",203.2,23,5,3.4,0.5,-10.6,"2016-17"
"Derrick Rose",190.5,64,18,3.8,4.4,-3.9,"2016-17"
"Anthony Brown",200.66,11,3.9,3,0.7,1.3,"2016-17"
"Anthony Morrow",195.58,49,5.5,0.6,0.5,-1.8,"2016-17"
"Brice Johnson",208.28,3,1.3,1,0.3,44.9,"2016-17"
"Briante Weber",187.96,20,3.1,1.3,1.1,-10.8,"2016-17"
"Brandon Rush",198.12,47,4.2,2.1,1,-0.8,"2016-17"
"Brandon Knight",190.5,54,11,2.2,2.4,-12.1,"2016-17"
"Brandon Jennings",185.42,81,7.1,2.4,4.9,-3,"2016-17"
"Brandon Ingram",205.74,79,9.4,4,2.1,-8,"2016-17"
"Brandon Bass",203.2,52,5.6,2.5,0.4,-13,"2016-17"
"Brandan Wright",208.28,28,6.8,2.8,0.5,3.9,"2016-17"
"Bradley Beal",195.58,77,23.1,3.1,3.5,5.6,"2016-17"
"Boris Diaw",203.2,73,4.6,2.2,2.3,2.4,"2016-17"
"Bojan Bogdanovic",203.2,81,13.7,3.4,1.4,-7,"2016-17"
"Bobby Portis",210.82,64,6.8,4.6,0.5,-4.3,"2016-17"
"Bobby Brown",187.96,25,2.5,0.2,0.6,-12.1,"2016-17"
"Boban Marjanovic",220.98,35,5.5,3.7,0.3,1.9,"2016-17"
"Blake Griffin",208.28,61,21.6,8.1,4.9,10.6,"2016-17"
"Bismack Biyombo",205.74,81,6,7,0.9,-9.4,"2016-17"
"Beno Udrih",190.5,39,5.8,1.5,3.4,5.4,"2016-17"
"Ben McLemore",195.58,61,8.1,2.1,0.8,-6.5,"2016-17"
"Ben Bentil",205.74,3,0,0.7,0,-44,"2016-17"
"Axel Toupane",200.66,4,2.8,0.3,0,-6.8,"2016-17"
"Avery Bradley",187.96,55,16.3,6.1,2.2,1.2,"2016-17"
"Austin Rivers",193.04,74,12,2.2,2.8,-0.1,"2016-17"
"Arron Afflalo",195.58,61,8.4,2,1.3,-7.7,"2016-17"
"Aron Baynes",208.28,75,4.9,4.4,0.4,5.2,"2016-17"
"Arinze Onuaku",205.74,8,0.5,0.8,0.3,-30.5,"2016-17"
"Archie Goodwin",195.58,15,7.3,1.9,1.6,-5.4,"2016-17"
