"player_name","player_height","gp","pts","reb","ast","net_rating","season"
"Othyus Jeffers",195.58,14,2.6,1.4,0.1,-1.4,"2009-10"
"Omri Casspi",205.74,77,10.3,4.5,1.2,-2.9,"2009-10"
"Richard Jefferson",200.66,81,12.3,4.4,2,6.6,"2009-10"
"Richard Hamilton",200.66,46,18.1,2.7,4.4,-5.5,"2009-10"
"Renaldo Balkman",203.2,13,1.1,1.8,0.5,-22.4,"2009-10"
"Reggie Williams",201,24,15.2,4.6,2.8,-3.5,"2009-10"
"Reggie Evans",203.2,28,3.4,3.8,0.3,1.5,"2009-10"
"Raymond Felton",185.42,80,12.1,3.6,5.6,2.1,"2009-10"
"Ray Allen",195.58,80,16.3,3.2,2.6,7.4,"2009-10"
"Rasual Butler",200.66,82,11.9,2.9,1.4,-5,"2009-10"
"Rasho Nesterovic",213.36,42,3.9,2.1,0.6,-10.4,"2009-10"
"Rasheed Wallace",210.82,79,9,4.1,1,1.9,"2009-10"
"Rashard Lewis",208.28,72,14.1,4.4,1.5,8.7,"2009-10"
"Nene",210.82,82,13.8,7.6,2.5,5.1,"2009-10"
"Nick Collison",208.28,75,5.9,5.1,0.5,9.7,"2009-10"
"Nicolas Batum",203.2,37,10.1,3.8,1.2,8.5,"2009-10"
"O.J. Mayo",193.04,82,17.5,3.8,3,-2.7,"2009-10"
"Oleksiy Pecherov",213.36,44,4.5,2.8,0.3,-3.1,"2009-10"
"Oliver Lafayette",187.96,1,7,4,2,-24.7,"2009-10"
"Othello Hunter",203.2,7,1.6,1.7,0,-27.1,"2009-10"
"Ben Wallace",205.74,69,5.5,8.7,1.5,-2.2,"2009-10"
"Shawn Marion",200.66,75,12,6.4,1.4,6.9,"2009-10"
"Baron Davis",190.5,75,15.3,3.5,8,-3.7,"2009-10"
"Taj Gibson",205.74,82,9,7.5,0.9,-0.8,"2009-10"
"T.J. Ford",182.88,47,10.3,3.2,3.8,-6.7,"2009-10"
"Sundiata Gaines",185.42,32,3.3,0.9,1.2,0.1,"2009-10"
"Steven Hunter",213.36,21,2.5,2,0,-11.7,"2009-10"
"Steve Novak",208.28,54,2.1,0.6,0.1,-16.5,"2009-10"
"Steve Nash",190.5,81,16.5,3.3,11,7.1,"2009-10"
"Steve Blake",190.5,80,7.3,2.3,4.8,-2.7,"2009-10"
"Stephen Jackson",203.2,81,20.6,5,3.7,1.4,"2009-10"
"Stephen Graham",198.12,70,4.2,1.9,0.3,-1.1,"2009-10"
"Stephen Curry",190.5,80,17.5,4.5,5.9,-3.1,"2009-10"
"Spencer Hawes",215.9,72,10,6.1,2.2,-6.5,"2009-10"
"Sonny Weems",198.12,69,7.5,2.8,1.5,0.8,"2009-10"
"Solomon Jones",208.28,52,4,2.8,0.6,-11.1,"2009-10"
"Shelden Williams",205.74,54,3.7,2.7,0.4,5.8,"2009-10"
"Nenad Krstic",213.36,76,8.4,5,0.7,3,"2009-10"
"Shavlik Randolph",208.28,6,2.3,2.3,0.2,11.1,"2009-10"
"Shaun Livingston",200.66,36,6.9,2.2,3.6,0.5,"2009-10"
"Taylor Griffin",200.66,8,1.3,0.3,0.1,1.5,"2009-10"
"Shaquille O'Neal",215.9,53,12,6.7,1.5,3.8,"2009-10"
"Tayshaun Prince",205.74,49,13.5,5.1,3.3,-5,"2009-10"
"Thabo Sefolosha",200.66,82,6,4.7,1.8,2.4,"2009-10"
"Tyler Hansbrough",205.74,29,8.5,4.8,1,-4.3,"2009-10"
"Ty Lawson",180.34,65,8.3,1.9,3.1,5.4,"2009-10"
"Troy Murphy",210.82,72,14.6,10.2,2.1,-5.7,"2009-10"
"Trey Gilder",205.74,2,1,0.5,0,22.4,"2009-10"
"Trevor Ariza",203.2,72,14.9,5.6,3.8,-1.4,"2009-10"
"Trenton Hassell",195.58,52,4.5,2.9,1,-16.7,"2009-10"
"Travis Outlaw",205.74,34,9.1,3.6,1,-2.9,"2009-10"
"Travis Diener",185.42,9,0.7,0.3,0.9,-26.9,"2009-10"
"Tracy McGrady",203.2,30,8.2,3.1,3.3,-9.6,"2009-10"
"Tony Parker",187.96,56,16,2.4,5.7,5.8,"2009-10"
"Tony Battie",210.82,15,2.4,1.5,0.2,-19.5,"2009-10"
"Tony Allen",193.04,54,6.1,2.7,1.3,1.7,"2009-10"
"Toney Douglas",185.42,56,8.6,1.9,2,-4.7,"2009-10"
"Tim Thomas",208.28,18,7.5,2.3,0.8,-2.3,"2009-10"
"Tim Duncan",210.82,78,17.9,10.1,3.2,7,"2009-10"
"Theo Ratliff",208.28,49,3.6,3.2,0.5,0.1,"2009-10"
"Thaddeus Young",203.2,67,13.8,5.2,1.4,-3.1,"2009-10"
"Terrence Williams",198.12,78,8.4,4.5,2.9,-8.3,"2009-10"
"Ben Gordon",190.5,62,13.8,1.9,2.7,-7.5,"2009-10"
"Shannon Brown",193.04,82,8.1,2.2,1.3,1,"2009-10"
"Sergio Rodriguez",190.5,66,6.6,1.3,3.2,-1.6,"2009-10"
"Andrei Kirilenko",205.74,58,11.9,4.6,2.7,6.7,"2009-10"
"Andres Nocioni",200.66,75,8.5,3,1,-6.1,"2009-10"
"Andrew Bogut",213.36,69,15.9,10.2,1.8,4.9,"2009-10"
"Andrew Bynum",213.36,65,15,8.3,1,6,"2009-10"
"Andris Biedrins",210.82,33,5,7.8,1.7,-8,"2009-10"
"Antawn Jamison",205.74,66,18.7,8.4,1.3,0.7,"2009-10"
"Anthony Carter",187.96,54,3.3,1.6,3,-1.8,"2009-10"
"Anthony Johnson",190.5,31,4.2,1.5,2,7.6,"2009-10"
"Anthony Morrow",195.58,69,13,3.8,1.5,-2.8,"2009-10"
"Anthony Parker",198.12,81,7.3,2.9,1.9,8.9,"2009-10"
"Anthony Randolph",208.28,33,11.6,6.5,1.3,-6,"2009-10"
"Anthony Tolliver",205.74,46,11.7,7,1.9,-0.3,"2009-10"
"Antoine Wright",200.66,67,6.5,2.8,1.1,1.6,"2009-10"
"Antonio Anderson",198.12,1,2,1,0,-7.3,"2009-10"
"Antonio McDyess",205.74,77,5.8,5.9,1.1,6.6,"2009-10"
"Arron Afflalo",195.58,82,8.8,3.1,1.7,3.9,"2009-10"
"Austin Daye",210.82,69,5.1,2.5,0.5,-8.5,"2009-10"
"Andrea Bargnani",213.36,80,17.2,6.2,1.2,-3.9,"2009-10"
"Shane Battier",203.2,67,8,4.7,2.4,-1,"2009-10"
"Andre Miller",187.96,82,14,3.2,5.4,6.9,"2009-10"
"Andray Blatche",210.82,81,14.1,6.3,2.1,-6.7,"2009-10"
"Serge Ibaka",208.28,73,6.3,5.4,0.1,1.6,"2009-10"
"AJ Price",187.96,56,7.3,1.6,1.9,1.4,"2009-10"
"Aaron Brooks",182.88,82,19.6,2.6,5.3,-0.7,"2009-10"
"Aaron Gray",213.36,32,3.3,3.3,0.7,-1.7,"2009-10"
"Acie Law",190.5,26,4.3,0.7,1,7,"2009-10"
"Adam Morrison",203.2,31,2.4,1,0.6,-9.1,"2009-10"
"Al Harrington",205.74,72,17.7,5.6,1.5,-4.8,"2009-10"
"Al Horford",208.28,81,14.2,9.9,2.3,8.2,"2009-10"
"Al Jefferson",208.28,76,17.1,9.3,1.8,-11.1,"2009-10"
"Al Thornton",203.2,75,10.7,3.9,1.2,-7.5,"2009-10"
"Alando Tucker",198.12,15,3.4,0.7,0.3,-18.9,"2009-10"
"Alexis Ajinca",213.36,6,1.7,0.7,0,11.5,"2009-10"
"Allen Iverson",182.88,28,13.8,2.8,4,-3,"2009-10"
"Alonzo Gee",198.12,11,7.4,3,0.6,-1.4,"2009-10"
"Amar'e Stoudemire",208.28,82,23.1,8.9,1,5.4,"2009-10"
"Amir Johnson",205.74,82,6.2,4.8,0.6,3,"2009-10"
"Anderson Varejao",210.82,76,8.6,7.6,1.1,12.6,"2009-10"
"Andre Iguodala",198.12,82,17.1,6.5,5.8,-4.3,"2009-10"
"Tyreke Evans",198.12,72,20.1,5.3,5.8,-7,"2009-10"
"Nazr Mohammed",208.28,58,7.9,5.2,0.5,-0.8,"2009-10"
"Nate Robinson",175.26,56,10.1,2,2.9,-2,"2009-10"
"Garrett Temple",198.12,27,5,1.1,0.8,0.5,"2009-10"
"Francisco Garcia",200.66,25,8.1,2.6,1.8,-3.7,"2009-10"
"Francisco Elson",213.36,12,1,1.2,0.2,-2.4,"2009-10"
"Flip Murray",190.5,75,9.9,2.4,1.8,0.2,"2009-10"
"Fabricio Oberto",208.28,57,1.5,1.8,0.9,-4.9,"2009-10"
"Etan Thomas",208.28,23,3.3,2.8,0,-3.9,"2009-10"
"Ersan Ilyasova",208.28,81,10.4,6.4,1,3.6,"2009-10"
"Erick Dampier",210.82,55,6,7.3,0.6,7.8,"2009-10"
"Eric Maynor",190.5,81,4.7,1.6,3.3,2.8,"2009-10"
"Eric Gordon",190.5,62,16.9,2.6,3,-4.6,"2009-10"
"Emeka Okafor",208.28,82,10.4,9,0.7,-2.9,"2009-10"
"Elton Brand",205.74,76,13.1,6.1,1.4,-2.8,"2009-10"
"Eduardo Najera",203.2,46,3.4,2.5,0.6,-3.1,"2009-10"
"George Hill",187.96,78,12.4,2.6,2.9,4.6,"2009-10"
"Eddy Curry",213.36,7,3.7,1.9,0,-14.5,"2009-10"
"Earl Watson",185.42,79,7.8,3,5.1,-2.1,"2009-10"
"Earl Clark",208.28,51,2.7,1.2,0.4,-1.5,"2009-10"
"Earl Boykins",165.1,67,6.6,1.1,2.6,-11.1,"2009-10"
"Earl Barron",213.36,7,11.7,11,1.1,1.1,"2009-10"
"Dwyane Wade",193.04,77,26.6,4.8,6.5,7.4,"2009-10"
"Dwight Howard",210.82,82,18.3,13.2,1.8,11.8,"2009-10"
"Dwayne Jones",208.28,2,0,1,0,16.2,"2009-10"
"Drew Gooden",208.28,70,10.9,7.7,0.7,-6.8,"2009-10"
"Dorell Wright",205.74,72,7.1,3.3,1.3,2.8,"2009-10"
"Donte Greene",210.82,76,8.5,3.1,0.9,-4.2,"2009-10"
"Dominic McGuire",205.74,51,0.7,1.5,0.2,-16.1,"2009-10"
"Dirk Nowitzki",213.36,81,25,7.7,2.7,6.4,"2009-10"
"Devin Harris",190.5,64,16.9,3.2,6.6,-11.4,"2009-10"
"Eddie House",185.42,68,7,1.6,1.3,0.1,"2009-10"
"Devin Brown",195.58,50,8,2.5,1.3,-1.1,"2009-10"
"Gerald Henderson",195.58,43,2.6,1.3,0.3,0.2,"2009-10"
"Gilbert Arenas",193.04,32,22.6,4.2,7.2,-4.6,"2009-10"
"James Singleton",203.2,57,4.5,4.8,0.5,-8.5,"2009-10"
"James Posey",203.2,77,5.2,4.3,1.5,-2.1,"2009-10"
"James Jones",203.2,36,4.1,1.3,0.5,-0.4,"2009-10"
"James Johnson",205.74,65,3.9,2,0.7,-9.3,"2009-10"
"James Harden",195.58,76,9.9,3.2,1.8,5.9,"2009-10"
"Jameer Nelson",182.88,65,12.6,3,5.4,10.3,"2009-10"
"Jamario Moon",203.2,61,4.9,3.1,0.8,7.5,"2009-10"
"Jamal Crawford",195.58,79,18,2.5,3,4.4,"2009-10"
"Jamaal Tinsley",190.5,38,3.5,1.7,2.8,-2,"2009-10"
"Jamaal Magloire",210.82,36,2.1,3.4,0,-0.6,"2009-10"
"JaVale McGee",213.36,60,6.4,4.1,0.2,-8.2,"2009-10"
"JR Smith",198.12,75,15.4,3.1,2.4,5.7,"2009-10"
"JJ Redick",193.04,82,9.6,1.9,1.9,6.1,"2009-10"
"Gerald Wallace",200.66,76,18.2,10,2.1,1.6,"2009-10"
"JJ Hickson",205.74,81,8.5,4.9,0.5,2.6,"2009-10"
"J.J. Barea",182.88,78,7.6,1.9,3.3,-1,"2009-10"
"Ime Udoka",195.58,69,3.6,2.8,0.8,-0.8,"2009-10"
"Ian Mahinmi",210.82,26,3.9,2,0.1,-1.6,"2009-10"
"Hilton Armstrong",210.82,33,2.2,2.5,0.6,-4.7,"2009-10"
"Henry Walker",198.12,35,9.4,2.5,1.1,0.5,"2009-10"
"Hedo Turkoglu",208.28,74,11.3,4.6,4.1,-3.4,"2009-10"
"Hasheem Thabeet",220.98,68,3.1,3.6,0.2,-5.9,"2009-10"
"Hamed Haddadi",218.44,36,1.7,2.1,0.3,-13.1,"2009-10"
"Hakim Warrick",205.74,76,9.6,4.1,0.7,-6.4,"2009-10"
"Greg Oden",213.36,21,11.1,8.5,0.9,8.9,"2009-10"
"Grant Hill",203.2,81,11.3,5.5,2.4,4,"2009-10"
"Goran Dragic",190.5,80,7.9,2.1,3,4.6,"2009-10"
"Glen Davis",205.74,54,6.3,3.8,0.6,-4,"2009-10"
"J.R. Giddens",195.58,32,2.2,1.6,0.4,-8.8,"2009-10"
"Devean George",203.2,45,5.4,2.5,0.7,0.4,"2009-10"
"Desmond Mason",195.58,5,2.6,2.6,0.4,-28.6,"2009-10"
"Derrick Rose",190.5,78,20.8,3.8,6,-0.5,"2009-10"
"Corey Maggette",198.12,70,19.8,5.3,2.5,-6.5,"2009-10"
"Corey Brewer",205.74,82,13,3.4,2.4,-10.1,"2009-10"
"Coby Karl",195.58,7,4,2.6,2.1,-9.8,"2009-10"
"Chucky Atkins",180.34,40,4,0.7,2.3,-6,"2009-10"
"Chuck Hayes",198.12,82,4.4,5.7,1.7,1.1,"2009-10"
"Chris Wilcox",208.28,34,4.5,3.4,0.4,-18.1,"2009-10"
"Chris Richard",205.74,18,2.1,3.3,0.4,-8.1,"2009-10"
"Chris Quinn",187.96,25,2.2,0.6,1.2,-10.6,"2009-10"
"Chris Paul",182.88,45,18.7,4.2,10.7,1,"2009-10"
"Chris Kaman",213.36,76,18.5,9.3,1.6,-5.4,"2009-10"
"Chris Hunter",210.82,60,4.5,2.8,0.6,-1.6,"2009-10"
"Chris Duhon",185.42,67,7.4,2.7,5.6,-3.7,"2009-10"
"Chris Douglas-Roberts",200.66,67,9.8,3,1.4,-11.2,"2009-10"
"Courtney Lee",195.58,71,12.5,3.5,1.7,-9.4,"2009-10"
"Chris Bosh",208.28,70,24,10.8,2.4,0.3,"2009-10"
"Chauncey Billups",190.5,73,19.5,3.1,5.6,4.5,"2009-10"
"Chase Budinger",200.66,74,8.9,3,1.2,0.1,"2009-10"
"Charlie Villanueva",210.82,78,11.9,4.7,0.7,-9.3,"2009-10"
"Charlie Bell",190.5,71,6.5,1.9,1.5,0.2,"2009-10"
"Channing Frye",210.82,81,11.2,5.3,1.4,8.6,"2009-10"
"Cedric Jackson",190.5,12,1.7,0.7,1.2,-1.3,"2009-10"
"Cartier Martin",200.66,18,7.8,3.8,0.9,0.5,"2009-10"
"Caron Butler",200.66,74,16.3,6.2,2.1,-0.7,"2009-10"
"Carmelo Anthony",203.2,69,28.2,6.6,3.2,5.4,"2009-10"
"Carlos Delfino",198.12,75,11,5.3,2.7,2,"2009-10"
"Carlos Boozer",205.74,78,19.5,11.2,3.2,4.1,"2009-10"
"Carlos Arroyo",187.96,72,6.1,1.8,3.1,3.4,"2009-10"
"Carl Landry",205.74,80,16.8,5.9,0.8,-2.9,"2009-10"
"Chris Andersen",208.28,76,5.9,6.4,0.4,10.3,"2009-10"
"Craig Smith",200.66,75,7.8,3.8,1.1,-3.8,"2009-10"
"D.J. Augustin",182.88,80,6.4,1.2,2.4,0.2,"2009-10"
"DJ Mbenga",213.36,49,2.1,1.8,0.2,-2.4,"2009-10"
"Derrick Brown",203.2,57,3.3,1.4,0.3,1.5,"2009-10"
"Deron Williams",190.5,76,18.7,4,10.5,7.3,"2009-10"
"Derek Fisher",185.42,82,7.5,2.1,2.5,7.5,"2009-10"
"Delonte West",190.5,60,8.8,2.8,3.3,7.5,"2009-10"
"DeShawn Stevenson",195.58,64,2.1,1.4,0.9,-3.4,"2009-10"
"DeSagana Diop",213.36,27,1.2,2.4,0.2,3.2,"2009-10"
"DeMarre Carroll",203.2,71,2.9,2.1,0.5,-1.7,"2009-10"
"DeMar DeRozan",200.66,77,8.6,2.9,0.7,-5.5,"2009-10"
"DeJuan Blair",200.66,82,7.8,6.4,0.8,4,"2009-10"
"DeAndre Jordan",210.82,70,4.8,5,0.3,-10,"2009-10"
"David West",205.74,81,19,7.5,3,-2.4,"2009-10"
"David Lee",205.74,81,20.2,11.7,3.6,-4.6,"2009-10"
"David Andersen",210.82,63,5.8,3.3,0.7,1.8,"2009-10"
"Darren Collison",182.88,76,12.4,2.5,5.7,-4.4,"2009-10"
"Darrell Arthur",205.74,32,4.5,3.4,0.5,-12,"2009-10"
"Darnell Jackson",205.74,28,0.8,0.8,0.1,-12.4,"2009-10"
"Darko Milicic",213.36,32,6.7,4.7,1.5,-9.3,"2009-10"
"Darius Songaila",205.74,75,7.2,3.1,0.9,-2.7,"2009-10"
"Dante Cunningham",203.2,63,3.9,2.5,0.2,5.5,"2009-10"
"Danny Green",198.12,20,2,0.9,0.3,-6,"2009-10"
"Danny Granger",203.2,62,24.1,5.5,2.8,-0.8,"2009-10"
"Danilo Gallinari",208.28,81,15.1,4.9,1.7,-2.6,"2009-10"
"Daniel Gibson",187.96,56,6.3,1.3,1.3,8.9,"2009-10"
"Dan Gadzuric",210.82,32,2.8,2.9,0.4,4.1,"2009-10"
"Damien Wilkins",198.12,80,5.6,3.1,1.7,-8.7,"2009-10"
"Dahntay Jones",198.12,76,10.2,3,2,-5.3,"2009-10"
"Daequan Cook",195.58,45,5,1.8,1,-1.1,"2009-10"
"DaJuan Summers",203.2,44,3,1,0.4,-13.7,"2009-10"
"DJ White",205.74,12,4.9,1.9,0.3,3.5,"2009-10"
"JamesOn Curry",190.5,1,0,0,0,0,"2009-10"
"Jannero Pargo",185.42,63,5.5,1.2,1.4,-5.1,"2009-10"
"Jared Dudley",200.66,82,8.2,3.4,1.4,6.5,"2009-10"
"Jared Jeffries",210.82,70,5.3,4.1,1.4,-1,"2009-10"
"Marcus Banks",187.96,22,5,1,1.2,-2.2,"2009-10"
"Marco Belinelli",195.58,66,7.1,1.4,1.3,2.2,"2009-10"
"Marcin Gortat",210.82,81,3.6,4.2,0.2,4.2,"2009-10"
"Marc Gasol",215.9,69,14.6,9.3,2.4,0.8,"2009-10"
"Manu Ginobili",198.12,75,16.5,3.8,4.9,7.9,"2009-10"
"Malik Hairston",198.12,47,2.1,1,0.3,2.6,"2009-10"
"Malik Allen",208.28,51,2.1,1.6,0.3,-12.9,"2009-10"
"Luther Head",190.5,47,7.6,1.7,1.5,0.9,"2009-10"
"Luol Deng",205.74,70,17.6,7.3,2,0.9,"2009-10"
"Luke Walton",203.2,29,2.4,1.3,1.4,-8.5,"2009-10"
"Luke Ridnour",187.96,82,10.4,1.7,4,-1.3,"2009-10"
"Luis Scola",205.74,82,16.2,8.6,2.1,-2.6,"2009-10"
"Luc Mbah a Moute",203.2,73,6.2,5.5,1.1,1.4,"2009-10"
"Marcus Camby",210.82,74,7.5,11.8,2.5,2.6,"2009-10"
"Lou Williams",185.42,64,14,2.9,4.2,-2.1,"2009-10"
"Lindsey Hunter",187.96,13,1,1.1,0.7,-8.5,"2009-10"
"Lester Hudson",190.5,25,2.3,0.7,0.5,2.5,"2009-10"
"Leon Powe",203.2,20,4,3.1,0,-1.1,"2009-10"
"Leandro Barbosa",190.5,44,9.5,1.6,1.5,8,"2009-10"
"LeBron James",203.2,76,29.7,7.3,8.6,10.8,"2009-10"
"Larry Hughes",195.58,45,9.1,3.2,3,-3.3,"2009-10"
"Lamar Odom",208.28,82,10.8,9.8,3.3,6.1,"2009-10"
"LaMarcus Aldridge",210.82,78,17.9,8,2.1,4.8,"2009-10"
"Kyrylo Fesenko",215.9,49,2.6,1.8,0.3,9.9,"2009-10"
"Kyle Weaver",198.12,12,3,1.5,0.9,-2.3,"2009-10"
"Kyle Lowry",182.88,68,9.1,3.6,4.5,2,"2009-10"
"Kyle Korver",200.66,52,7.2,2.1,1.7,9.5,"2009-10"
"Kwame Brown",210.82,48,3.3,3.7,0.5,-9.4,"2009-10"
"Lou Amundson",205.74,79,4.7,4.4,0.4,5.1,"2009-10"
"Marcus Haislip",208.28,10,2.5,1,0,-2.6,"2009-10"
"Marcus Landry",200.66,18,2.4,1.1,0,0.8,"2009-10"
"Marcus Thornton",193.04,73,14.5,2.9,1.6,-2.2,"2009-10"
"Morris Peterson",200.66,46,7.1,2.7,0.9,-5.3,"2009-10"
"Monta Ellis",190.5,64,25.5,4,5.3,-7.2,"2009-10"
"Mo Williams",185.42,69,15.8,3,5.3,5.3,"2009-10"
"Mikki Moore",213.36,23,5,3,1.6,-14.9,"2009-10"
"Mike Wilks",177.8,4,4,1,1,-28.1,"2009-10"
"Mike Miller",203.2,54,10.9,6.2,3.9,-5.4,"2009-10"
"Mike James",187.96,4,4.5,0.8,1.3,1,"2009-10"
"Mike Harris",198.12,13,2.2,1.8,0.2,-19.5,"2009-10"
"Mike Dunleavy",205.74,67,9.9,3.5,1.5,-1.8,"2009-10"
"Mike Conley",185.42,80,12,2.4,5.3,-1,"2009-10"
"Mike Bibby",187.96,80,9.1,2.3,3.9,7.1,"2009-10"
"Mickael Pietrus",198.12,75,8.7,2.9,0.7,5.6,"2009-10"
"Michael Redd",198.12,18,11.9,3,2.2,-11.5,"2009-10"
"Michael Finley",200.66,46,4.4,1.5,0.9,-0.5,"2009-10"
"Michael Beasley",208.28,78,14.8,6.4,1.3,0.9,"2009-10"
"Metta World Peace",200.66,77,11,4.3,3,6.8,"2009-10"
"Mehmet Okur",210.82,73,13.5,7.1,1.6,3.6,"2009-10"
"Maurice Evans",195.58,79,5.7,1.9,0.6,0.2,"2009-10"
"Byron Mullens",213.36,13,1.1,0.8,0.1,-17.4,"2009-10"
"Matt Bonner",208.28,65,7,3.3,1,7.9,"2009-10"
"Matt Barnes",200.66,81,8.8,5.5,1.7,12.3,"2009-10"
"Marvin Williams",205.74,81,10.1,5.1,1.1,6.4,"2009-10"
"Martell Webster",200.66,82,9.4,3.3,0.8,2.5,"2009-10"
"Marreese Speights",208.28,62,8.6,4.1,0.6,-9.1,"2009-10"
"Marquis Daniels",198.12,51,5.6,1.9,1.3,3.9,"2009-10"
"Mario West",195.58,39,0.8,0.7,0.2,1.7,"2009-10"
"Mario Chalmers",185.42,73,7.1,1.8,3.4,1.5,"2009-10"
"Mardy Collins",198.12,43,2.6,1.2,1,-9.1,"2009-10"
"Marcus Williams",190.5,62,4.3,1.5,2.6,-7.6,"2009-10"
"Kurt Thomas",205.74,70,3,4.2,0.7,-5.2,"2009-10"
"Nathan Jawai",208.28,39,3.2,2.7,0.6,-9.5,"2009-10"
"Kris Humphries",205.74,69,7.1,5.5,0.5,-8.1,"2009-10"
"Kobe Bryant",198.12,73,27,5.4,5,8.5,"2009-10"
"Joel Anthony",205.74,80,2.7,3.1,0.2,2.8,"2009-10"
"Joe Smith",208.28,64,3,2.5,0.3,-1.6,"2009-10"
"Joe Johnson",200.66,76,21.3,4.6,4.9,6,"2009-10"
"Joe Alexander",203.2,8,0.5,0.6,0.3,-24.5,"2009-10"
"Jodie Meeks",193.04,60,4.7,1.7,0.7,-3.1,"2009-10"
"Joakim Noah",210.82,64,10.7,11,2.1,-1.3,"2009-10"
