"player_name","player_height","gp","pts","reb","ast","net_rating","season"
"Tyrese Maxey",187.96,60,20.3,2.9,3.5,5.4,"2022-23"
"Tyrese Martin",198.12,16,1.3,0.8,0.1,2.3,"2022-23"
"Tyrese Haliburton",195.58,56,20.7,3.7,10.4,-1,"2022-23"
"Tyler Herro",195.58,67,20.1,5.4,4.2,2.7,"2022-23"
"Tyler Dorsey",193.04,3,3,0.7,0,7,"2022-23"
"TyTy Washington Jr.",190.5,31,4.7,1.5,1.5,-6.1,"2022-23"
"Ty Jerome",195.58,45,6.9,1.7,3,-5.6,"2022-23"
"Troy Brown Jr.",200.66,76,7.1,4.1,1.3,-0.5,"2022-23"
"Trey Murphy III",203.2,79,14.5,3.6,1.4,0.5,"2022-23"
"Trey Lyles",205.74,74,7.6,4.1,0.9,4,"2022-23"
"Trevor Keels",193.04,3,1,0.7,0,-94.7,"2022-23"
"Trevor Hudgins",182.88,5,1.8,0,0.6,7,"2022-23"
"Victor Oladipo",190.5,42,10.7,3,3.5,-1.5,"2022-23"
"Trevelin Queen",198.12,7,3,2.4,0.9,9.2,"2022-23"
"Vince Williams Jr.",193.04,15,2,1,0.3,-14.8,"2022-23"
"Vlatko Cancar",203.2,60,5,2.1,1.3,-3.9,"2022-23"
"Michael Porter Jr.",208.28,62,17.4,5.5,1,10.4,"2022-23"
"Zion Williamson",198.12,29,26,7,4.6,7.8,"2022-23"
"Ziaire Williams",205.74,37,5.7,2.1,0.9,-5.2,"2022-23"
"Zeke Nnaji",205.74,53,5.2,2.6,0.3,-5.9,"2022-23"
"Zach LaVine",195.58,77,24.8,4.5,4.2,0.3,"2022-23"
"Zach Collins",210.82,63,11.6,6.4,2.9,-7.5,"2022-23"
"Yuta Watanabe",203.2,58,5.6,2.4,0.8,-0.6,"2022-23"
"Xavier Tillman",200.66,61,7,5,1.6,0.7,"2022-23"
"Xavier Sneed",195.58,4,4.3,1.3,1.3,-24.8,"2022-23"
"Xavier Moon",182.88,4,1.8,0.8,1.3,9.8,"2022-23"
"Xavier Cooks",203.2,10,3.8,3.8,0.6,7.4,"2022-23"
"Willy Hernangomez",210.82,38,6.9,4.7,0.9,1.7,"2022-23"
"Will Barton",195.58,56,6.8,2.4,2,-8.4,"2022-23"
"Wenyen Gabriel",205.74,68,5.5,4.2,0.5,-0.2,"2022-23"
"Wendell Moore Jr.",195.58,29,1.4,0.6,0.6,-13.5,"2022-23"
"Wendell Carter Jr.",208.28,57,15.2,8.7,2.3,-0.8,"2022-23"
"Walker Kessler",213.36,74,9.2,8.4,0.9,3,"2022-23"
"Vit Krejci",203.2,29,1.2,0.9,0.6,-1.8,"2022-23"
"Santi Aldama",213.36,77,9,4.8,1.3,2.6,"2022-23"
"Trent Forrest",193.04,23,2.3,1.6,1.7,-10.1,"2022-23"
"Tre Mann",190.5,67,7.7,2.3,1.8,1,"2022-23"
"T.J. McConnell",185.42,75,8.7,3.1,5.3,-2.4,"2022-23"
"Svi Mykhailiuk",200.66,32,6.9,1.7,1.7,1,"2022-23"
"Steven Adams",210.82,42,8.6,11.5,2.3,9.7,"2022-23"
"Sterling Brown",195.58,4,0,2,0.5,0.4,"2022-23"
"Stephen Curry",187.96,56,29.4,6.1,6.3,5.8,"2022-23"
"Stanley Umude",198.12,1,2,0,0,95,"2022-23"
"Stanley Johnson",198.12,30,5.8,3.2,2.2,-7,"2022-23"
"Spencer Dinwiddie",195.58,79,17.3,3.4,6.5,-0.1,"2022-23"
"Skylar Mays",193.04,6,15.3,3.2,8.3,-16.3,"2022-23"
"Simone Fontecchio",200.66,52,6.3,1.7,0.8,-13.1,"2022-23"
"Shaquille Harrison",193.04,5,8.8,4.4,6,-0.4,"2022-23"
"Shake Milton",195.58,76,8.4,2.5,3.2,3.9,"2022-23"
"Shai Gilgeous-Alexander",198.12,68,31.4,4.8,5.5,2.7,"2022-23"
"Shaedon Sharpe",195.58,80,9.9,3,1.2,-7.6,"2022-23"
"Seth Curry",185.42,61,9.2,1.6,1.6,-3.5,"2022-23"
"Serge Ibaka",210.82,16,4.1,2.8,0.3,-6.5,"2022-23"
"Scotty Pippen Jr.",185.42,6,2.3,0.7,0.3,-1.5,"2022-23"
"T.J. Warren",203.2,42,7.5,2.9,1,4.4,"2022-23"
"Trendon Watford",203.2,62,7.4,3.8,2.1,-7.1,"2022-23"
"Taj Gibson",205.74,49,3.4,1.9,0.7,-1.1,"2022-23"
"Tari Eason",203.2,82,9.3,6,1.1,-4.8,"2022-23"
"Tre Jones",185.42,68,12.9,3.6,6.6,-7.8,"2022-23"
"Trae Young",185.42,73,26.2,3,10.2,1.3,"2022-23"
"Torrey Craig",200.66,79,7.4,5.4,1.5,-3.7,"2022-23"
"Tony Bradley",210.82,12,1.6,0.9,0.1,9.9,"2022-23"
"Tobias Harris",200.66,74,14.7,5.7,2.5,5.5,"2022-23"
"Tim Hardaway Jr.",195.58,71,14.4,3.5,1.8,3.4,"2022-23"
"Thomas Bryant",208.28,59,9.8,5.7,0.5,-4.7,"2022-23"
"Theo Pinson",200.66,40,2.4,1.6,1.2,-7.6,"2022-23"
"Theo Maledon",195.58,44,6.7,2.8,3.5,-8.9,"2022-23"
"Thanasis Antetokounmpo",200.66,37,1.4,1.2,0.4,-26.6,"2022-23"
"Thaddeus Young",203.2,54,4.4,3.1,1.4,-5.6,"2022-23"
"Terry Taylor",193.04,31,2.9,1.5,0.3,4.5,"2022-23"
"Terry Rozier",185.42,63,21.1,4.1,5.1,-6.2,"2022-23"
"Terrence Ross",200.66,63,8.3,2.4,1.5,-2.6,"2022-23"
"Terence Davis",193.04,64,6.7,2.2,1,4,"2022-23"
"Terance Mann",195.58,81,8.8,3.4,2.3,0.3,"2022-23"
"Taurean Prince",198.12,54,9.1,2.4,1.6,0.9,"2022-23"
"Talen Horton-Tucker",193.04,65,10.7,3.2,3.8,0.1,"2022-23"
"Michael Foster Jr.",203.2,1,0,0,0,-100,"2022-23"
"Lindell Wigginton",185.42,7,7.1,1,2,-20.2,"2022-23"
"Micah Potter",203.2,7,3.4,2.3,0.6,-4.2,"2022-23"
"Dennis Smith Jr.",187.96,54,8.8,3.1,4.8,-2.6,"2022-23"
"Deonte Burton",193.04,2,0,0,0,51.8,"2022-23"
"Dereon Seabron",195.58,5,0.8,0.2,0,36.8,"2022-23"
"Derrick Jones Jr.",198.12,64,5,2.4,0.5,6.7,"2022-23"
"Derrick Rose",190.5,27,5.6,1.5,1.7,-3.5,"2022-23"
"Derrick White",193.04,82,12.4,3.6,3.9,11,"2022-23"
"Desmond Bane",195.58,58,21.5,5,4.4,9,"2022-23"
"Devin Booker",195.58,53,27.8,4.5,5.5,6.2,"2022-23"
"Devin Vassell",195.58,38,18.5,3.9,3.6,-11.7,"2022-23"
"Devon Dotson",185.42,6,0.5,1.7,1.3,-5.7,"2022-23"
"Devonte' Graham",185.42,73,7.4,1.7,2.7,-6.2,"2022-23"
"Dewayne Dedmon",208.28,38,5.2,3.5,0.7,-10.6,"2022-23"
"Dillon Brooks",198.12,73,14.3,3.3,2.6,4.9,"2022-23"
"Domantas Sabonis",215.9,79,19.1,12.3,7.3,3.9,"2022-23"
"Dominick Barlow",205.74,28,3.9,3.6,0.9,-10.7,"2022-23"
"Donovan Mitchell",185.42,68,28.3,4.3,4.4,5.9,"2022-23"
"Donovan Williams",198.12,2,2,1,0,60,"2022-23"
"Donte DiVincenzo",193.04,72,9.4,4.5,3.5,2.9,"2022-23"
"Dorian Finney-Smith",200.66,66,8.3,4.8,1.5,-0.3,"2022-23"
"Dennis Schroder",185.42,66,12.6,2.5,4.5,2.8,"2022-23"
"Doug McDermott",198.12,64,10.2,2.2,1.4,-9.7,"2022-23"
"Deni Avdija",205.74,76,9.2,6.4,2.8,-0.8,"2022-23"
"Dejounte Murray",195.58,74,20.5,5.3,6.1,-1.1,"2022-23"
"Danny Green",198.12,11,5.5,1.3,0.5,-5.5,"2022-23"
"Danuel House Jr.",198.12,56,4.8,1.7,0.8,0.3,"2022-23"
"Dario Saric",208.28,57,6.4,3.6,1.3,1.6,"2022-23"
"Darius Bazley",205.74,43,5.2,3.2,0.9,-3.6,"2022-23"
"Darius Days",200.66,4,3.8,1.5,0.3,-0.2,"2022-23"
"Darius Garland",185.42,69,21.6,2.7,7.8,8,"2022-23"
"David Duke Jr.",193.04,23,3.7,1.3,0.9,-6.3,"2022-23"
"David Roddy",193.04,70,6.7,2.8,0.8,-1.9,"2022-23"
"Davion Mitchell",182.88,80,5.6,1.3,2.3,2.7,"2022-23"
"Davis Bertans",208.28,45,4.6,1.2,0.5,-4.3,"2022-23"
"Davon Reed",195.58,43,2.1,1.4,0.5,-14.1,"2022-23"
"Day'Ron Sharpe",205.74,48,4.7,4.2,0.8,-8.8,"2022-23"
"De'Aaron Fox",190.5,73,25,4.2,6.1,3.1,"2022-23"
"De'Andre Hunter",203.2,67,15.4,4.2,1.4,-0.6,"2022-23"
"De'Anthony Melton",187.96,77,10.1,4.1,2.6,2.7,"2022-23"
"DeAndre Jordan",210.82,39,5.1,5.2,0.9,-8.4,"2022-23"
"DeMar DeRozan",198.12,74,24.5,4.6,5.1,1.5,"2022-23"
"Dean Wade",205.74,44,4.7,3.4,0.8,6.5,"2022-23"
"Deandre Ayton",213.36,67,18,10,1.7,0,"2022-23"
"Delon Wright",195.58,50,7.4,3.6,3.9,3.2,"2022-23"
"Draymond Green",198.12,73,8.5,7.2,6.8,7,"2022-23"
"Drew Eubanks",208.28,78,6.6,5.4,1.3,-4.1,"2022-23"
"Dru Smith",190.5,15,2.9,1.6,1.5,-8.8,"2022-23"
"George Hill",193.04,46,5,1.8,2.4,1.9,"2022-23"
"Georges Niang",200.66,78,8.2,2.4,1,1.3,"2022-23"
"Giannis Antetokounmpo",213.36,63,31.1,11.8,5.7,7.2,"2022-23"
"Goga Bitadze",210.82,38,4.4,3.6,1,3.7,"2022-23"
"Goran Dragic",193.04,58,6.3,1.4,2.6,-0.6,"2022-23"
"Gordon Hayward",200.66,50,14.7,4.3,4.1,-3.3,"2022-23"
"Gorgui Dieng",208.28,31,3.9,3.5,1.7,-18.6,"2022-23"
"Grant Williams",198.12,79,8.1,4.6,1.7,5.9,"2022-23"
"Grayson Allen",193.04,72,10.4,3.3,2.3,4.9,"2022-23"
"Greg Brown III",200.66,16,1.8,1.2,0.2,-3.4,"2022-23"
"Hamidou Diallo",195.58,56,9.3,3.5,1,-0.6,"2022-23"
"Harrison Barnes",203.2,82,15,4.5,1.6,4.8,"2022-23"
"Haywood Highsmith",195.58,54,4.4,3.5,0.8,-5.2,"2022-23"
"Herbert Jones",200.66,66,9.8,4.1,2.5,3.9,"2022-23"
"Immanuel Quickley",187.96,81,14.9,4.2,3.4,6.2,"2022-23"
"Isaac Okoro",195.58,76,6.4,2.5,1.1,5.4,"2022-23"
"Isaiah Hartenstein",213.36,82,5,6.5,1.2,4.4,"2022-23"
"Isaiah Jackson",205.74,63,7.2,4.5,0.8,-5.6,"2022-23"
"Isaiah Joe",190.5,73,9.5,2.4,1.2,5.1,"2022-23"
"Gary Trent Jr.",195.58,66,17.4,2.6,1.6,-2.1,"2022-23"
"Gary Payton II",187.96,22,4.6,3.1,1.4,5.4,"2022-23"
"Gary Harris",193.04,48,8.3,2,1.2,-2.8,"2022-23"
"Garrison Mathews",198.12,54,4.8,1.4,0.5,-6.4,"2022-23"
"Duane Washington Jr.",187.96,31,7.9,1.2,2,-0.5,"2022-23"
"Duncan Robinson",200.66,42,6.4,1.6,1.1,-5,"2022-23"
"Dwight Powell",208.28,76,6.7,4.1,0.9,6.2,"2022-23"
"Dylan Windler",200.66,3,1.7,0,0.3,4.4,"2022-23"
"Dyson Daniels",200.66,59,3.8,3.2,2.3,0.4,"2022-23"
"Edmond Sumner",193.04,53,7.1,1.5,1.3,1.7,"2022-23"
"Eric Gordon",190.5,69,12.4,1.9,2.7,-5.8,"2022-23"
"Eugene Omoruyi",198.12,40,7,2.8,0.7,-1.9,"2022-23"
"Evan Fournier",198.12,27,6.1,1.8,1.3,-4.7,"2022-23"
"Daniel Theis",203.2,7,7,3.1,1.3,-8.2,"2022-23"
"Evan Mobley",210.82,79,16.2,9,2.8,6.5,"2022-23"
"Frank Jackson",190.5,1,0,2,1,-22.2,"2022-23"
"Frank Kaminsky",213.36,36,2.5,1.4,0.9,-1.9,"2022-23"
"Frank Ntilikina",193.04,47,2.9,1.3,1.2,5.1,"2022-23"
"Franz Wagner",208.28,80,18.6,4.1,3.5,1.2,"2022-23"
"Fred VanVleet",182.88,69,19.3,4.1,7.2,3.3,"2022-23"
"Furkan Korkmaz",200.66,37,3.8,1.1,0.6,1.4,"2022-23"
"Gabe Vincent",187.96,68,9.4,2.1,2.5,-0.7,"2022-23"
"Gabe York",190.5,3,8,2,1.7,17.4,"2022-23"
"Garrett Temple",198.12,25,2,0.7,0.5,-5.3,"2022-23"
"Facundo Campazzo",177.8,8,1.3,0.3,1.1,11,"2022-23"
"Daniel Gafford",208.28,78,9,5.6,1.1,-2.5,"2022-23"
"Damion Lee",195.58,74,8.2,3,1.3,2.7,"2022-23"
"Damian Lillard",187.96,58,32.2,4.8,7.3,2.1,"2022-23"
"Anthony Gill",203.2,59,3.3,1.7,0.6,-0.8,"2022-23"
"Anthony Lamb",198.12,62,6.7,3.5,1.5,1.7,"2022-23"
"Austin Reaves",195.58,64,13,3,3.4,4.9,"2022-23"
"Austin Rivers",193.04,52,4.9,1.6,1.4,-4.9,"2022-23"
"Ayo Dosunmu",195.58,80,8.6,2.8,2.6,-1.3,"2022-23"
"Bam Adebayo",205.74,75,20.4,9.2,3.2,1.8,"2022-23"
"Ben Simmons",208.28,42,6.9,6.3,6.1,2.1,"2022-23"
"Bennedict Mathurin",195.58,78,16.7,4.1,1.5,-4.3,"2022-23"
"Bismack Biyombo",203.2,61,4.3,4.3,0.9,3.1,"2022-23"
"Blake Griffin",205.74,41,4.1,3.8,1.5,9.9,"2022-23"
"Blake Wesley",193.04,37,5,2.2,2.6,-13.4,"2022-23"
"Boban Marjanovic",223.52,31,3.3,1.9,0.3,18.5,"2022-23"
"Bobby Portis",210.82,70,14.1,9.6,1.5,-0.1,"2022-23"
"Bogdan Bogdanovic",195.58,54,14,3.1,2.8,1.2,"2022-23"
"Bojan Bogdanovic",200.66,59,21.6,3.8,2.6,-8.2,"2022-23"
"Bol Bol",218.44,70,9.1,5.8,1,-4.4,"2022-23"
"Bones Hyland",187.96,56,11.8,2.4,3.1,-5.3,"2022-23"
"Bradley Beal",193.04,50,23.2,3.9,5.4,0.7,"2022-23"
"Brandon Boston Jr.",198.12,22,6.5,1.4,0.9,-7.7,"2022-23"
"Anthony Edwards",193.04,79,24.6,5.8,4.4,1.9,"2022-23"
"Anthony Davis",208.28,56,25.9,12.5,2.6,4.8,"2022-23"
"Anfernee Simons",190.5,62,21.1,2.6,4.1,-1.6,"2022-23"
"Andrew Wiggins",200.66,37,17.1,5,2.3,5.2,"2022-23"
"A.J. Lawson",198.12,15,3.7,1.4,0.1,-20.1,"2022-23"
"AJ Green",195.58,35,4.4,1.3,0.6,-4.9,"2022-23"
"AJ Griffin",198.12,72,8.9,2.1,1,1.5,"2022-23"
"Aaron Gordon",203.2,68,16.3,6.6,3,12.1,"2022-23"
"Aaron Holiday",182.88,63,3.9,1.2,1.4,0.9,"2022-23"
"Aaron Nesmith",195.58,73,10.1,3.8,1.3,-4.7,"2022-23"
"Aaron Wiggins",195.58,70,6.8,3,1.1,1.5,"2022-23"
"Admiral Schofield",195.58,37,4.2,1.7,0.8,-8.3,"2022-23"
"Al Horford",205.74,63,9.8,6.2,3,7.8,"2022-23"
"Brandon Clarke",203.2,56,10,5.5,1.3,0.7,"2022-23"
"Alec Burks",198.12,51,12.8,3.1,2.2,-1,"2022-23"
"Alex Caruso",195.58,67,5.6,2.9,2.9,6.1,"2022-23"
"Alex Len",218.44,26,1.7,2.3,0.5,6.6,"2022-23"
"Alize Johnson",203.2,4,1.8,2.5,0.3,19,"2022-23"
"Alondes Williams",193.04,1,0,1,0,-53,"2022-23"
"Alperen Sengun",210.82,75,14.8,9,3.9,-7.8,"2022-23"
"Amir Coffey",200.66,50,3.4,1.1,1.1,-8.9,"2022-23"
"Andre Drummond",210.82,67,6,6.6,0.5,2.6,"2022-23"
"Andre Iguodala",198.12,8,2.1,2.1,2.4,12,"2022-23"
"Andrew Nembhard",190.5,75,9.5,2.7,4.5,-5.9,"2022-23"
"Aleksej Pokusevski",213.36,34,8.1,4.7,1.9,-12.7,"2022-23"
"Isaiah Livers",198.12,52,6.7,2.8,0.8,-7.8,"2022-23"
"Brandon Ingram",203.2,45,24.7,5.5,5.8,3,"2022-23"
"Brook Lopez",215.9,78,15.9,6.7,1.3,7.1,"2022-23"
"Chris Silva",203.2,1,2,0,0,12.5,"2022-23"
"Christian Braun",198.12,76,4.7,2.4,0.8,-4.3,"2022-23"
"Christian Koloko",213.36,58,3.1,2.9,0.5,9,"2022-23"
"Christian Wood",205.74,67,16.6,7.3,1.8,-1.3,"2022-23"
"Chuma Okeke",203.2,27,4.7,3.6,1.4,-10.8,"2022-23"
"Clint Capela",208.28,65,12,11,0.9,-1.1,"2022-23"
"Coby White",195.58,74,9.7,2.9,2.8,4,"2022-23"
"Cody Martin",198.12,7,5,3.4,1.6,-9.7,"2022-23"
"Cody Zeller",210.82,15,6.5,4.3,0.7,-10.3,"2022-23"
"Cole Anthony",190.5,60,13,4.8,3.9,-0.1,"2022-23"
"Cole Swider",205.74,7,1.3,1,0.6,3.3,"2022-23"
"Collin Sexton",187.96,48,14.3,2.2,2.9,0.1,"2022-23"
"Corey Kispert",198.12,74,11.1,2.8,1.2,-3.2,"2022-23"
"Cory Joseph",190.5,62,6.9,1.7,3.5,-4.1,"2022-23"
"D'Angelo Russell",193.04,71,17.8,3,6.2,1.5,"2022-23"
"Daishen Nix",193.04,57,4,1.7,2.3,-8.2,"2022-23"
"Dalano Banton",200.66,31,4.6,1.5,1.2,-6.5,"2022-23"
"Dalen Terry",200.66,38,2.2,1,0.6,3.3,"2022-23"
"Damian Jones",210.82,41,3.5,3,0.4,-9,"2022-23"
"Chris Paul",182.88,59,13.9,4.3,8.9,2.3,"2022-23"
"Chris Duarte",195.58,46,7.9,2.5,1.4,-6.2,"2022-23"
"Chris Boucher",205.74,76,9.4,5.5,0.4,-1.3,"2022-23"
"Chimezie Metu",205.74,66,4.9,3,0.6,6.7,"2022-23"
"Bruce Brown",193.04,80,11.5,4.1,3.4,0.8,"2022-23"
"Bruno Fernando",208.28,39,3.9,3.5,0.8,-8.9,"2022-23"
"Bryce McGowens",198.12,46,5.3,2,1.2,-9.7,"2022-23"
"Bryn Forbes",187.96,25,3.6,0.6,0.7,-8.5,"2022-23"
"Buddy Boeheim",198.12,10,1.6,0.6,0.4,2.7,"2022-23"
"Buddy Hield",193.04,80,16.8,5,2.8,-1.9,"2022-23"
"CJ McCollum",190.5,75,20.9,4.4,5.7,1.1,"2022-23"
"Cade Cunningham",200.66,12,19.9,6.2,6,-6.1,"2022-23"
"Caleb Houstan",203.2,51,3.8,1.9,0.6,-5.3,"2022-23"
"Braxton Key",203.2,3,1.3,0.3,0,-4.5,"2022-23"
"Caleb Martin",195.58,71,9.6,4.8,1.6,0,"2022-23"
"Cam Thomas",190.5,57,10.6,1.7,1.4,-1.6,"2022-23"
"Cameron Johnson",203.2,42,15.5,4.4,1.9,6.6,"2022-23"
"Cameron Payne",185.42,48,10.3,2.2,4.5,4.1,"2022-23"
"Caris LeVert",198.12,74,12.1,3.8,3.9,4.5,"2022-23"
"Carlik Jones",182.88,7,2.9,0.7,0.9,20.7,"2022-23"
"Cedi Osman",200.66,77,8.7,2.3,1.5,7.5,"2022-23"
"Chance Comanche",208.28,1,7,3,0,-68.1,"2022-23"
"Charles Bassey",205.74,35,5.7,5.5,1.4,-2.4,"2022-23"
"Chima Moneke",195.58,2,1,1,0.5,-57.2,"2022-23"
"Cam Reddish",200.66,40,9.7,2.2,1.4,-9,"2022-23"
"Michael Carter-Williams",195.58,4,4.3,1.3,1.8,-32.4,"2022-23"
"Isaiah Mobley",203.2,12,2.6,1.7,0.3,19.8,"2022-23"
"Isaiah Stewart",203.2,50,11.3,8.1,1.4,-8,"2022-23"
"Kenyon Martin Jr.",200.66,82,12.7,5.5,1.5,-8,"2022-23"
"Keon Ellis",190.5,16,1.5,0.5,0.4,-14.3,"2022-23"
"Keon Johnson",190.5,40,4.7,1.1,1.5,-16.2,"2022-23"
"Kessler Edwards",200.66,36,2.8,1.7,0.6,2.2,"2022-23"
"Kevin Durant",208.28,47,29.1,6.7,5,6.8,"2022-23"
"Kevin Huerter",200.66,75,15.2,3.3,2.9,4.5,"2022-23"
"Kevin Knox II",200.66,63,6.6,2.8,0.5,-11.4,"2022-23"
"Kevin Love",203.2,62,8.2,6.4,1.9,3.9,"2022-23"
"Kevin Porter Jr.",193.04,59,19.2,5.3,5.7,-8.3,"2022-23"
