"player_name","player_height","gp","pts","reb","ast","net_rating","season"
"Brian Shaw",198.12,74,4.1,2.9,2.7,5.6,"1999-00"
"Brian Grant",205.74,63,7.3,5.5,1,4.9,"1999-00"
"Brevin Knight",177.8,65,9.3,3,7,-2.6,"1999-00"
"Brent Price",185.42,41,3.4,0.9,1.7,-3.7,"1999-00"
"Brent Barry",198.12,80,11.8,4.7,3.6,0.6,"1999-00"
"Brad Miller",213.36,55,7.7,5.3,0.8,9.9,"1999-00"
"Charles R. Jones",190.5,56,3.4,1.1,1.7,-14.6,"1999-00"
"Charlie Ward",187.96,72,7.3,3.2,4.2,4.4,"1999-00"
"Chauncey Billups",190.5,13,8.6,2.6,3,-3.8,"1999-00"
"Cherokee Parks",210.82,56,3,3.3,0.6,-6.2,"1999-00"
"Cory Alexander",185.42,29,2.8,1.4,2,-3.9,"1999-00"
"Corliss Williamson",200.66,76,10.3,3.8,1.1,-1.4,"1999-00"
"Corie Blount",208.28,38,2.8,3,0.3,5.8,"1999-00"
"Corey Maggette",198.12,77,8.4,3.9,0.8,-1.6,"1999-00"
"Corey Benjamin",198.12,48,7.7,1.8,1.1,-11.2,"1999-00"
"Clifford Robinson",208.28,80,18.5,4.5,2.8,4.6,"1999-00"
"Clar. Weatherspoon",200.66,78,7.2,5.8,1.2,3.3,"1999-00"
"Chucky Brown",203.2,63,5.3,2.7,1,1.2,"1999-00"
"Chucky Atkins",180.34,82,9.5,1.5,3.7,-1.2,"1999-00"
"Chuck Person",203.2,37,2.8,1.4,0.6,-5.3,"1999-00"
"Bonzi Wells",195.58,66,8.8,2.8,1.5,6.2,"1999-00"
"Christian Laettner",210.82,82,12.2,6.7,2.3,-0.8,"1999-00"
"Chris Webber",208.28,75,24.5,10.5,4.6,1.3,"1999-00"
"Chris Mullin",200.66,47,5.1,1.6,0.8,6.5,"1999-00"
"Chris Mills",200.66,20,16.1,6.2,2.4,-6.3,"1999-00"
"Chris Herren",187.96,45,3.1,1.2,2.5,-5.5,"1999-00"
"Chris Gatling",208.28,85,11.9,5.9,0.8,-1.9,"1999-00"
"Chris Dudley",210.82,47,1.2,2.9,0.1,-9.1,"1999-00"
"Chris Crawford",205.74,55,4.6,1.8,0.6,-4.6,"1999-00"
"Chris Childs",190.5,71,5.3,2.1,4,-0.8,"1999-00"
"Chris Carr",198.12,57,9.3,3,1.5,-11.3,"1999-00"
"Chris Anstey",213.36,73,6,3.8,0.9,-6.5,"1999-00"
"Chris Whitney",182.88,82,7.8,1.6,3.8,-1.8,"1999-00"
"Bobby Phills",195.58,28,13.6,2.5,2.8,0.8,"1999-00"
"Bobby Jackson",185.42,73,5.1,2.1,2.4,-2.4,"1999-00"
"Bob Sura",195.58,73,13.8,3.9,3.9,-3.6,"1999-00"
"Anthony Carter",185.42,79,6.3,2.5,4.8,1.8,"1999-00"
"Anthony Avent",205.74,49,1.7,1.5,0.2,-11.9,"1999-00"
"Antawn Jamison",205.74,43,19.6,8.3,2.1,-8.3,"1999-00"
"Anfernee Hardaway",200.66,60,16.9,5.8,5.3,8.8,"1999-00"
"Andrew Lang",210.82,19,3.1,3.2,0.2,0.7,"1999-00"
"Andrew DeClercq",208.28,82,6.6,5.4,0.7,-2.6,"1999-00"
"Andre Miller",187.96,82,11.1,3.4,5.8,-1.6,"1999-00"
"Andrae Patterson",205.74,5,1.2,0.4,0.2,-9.8,"1999-00"
"Alvin Williams",195.58,55,5.3,1.5,2.3,-4.8,"1999-00"
"Alonzo Mourning",208.28,79,21.7,9.5,1.6,5.8,"1999-00"
"Anthony Johnson",190.5,56,2.8,0.9,1.3,-3.5,"1999-00"
"Allen Iverson",182.88,70,28.4,3.8,4.7,1.2,"1999-00"
"Aleksandar Radojevic",220.98,3,2.3,2.7,0.3,-22.1,"1999-00"
"Alan Henderson",205.74,82,13.2,7,0.9,-6.7,"1999-00"
"Al Harrington",205.74,50,6.6,3.2,0.8,6,"1999-00"
"Adrian Griffin",195.58,72,6.7,5.2,2.5,-1.1,"1999-00"
"Adonal Foyle",208.28,76,5.5,5.6,0.6,-9.8,"1999-00"
"Adam Keefe",205.74,62,2.2,2.2,0.5,-3.3,"1999-00"
"Aaron Williams",205.74,81,7.6,5,0.7,2.2,"1999-00"
"Aaron McKie",195.58,82,8,3,2.9,0.1,"1999-00"
"A.J. Bramlett",208.28,8,1,2.8,0,-32.6,"1999-00"
"A.C. Green",205.74,82,5,5.9,1,8.1,"1999-00"
"Allan Houston",198.12,82,19.7,3.3,2.7,2.6,"1999-00"
"Cuttino Mobley",193.04,81,15.8,3.6,2.6,-1.6,"1999-00"
"Anthony Mason",203.2,82,11.6,8.5,4.5,3.2,"1999-00"
"Anthony Parker",198.12,16,3.6,1.7,0.6,-7.3,"1999-00"
"Bo Outlaw",203.2,82,6,6.4,3,6,"1999-00"
"Bimbo Coles",187.96,80,8.1,2.2,3.6,-5.5,"1999-00"
"Billy Owens",205.74,62,6,4.9,1.6,-2.7,"1999-00"
"Bill Wennington",213.36,7,2,2.7,0.1,-7.8,"1999-00"
"Bill Curley",205.74,28,2.7,1.8,0.5,-14.1,"1999-00"
"Benoit Benjamin",213.36,3,0.7,0.3,0,46.4,"1999-00"
"Ben Wallace",205.74,81,4.8,8.2,0.8,1.9,"1999-00"
"Ben Davis",205.74,5,0.8,1.8,0.4,-30.9,"1999-00"
"Baron Davis",190.5,82,5.9,2,3.8,1.7,"1999-00"
"B.J. Armstrong",187.96,27,7.4,1.7,2.9,-12.9,"1999-00"
"Anthony Miller",205.74,35,3.7,4.7,0.5,7.4,"1999-00"
"Avery Johnson",180.34,82,11.2,1.9,6,6.3,"1999-00"
"Arvydas Sabonis",220.98,66,11.8,7.8,1.8,9,"1999-00"
"Armen Gilliam",205.74,50,6.7,4.2,0.8,-4.7,"1999-00"
"Antonio McDyess",205.74,81,19.1,8.5,2,-3.6,"1999-00"
"Antonio Lang",203.2,10,0.6,0.5,0.2,-13.4,"1999-00"
"Antonio Harvey",210.82,19,2.2,1.7,0.3,13.1,"1999-00"
"Antonio Davis",205.74,79,11.5,8.8,1.3,0.6,"1999-00"
"Antonio Daniels",193.04,68,6.2,1.3,2.6,8.7,"1999-00"
"Antoine Walker",205.74,82,20.5,8,3.7,-0.2,"1999-00"
"Antoine Carr",205.74,21,3.2,1.5,0.3,-18.8,"1999-00"
"Anthony Peeler",193.04,82,9.8,2.8,2.4,-1.4,"1999-00"
"Austin Croshere",205.74,81,10.3,6.4,1.1,8.2,"1999-00"
"Dale Davis",210.82,74,10,9.9,0.9,4.7,"1999-00"
"Jason Terry",187.96,81,8.1,2,4.3,-7,"1999-00"
"Damon Jones",190.5,55,4.2,1,1.7,-7.8,"1999-00"
"Glenn Robinson",200.66,81,20.9,6,2.4,1.8,"1999-00"
"Glen Rice",203.2,80,15.9,4.1,2.2,7.9,"1999-00"
"Gheorghe Muresan",231.14,30,3.5,2.3,0.3,4.8,"1999-00"
"Gerard King",205.74,62,5.3,4,0.8,-1.3,"1999-00"
"George McCloud",203.2,78,10.1,3.7,3.2,-2.4,"1999-00"
"George Lynch",203.2,75,9.6,7.8,1.8,2.6,"1999-00"
"Gary Trent",203.2,11,13.7,4.7,2,-9.4,"1999-00"
"Gary Payton",193.04,82,24.2,6.5,8.9,2.9,"1999-00"
"Gary Grant",190.5,3,4,1,0.3,-25.7,"1999-00"
"Fred Vinson",193.04,8,1.6,0.1,0,22.6,"1999-00"
"Fred Hoiberg",193.04,31,9,3.5,2.7,-10.2,"1999-00"
"Felton Spencer",213.36,26,1.9,1.5,0.1,-0.5,"1999-00"
"Felipe Lopez",198.12,65,4.5,1.9,0.7,-6,"1999-00"
"Evan Eschmeyer",210.82,31,2.9,3.5,0.7,-2.8,"1999-00"
"Etdrick Bohannon",205.74,13,2.2,2.4,0.4,-9.3,"1999-00"
"Ervin Johnson",210.82,80,4.8,8.1,0.6,3.1,"1999-00"
"Erick Strickland",190.5,68,12.8,4.8,3.1,1.1,"1999-00"
"Erick Dampier",210.82,21,8,6.4,0.9,-10.1,"1999-00"
"Eric Williams",203.2,68,7.2,2.3,1.4,-2.9,"1999-00"
"Eric Snow",190.5,82,7.9,3.2,7.6,1,"1999-00"
"Eric Piatkowski",200.66,75,8.7,3,1.1,-13.9,"1999-00"
"Grant Hill",203.2,74,25.8,6.6,5.2,3.7,"1999-00"
"Grant Long",205.74,42,4.8,5.6,1,-1.1,"1999-00"
"Greg Anthony",185.42,82,6.3,1.6,2.5,9.1,"1999-00"
"Greg Buckner",193.04,48,5.7,3.6,1.1,3.3,"1999-00"
"Dale Ellis",200.66,42,4.2,1.3,0.3,4.8,"1999-00"
"Jason Kidd",193.04,67,14.3,7.2,10.1,5.8,"1999-00"
"Jason Caffey",203.2,71,12,6.8,1.7,-10.1,"1999-00"
"Jaren Jackson",198.12,81,6.3,2.2,1.5,4.3,"1999-00"
