"player_name","player_height","gp","pts","reb","ast","net_rating","season"
"Georges Niang",200.66,76,9.2,2.7,1.3,1.9,"2021-22"
"Eric Paschall",198.12,58,5.8,1.8,0.6,-2.3,"2021-22"
"Eric Gordon",190.5,57,13.4,2,2.7,-5.1,"2021-22"
"Eric Bledsoe",185.42,54,9.9,3.4,4.2,-1.2,"2021-22"
"Dillon Brooks",200.66,32,18.4,3.2,2.8,11,"2021-22"
"Didi Louzada",195.58,9,3.9,1.9,0.6,-29.1,"2021-22"
"Dewayne Dedmon",213.36,67,6.3,5.8,0.7,3.5,"2021-22"
"Devonte' Graham",185.42,76,11.9,2.3,4.2,0.3,"2021-22"
"Devontae Cacok",200.66,15,3.1,2.8,0.4,-1.6,"2021-22"
"Devon Dotson",185.42,11,2.6,0.8,1.4,-2.4,"2021-22"
"Domantas Sabonis",210.82,62,18.9,12.1,5.2,-0.6,"2021-22"
"Devin Vassell",195.58,71,12.3,4.3,1.9,1,"2021-22"
"Devin Booker",195.58,68,26.8,5,4.8,9.5,"2021-22"
"Desmond Bane",195.58,76,18.2,4.4,2.7,6.9,"2021-22"
"Derrick White",193.04,75,13.2,3.5,4.9,4.9,"2021-22"
"Derrick Walton Jr.",182.88,3,6.3,3.3,7,0.5,"2021-22"
"Derrick Rose",187.96,26,12,3,4,5.8,"2021-22"
"Derrick Jones Jr.",198.12,51,5.6,3.3,0.6,2.7,"2021-22"
"Devin Cannady",187.96,5,10,1.2,2,-2.6,"2021-22"
"Grant Williams",198.12,77,7.8,3.6,1,4.5,"2021-22"
"Donovan Mitchell",185.42,67,25.9,4.2,5.3,5.9,"2021-22"
"Dorian Finney-Smith",200.66,80,11,4.7,1.9,4.4,"2021-22"
"Enes Freedom",208.28,35,3.7,4.6,0.2,7.8,"2021-22"
"Emmanuel Mudiay",190.5,2,1.5,0,2,-23.7,"2021-22"
"Emanuel Terry",205.74,3,0,5,0.7,-50.3,"2021-22"
"Elijah Hughes",195.58,36,3.5,1.6,0.6,-23.7,"2021-22"
"Elfrid Payton",190.5,50,3,1.8,2,-2,"2021-22"
"Ed Davis",205.74,31,0.9,2.1,0.2,4.6,"2021-22"
"Donte DiVincenzo",193.04,42,9,4,2.8,-3.7,"2021-22"
"Dylan Windler",198.12,50,2.2,1.8,0.7,0,"2021-22"
"Dwight Howard",208.28,60,6.2,5.9,0.6,-5.7,"2021-22"
"Duncan Robinson",200.66,79,10.9,2.6,1.6,2.6,"2021-22"
"Duane Washington Jr.",190.5,48,9.9,1.7,1.8,-5.9,"2021-22"
"Drew Eubanks",205.74,71,7.7,5.4,1.2,-12.8,"2021-22"
"Draymond Green",198.12,46,7.5,7.3,7,7.2,"2021-22"
"Doug McDermott",200.66,51,11.3,2.3,1.3,-1.8,"2021-22"
"Dwight Powell",208.28,82,8.7,4.9,1.2,2.5,"2021-22"
"Derrick Favors",205.74,39,5.3,4.7,0.6,-11,"2021-22"
"Grayson Allen",193.04,66,11.1,3.4,1.5,5,"2021-22"
"Greg Monroe",208.28,14,5.4,4.6,1.6,0.9,"2021-22"
"Jalen Green",193.04,67,17.3,3.4,2.6,-11.3,"2021-22"
"Jalen Johnson",203.2,22,2.4,1.2,0.1,-10,"2021-22"
"Jalen McDaniels",205.74,55,6.2,3.1,1.1,2.6,"2021-22"
"Jalen Smith",208.28,51,9.2,6,0.5,2.7,"2021-22"
"Jalen Suggs",195.58,48,11.8,3.6,4.4,-7.1,"2021-22"
"James Bouknight",193.04,31,4.6,1.7,0.8,-6.2,"2021-22"
"James Ennis III",198.12,7,4.1,1.7,0.4,0.9,"2021-22"
"James Harden",195.58,65,22,7.7,10.3,3.5,"2021-22"
"James Johnson",200.66,62,5.5,3.5,2.1,-1.6,"2021-22"
"Jamorko Pickett",205.74,13,3.8,2.5,0.5,0.3,"2021-22"
"Jared Butler",190.5,42,3.8,1.1,1.5,-0.1,"2021-22"
"Jared Harper",177.8,5,7.4,0.4,2.8,9.8,"2021-22"
"Jaren Jackson Jr.",210.82,78,16.3,5.8,1.1,7.9,"2021-22"
"Jarred Vanderbilt",205.74,74,6.9,8.4,1.3,5,"2021-22"
"Jarrett Allen",208.28,56,16.1,10.8,1.6,3.3,"2021-22"
"Jarrett Culver",198.12,37,3.5,1.3,0.9,-2.3,"2021-22"
"Jarron Cumberland",195.58,3,0.7,1,0.3,40.2,"2021-22"
"Jeff Green",203.2,75,10.3,3.1,1.3,1.8,"2021-22"
"Jeff Dowtin",190.5,9,2.1,2,1.1,-12.3,"2021-22"
"Jayson Tatum",203.2,76,26.9,8,4.4,12.1,"2021-22"
"Jaysean Paige",187.96,1,0,1,1,-69.6,"2021-22"
"Jaylen Nowell",193.04,62,8.5,2,2.1,2.8,"2021-22"
"Jaylen Morris",195.58,3,0.7,0.7,0.7,22.9,"2021-22"
"Jalen Brunson",185.42,79,16.3,3.9,4.8,4.4,"2021-22"
"Jaylen Hoard",203.2,7,14.7,12,2.4,-17.2,"2021-22"
"Jay Scrubb",195.58,18,2.7,0.9,0.4,6.9,"2021-22"
"Jay Huff",215.9,4,0,1,0.3,36.5,"2021-22"
"Jaxson Hayes",210.82,70,9.3,4.5,0.6,0.5,"2021-22"
"Javonte Smart",193.04,17,3,1.4,0.9,-10.6,"2021-22"
"Javonte Green",195.58,65,7.2,4.2,0.9,1.6,"2021-22"
"Javin DeLaurier",208.28,1,0,1,0,57.1,"2021-22"
"Jaylen Brown",198.12,66,23.6,6.1,3.5,9.8,"2021-22"
"Jakob Poeltl",215.9,68,13.5,9.3,2.8,3.4,"2021-22"
"Jake Layman",203.2,34,2.4,1.1,0.3,-3.4,"2021-22"
"Jaime Echenique",208.28,1,0,0,0,-30,"2021-22"
"Isaiah Livers",198.12,19,6.4,3,1.1,-0.8,"2021-22"
"Isaiah Joe",193.04,55,3.6,1,0.6,1.7,"2021-22"
"Isaiah Jackson",208.28,36,8.3,4.1,0.3,-2.8,"2021-22"
"Isaiah Hartenstein",213.36,68,8.3,4.9,2.4,7,"2021-22"
"Isaac Okoro",195.58,67,8.8,3,1.8,3.1,"2021-22"
"Isaac Bonga",203.2,15,0.8,0.5,0.3,-22.6,"2021-22"
"Isaiah Roby",203.2,45,10.1,4.8,1.6,-8.8,"2021-22"
"Immanuel Quickley",190.5,78,11.3,3.2,3.5,6.6,"2021-22"
"Herbert Jones",200.66,78,9.5,3.8,2.1,2,"2021-22"
"Haywood Highsmith",193.04,19,2.3,1.4,0.3,-8.5,"2021-22"
"Hassani Gravett",187.96,8,6.3,2.6,2.5,-1.8,"2021-22"
"Hassan Whiteside",213.36,65,8.2,7.6,0.4,10.1,"2021-22"
"Harrison Barnes",203.2,77,16.4,5.6,2.4,-6.7,"2021-22"
"Hamidou Diallo",195.58,58,11,4.8,1.3,-7.6,"2021-22"
"Ignas Brazdeikis",198.12,42,5,1.7,0.9,-15.7,"2021-22"
"Greg Brown III",200.66,48,4.7,2.8,0.7,-17.6,"2021-22"
"Isaiah Stewart",203.2,71,8.3,8.7,1.2,-9.5,"2021-22"
"Isaiah Todd",205.74,12,1.7,1,0.3,-15.6,"2021-22"
"Jahmi'us Ramsey",190.5,19,3.2,0.7,0.4,-6,"2021-22"
"Jae'Sean Tate",193.04,78,11.8,5.4,2.8,-8.9,"2021-22"
"Jae Crowder",198.12,67,9.4,5.3,1.9,10.2,"2021-22"
"Jaden Springer",193.04,2,1,1,0,-72.4,"2021-22"
"Jaden McDaniels",205.74,70,9.2,4.2,1.1,0.6,"2021-22"
"Jabari Parker",200.66,12,4.4,2.3,0.5,-0.8,"2021-22"
"Isaiah Thomas",175.26,22,8.4,1.3,1.5,-1.3,"2021-22"
"JaVale McGee",213.36,74,9.2,6.7,0.6,5.8,"2021-22"
"JaMychal Green",203.2,67,6.4,4.2,0.9,-3.5,"2021-22"
"Ja Morant",190.5,57,27.4,5.7,6.7,4.1,"2021-22"
"JT Thor",205.74,33,2,1.3,0.6,0.3,"2021-22"
"Ivica Zubac",213.36,76,10.3,8.5,1.6,-3.5,"2021-22"
"Ish Wainright",195.58,45,2.4,1.2,0.3,5.6,"2021-22"
"Ish Smith",182.88,65,6.3,2.2,3.8,-6.7,"2021-22"
"JaQuori McLaughlin",193.04,4,0,0,0.5,-34.6,"2021-22"
"Denzel Valentine",193.04,24,2.9,1.8,0.5,-5.1,"2021-22"
"Dennis Smith Jr.",187.96,37,5.6,2.4,3.6,-9.8,"2021-22"
"Dennis Schroder",185.42,64,13.5,3.3,4.6,-1,"2021-22"
"Charlie Brown Jr.",198.12,22,1.4,1.5,0.3,-3.6,"2021-22"
"Charles Bassey",205.74,23,3,2.7,0.3,-8.8,"2021-22"
"Chandler Hutchison",198.12,6,0.7,0.8,0.3,27.3,"2021-22"
"Cedi Osman",200.66,66,10.7,2.2,2,-1.8,"2021-22"
"Cat Barber",185.42,3,0,1,1,34.6,"2021-22"
"Cassius Winston",185.42,7,2,0.1,1,-3.4,"2021-22"
"Cassius Stanley",195.58,9,5.8,2.1,0.4,-4.3,"2021-22"
"Carsen Edwards",180.34,4,5.8,1.5,3.5,-5.9,"2021-22"
"Carmelo Anthony",200.66,69,13.3,4.2,1,-2.9,"2021-22"
"Carlik Jones",182.88,5,0.8,0.6,1,-33.1,"2021-22"
"Caris LeVert",198.12,58,17,3.7,4.3,-1.8,"2021-22"
"Cameron Payne",185.42,58,10.8,3,4.9,6.3,"2021-22"
"Cameron Oliver",203.2,2,11.5,3,1.5,-0.9,"2021-22"
"Cameron McGriff",200.66,3,4.7,5,1,7.3,"2021-22"
"Cameron Johnson",203.2,66,12.5,4.1,1.5,6.2,"2021-22"
"Cam Thomas",190.5,67,8.5,2.4,1.2,-6.4,"2021-22"
"Cam Reddish",203.2,49,10.1,2.1,1,-9.8,"2021-22"
"Brandon Knight",187.96,5,6.4,1.6,1.6,-3.6,"2021-22"
"Brandon Williams",187.96,24,12.9,3.1,3.9,-20.4,"2021-22"
"Braxton Key",203.2,11,7.2,4.5,1,8,"2021-22"
"Brodric Thomas",195.58,12,1.8,0.8,0.9,3,"2021-22"
"Brook Lopez",213.36,13,12.4,4.1,0.5,-1.4,"2021-22"
"Bruce Brown",193.04,72,9,4.8,2.1,-0.3,"2021-22"
"Chaundee Brown Jr.",195.58,5,6.2,3.2,0.8,-8.7,"2021-22"
"Bruno Fernando",205.74,30,2.9,1.8,0.2,-10.1,"2021-22"
"Buddy Hield",193.04,81,15.6,4.4,2.8,-3.6,"2021-22"
"CJ Elleby",198.12,58,5.8,3.9,1.5,-14.3,"2021-22"
"CJ McCollum",190.5,62,22.1,4.3,5.1,-1.9,"2021-22"
"CJ Miles",198.12,1,0,0,0,-100,"2021-22"
"Cade Cunningham",198.12,64,17.4,5.5,5.6,-6.2,"2021-22"
"Caleb Martin",195.58,60,9.2,3.8,1.1,5.7,"2021-22"
"Bryn Forbes",187.96,75,8.8,1.2,1,-0.5,"2021-22"
"Cheick Diallo",203.2,3,3.7,4,0,-50.7,"2021-22"
"Chimezie Metu",205.74,60,8.9,5.6,1,-5.7,"2021-22"
"Chris Boucher",205.74,80,9.4,6.2,0.3,5.3,"2021-22"
"DaQuan Jeffries",195.58,3,0.7,0.7,0.3,-10.5,"2021-22"
"Daishen Nix",193.04,24,3.2,1.4,1.7,-6.6,"2021-22"
"Dakota Mathias",193.04,6,1,0.3,0.2,-25.4,"2021-22"
"Dalano Banton",200.66,64,3.2,1.9,1.5,1.5,"2021-22"
"Damian Jones",210.82,56,8.1,4.4,1.2,-6.8,"2021-22"
"Damian Lillard",187.96,29,24,4.1,7.3,-1.8,"2021-22"
"D.J. Wilson",208.28,4,7.5,4,1.3,-16.5,"2021-22"
"Damion Lee",195.58,63,7.4,3.2,1,2.8,"2021-22"
"Daniel Gafford",205.74,72,9.4,5.7,0.9,-6.9,"2021-22"
"Daniel Oturu",203.2,3,3,1.7,0,-36.8,"2021-22"
"Daniel Theis",205.74,47,8.2,4.9,0.9,-3.9,"2021-22"
"Danilo Gallinari",208.28,66,11.7,4.7,1.5,3.4,"2021-22"
"Danny Green",198.12,62,5.9,2.5,1,3,"2021-22"
"Danuel House Jr.",198.12,42,5.9,2.6,1,3.8,"2021-22"
"Damyean Dotson",195.58,2,2,1,0.5,-0.8,"2021-22"
"Brandon Ingram",203.2,55,22.7,5.8,5.6,3.3,"2021-22"
"D.J. Augustin",180.34,55,5.3,1.2,1.9,-10.6,"2021-22"
"Craig Sword",190.5,3,2,0,0.3,8.3,"2021-22"
"Chris Chiozza",180.34,34,2,1.1,1.9,-7.9,"2021-22"
"Chris Duarte",195.58,55,13.1,4.1,2.1,-2,"2021-22"
"Chris Paul",182.88,65,14.7,4.4,10.8,10,"2021-22"
"Chris Silva",203.2,10,2.6,3.6,0.7,-16.1,"2021-22"
"Christian Wood",205.74,68,17.9,10.1,2.3,-9.1,"2021-22"
"Chuma Okeke",198.12,70,8.6,5,1.7,-8.8,"2021-22"
"D'Angelo Russell",193.04,65,18.1,3.3,7.1,4.7,"2021-22"
"Clint Capela",208.28,74,11.1,11.9,1.2,3.3,"2021-22"
"Cody Martin",198.12,71,7.7,4,2.5,0.1,"2021-22"
"Cody Zeller",210.82,27,5.2,4.6,0.8,-2.1,"2021-22"
"Cole Anthony",190.5,65,16.3,5.4,5.7,-5.4,"2021-22"
"Collin Sexton",185.42,11,16,3.3,2.1,-5.8,"2021-22"
"Corey Kispert",198.12,77,8.2,2.7,1.1,0.1,"2021-22"
"Cory Joseph",190.5,65,8,2.7,3.6,-6.4,"2021-22"
"Coby White",193.04,61,12.7,3,2.9,-1.2,"2021-22"
"Brandon Goodwin",182.88,36,4.8,1.9,2.5,-6.3,"2021-22"
"Brandon Clarke",203.2,64,10.4,5.3,1.3,7.5,"2021-22"
"Brandon Boston",198.12,51,6.7,2.2,1,-2,"2021-22"
"David Nwaba",195.58,46,5.1,3.3,0.8,-9,"2021-22"
"David Johnson",193.04,2,0,0,0,-75,"2021-22"
"David Duke Jr.",193.04,22,4.7,3,0.8,0.1,"2021-22"
"Darren Collison",182.88,3,1.3,1.3,0.7,-18.4,"2021-22"
"Aaron Gordon",203.2,75,15,5.9,2.5,6.2,"2021-22"
"Aaron Henry",195.58,6,0.3,0.2,0,-56,"2021-22"
"Davion Mitchell",182.88,75,11.5,2.2,4.2,-6,"2021-22"
"Aaron Holiday",182.88,63,6.3,1.9,2.4,-1.4,"2021-22"
"Aaron Wiggins",193.04,50,8.3,3.6,1.4,-8.1,"2021-22"
"Abdel Nader",195.58,14,2.4,1.9,0.5,-0.9,"2021-22"
"Ade Murkey",195.58,1,0,0,0,-33.3,"2021-22"
"Admiral Schofield",195.58,38,3.8,2.3,0.7,-13.5,"2021-22"
"Ahmad Caver",187.96,1,2,0,0,133.3,"2021-22"
"Al Horford",205.74,69,10.2,7.7,3.4,9.3,"2021-22"
"Aaron Nesmith",195.58,52,3.8,1.7,0.4,3,"2021-22"
"Alec Burks",198.12,81,11.7,4.9,3,2.3,"2021-22"
"Davis Bertans",208.28,56,5.6,2.1,0.6,1,"2021-22"
"Day'Ron Sharpe",205.74,32,6.2,5,0.5,6.9,"2021-22"
"Deni Avdija",205.74,82,8.4,5.2,2,-1,"2021-22"
"Delon Wright",195.58,77,4.4,2.9,2.4,2.8,"2021-22"
"Dejounte Murray",193.04,68,21.1,8.3,9.2,1.9,"2021-22"
"Deividas Sirvydis",203.2,3,1,2,0.3,-42.3,"2021-22"
"Deandre Ayton",210.82,58,17.2,10.2,1.4,9.6,"2021-22"
"Dean Wade",205.74,51,5.3,2.9,1,2,"2021-22"
"Davon Reed",195.58,48,4.4,2.3,1.1,0.3,"2021-22"
"DeMarcus Cousins",208.28,48,9,5.6,1.5,2.2,"2021-22"
"DeJon Jarreau",195.58,1,0,0,0,100,"2021-22"
"DeAndre' Bembry",195.58,56,5.1,2.9,1.2,-0.6,"2021-22"
"DeAndre Jordan",210.82,48,4.3,5.5,0.4,-10.8,"2021-22"
"De'Anthony Melton",187.96,73,10.8,4.5,2.7,5.6,"2021-22"
"De'Andre Hunter",203.2,53,13.4,3.3,1.3,0.7,"2021-22"
"De'Aaron Fox",190.5,59,23.2,3.9,5.6,-4.4,"2021-22"
"DeMar DeRozan",198.12,76,27.9,5.2,4.9,1.1,"2021-22"
"Jemerrio Jones",195.58,2,2,1.5,0,-38,"2021-22"
"Aleem Ford",203.2,5,2.8,3,0.4,-22.1,"2021-22"
"Alex Caruso",195.58,41,7.4,3.6,4,5.1,"2021-22"
"Ayo Dosunmu",193.04,77,8.8,2.8,3.3,-5,"2021-22"
"BJ Johnson",198.12,4,6.5,3.8,0,-9.2,"2021-22"
"Bam Adebayo",205.74,56,19.1,10.1,3.4,8.1,"2021-22"
"Ben McLemore",190.5,64,10.2,1.6,0.9,-13.1,"2021-22"
"Bismack Biyombo",203.2,36,5.8,4.6,0.6,5.6,"2021-22"
"Blake Griffin",205.74,56,6.4,4.1,1.9,-4.7,"2021-22"
"Avery Bradley",190.5,62,6.4,2.2,0.8,-5.8,"2021-22"
"Boban Marjanovic",220.98,23,4.3,1.7,0.1,12.8,"2021-22"
"Bogdan Bogdanovic",198.12,63,15.1,4,3.1,4.5,"2021-22"
"Bojan Bogdanovic",200.66,69,18.1,4.3,1.7,4.8,"2021-22"
"Bol Bol",218.44,14,2.4,1.4,0.4,0.5,"2021-22"
"Bones Hyland",187.96,69,10.1,2.7,2.8,1.7,"2021-22"
"Brad Wanamaker",190.5,23,3.6,1.7,2.4,-6.4,"2021-22"
"Bradley Beal",193.04,40,23.2,4.7,6.6,-3.5,"2021-22"
"Bobby Portis",208.28,72,14.6,9.1,1.2,6.3,"2021-22"
"Alekesej Pokusevski",213.36,61,7.6,5.2,2.1,-2.5,"2021-22"
"Austin Rivers",193.04,67,6,1.7,1.3,1.9,"2021-22"
"Arnoldas Kulboka",208.28,2,0,0,0,-100,"2021-22"
"Alex Len",213.36,39,6,4.1,1.2,-5.5,"2021-22"
"Alfonzo McKinnie",200.66,17,3.5,1.9,0.3,-12.9,"2021-22"
"Alize Johnson",203.2,23,1.8,2.7,0.4,-10.6,"2021-22"
"Alperen Sengun",208.28,72,9.6,5.5,2.6,-10.2,"2021-22"
"Amir Coffey",200.66,69,9,2.9,1.8,-0.9,"2021-22"
"Andre Drummond",208.28,73,7.9,9.3,1.8,2.4,"2021-22"
"Austin Reaves",195.58,61,7.3,3.2,1.8,1.8,"2021-22"
"Andre Iguodala",198.12,31,4,3.2,3.7,8.7,"2021-22"
"Anfernee Simons",190.5,57,17.3,2.6,3.9,-2.5,"2021-22"
"Anthony Davis",208.28,40,23.2,9.9,3.1,-3,"2021-22"
"Anthony Edwards",193.04,72,21.3,4.8,3.8,4,"2021-22"
"Anthony Gill",200.66,44,4.1,1.9,0.6,5.8,"2021-22"
"Anthony Lamb",198.12,2,0,0.5,1,29.4,"2021-22"
"Armoni Brooks",190.5,54,5.3,1.9,1.1,-3.8,"2021-22"
"Andrew Wiggins",200.66,73,17.2,4.5,2.2,5.8,"2021-22"
"Jerami Grant",203.2,47,19.2,4.1,2.4,-7.8,"2021-22"
"Jordan McLaughlin",180.34,62,3.8,1.5,2.9,2.4,"2021-22"
"Jeremy Lamb",195.58,56,7.3,2.8,1.4,0.6,"2021-22"
"P.J. Dozier",198.12,18,5.4,3.5,1.6,-12.9,"2021-22"
"Otto Porter Jr.",203.2,63,8.2,5.7,1.5,6.8,"2021-22"
"Oshae Brissett",200.66,67,9.1,5.3,1.1,-6,"2021-22"
"Onyeka Okongwu",203.2,48,8.2,5.9,1.1,5.5,"2021-22"
"Omer Yurtseven",210.82,56,5.3,5.3,0.9,5.3,"2021-22"
"Olivier Sarr",213.36,22,7,4.2,0.9,-2,"2021-22"
"Obi Toppin",205.74,72,9,3.7,1.1,6.9,"2021-22"
"OG Anunoby",200.66,48,17.1,5.5,2.6,3.9,"2021-22"
"Norvel Pelle",208.28,3,2,2,0,-54.2,"2021-22"
"Norman Powell",190.5,45,19,3.2,2.1,-8.1,"2021-22"
"Nikola Vucevic",208.28,73,17.6,11,3.2,-1.6,"2021-22"
"Nikola Jokic",210.82,74,27.1,13.8,7.9,8.4,"2021-22"
"Nik Stauskas",198.12,8,2.3,0.4,0.3,19.3,"2021-22"
"Nicolas Batum",203.2,59,8.3,4.3,1.7,-4.4,"2021-22"
"Nickeil Alexander-Walker",195.58,65,10.6,2.9,2.4,-3.1,"2021-22"
"Nick Richards",213.36,50,3,1.7,0.3,-13,"2021-22"
"Nic Claxton",210.82,47,8.7,5.6,0.9,-0.4,"2021-22"
"Moses Brown",218.44,40,4.3,3.4,0,-6.2,"2021-22"
"Moses Moody",195.58,52,4.4,1.5,0.4,-4,"2021-22"
"Moses Wright",203.2,4,1.3,0.8,0.5,-21.9,"2021-22"
"Mychal Mulder",190.5,17,4.1,1.4,0.3,-10.3,"2021-22"
"Myles Powell",187.96,11,1.2,0.5,0.3,-15.1,"2021-22"
"Myles Turner",210.82,42,12.9,7.1,1,-0.3,"2021-22"
"P.J. Tucker",195.58,71,7.6,5.5,2.1,6.2,"2021-22"
"Naji Marshall",200.66,55,5.7,2.6,1.1,-2.2,"2021-22"
"Nate Hinton",195.58,2,0,0,0,76.2,"2021-22"
"Nathan Knight",208.28,37,3.7,2.3,0.6,3.6,"2021-22"
"Naz Reid",205.74,77,8.3,3.9,0.9,-2.4,"2021-22"
"Neemias Queta",213.36,15,3,2.1,0.4,-4.1,"2021-22"
"Nemanja Bjelica",205.74,71,6.1,4.1,2.2,5.2,"2021-22"
"Nerlens Noel",210.82,25,3.4,5.6,0.9,-5.7,"2021-22"
"Nassir Little",195.58,42,9.8,5.6,1.3,-0.9,"2021-22"
"P.J. Washington",200.66,65,10.3,5.2,2.3,3.5,"2021-22"
"Paris Bass",203.2,2,3,2,0,0.7,"2021-22"
"Pascal Siakam",203.2,68,22.8,8.5,5.3,4.8,"2021-22"
"Rayjon Tucker",190.5,5,4.2,1.6,2,-2.7,"2021-22"
"Reggie Bullock",198.12,68,8.6,3.5,1.2,6.6,"2021-22"
"Reggie Jackson",187.96,75,16.8,3.6,4.8,-1.3,"2021-22"
"Reggie Perry",203.2,10,9.2,4.7,1.2,-16.6,"2021-22"
"Richaun Holmes",208.28,45,10.4,7,1.1,-5.8,"2021-22"
"Ricky Rubio",187.96,34,13.1,4.1,6.6,9.1,"2021-22"
"Raul Neto",187.96,70,7.5,1.9,3.1,-3.3,"2021-22"
